symbol,year,period,capex,cashDividendsPaid,cashInterestPaid,cashTaxesPaid,changeinCash,changesinWorkingCapital,deferredTaxesInvestmentTaxCredit,depreciationAmortization,foreignExchangeEffects,issuanceReductionCapitalStock,issuanceReductionDebtNet,netCashFinancingActivities,netIncomeStartingLine,netInvestingCashFlow,netOperatingCashFlow,otherFundsFinancingItems,otherFundsNonCashItems,otherInvestingCashFlowItemsTotal
CPB,,2004-02-01,-266,-259,,,4,-367,78,259,5,-20,-193,-472,649,-261,732,,113,5
CPB,,2003-11-02,-269,-259,,,-2,-330,73,251,3,-8,-218,-485,645,-257,737,,98,12
CPB,,2003-08-03,-283,-259,173,225,11,-161,72,243,2,-7,-166,-432,595,-432,873,0,124,-149
CPB,,2003-04-27,-315,-259,,,0,-45,14,270,0,4,-155,-415,576,-479,894,-5,79,-164
CPB,,2003-01-26,-301,-258,,,5,88,3,283,3,7,-275,-531,543,-466,999,-5,82,-165
CPB,,2002-10-27,-282,-259,,,6,47,0,301,-1,9,-214,-465,515,-469,941,-1,78,-187
CPB,,2002-07-28,-269,-286,173,222,-3,115,5,319,-6,9,-443,-726,525,-288,1017,-6,53,-19
CPB,,2002-04-28,-209,-314,,,6,104,2,307,3,17,440,142,522,-1140,1001,-1,66,-931
CPB,,2002-01-27,-199,-342,,,-6,-47,8,289,-3,-10,635,282,548,-1138,853,-1,55,-939
CPB,,2001-10-28,-200,-371,,,10,33,12,277,-2,-565,1082,141,616,-1122,993,-5,55,-922
CPB,,2001-07-29,-200,-374,208,310,-3,139,4,266,-2,-594,983,15,649,-1122,1106,,48,-922
CPB,,2001-04-29,-183,-376,,,-13,215,8,250,-11,-607,11,-972,656,-186,1156,,27,-3
CPB,,2001-01-28,-189,-379,,,-54,206,10,252,-6,-678,21,-1036,673,-186,1174,,33,3
CPB,,2000-10-29,-188,-382,,,-9,181,12,251,-5,-253,-333,-968,683,-193,1157,,30,-5
CPB,,2000-07-30,-200,-384,199,253,21,163,17,251,3,-374,-185,-943,714,-204,1165,,20,-4
CPB,,2000-04-30,-219,-387,,,10,37,85,253,-8,-630,12,-1003,734,-131,1152,0,43,88
CPB,,2000-01-30,-244,-392,,,62,154,82,255,1,-842,163,-1071,757,-168,1300,,52,76
CPB,,1999-10-31,-286,-388,,,15,-19,80,258,0,-979,552,-815,695,-210,1040,,26,76
CPB,,1999-08-01,-297,-386,181,300,-10,-144,78,255,-6,-991,741,-636,724,-322,954,,41,-25
CPB,,1999-05-02,-303,-383,,,-22,-196,34,251,6,-868,352,-901,827,-130,1003,-2,87,173
CPB,,1999-01-31,-292,-283,,,-68,-328,-31,251,-10,-775,-291,-1349,629,-85,1376,,855,207
CPB,,1998-11-01,-259,-286,,,-35,-302,-19,252,-19,-678,-93,-1057,690,-496,1537,0,916,-237
CPB,,1998-08-02,-256,-367,187,370,-1,-304,-21,261,-18,-605,-71,-1043,678,-391,1451,0,837,-135
CPB,,1998-05-03,-254,-362,,,46,-371,-44,265,11,-668,126,-904,651,-511,1450,0,949,-257
CPB,,1998-02-01,-209,-447,,,73,-199,38,256,15,-630,603,-474,802,-469,1001,,104,-260
CPB,,1997-11-02,-227,-440,165,364,8,-130,23,272,19,-578,24,-990,798,-63,1042,4,79,164
CPB,,1997-08-03,-252,-350,165,364,-11,-174,-33,283,13,-1590,1030,-910,634,-228,1114,0,404,24
CPB,,1997-04-27,-240,-357,126,313,-55,45,-10,258,-11,-1485,1050,-792,576,-436,1184,0,315,-196
CPB,,1997-01-26,-325,-358,126,313,-29,-40,-23,281,2,-1389,1103,-644,606,-593,1206,0,382,-268
CPB,,1996-10-27,-347,-347,126,313,-21,0,-22,281,-5,-1251,933,-669,587,-579,1232,-4,386,-232
CPB,,1996-07-28,-357,-338,126,313,-23,-38,45,280,8,-180,-111,-629,718,-557,1155,0,150,-200
CPB,,1996-04-28,-428,-241,102,290,-102,19,35,325,7,-102,-336,-679,764,-625,1195,0,52,-197
CPB,,1996-01-28,-419,-310,102,290,-58,84,44,310,3,-8,634,316,746,-1613,1236,0,52,-1194
CPB,,1995-10-29,-410,-302,102,290,-21,60,46,309,4,-21,718,395,720,-1605,1185,0,50,-1195
CPB,,1995-07-30,-391,-295,102,290,-43,105,40,294,4,13,708,426,698,-1658,1185,0,48,-1267
CPB,,1995-04-30,-372,-296,77,271,73,26,44,272,10,-67,916,553,697,-1581,1091,0,52,-1209
CPB,,1995-01-29,-382,-280,77,271,53,54,34,273,0,-81,-130,-491,689,-564,1108,0,58,-182
CPB,,1994-10-30,-398,-273,77,271,42,54,34,257,9,-86,-86,-445,661,-577,1055,0,49,-179
CPB,,1994-07-31,-421,-266,77,271,33,3,34,255,6,-129,-139,-534,630,-407,968,0,46,14
CPB,,1994-05-01,-464.3,-264.4,87.3,304.8,15.5,-31.19999999999999,-48,261.2,-1.4,-51.8,-144,-460.2,609.2,-431.29999999999995,908.4,0,117.20000000000005,33
CPB,,1994-01-30,-429.3,-244.4,87.3,304.8,-5.5,-67.19999999999999,-48,254.2,-3.4,-68.8,-4,-317.2,595.2,-536.3,851.4,0,117.20000000000005,-107
CPB,,1993-10-31,-394.3,-181.4,87.3,304.8,-13.5,-199.2,-48,247.2,-4.4,-55.8,175,-62.2,271.2,-623.3,676.4,0,405.20000000000005,-229
CPB,,1993-08-01,-366.3,-216.4,87.3,304.8,-49.5,-193.2,-48,242.2,-3.4000000000000004,-6.799999999999997,126,-97.19999999999999,8.199999999999989,-601.3,652.4,0,643.2,-235
CPB,,1993-05-02,-327.1,-266.2,108.5,235.5,-32.5,-95.19999999999999,34.4,235.2,-1.6999999999999997,15.799999999999983,94.9,-155.5,-3.8000000000000114,-589.1,713.8,0,543.2,-262
CPB,,1993-01-31,-339.90000000000003,-191.1,108.5,235.5,-73.69999999999999,-116.59999999999998,34.4,227.29999999999998,7.5,8,-77.19999999999999,-260.3,-17.30000000000001,-502.90000000000003,682,0,554.2,-163
CPB,,1992-11-01,-349,-227.5,108.5,235.5,-18.79999999999999,-26.200000000000003,34.4,222.1,5.4,-3.1000000000000085,-178.5,-409.1,264.3,-386.09999999999997,771,0,276.4,-37.1
CPB,,1992-08-02,-336.5,-166.4,108.5,235.5,-66.8,-21.899999999999977,34.4,216.2,5.4,-130.4,-132.6,-429.5,490.5,-386.99999999999994,744.3,-0.1,25.1,-50.5
CPB,,1992-04-26,-322.1,-153.90000000000003,101.3,199.3,-43.39999999999999,-65.6,35.5,207.2,-1.4999999999999991,-125.1,-4.200000000000003,-283.5,466,-515.1999999999999,756.8000000000002,-0.30000000000000004,113.70000000000002,-193.1
CPB,,1992-01-26,-327.4,-146.6,101.3,199.3,32.6,18.69999999999999,35.5,205.2,-12.799999999999999,-84.60000000000002,-67.00000000000001,-298.5,450.9,-448.4,792.3000000000001,-0.30000000000000004,82,-121
CPB,,1991-10-27,-352.20000000000005,-142.1,101.3,199.3,4.100000000000001,45.30000000000001,35.5,205.39999999999998,-5.499999999999999,-97.00000000000001,-50.50000000000003,-289.70000000000005,425.59999999999997,-476.69999999999993,776,-0.10000000000000003,64.2,-124.5
CPB,,1991-07-28,-361.1,-137.5,101.3,199.3,98.19999999999999,96.4,35.5,208.60000000000002,-8.7,-127.9,45.89999999999998,-219.60000000000002,401.5,-478.69999999999993,805.2,-0.1,63.20000000000001,-117.6
CPB,,1991-04-28,-362.20000000000005,-133.2,116.3,152.8,4.6999999999999815,166.7,3.9,175.60000000000002,-10.3,-165.7,-35.400000000000006,-416.6,78.4,-279,710.5999999999999,-82.30000000000001,286,83.19999999999999
CPB,,1991-01-27,-369.20000000000005,-129,116.3,152.8,-36.300000000000004,34.30000000000001,3.9,190,3.1000000000000005,-181.39999999999998,138.9,-291.1,56.60000000000002,-323.8,575.5,-119.60000000000001,290.70000000000005,45.4
CPB,,1990-10-28,-374.70000000000005,-126.89999999999999,116.3,152.8,-63.5,45,3.9,206.8,-3.9000000000000004,-179.39999999999998,156.3,-262.5,26.5,-355.3,558.1999999999999,-112.5,276,19.399999999999995
CPB,,1990-07-29,-387.6,-124.3,116.3,152.8,-40.2,-40.400000000000006,3.9,200.9,0.7000000000000002,-28.700000000000003,163.6,-101.80000000000004,4.400000000000006,-387.5,448.3999999999999,-112.4,279.6,0.09999999999999432
CPB,,1990-04-30,-537.9000000000001,-178.60000000000002,88.9,168.6,55.5,-324.6,-67.8,374,-5.199999999999999,10.4,661.4,240.8,255.9,-793.0999999999999,613,-252.4,375.5,-255.2
CASY,,2020-07-31,-382.725,-47.09700000000001,54.322,15.81,149.78300000000002,58.35699999999999,42.525000000000006,257.186,,0.908,-67.44400000000002,-122.298,298.623,-405.526,677.607,-8.665,20.915999999999997,-22.801000000000002
CASY,,2020-04-30,-438.977,-45.95099999999999,54.277,9.364,14.979000000000006,-82.13999999999999,49.81,251.174,,2.958,27.524,-22.692999999999998,263.846,-466.64200000000005,504.314,-7.224,21.624,-27.665000000000003
CASY,,2020-01-31,-447.44100000000003,-44.8,56.588,21.344,9.369999999999997,8.851000000000006,45.86600000000001,248.84799999999998,,3.514,8.509999999999998,-40.653999999999996,226.96699999999998,-502.54100000000005,552.565,-7.878,22.033,-55.10000000000001
CASY,,2019-10-31,-438.463,-43.641999999999996,59.047,26.044,-7.910999999999998,-5.122000000000007,42.60600000000001,246.887,,4.218000000000002,8.061,-40.235000000000014,234.843,-505.41,537.734,-8.872,18.520000000000003,-66.947
CASY,,2019-07-31,-398.597,-42.463,57.943,-18.233999999999998,51.854000000000006,26.022999999999996,53.18900000000001,245.39499999999998,,4.371999999999997,5.794999999999995,-41.42,219.50099999999998,-465.897,559.2710000000001,-9.124,15.263000000000002,-67.30000000000001
CASY,,2019-04-30,-394.699,-41.43,56.306,-11.432999999999998,9.617,19.209999999999997,45.337,244.387,,-35.189,19.399999999999988,-63.167,203.88599999999997,-457.83,530.614,-5.948,17.794,-63.131
CASY,,2019-01-31,-462.165,-40.608,53.854,-21.977,-104.50999999999999,-6.533000000000008,56.32499999999999,238.92000000000002,,-106.311,34.56099999999999,-117.53900000000002,197.97399999999996,-488.62699999999995,501.556,-5.181000000000001,14.970000000000002,-26.461999999999996
CASY,,2018-10-31,-527.009,-39.793,51.656000000000006,-24.576999999999998,-233.292,-32.413,-85.486,234.696,,-118.1,-15.74299999999998,-177.93699999999998,349.039,-537.8439999999999,482.48900000000003,-4.301,16.753,-10.834999999999999
CASY,,2018-07-31,-583.4,-39.099999999999994,49.3,24.2,-114.20000000000002,-23.299999999999997,-104.6,227.4,,-172.9,261.7,45.5,331.29999999999995,-612.5,452.79999999999995,-4.2,21.799999999999997,-29.2
CASY,,2018-04-30,-577.4,-38.8,48.8,24.3,-23,-42,-98.2,221,,-213.3,423,166.5,317.90000000000003,-609.3,419.80000000000007,-4.4,21.1,-31.9
CASY,,2018-01-31,-534.1999999999999,-38.4,45.2,30.400000000000002,23,-30.199999999999996,-97.79999999999998,215.5,,-190.8,384.3,151,328.70000000000005,-567.0999999999999,439.3,-4.1,23,-33
CASY,,2017-10-31,-478.6,-38,42.599999999999994,41.4,107.19999999999999,23.299999999999997,46.900000000000006,209.6,,-179.5,384.6,163,158.60000000000002,-516.5,460.79999999999995,-4.1,22.4,-37.900000000000006
CASY,,2017-07-31,-442.59999999999997,-37.5,42.199999999999996,43.7,-30.4,-25.5,49,204.1,,-124.80000000000001,184.60000000000002,18.299999999999997,166.89999999999998,-463.8,415.0999999999999,-4,20.6,-21.1
CASY,,2017-04-30,-433.4,-36.8,41.3,53,0.8999999999999915,26,45.2,197.6,,-45.5,85.5,-3.5999999999999943,177.5,-454.7,459.3,-6.8,13,-21.299999999999997
CASY,,2017-01-31,-405.8,-36,41.699999999999996,55.99999999999999,62.099999999999994,1.200000000000001,41.3,191.6,,2.1,81.8,41.2,194.5,-418,438.9,-6.699999999999999,10.3,-12
CASY,,2016-10-31,-386.5,-35.2,40.3,43.3,112.4,-20.599999999999994,78.5,184.2,,3.3,84.6,45.199999999999996,209.79999999999998,-395.1,462.2,-7.5,10.3,-8.5
CASY,,2016-07-31,-375.00000000000006,-34.400000000000006,40.7,59.099999999999994,142.8,40.400000000000006,68.9,177.40000000000003,,3.5,34.6,-5.199999999999999,231.60000000000002,-380.29999999999995,528.3,-8.9,10.200000000000001,-5.3
CASY,,2016-04-30,-392.80000000000007,-33.5,40.4,60,27.2,11.700000000000003,55.5,170.9,,3.7,-15.4,-50.199999999999996,226,-395,472.4,-5,8.3,-2.1000000000000005
CASY,,2016-01-31,-381.2,-32.7,40,72.9,9.900000000000004,-3.3999999999999995,58.7,167.1,,8.2,-23.6,-55.99999999999999,220.2,-385.3,451.29999999999995,-4.9,8.700000000000001,-4.2
CASY,,2015-10-31,-374.90000000000003,-31.8,40.599999999999994,83.80000000000001,-5.999999999999993,-21.700000000000003,37,163.8,,8.6,-7.900000000000002,-36.099999999999994,221.4,-378.3,408.6,-2,7.9,-3.3999999999999986
CASY,,2015-07-31,-372,-31,41.2,75.2,-70.1,-65.4,39.1,159.3,,12.600000000000001,-0.5000000000000042,-21.799999999999997,192.29999999999998,-379.00000000000006,330.7,1.1102230246251565e-16,5.4,-6.8999999999999995
CASY,,2015-04-30,-360.7,-30.199999999999996,41.400000000000006,64.40000000000002,-73.1,-46.1,44.7,156.1,,15.100000000000001,-0.6000000000000029,-15.599999999999998,180.6,-399.1,341.7,,6.4,-38.4
CASY,,2015-01-31,-358.20000000000005,-29.3,41.4,43.4,-58.49999999999999,-6.600000000000001,34.6,149.6,,11,10.199999999999989,-4.800000000000001,160.2,-397.1,343.4,3.2,5.6,-38.8
CASY,,2014-10-31,-341.4,-28,40.5,50.6,-41.699999999999996,18.300000000000004,13.000000000000002,141.79999999999998,,9.2,41.6,24.399999999999988,133.6,-378.4,312.29999999999995,1.4000000000000001,5.699999999999999,-37
CASY,,2014-07-31,-324.90000000000003,-27.1,40.5,49.4,-74.19999999999999,6.200000000000003,19.3,136.9,,6.800000000000001,34.099999999999994,15.8,123.10000000000001,-382.2,292.4,2,6.799999999999999,-57.300000000000004
CASY,,2014-04-30,-308.6,-27.1,36.9,50,80.4,32.1,17.1,131.2,,3.4,125,103.1,126.8,-336.9,314.2,1.8000000000000003,7,-28.3
CASY,,2014-01-31,-306.70000000000005,-25.9,37.6,85.3,75.7,34.800000000000004,12.8,125.49999999999999,,3.4,128.10000000000002,107.39999999999999,122.3,-334.3,302.5,1.8,6.8999999999999995,-27.599999999999998
CASY,,2013-10-31,-308.1,-25.9,34.900000000000006,35.7,74,40.1,20.200000000000003,120.99999999999999,,3.9,136.7,116.5,125.1,-355.6,313,1.9,6.5,-47.5
CASY,,2013-07-31,-306,-25.3,35.2,22.099999999999994,101.39999999999998,47,28.900000000000002,115.8,,2.1,139.20000000000002,116.89999999999999,118.6,-333.7,318,0.7999999999999999,7.7,-27.7
CASY,,2013-04-30,-305.3,-24.7,35.2,17.999999999999993,-14.600000000000001,31.500000000000004,31.8,111.8,,4.7,48.29999999999999,30.299999999999994,103.8,-331.3,286.3,1.9,7.3,-26
CASY,,2013-01-31,-297.40000000000003,-24.7,35.2,-19.5,-19.9,5.399999999999999,37.300000000000004,107.6,,5.5,52.79999999999999,36,108.4,-321,265.2,2.3,6.700000000000001,-23.600000000000005
CASY,,2012-10-31,-286.7,-24,35.2,21.9,-46.9,-2.099999999999998,47.2,104,,5.2,-6.1000000000000005,-22.5,109.60000000000001,-288.90000000000003,264.59999999999997,2.3,6.000000000000001,-2.2000000000000055
CASY,,2012-07-31,-265.20000000000005,-23.400000000000002,35.4,14.4,-49.4,-28.9,48.2,100.19999999999999,,5.4,-1.2,-16.799999999999997,114.30000000000001,-271.1,238.49999999999997,2.4,4.6,-5.900000000000002
CASY,,2012-04-30,-240.9,-22.8,35.4,-18,-3.6999999999999886,26.1,53.1,96.6,,3.2,-2,-20.4,114.70000000000002,-278.1,294.9,1.2,4.4,-37.2
CASY,,2012-01-31,-243.79999999999998,-22.3,35.60000000000001,-18,-18.09999999999998,23.1,66.1,92.9,,2.2000000000000113,-10.600000000000012,-29.9,116.39999999999999,-291.4,303.19999999999993,0.7000000000000014,4.699999999999999,-47.50000000000001
CASY,,2011-10-31,-241,-21.700000000000003,47.1,-19.199999999999996,-102.1,7.799999999999997,71.3,89.10000000000001,,2.199999999999966,-5.300000000000001,-24.1,112.6,-362.6,284.7,0.6000000000000011,3.7999999999999985,-121.6
CASY,,2011-07-31,-222.7,-21.1,33.00000000000001,-10.200000000000003,-59.099999999999994,53.099999999999994,71.6,85.7,,-497,513.4,-15.200000000000001,96.7,-364.4,320.59999999999997,-10.599999999999998,13.6,-141.7
CASY,,2011-04-30,-214.6,-20.5,34.7,26.1,-92.1,9.899999999999999,60.9,82.4,,-497.3,500.4,-28,94.6,-325.5,261.4,-10.7,13.7,-110.9
CASY,,2011-01-31,-183.1,-19.6,20.699999999999996,37.5,-88.40000000000002,6.099999999999998,40.6,79.1,,-497.5,506.6,-21.2,93.9,-299.6,232.4,-10.700000000000001,12.799999999999999,-116.49999999999999
CASY,,2010-10-31,-146.1,-18.8,11.1,39,10.3,42.900000000000006,20,76.6,,-497.79999999999995,499.99999999999994,-27.399999999999995,98.2,-212.89999999999998,250.5,-10.8,12.8,-66.6
CASY,,2010-07-31,-137.8,-18.1,11.2,48.9,27.299999999999994,45.89999999999999,9.5,75.1,,1.7,-18.799999999999997,-34.599999999999994,110.1,-181.4,243.29999999999998,0.5,2.7,-43.4
CASY,,2010-04-30,-129.2,-17.3,11.7,48.8,6,3.1000000000000005,18.2,73.5,,1.2,-19.2,-34.9,117,-173.2,214.1,0.4,2.3,-43.9
CASY,,2010-01-31,-138.3,-16.799999999999997,11.7,43.20000000000001,25.5,19,25.400000000000002,72.19999999999999,,1.3,-22.700000000000003,-37.8,110.60000000000001,-166.1,229.2,0.3,1.9999999999999996,-27.799999999999997
CASY,,2009-10-31,-145.3,-16.299999999999997,12.299999999999999,38.5,40.19999999999999,20.6,25.8,71.1,,1.4000000000000001,-21.300000000000004,-35.6,107.4,-151.6,227.39999999999998,0.5,2.6999999999999993,-6.4
CASY,,2009-07-31,-141.6,-15.7,12.5,33.3,-0.5999999999999943,-9.599999999999998,20.7,70,,1.5,-23.4,-37.2,101.10000000000001,-147.1,183.6,0.5,1.4999999999999998,-5.699999999999999
CASY,,2009-04-30,-136.4,-15.2,13.1,34.2,-8.799999999999997,-5.1999999999999975,16.1,69.5,,1.3,-21.1,-34.5,85.7,-145,170.6,0.5,4.6,-8.6
CASY,,2009-01-31,-111.69999999999999,-14.7,13.700000000000001,40.6,-5.600000000000001,-6.399999999999999,8.2,69.30000000000001,,1.6,-25.7,-38.3,84.5,-127.99999999999999,160.8,0.5,5.1,-16.3
CASY,,2008-10-31,-96.69999999999999,-14.2,14.3,46.2,-8.099999999999994,-18.7,6.800000000000001,69.2,,1.9000000000000001,-33.199999999999996,-45,83.4,-109.5,146.3,0.49999999999999994,5.699999999999999,-12.8
CASY,,2008-07-31,-84.6,-13.7,14.8,48.5,39.599999999999994,12.6,4.8999999999999995,69.2,,1.7000000000000002,-31.4,-42.7,83.7,-94.5,176.7,0.7,6.199999999999999,-9.8
CASY,,2008-04-30,-82.5,-13.2,15.4,47.7,47.5,20.4,0.20000000000000018,67.9,,2.1,-31.4,-41.8,84.9,-88.1,177.4,0.6,4,-5.600000000000001
CASY,,2008-01-31,-92.9,-12.4,14.200000000000001,40,100.2,23.6,-1.9,67.6,,2.7,14.900000000000002,6.70000000000001,86.9,-89.2,182.6,1.5,6.6,3.7
CASY,,2007-10-31,-89.80000000000001,-11.7,14.9,36.4,113.69999999999999,30.699999999999996,-3.1999999999999997,66.6,,3,22.2,14.900000000000002,85.2,-86.89999999999999,185.6,1.3,6.1,2.8999999999999972
CASY,,2007-07-31,-90.9,-10.899999999999999,12,32.1,71.89999999999999,16.4,-1.3999999999999995,64.6,,3.1,71.2,64.4,74.8,-153.3,160.70000000000002,,6.299999999999999,-62.400000000000006
