symbol,year,period,costOfGoodsSold,dilutedAverageSharesOutstanding,dilutedEPS,ebit,grossIncome,interestIncomeExpense,netIncome,netIncomeAfterTaxes,period,pretaxIncome,provisionforIncomeTaxes,researchDevelopment,revenue,sgaExpense,totalOperatingExpense,totalOtherIncomeExpenseNet
CPB,,2013-07-28,5140,1266,2.3,1080,2912,-125,458,680,2013-07-28,955,275,128,8052,1624,1832,29
CPB,,2013-04-28,4682,1265,2.16,1045,2728,-117,743,650,2013-04-28,928,278,119,7410,1504,1683,26
CPB,,2013-01-27,4541,1266,2.18,1052,2728,-113,739,658,2013-01-27,939,281,116,7269,1495,1676,28
CPB,,2012-10-28,4442,1270,2.2600000000000002,1104,2777,-108,754,691,2012-10-28,996,305,113,7219,1506,1673,22
CPB,,2012-07-29,4365,1276,2.3,1152,2810,-103,774,724,2012-07-29,1049,325,116,7175,1521,1658,9
CPB,,2012-04-29,4330,1283,2.27,1111,2795,-108,747,684,2012-04-29,1003,319,116,7125,1488,1684,11
CPB,,2012-01-29,4296,1288,2.28,1154,2821,-105,757,695,2012-01-29,1049,354,117,7117,1479,1667,6
CPB,,2011-10-30,4284,1300,2.3499999999999996,1184,2848,-110,791,733,2011-10-30,1074,341,119,7132,1475,1664,8
CPB,,2011-07-31,4255,1316,2.3499999999999996,1212,2888,-112,805,749,2011-07-31,1100,351,120,7143,1486,1676,10
CPB,,2011-05-01,4553,1333,2.4199999999999995,1297,3077,-111,818,817,2011-05-01,1186,369,130,7630,1641,1780,9
CPB,,2011-01-30,4531,1352,2.36,1282,3088,-114,799,799,2011-01-30,1168,369,128,7619,1658,1806,8
CPB,,2010-10-31,4524,1364,2.3899999999999997,1314,3121,-109,819,819,2010-10-31,1205,386,125,7645,1663,1807,7
CPB,,2010-08-01,4526,1372,2.44,1348,3150,-106,844,844,2010-08-01,1242,398,123,7676,1663,1802,4
CPB,,2010-05-02,4514,1380,2.3200000000000003,1306,3172,-103,800,800,2010-05-02,1203,403,119,7686,1668,1866,67
CPB,,2010-01-31,4456,1389,2.3,1300,3114,-102,806,806,2010-01-31,1198,392,115,7570,1635,1814,64
CPB,,2009-11-01,4459,1409,2.16,1264,3080,-101,780,776,2009-11-01,1163,387,114,7539,1638,1816,64
CPB,,2009-08-02,4558,1425,2.01,1185,3028,-106,736,732,2009-08-02,1079,347,114,7586,1668,1843,61
CPB,,2009-05-03,4716,1448,2.05,1228,3057,-121,756,752,2009-05-03,1107,355,116,7773,1706,1829,4
CPB,,2009-02-01,4869,1478,1.9999999999999998,1024,3098,-132,1114,632,2009-02-01,892,260,119,7967,1773,2074,7
CPB,,2008-11-02,4913,1500,2.07,1069,3150,-149,1155,663,2008-11-02,920,257,117,8063,1780,2081,9
CPB,,2008-08-03,4827,1526,2.04,1098,3171,-159,1165,671,2008-08-03,939,268,115,7998,1770,2073,13
CPB,,2008-04-27,4702,1547,1.95,1050,3101,-159,1137,640,2008-04-27,891,251,117,7803,1770,2051,-8
CPB,,2008-01-27,4600,1561,2.04,1237,3073,-149,822,796,2008-01-27,1088,292,113,7673,1733,1836,-10
CPB,,2007-10-28,4484,1570,2.02,1236,3035,-145,833,793,2007-10-28,1091,298,113,7519,1718,1799,-32
CPB,,2007-07-29,4384,1587,1.9900000000000002,1243,3001,-144,854,792,2007-07-29,1099,307,111,7385,1677,1758,-30
CPB,,2007-04-29,4303,1611,2.0400000000000005,1242,3016,-147,837,818,2007-04-29,1095,277,106,7319,1682,1774,-14
CPB,,2007-01-28,4272,1629,1.8599999999999999,1221,3025,-160,786,754,2007-01-28,1061,307,106,7297,1708,1804,-10
CPB,,2006-10-29,4310,1648,1.79,1205,3082,-165,755,736,2006-10-29,1040,304,105,7392,1763,1877,9
CPB,,2006-07-30,4273,1657,1.8199999999999998,1151,3070,-150,766,755,2006-07-30,1001,246,104,7343,1810,1919,5
CPB,,2006-04-30,4257,1655,1.8199999999999998,1173,3036,-155,818,752,2006-04-30,1018,266,101,7293,1762,1863,0
CPB,,2006-01-29,4016,1652,1.71,1126,2903,-160,798,704,2006-01-29,966,262,94,6919,1689,1777,-6
CPB,,2005-10-30,4086,1652,1.6999999999999997,1132,2897,-162,779,700,2005-10-30,970,270,94,6983,1680,1765,-9
CPB,,2005-07-31,4175,1650,1.57,1132,2897,-180,707,644,2005-07-31,952,308,90,7072,1680,1765,-5
CPB,,2005-05-01,4218,1648,1.57,1100,2883,-177,670,622,2005-05-01,923,301,91,7101,1676,1783,-16
CPB,,2005-01-30,4433,1651,1.67,1142,2981,-172,666,666,2005-01-30,970,304,95,7414,1737,1839,-25
CPB,,2004-10-31,4324,1649,1.67,1142,2967,-169,666,666,2004-10-31,973,307,92,7291,1722,1825,-21
CPB,,2004-08-01,4187,1649,1.6199999999999999,1115,2922,-168,647,647,2004-08-01,947,300,93,7109,1695,1807,-13
CPB,,2004-05-02,4173,1648,1.5999999999999999,1141,2958,-175,662,662,2004-05-02,971,309,90,7131,1717,1817,4
CPB,,2004-02-01,4098,1646,1.57,1133,2966,-180,649,649,2004-02-01,958,309,90,7064,1705,1833,32
CPB,,2003-11-02,3942,1645,1.56,1129,2940,-184,645,645,2003-11-02,950,305,90,6882,1686,1811,29
CPB,,2003-08-03,3805,1644,1.52,1105,2873,-186,595,626,2003-08-03,924,298,88,6678,1652,1768,22
CPB,,2003-04-27,3633,1644,1.4700000000000002,1078,2813,-180,576,607,2003-04-27,898,291,88,6446,1600,1735,47
CPB,,2003-01-26,3495,1644,1.3900000000000001,1033,2722,-179,543,574,2003-01-26,854,280,82,6217,1533,1689,74
CPB,,2002-10-27,3443,1644,1.33,1000,2666,-178,515,546,2002-10-27,822,276,78,6109,1481,1666,106
CPB,,2002-07-28,3443,1644,1.28,984,2690,-186,525,525,2002-07-28,798,273,77,6133,1490,1706,138
CPB,,2002-04-28,3403,1644,1.29,990,2671,-196,522,522,2002-04-28,794,272,71,6074,1462,1681,137
CPB,,2002-01-27,3333,1644,1.36,1037,2641,-204,548,548,2002-01-27,833,285,69,5974,1405,1604,119
CPB,,2001-10-28,3247,1652,1.5100000000000002,1145,2672,-208,616,616,2001-10-28,937,321,67,5919,1330,1527,120
CPB,,2001-07-29,3132,1672,1.56,1194,2639,-207,649,649,2001-07-29,987,338,63,5771,1258,1445,114
CPB,,2001-04-29,3073,1693,1.56,1197,2723,-201,656,656,2001-04-29,996,340,63,5796,1354,1526,85
CPB,,2001-01-28,3025,1714,1.5800000000000003,1204,2894,-193,673,673,2001-01-28,1011,338,62,5919,1528,1690,76
CPB,,2000-10-29,2955,1726,1.58,1217,3125,-194,683,683,2000-10-29,1023,340,62,6080,1749,1908,73
CPB,,2000-07-30,2908,1728,1.6500000000000001,1265,3359,-188,714,714,2000-07-30,1077,363,64,6267,1941,2094,44
CPB,,2000-04-30,2955,1734,1.74,1296,3419,-184,734,734,2000-04-30,1112,378,63,6374,1935,2123,44
CPB,,2000-01-30,3021,1745,1.79,1336,3451,-183,757,757,2000-01-30,1153,396,64,6472,1917,2115,53
CPB,,1999-10-31,3029,1763,1.6300000000000001,1234,3359,-175,695,695,1999-10-31,1059,364,66,6388,1951,2125,27
CPB,,1999-08-01,3050,1784,1.67,1270,3374,-173,724,724,1999-08-01,1097,373,66,6424,1938,2104,27
CPB,,1999-05-02,3026,1801,1.8399999999999999,1421,3401,-173,827,827,1999-05-02,1248,421,67,6427,1870,1980,27
CPB,,1999-01-31,3071,1811,1.7699999999999998,1153,3436,-175,575,629,1999-01-31,978,349,70,6507,1912,2283,3
CPB,,1998-11-01,3170,1824,1.9100000000000001,1268,3517,-176,657,701,1998-11-01,1092,391,69,6687,1866,2249,0
CPB,,1998-08-02,3233,1834,1.87,1248,3463,-175,660,689,1998-08-02,1073,384,70,6696,1819,2215,0
CPB,,1998-05-03,3328,1843,1.8,1209,3431,-173,670,662,1998-05-03,1036,374,70,6759,1792,2222,0
CPB,,1998-02-01,3362,1860,1.8,1451,3366,-171,917,840,1998-02-01,1280,440,68,6728,1730,1915,0
CPB,,1997-11-02,3193,1871,1.6800000000000002,1387,3181,-172,892,798,1997-11-02,1215,417,67,6374,1613,1794,0
CPB,,1997-08-03,3412,1900,1.56,1149,3201,-158,713,634,1997-08-03,991,357,68,6613,1641,2052,0
CPB,,1997-04-27,3621,1934,1.5899999999999999,1163,3270,-141,701,659,1997-04-27,1022,363,72,6891,1722,2107,0
CPB,,1997-01-26,3873,1962,1.58,1151,3308,-127,689,662,1997-01-26,1024,362,76,7181,1786,2157,0
CPB,,1996-10-27,4332,1987,1.59,1144,3408,-114,671,671,1996-10-27,1030,359,82,7740,1880,2264,0
CPB,,1996-07-28,4363,1992,1.6099999999999999,1317,3315,-120,802,802,1996-07-28,1197,395,84,7678,1842,1998,0
CPB,,1996-04-28,4403,1992,1.54,1263,3261,-129,765,765,1996-04-28,1134,369,88,7664,1831,1998,0
CPB,,1996-01-28,4384,1992,1.51,1239,3186,-132,747,747,1996-01-28,1107,360,88,7570,1780,1947,0
CPB,,1995-10-29,4313,1992,1.45,1186,3071,-115,720,720,1995-10-29,1071,351,90,7384,1726,1885,0
CPB,,1995-07-30,4255,1992,1.4100000000000001,1147,2995,-105,698,698,1995-07-30,1042,344,88,7250,1697,1848,0
CPB,,1995-04-30,4171,1996,1.4000000000000001,1126,2918,-87,697,697,1995-04-30,1039,342,83,7089,1655,1792,0
CPB,,1995-01-29,4075,2000,1.3800000000000001,1102,2845,-70,689,689,1995-01-29,1032,343,83,6920,1618,1743,0
CPB,,1994-10-30,4005,2004,1.32,1070,2778,-70,661,661,1994-10-30,1000,339,78,6783,1585,1708,0
CPB,,1994-07-31,3978,2008,1.25,1027,2712,-64,630,630,1994-07-31,963,333,78,6690,1566,1685,0
CPB,,1994-05-01,3982,2010.2,1.21,1009,2713,-65,609,609,1994-05-01,944,335,75,6695,1585,1704,0
CPB,,1994-01-30,4054,2012.2,1.18,995,2705,-68,595,595,1994-01-30,927,332,72,6759,1591,1710,0
CPB,,1993-10-31,4032,2014,1,615,2622,-74,271,271,1993-10-31,541,270,71,6654,1551,2007,0
CPB,,1993-08-01,4028,2014.6,0.97,594,2558,-74,8,257,1993-08-01,520,263,69,6586,1514,1964,0
CPB,,1993-05-02,4058.7,2013,0.95,577.6,2490.7,-81.9,-3.799999999999997,245.2,1993-05-02,506.4,261.2,66.8,6549.4,1465,1913.1000000000004,10.7
CPB,,1993-01-31,4027.3999999999996,2011.6,0.9199999999999999,564.4000000000001,2426.2,-89.4,-17.299999999999997,231.7,1993-01-31,490.7,259,63.9,6453.599999999999,1421.3,1861.800000000001,15.7
CPB,,1992-11-01,4023.6000000000004,2010.6000000000001,1.02,902.9000000000001,2387.4,-99,264.3,513.3,1992-11-01,824.9000000000001,311.6,61,6411,1388.5,1484.5,21
CPB,,1992-08-02,3963.1000000000004,2013.6,0.98,877.0999999999999,2300.1000000000004,-101.9,490.49999999999994,490.49999999999994,1992-08-02,799.3000000000001,308.8,59.7,6263.2,1332.3,1423,24.1
CPB,,1992-04-26,3937,2020.2,0.93,849.5,2240.9,-97,465.99999999999994,465.99999999999994,1992-04-26,761.7,295.7,62.3,6177.9,1298.5,1391.3999999999996,9.2
CPB,,1992-01-26,3931.8999999999996,2024,0.9000000000000001,837.8000000000001,2200.6,-95.2,450.9,450.9,1992-01-26,743.9000000000001,293,60.5,6132.500000000001,1275.8000000000002,1362.8000000000002,1.3000000000000003
CPB,,1991-10-27,4006.2999999999997,2026.7999999999997,0.8500000000000001,797.5,2150.7,-91.1,425.59999999999997,425.59999999999997,1991-10-27,703,277.4,59.099999999999994,6157,1265.7,1353.2000000000003,-3.4
CPB,,1991-07-28,4095.5,2031.9999999999998,0.8,762.4,2108.6,-90.2,401.5,401.5,1991-07-28,667.4000000000001,265.9,56.3,6204.099999999999,1262.9,1346.1999999999998,-4.8
CPB,,1991-04-28,4195.7,2040.4,0.16999999999999998,394,2100.5,-93.2,78.4,78.4,1991-04-28,301.8,223.4,51.599999999999994,6296.2,1287.5,1706.500000000001,1.0000000000000002
CPB,,1991-01-27,4263.400000000001,2052.4,0.12999999999999995,354.9,2061.6000000000004,-92.8,56.6,56.6,1991-01-27,265.9,209.29999999999998,52.199999999999996,6325,1284.6000000000001,1706.6999999999998,3.8
CPB,,1990-10-28,4283.8,2066,0.06,304.1,1992.8,-93.4,26.499999999999986,26.499999999999986,1990-10-28,216.6,190.1,52.4,6276.6,1270.8,1688.6999999999998,5.9
CPB,,1990-07-29,4258.3,2073.6,0.009999999999999981,265.4,1947.5,-93.9,4.3999999999999915,4.3999999999999915,1990-07-29,179.39999999999998,175,53.7,6205.8,1271.3,1682.0999999999995,7.9
CPB,,1990-04-30,4182.1,2079.2,0.77,604.5,1885.6999999999998,-85.80000000000001,400,400,1990-04-30,527,127,53.1,6067.8,1212.1,1281.199999999999,8.3
CASY,,2020-07-31,6451.187,148.89697999999999,8.090440000000001,441.025,2202.501,-53.105,298.623,298.623,2020-07-31,387.91999999999996,89.297,,8653.688,,1761.4759999999987,
CASY,,2020-04-30,7030.612,148.74072999999999,7.17024,395.467,2144.684,-53.419,263.846,263.846,2020-04-30,342.048,78.202,,9175.295999999998,,1749.2169999999996,
CASY,,2020-01-31,7468.826,148.30827,6.162249999999999,346.41700000000003,2071.984,-53.362,226.96699999999998,226.96699999999998,2020-01-31,293.055,66.088,,9540.81,,1725.567,
CASY,,2019-10-31,7295.302,148.17922,6.359990000000001,357.57400000000007,2045.386,-53.463,234.843,234.843,2019-10-31,304.111,69.268,,9340.688,,1687.812,
CASY,,2019-07-31,7392.465,148.0605,5.93707,341.55899999999997,1998.6419999999998,-54.971000000000004,219.47699999999998,219.47699999999998,2019-07-31,286.58799999999997,67.11099999999999,,9391.107,,1657.0830000000005,
CASY,,2019-04-30,7398.222,147.97458,5.5122599999999995,319.022,1954.756,-55.65,203.86199999999997,203.86199999999997,2019-04-30,263.37199999999996,59.51,,9352.878,,1635.634,
CASY,,2019-01-31,7356.094999999999,148.6313,5.17981,307.58399999999995,1907.4859999999999,-55.001000000000005,197.95,191.95,2019-01-31,252.583,60.632999999999996,,9263.481,,1599.8020000000015,
CASY,,2018-10-31,7412.9839999999995,149.61747,4.729559999999999,279.979,1857.121,-55.191,349.115,176.115,2018-10-31,224.888,48.772999999999996,,9270.005000000001,,1577.0420000000004,
CASY,,2018-07-31,7071.4,150.8,4.21,265.79999999999995,1814.5,-54,331.4,158.4,2018-07-31,211.89999999999998,53.5,,8885.7,,1548.6000000000004,
CASY,,2018-04-30,6621.700000000001,152.6,3.77,265.4,1769.4,-51,318,145,2018-04-30,214.5,69.5,,8391,,1504.0999999999985,
CASY,,2018-01-31,6386,154.4,4.18,287.2,1762.5,-48.3,328.8,161.79999999999998,2018-01-31,239,77.2,,8148.499999999999,,1475.5,
CASY,,2017-10-31,6131.700000000001,156.10000000000002,4.08,293.59999999999997,1732.1999999999998,-45.4,158.6,158.6,2017-10-31,248.20000000000002,89.6,,7863.9,,1438.7999999999993,
CASY,,2017-07-31,5922.1,157.6,4.24,302.6,1708,-42.5,166.9,166.9,2017-07-31,260.1,93.19999999999999,,7630.299999999999,,1405.6999999999998,
CASY,,2017-04-30,5825.400000000001,158.4,4.4799999999999995,311.3,1681.1,-41.6,177.5,177.5,2017-04-30,269.7,92.19999999999999,,7506.700000000001,,1370,
CASY,,2017-01-31,5571.9,158.5,4.91,337.3,1671.1000000000001,-41.1,194.4,194.4,2017-01-31,296.09999999999997,101.7,,7243.2,,1334.000000000001,
CASY,,2016-10-31,5386.3,158.20000000000002,5.3,358.79999999999995,1652.7,-40.6,209.70000000000002,209.70000000000002,2016-10-31,318.1,108.39999999999999,,7039.1,,1294,
CASY,,2016-07-31,5391.4,157.9,5.859999999999999,392.4,1652.2,-40.5,231.5,231.5,2016-07-31,351.8,120.3,,7043.6,,1259.800000000001,
CASY,,2016-04-30,5508.5,157.70000000000002,5.73,388.90000000000003,1613.6000000000001,-40.1,225.89999999999998,225.89999999999998,2016-04-30,348.7,122.80000000000001,,7122.1,,1224.6999999999998,
CASY,,2016-01-31,5621.099999999999,157.6,5.61,381,1571.9,-40.400000000000006,220.2,220.2,2016-01-31,340.7,120.39999999999999,,7193,,1190.800000000001,
CASY,,2015-10-31,5747.200000000001,157.29999999999998,5.65,385.1,1551.7,-40.5,221.40000000000003,221.40000000000003,2015-10-31,344.70000000000005,123.19999999999999,,7299.1,,1166.5999999999985,
CASY,,2015-07-31,6044.5,157,4.930000000000001,341.09999999999997,1480,-40.9,192.29999999999998,192.29999999999998,2015-07-31,300.4,108,,7524.7,,1138.8999999999996,
CASY,,2015-04-30,6327.400000000001,156.6,4.65,323.1,1439.6999999999998,-41.3,180.6,180.6,2015-04-30,282,101.3,,7767.3,,1116.5,
CASY,,2015-01-31,6665.3,156,4.03,280,1367.4999999999998,-41.900000000000006,154.39999999999998,154.39999999999998,2015-01-31,238.20000000000002,83.8,,8033,,1087.499999999999,
CASY,,2014-10-31,6857.799999999999,155.79999999999998,3.3500000000000005,237.5,1293.2,-41.8,127.8,127.8,2014-10-31,195.79999999999998,68.1,,8151.1,,1055.6000000000013,
CASY,,2014-07-31,6775.5,155.6,3.08,218.60000000000002,1241.2,-41.3,117.30000000000001,117.30000000000001,2014-07-31,177.29999999999998,60.1,,8016.799999999999,,1022.4000000000005,
CASY,,2014-04-30,6627.500000000001,155.5,3.2,224.20000000000002,1212.6999999999998,-40.4,120.99999999999999,120.99999999999999,2014-04-30,183.9,63,,7840.3,,988.3999999999996,
CASY,,2014-01-31,6535.700000000001,155,3.18,229.6,1193.5,-38.6,122.39999999999999,122.39999999999999,2014-01-31,191.2,68.9,,7729.2,,963.6999999999989,
CASY,,2013-10-31,6434.999999999999,154.7,3.25,231.89999999999998,1166.5,-37.3,125.19999999999999,125.19999999999999,2013-10-31,194.8,69.7,,7601.5,,934.5000000000018,
CASY,,2013-07-31,6370.7,154.5,3.09,223.7,1126.5,-36,118.69999999999999,118.69999999999999,2013-07-31,187.9,69.3,,7497.200000000001,,902.8000000000002,
CASY,,2013-04-30,6179.700000000001,154.20000000000002,2.6900000000000004,198.8,1071.1,-35.3,103.9,103.9,2013-04-30,163.6,59.800000000000004,,7250.8,,872.2999999999993,
CASY,,2013-01-31,6137.1,154.7,2.8,204.79999999999998,1057.7,-35.099999999999994,108.4,108.4,2013-01-31,169.8,61.5,,7194.8,,852.8999999999996,
CASY,,2012-10-31,6074.599999999999,154.60000000000002,2.83,208.1,1036.8,-35,109.60000000000001,109.60000000000001,2012-10-31,173.2,63.6,,7111.4,,828.6000000000013,
CASY,,2012-07-31,5961.9,154.3,2.96,213.7,1020.4,-35.2,114.30000000000001,114.30000000000001,2012-07-31,178.6,64.2,,6982.3,,806.7000000000007,
CASY,,2012-04-30,5987.700000000001,154,2.98,215.2,1000.2,-35.2,114.70000000000002,114.70000000000002,2012-04-30,180,65.19999999999999,,6987.8,,785,
CASY,,2012-01-31,5809.2,153.2,3.04,219.8,975.7,-35.3,116.49999999999999,116.49999999999999,2012-01-31,184.5,67.89999999999999,,6784.8,,755.9000000000005,0
CASY,,2011-10-31,5630.7,152.89999999999998,2.9499999999999997,215.2,949.4000000000001,-35.5,112.7,112.7,2011-10-31,179.60000000000002,66.9,,6580,,734.3000000000002,0
CASY,,2011-07-31,5233.199999999999,157.1,2.48,190.2,913.9,-34.900000000000006,96.80000000000001,96.80000000000001,2011-07-31,155.2,58.5,,6147,,723.7000000000016,
CASY,,2011-04-30,4754.2,170,2.1799999999999997,179.7,881.1,-28.5,94.7,94.7,2011-04-30,151.2,56.60000000000001,,5635.2,,701.3000000000002,11.4
CASY,,2011-01-31,4412.4,183.1,2.0100000000000002,170.5,853.2,-22.400000000000002,93.80000000000001,93.80000000000001,2011-01-31,148.1,54.3,,5265.5,,682.6000000000004,11.4
CASY,,2010-10-31,4178.5,196,2.01,170.5,827.3000000000001,-16.2,98.10000000000001,98.10000000000001,2010-10-31,154.4,56.199999999999996,,5005.700000000001,,656.6000000000004,11.4
CASY,,2010-07-31,4004.9999999999995,204.5,2.16,184.6,806.3,-10.7,110,110,2010-07-31,174,63.9,,4811.200000000001,,621.4000000000001,
CASY,,2010-04-30,3844.7,204.3,2.3000000000000003,192.39999999999998,792.4,-10.899999999999999,116.89999999999999,116.89999999999999,2010-04-30,181.6,64.6,,4637.1,,599.8000000000002,0
CASY,,2010-01-31,3565.3999999999996,204.1,2.18,186.29999999999998,775.3,-11.000000000000002,110.6,110.6,2010-01-31,175.3,64.8,,4340.7,,588.8000000000002,0
CASY,,2009-10-31,3315.7000000000003,204,2.12,181.1,759.9000000000001,-11.100000000000001,107.4,107.4,2009-10-31,170,62.7,,4075.6000000000004,,578.6999999999994,0
CASY,,2009-07-31,3566.5,203.9,2,170.5,744.6,-10.799999999999999,101.10000000000001,101.10000000000001,2009-07-31,159.7,58.7,,4311.1,,574.1000000000004,
CASY,,2009-04-30,3966.8,203.8,1.7000000000000002,149.7,723.7,-10.7,85.7,85.7,2009-04-30,139,53.4,,4690.5,,574,
CASY,,2009-01-31,4301.7,204.5,1.6700000000000002,144.9,710.1,-10.599999999999998,84.5,84.6,2009-01-31,134.4,49.800000000000004,,5011.8,,565.1999999999998,
CASY,,2008-10-31,4608,204.4,1.64,142.3,709,-10.1,83.5,83.5,2008-10-31,132.2,48.7,,5317,,566.6999999999998,
CASY,,2008-07-31,4419.6,204.8,1.6400000000000001,142.39999999999998,697.0999999999999,-10.1,83.9,83.89999999999999,2008-07-31,132.3,48.400000000000006,,5116.7,,554.7999999999993,
CASY,,2008-04-30,4142.5,204.7,1.6600000000000001,143.8,686.2,-9.8,84.89999999999999,85.1,2008-04-30,134,48.900000000000006,,4828.7,,542.5,
CASY,,2008-01-31,3946.4,203.2,1.7399999999999998,148.79999999999998,680.3999999999999,-10.2,87.1,88.6,2008-01-31,138.5,49.8,,4626.9,,531.7999999999997,
CASY,,2007-10-31,3731.9,203,1.7099999999999997,146.49999999999997,659.9,-10.799999999999999,85.3,87,2007-10-31,135.70000000000002,48.599999999999994,,4391.8,,513.4999999999995,
CASY,,2007-07-31,3581.5,202.3,1.51,129.6,626.1,-11.100000000000001,74.80000000000001,76.5,2007-07-31,118.6,42.00000000000001,,4207.6,,496.39999999999964,
CASY,,2007-04-30,3440.7,202.2,1.26,108.89999999999999,583.3,-11.200000000000001,61.9,63.6,2007-04-30,97.8,34.099999999999994,,4024.1000000000004,,474.4000000000001,
CASY,,2007-01-31,3349.8999999999996,202.60000000000002,1.12,98.5,554.7,-10.6,55.699999999999996,56.6,2007-01-31,88.10000000000001,31.499999999999996,,3904.6,,456.10000000000036,
CASY,,2006-10-31,3240.6,199.10000000000002,1.08,92.2,532,-9.799999999999999,51.49999999999999,53,2006-10-31,82.6,29.499999999999996,,3772.7000000000003,,439.8000000000002,
CASY,,2006-07-31,3199.2,198.9,1.18,100,531.3,-9.1,56.5,58.2,2006-07-31,91,32.7,,3730.6,,431.5,
CASY,,2006-04-30,2966.3,202,1.25,107.50000000000001,526.2,-8.9,60.49999999999999,63.199999999999996,2006-04-30,98.6,35.4,,3492.4,,418.7000000000003,
CASY,,2006-01-31,2816.1000000000004,202.1,1.18,103.80000000000001,514.1,-8.9,57.39999999999999,59.6,2006-01-31,94.80000000000001,35.2,,3330.1,,410.2999999999997,
CASY,,2005-10-31,2690.2,205.3,1.15,104.2,505.6,-9.600000000000001,52.89999999999999,59.3,2005-10-31,94.5,35.300000000000004,,3195.7,,401.39999999999964,
CASY,,2005-07-31,2462.5,205.5,0.94,87.2,476.2,-10.200000000000001,41.7,48.3,2005-07-31,76.9,28.7,,2938.6000000000004,,388.9000000000001,
CASY,,2005-04-30,2346.3,201.89999999999998,0.8500000000000001,78,458.4,-10.8,36.7,42.400000000000006,2005-04-30,67.2,24.8,,2804.7,,380.5,
CASY,,2005-01-31,2233.9,201.5,0.72,67.5,443.09999999999997,-11.299999999999999,30.2,36.2,2005-01-31,56.199999999999996,20,,2676.9000000000005,,375.5999999999999,
