symbol,year,period,accountsPayable,accountsReceivables,accruedLiability,accumulatedDepreciation,cashEquivalents,cashShortTermInvestments,commonStock,currentAssets,currentLiabilities,currentPortionLongTermDebt,deferredIncomeTax,goodwill,intangiblesAssets,inventory,liabilitiesShareholdersEquity,longTermDebt,longTermInvestments,otherCurrentAssets,otherCurrentliabilities,otherEquity,otherLiabilities,otherLongTermAssets,otherReceivables,period,propertyPlantEquipment,retainedEarnings,sharesOutstanding,shortTermDebt,shortTermInvestments,tangibleBookValueperShare,totalAssets,totalDebt,totalEquity,totalLiabilities,totalLongTermDebt,totalReceivables,treasuryStock
MMM,2006,2006-12-31,1402,3102,520,-11110,1447,1918,9,8946,7323,2506,84,4082,708,2601,21294,1047,480,667,2895,-2011,2603,1171,0,2006-12-31,5907,17933,734,0,471,7.0422,21294,3553,9959,11335,1047,3102,-8456
MMM,2005,2005-12-31,1256,2838,469,-10534,1072,1072,9,7115,5238,1072,1609,3473,486,2162,20513,1309,272,519,2441,-589,1946,3574,0,2005-12-31,5593,17358,755,0,,8.1338,20513,2381,10100,10413,1309,2838,-6965
MMM,2004,2004-12-31,1168,2792,487,-10579,2757,2757,9,8720,6071,2094,1284,2655,277,1897,20708,727,227,731,2322,-64,1995,3118,0,2004-12-31,5711,15649,774,0,,9.6202,20708,2821,10378,10330,727,2792,-5503
MMM,2003,2003-12-31,1087,2714,436,-10232,1836,1836,9,7720,5082,1202,426,2419,274,1816,17600,1735,218,811,2357,-1780,2242,1360,0,2003-12-31,5609,14010,784,0,,6.6224,17600,2937,7885,9715,1735,2714,-4641
MMM,2002,2002-12-31,945,2527,411,-9437,618,618,5,6059,4457,1237,346,1898,269,1931,15329,2140,238,544,1864,-2284,2099,1244,0,2002-12-31,5621,12748,780,0,,4.9051,15329,3377,5993,9336,2140,2527,-4767
MMM,2001,2001-12-31,753,2482,539,-8750,616,616,5,6296,4509,1373,469,1012,238,2091,14606,1520,275,1107,1844,-1491,1495,1170,0,2001-12-31,5615,11914,783,0,,6.1762,14606,2893,6086,8520,1520,2482,-4633
MMM,2000,2000-12-31,1081,2891,382,-8347,302,302,5,6379,4754,1866,362,,852,2312,14522,971,310,874,1425,-1217,1558,1158,0,2000-12-31,5823,11517,792,0,,7.1705,14522,2837,6531,7991,971,2891,-4065
MMM,1999,1999-12-31,1008,2778,361,-7723,387,441,236,6066,3819,1130,332,,657,2030,13896,1480,487,817,1320,-915,1605,1030,0,1999-12-31,5656,10741,797,0,54,7.0665,13896,2610,6289,7607,1480,2778,-3833
MMM,1998,1998-12-31,868,2666,487,-7831,211,448,296,6318,4386,1492,193,,,2219,14153,1614,623,985,1539,-858,1634,1646,0,1998-12-31,5566,9980,804,0,237,7.3831,14153,3106,5936,8217,1614,2666,-3482
MMM,1997,1997-12-31,898,2434,306,-7064,230,477,296,6168,3983,1499,89,,,2399,13238,1015,613,858,1280,-918,1864,1423,0,1997-12-31,5034,9848,809,0,247,7.3251,13238,2514,5926,7312,1015,2434,-3300
MMM,1996,1996-12-31,895,2504,300,-7206,583,744,296,6486,3789,1117,97,,,2264,13364,851,585,974,1477,-575,1970,1449,0,1996-12-31,4844,8756,834,0,161,7.5348,13364,1968,6284,7080,851,2504,-2193
MMM,1995,1995-12-31,762,2398,298,-6596,485,772,296,6395,3724,822,90,,,2206,14183,1203,565,1019,1842,-523,1799,2585,0,1995-12-31,4638,9164,837,0,287,8.2246,14183,2025,6884,7299,1203,2398,-2053
MMM,1994,1994-12-31,996,2948,328,-7349,297,491,296,6928,3605,917,,,,2763,13496,1031,536,726,1364,-626,2126,978,0,1994-12-31,5054,9039,840,0,194,8.0167,13496,1948,6734,6762,1031,2948,-1975
MMM,1993,1993-12-31,878,2610,331,-6658,274,656,296,6363,3282,697,0,,,2401,12197,796,455,696,1376,-810,1607,549,0,1993-12-31,4830,8500,859,0,382,7.5809,12197,1493,6512,5685,796,2610,-1474
MMM,1992,1992-12-31,836,2394,310,-6036,382,722,296,6209,3241,739,0,,,2315,11955,687,452,778,1356,-696,1428,502,0,1992-12-31,4792,8012,876,0,340,7.5331,11955,1426,6599,5356,687,2394,-1013
MMM,1991,1991-12-31,809,2362,376,-5414,258,502,296,5585,3236,846,38,,,2292,11083,764,396,429,1205,-540,752,436,0,1991-12-31,4666,7536,877,0,244,7.1756,11083,1610,6293,4790,764,2362,-999
MMM,1990,1990-12-31,811,2367,377,-4994,294,591,296,5729,3339,736,160,,,2355,11079,760,471,416,1415,-355,710,490,0,1990-12-31,4389,7106,879,0,297,6.9511,11079,1496,6110,4969,760,2367,-937
MMM,1989,1989-12-31,724,2075,332,-4231,448,887,296,5382,2721,455,200,,,2120,9776,885,291,300,1210,-1258,592,396,0,1989-12-31,3707,6492,891,0,439,6.0359,9776,1340,5378,4398,885,2075,-152
MMM,1988,1988-12-31,572,1727,295,-3592,522,897,296,4741,2371,347,264,,,1831,8922,406,720,286,1157,-55,367,388,0,1988-12-31,3073,5841,897,0,375,6.1472,8922,753,5514,3408,406,1727,-568
MMM,1987,1987-12-31,586,1615,284,-3188,594,594,296,4229,1931,264,312,,,1770,8031,435,506,250,797,-48,293,365,0,1987-12-31,2931,5195,910,0,,5.5604,8031,699,5060,2971,435,1615,-383
MMM,1986,1986-12-31,519,1442,271,-2724,545,545,296,3961,1823,411,386,,,1654,7348,436,433,320,622,-254,240,200,0,1986-12-31,2754,4734,914,0,0,4.8829,7348,847,4463,2885,436,1442,-313
MMM,1985,1985-12-31,411,1344,220,-2375,192,192,296,3473,1579,459,364,,,1622,6593,431,344,315,489,-412,211,182,0,1985-12-31,2594,4389,917,0,0,4.3708,6593,890,4008,2585,431,1344,-265
MMM,1984,1984-12-31,440,1349,197,-2112,182,182,296,3402,1448,413,338,,,1610,6094,330,182,261,398,-490,164,159,0,1984-12-31,2351,4139,930,0,0,4.1011,6094,743,3814,2280,330,1349,-131
MMM,1983,1983-12-31,372,1194,186,-1962,237,237,296,3119,1208,248,316,,,1557,5760,358,278,131,402,-355,180,127,0,1983-12-31,2236,3819,938,0,0,3.9424,5760,606,3698,2062,358,1194,-62
AOS,2019,2019-12-31,509.6,589.5,206.8,-611.5,374,551.4,295.4,1500.4,766.5,6.8,,546,338.4,303,3058,277.2,,56.5,43.3,-348.3,347.5,80.9,0,2019-12-31,592.3,2323.4,171.66313,0,177.4,4.55776,3058,284,1666.8,1391.2,277.2,589.5,-1112.7
AOS,2018,2018-12-31,543.8,647.3,198.3,-556.8,259.7,645,295.5,1638.5,785.3,0,,513,293.1,304.7,3071.5,221.4,,41.5,43.2,-350.8,347.8,86.9,0,2018-12-31,540,2102.8,171.66313,0,385.3,5.30632,3071.5,221.4,1717,1354.5,221.4,647.3,-827.2
AOS,2017,2017-12-31,535,592.7,205,-531.2,346.6,820,295.7,1766.9,793.8,7.5,,516.7,308.7,297,3197.4,402.9,,57.2,46.3,-299.5,355.8,76.2,0,2017-12-31,528.9,1788.7,171.66313,0,473.4,4.77388,3197.4,410.4,1644.9,1552.5,402.9,592.7,-626.5
AOS,2016,2016-12-31,528.6,518.7,183,-470.6,330.4,754.6,296,1562,765.6,7.2,,491.5,308.3,251.1,2891,316.4,,37.6,46.8,-363.2,293.7,67.3,0,2016-12-31,461.9,1593,173.44158,0,424.2,4.12531,2891,323.6,1515.3,1375.7,316.4,518.7,-488.1
AOS,2015,2015-12-31,424.9,501.4,170.1,-424.1,323.6,645.2,296.2,1403.3,653.2,12.9,,420.9,291,222.9,2629.2,236.1,,33.8,45.3,-313.4,297.6,71.3,0,2015-12-31,442.7,1350.7,175.89687,0,321.6,4.15243,2629.2,249,1442.3,1186.9,236.1,501.4,-360.5
AOS,2014,2014-12-31,393.8,475.4,152.2,-388.2,319.4,541.9,148.2,1319,605.2,13.7,21.4,428.8,308.5,208.3,2515.3,210.1,,93.4,45.5,-272,297.3,31.3,0,2014-12-31,427.7,1135.5,178.8,0,222.5,3.6018,2515.3,223.8,1381.3,1134,210.1,475.4,-230.5
AOS,2013,2013-12-31,387.1,458.7,142.7,-367.5,380.7,486,148.5,1205.6,590.9,14.2,21,433.5,324.8,193.4,2391.5,177.7,,67.5,46.9,-259.1,273.2,36.3,0,2013-12-31,391.3,982.2,182.5,0,105.3,3.1255,2391.5,191.9,1328.7,1062.8,177.7,458.7,-132.6
AOS,2012,2012-12-31,328.9,425.4,104.7,-334.9,266.9,462.9,74.3,1107.2,499,18.6,0,435.4,338.7,163.4,2265.2,225.1,,55.5,46.8,-320.5,347,38.2,0,2012-12-31,345.7,855.1,184.9,0,196,2.2715,2265.2,243.7,1194.1,1071.1,225.1,425.4,-69.6
AOS,2011,2011-12-31,302.5,368.4,119.1,-298.7,463.4,625.8,76.7,1208.7,519.9,18.6,3.1,433.8,352.7,168.4,2349,443,,46.1,79.7,-300.9,297.2,38.5,0,2011-12-31,315.3,729.9,183.3,0,162.4,1.6328,2349,461.6,1085.8,1263.2,443,368.4,-72.4
AOS,2010,2010-12-31,263,313.3,90.5,-266.5,118.9,118.9,77.6,896,536.8,18.6,,323.8,106.6,146.8,2112,242.4,,317,164.7,-229.4,451.4,527.2,0,2010-12-31,258.4,452.1,183.3,0,,2.4604,2112,261,881.4,1230.6,242.4,313.3,-74.6
AOS,2009,2009-12-31,312.9,373.6,109.6,-582.3,76.3,76.3,53.4,740,491.3,21.1,,567.8,119.5,215.1,1901.3,232.1,,75,47.7,-230.9,388.1,61.7,0,2009-12-31,412.3,365.4,171.6,0,,0.486,1901.3,253.2,770.7,1130.6,232.1,373.6,-79.9
AOS,2008,2008-12-31,274.7,363.5,93.6,-561,29.4,29.4,65.7,781.3,505,17.5,0,505.1,78.3,282,1883.9,317.3,,106.4,119.2,-281.8,420.5,100.3,0,2008-12-31,418.9,858.7,163.9,0,,0.352,1883.9,334.8,641.1,1242.8,317.3,363.5,-80.7
AOS,2007,2007-12-31,305.6,415.1,110.7,-532.5,37.2,37.2,65.6,767.6,472.6,15.6,34.5,512.9,86.6,261.8,1854.4,379.6,,53.5,40.7,-99.3,209.9,66.2,0,2007-12-31,421.1,799,163.8,0,,0.9664,1854.4,395.2,757.8,1096.6,379.6,415.1,-84.2
AOS,2006,2006-12-31,286.6,378.7,104.5,-491.4,25.8,25.8,65.7,760,437.3,6.9,20.6,499.7,87.8,297.3,1839.9,432.1,,58.2,39.3,-129.5,265.3,65.2,0,2006-12-31,427.2,732.3,167.6,0,,0.5794,1839.9,439,684.6,1155.3,432.1,378.7,-55.3
AOS,2005,2005-12-31,205.1,278.8,72.7,-448.3,24,24,66.5,576,307.6,6.9,0,313,10.5,225.4,1292.7,162.4,,47.8,22.9,-140.2,209.8,36.3,0,2005-12-31,356.9,675.9,165.5,0,,1.7486,1292.7,169.3,612.9,679.8,162.4,278.8,-59
AOS,2004,2004-12-31,158.8,281.6,59.2,-415,25.1,25.1,66.6,585,245.2,8.6,13.8,303.8,9.4,233.5,1312.8,272.5,,44.8,18.6,-115.7,190.7,55.8,0,2004-12-31,358.8,648.4,161,0,,1.723,1312.8,281.1,590.6,722.2,272.5,281.6,-79.5
AOS,2003,2003-12-31,144.5,236.7,68.2,-360.2,18.7,18.7,66.7,547.7,338.6,8.6,27.9,303.8,7.1,247,1279.9,170.1,,45.3,20.5,-97.2,167.1,62.6,0,2003-12-31,358.7,623.9,158.5,96.8,,1.6738,1279.9,275.5,576.2,703.7,170.1,236.7,-91.1
AOS,2002,2002-12-31,131.4,215.5,97.3,-323.5,32.8,32.8,66.9,488.3,261.7,11.7,7.5,302.4,6.7,200.4,1224.9,239.1,,39.6,21.3,-121.9,205.5,64.7,0,2002-12-31,362.7,588.5,157.1,0,,1.2852,1224.9,250.8,511.1,713.8,239.1,215.5,-96
AOS,2001,2001-12-31,131.1,209.9,88,-282.2,20.8,20.8,67.3,477.6,256,13.3,62.2,286.6,15.3,194.7,1293.9,390.4,,52.2,20.4,-6.9,133.6,159.1,0,2001-12-31,355.3,551.4,125.4,3.3,,1.1962,1293.9,406.9,451.9,842,390.4,209.9,-214.8
AOS,2000,2000-12-31,91.8,169.1,54.3,-259.2,15.3,15.3,67.4,406.1,170.4,11.1,62.1,233.4,11.4,169.6,1059.2,316.4,,52.1,13.3,-5.4,61.9,125.4,0,2000-12-31,282.8,549.2,123.9,0,,1.6433,1059.2,327.5,448.4,610.8,316.4,169.1,-216.4
AOS,1999,1999-12-31,81.2,183.4,59.6,-235.2,14.8,14.8,67.4,388.6,168.4,9.6,48.7,251.1,,163.4,1064,351.3,,27,18,-3.2,64.5,140.8,0,1999-12-31,283.5,531.2,123,0,,1.4634,1064,360.9,431.1,632.9,351.3,183.4,-217.3
AOS,1998,1998-12-31,57.4,133.8,49.5,-258.3,37.7,37.7,67.5,287.4,132.2,4.6,42.3,146.9,,100,767.4,131.2,2.4,16,20.6,-1.5,60.6,81.9,0,1998-12-31,248.8,500,87.5,0,,2.9051,767.4,135.8,401.1,366.3,131.2,133.8,-216
AOS,1997,1997-12-31,61.3,126.2,40,-242.4,145.9,145.9,45.1,365.7,127.9,5.6,28.4,51.8,,79,716.5,101,25.6,14.6,21,-1.6,59.5,65.6,0,1997-12-31,207.8,466.5,94.2,0,,3.6932,716.5,106.6,399.7,316.8,101,126.2,-182.8
AOS,1996,1996-12-31,66.5,121.6,34.6,-224.4,6.4,6.4,45.1,225.4,124.6,11.9,31.3,6.5,,80.4,871.2,238.4,14.6,17,11.5,,52.2,442.1,0,1996-12-31,182.6,325.4,135.9,0,,3.0765,871.2,250.4,424.6,446.5,238.4,121.6,-15.2
AOS,1995,1995-12-31,112.6,165.9,85.7,-528.5,5.7,5.7,45.3,352.5,213.6,4.9,63.2,,,103.5,952.9,190.9,21.6,77.3,10.3,-7.5,106.8,131.5,0,1995-12-31,447.4,273.8,135.3,0,,2.7524,952.9,195.9,372.4,580.6,190.9,165.9,-8
AOS,1994,1994-12-31,101.2,132.6,95.9,-479.9,8.5,8.5,45.8,329.5,215.9,7.3,54.4,0,,110.9,847.9,166.1,17.3,77.5,11.6,,98.6,99.2,0,1994-12-31,401.8,224.5,133.9,0,,2.3353,847.9,173.4,312.7,535.1,166.1,132.6,-25.8
AOS,1993,1993-12-31,99.3,126.9,97.8,-448.8,11.9,11.9,46,303.9,223.2,14.4,41.3,0,,89.8,823.1,190.6,23.7,75.2,11.7,,98.4,120.5,0,1993-12-31,375,177.5,131.4,0,,2.0518,823.1,205,269.6,553.5,190.6,126.9,-19.9
AOS,1992,1992-12-31,62.1,102.2,87.6,-420,6,6,31,234.2,171.6,6.4,28.1,0,,72.8,769,174.3,22.9,53.3,15.6,,150.3,147.8,0,1992-12-31,364.1,147.1,90.7,0,,2.6979,769,180.7,244.7,524.3,174.3,102.2,-11.4
AOS,1991,1991-12-31,59.8,81.7,76.5,-364.4,3.6,3.6,28.7,209.2,172.4,6,17.2,,,71.8,754.3,176.1,20.2,52.1,30.1,,101.7,174.8,0,1991-12-31,350.2,194.9,90.7,0,,3.1444,754.3,182.1,287,467.4,176.1,81.7,-13.5
AOS,1990,1990-12-31,77.1,93.6,79.6,-332.3,3.2,3.2,28.7,257.7,205.6,5.3,0,0,,85.5,788.3,156,19.6,62.3,41.6,,142.9,182.4,0,1990-12-31,328.6,197.6,90.7,2,,3.1114,788.3,163.3,283.9,504.4,156,93.6,-18.9
AOS,1989,1989-12-31,74.6,107.7,81.6,-311.2,4.8,4.8,28.7,271,196.7,3.3,0,0,,89.3,795.7,154.6,16.8,59.5,36.3,,173.3,209.1,0,1989-12-31,298.9,177.1,90.7,0.9,,2.9702,795.7,158.7,271.1,524.6,154.6,107.7,-11.1
AOS,1988,1988-12-31,63.7,127.6,72.3,-284.8,2.5,2.5,28.7,287.9,171.1,3.1,0,0,,90.6,792,138,16.3,56.3,31.2,,189.6,204.2,0,1988-12-31,283.5,196.6,90.7,0.8,,3.215,792,141.9,293.3,498.6,138,127.6,-8.5
AOS,1987,1987-12-31,47.5,89.6,66,-265.4,3.6,3.6,28.7,267.2,147.1,1.8,7.2,0,,89.1,783.6,121.1,14.8,77.5,31.2,,216.5,219.1,0,1987-12-31,282.4,187.9,90.7,0.6,,3.1974,783.6,123.4,291.7,491.9,121.1,89.6,-1.4
AOS,1986,1986-12-31,53.2,163.9,77,-244.8,5.1,5.1,28.7,307.3,216.4,1.8,2.5,0,,85.2,693.2,83.9,12.6,27.2,28.8,,106.7,118.4,0,1986-12-31,254.9,179.9,90.7,55.6,,3.1103,693.2,141.2,283.9,409.4,83.9,163.9,-1.2
AOS,1985,1985-12-31,48.3,73.7,72.1,-218.2,15.1,15.1,27.7,219.6,168,2.3,0,0,,60.2,534.4,77.5,18.1,42.7,34,,51.6,92.8,0,1985-12-31,203.9,161.2,90.7,11.2,,2.5976,534.4,91,237.3,297.1,77.5,73.7,-1.8
AOS,1984,1984-12-31,34.3,91.4,67,-208.3,7.9,7.9,27.7,194.6,127.9,2,4.8,0,,77.8,413.3,97.4,11.3,1.9,3.5,,22.7,29.2,0,1984-12-31,178.2,125.7,90.7,21,,1.7707,413.3,120.5,160.6,252.8,97.4,91.4,-2
AOS,1983,1983-12-31,43.4,87.7,61.6,-215.4,7.9,7.9,27.7,181.8,124.3,3.4,16.7,0,,77.3,437.6,72.6,39.1,0.7,4.5,0,17.9,14.7,0,1983-12-31,202,171.9,90.7,11.5,,2.2723,437.6,87.4,206.1,231.5,72.6,87.7,-2.8
ABT,2019,2019-12-31,3252,5425,5183,-8761,3860,4140,23853,15667,10863,1277,1546,23195,17025,4316,67887,16115,883,148,950,-8465,8062,2145,0,2019-12-31,8972,25847,1762.50325,201,280,-5.18127,67887,17593,31088,36799,16115,5425,-10147
ABT,2018,2018-12-31,2975,5182,4867,-8143,3844,4086,23512,14632,9012,7,2056,23254,18942,3796,67173,19359,897,123,963,-7586,6024,1885,0,2018-12-31,7563,24560,1755.61942,200,242,-6.64837,67173,19566,30524,36649,19359,5182,-9962
ABT,2017,2017-12-31,2402,5249,4793,-7658,9407,9610,23206,20147,8912,508,2006,24020,21473,3601,76250,27210,883,158,1003,-6057,7024,2120,0,2017-12-31,7607,23978,1743.60247,206,203,-8.37117,76250,27924,30897,45353,27210,5249,-10225
ABT,2016,2016-12-31,1178,3248,3251,-6661,18620,18775,13027,26776,6660,3,356,7683,4539,2434,52666,20681,2947,789,1360,-7194,4252,5016,0,2016-12-31,5705,25565,1472.86921,868,155,5.64612,52666,21552,20538,32128,20681,3248,-10791
ABT,2015,2015-12-31,1081,3418,3771,-6653,5001,6125,12734,14155,9186,3,808,9638,5562,2599,41247,5871,4041,105,1643,-6723,4056,2121,0,2015-12-31,5730,25757,1472.66505,2688,1124,4.08172,41247,8562,21211,20036,5871,3418,-10622
ABT,2014,2014-12-31,1064,3586,3654,-6697,4063,4460,12383,13556,10467,55,872,10067,6198,2643,41207,3393,229,892,1757,-5054,4836,5222,0,2014-12-31,5935,22874,1515.12288,3937,397,3.47233,41207,7385,21526,19681,3393,3586,-8678
ABT,2013,2013-12-31,1026,3986,4406,-6965,3475,8098,12048,19247,9507,9,466,9772,5735,2693,42953,3388,119,3050,1407,-2025,4325,2175,0,2013-12-31,5905,21979,1548,2659,4623,6.2429,42953,6056,25171,17782,3388,3986,-6844
ABT,2012,2012-12-31,1797,7613,8205,-10866,10802,15174,11755,31323,13280,309,710,15774,8588,3792,67235,18085,274,3008,888,-3594,8346,3213,0,2012-12-31,8063,24151,1577,2082,4372,1.4959,67235,20476,26721,40514,18085,7613,-5591
ABT,2011,2011-12-31,1721,7684,9115,-10143,6813,8097,9817,23769,15480,1027,703,15705,9990,3284,60277,12040,378,2701,1269,-2597,7528,2561,0,2011-12-31,7874,20907,1570,2348,1285,-0.7994,60277,15415,24440,35837,12040,7684,-3687
ABT,2010,2010-12-31,1536,7184,7343,-9403,3648,5451,8745,22318,17262,2045,,15930,12152,3189,59462,12524,302,4949,1988,-1367,7200,790,0,2010-12-31,7971,18927,1547,4350,1803,-3.6807,59462,18918,22388,37074,12524,7184,-3917
ABT,2009,2009-12-31,1281,6542,5480,-8867,8809,9932,8258,23314,13049,211,,13200,6292,3265,52417,11266,1133,2364,1099,854,5202,858,0,2009-12-31,7619,17054,1551,4978,1123,2.1683,52417,16456,22856,29561,11266,6542,-3310
ABT,2008,2008-12-31,1351,5466,5228,-7970,4112,5080,7444,17043,11592,1041,,9987,5151,2776,42419,8713,1074,2463,2280,-1164,4595,1945,0,2008-12-31,7219,13825,1552,1691,968,1.5084,42419,11445,17480,24940,8713,5466,-2626
ABT,2007,2007-12-31,1220,4947,4573,-8080,2456,2821,6104,14043,9103,899,0,10129,5720,2951,39714,9488,1125,2110,585,2082,3344,1178,0,2007-12-31,7518,10806,1550,1827,364,1.2445,39714,12214,17779,21935,9488,4947,-1213
ABT,2006,2006-12-31,1176,4231,4658,-7456,521,1373,4291,11282,11951,95,0,9449,6404,2806,36178,7010,1230,1717,716,390,3163,867,0,2006-12-31,6946,9569,1537,5306,852,-1.1705,36178,12411,14054,22124,7010,4231,-195
ABT,2005,2005-12-31,1033,3577,3348,-6757,2894,2956,3477,11386,7416,1850,583,5219,4742,2542,29141,4572,134,1378,973,745,2156,1657,0,2005-12-31,6003,10405,1539,212,62,2.8941,29141,6634,14415,14726,4572,3577,-212
ABT,2004,2004-12-31,1054,3696,3129,-6494,1226,2059,3189,10734,6826,156,220,5685,5172,2620,28767,4788,146,1279,649,1324,2608,1023,0,2004-12-31,6008,10033,1560,1837,833,2.2237,28767,6781,14326,14442,4788,3696,-221
ABT,2003,2003-12-31,1754,3313,2806,-7009,995,1286,3034,10290,7640,1709,,4449,4090,2738,26715,3452,406,1165,542,576,2551,1197,0,2003-12-31,6282,9691,1565,828,291,2.8965,26715,5990,13072,13643,3452,3313,-230
ABT,2002,2002-12-31,1662,2927,2782,-6320,704,966,2891,9122,7002,221,,3733,3919,2441,24259,4274,251,1023,410,-596,2318,1407,0,2002-12-31,5828,8601,1563,1928,262,1.9277,24259,6423,10665,13595,4274,2927,-232
ABT,2001,2001-12-31,1525,2813,2843,-5674,657,714,2643,8419,7927,2,0,3178,4117,2212,23296,4335,647,1112,605,-613,1975,1384,0,2001-12-31,5552,7281,1555,2951,56,1.135,23296,7289,9059,14237,4335,2813,-252
ABT,2000,2000-12-31,1356,2179,1951,-5311,914,1157,2218,7376,4298,250,0,,1555,1741,15283,1076,638,896,511,-621,1338,897,0,2000-12-31,4817,7230,1546,229,243,4.5382,15283,1556,8571,6712,1076,2179,-256
ABT,1999,1999-12-31,1227,2056,1817,-5028,608,723,1940,6420,4517,,24,,1575,1495,14471,1337,955,919,577,-428,1166,752,0,1999-12-31,4770,6174,1547,896,115,3.7835,14471,2233,7428,7043,1337,2056,-258
ABT,1998,1998-12-31,1057,1950,1753,-4657,308,383,1231,5553,4962,,109,,1350,1411,13216,1340,784,847,393,-25,1092,791,0,1998-12-31,4739,4555,1516,1759,75,2.8786,13216,3099,5714,7503,1340,1950,-47
ABT,1997,1997-12-31,1001,1782,1739,-4220,230,259,907,5038,5034,,137,,1112,1280,12061,938,631,801,513,-288,953,710,0,1997-12-31,4570,4428,1528,1781,29,2.5438,12061,2719,4999,7062,938,1782,-48
ABT,1996,1996-12-31,923,1709,1529,-3909,110,123,694,4481,4344,,153,,980,1238,11126,933,666,708,508,-86,876,538,0,1996-12-31,4462,4263,1549,1384,13,2.479,11126,2317,4820,6305,933,1709,-51
ABT,1995,1995-12-31,756,1563,1503,-3513,281,316,582,4227,3790,,68,,156,1111,9413,435,423,651,481,-60,722,358,0,1995-12-31,4250,3927,1575,1050,35,2.6927,9413,1485,4397,5016,435,1563,-51
ABT,1994,1994-12-31,671,1469,1411,-3133,290,315,505,3876,3476,22,56,,151,1018,8524,287,316,549,622,-57,656,259,0,1994-12-31,3921,3652,1607,751,25,2.4256,8524,1060,4049,4474,287,1469,-52
