symbol,year,period,costOfGoodsSold,dilutedAverageSharesOutstanding,dilutedEPS,ebit,grossIncome,interestIncomeExpense,netIncome,netIncomeAfterTaxes,period,pretaxIncome,provisionforIncomeTaxes,researchDevelopment,revenue,sgaExpense,totalOperatingExpense,totalOtherIncomeExpenseNet
AOS,2014,2014-12-31,1496.7,182,1.14,286.7,859.3,,207.8,207.8,2014-12-31,286.7,78.9,,2356,572.1,572.6000000000001,-5.2
AOS,2013,2013-12-31,1380,185.6,0.96,236.4,773.8,,169.7,169.7,2013-12-31,236.4,66.7,,2153.8,524.5,537.4000000000001,-3.8
AOS,2012,2012-12-31,1287.3,186.2,0.86,233.8,652,,158.7,162.6,2012-12-31,233.8,71.2,,1939.3,450.5,418.20000000000005,-28.3
AOS,2011,2011-12-31,1197.9,186.3,0.56,161.5,512.6,,305.7,111.2,2011-12-31,161.5,50.3,,1710.5,372.8,351.0999999999999,-19.8
AOS,2010,2010-12-31,1043.3,184.7,0.46,74.4,446,,111.7,57.1,2010-12-31,74.4,17.3,,1489.3,328.7,371.60000000000014,0.5
AOS,2009,2009-12-31,1490.8,143.9,0.56,119.6,500.7,,81.3,90,2009-12-31,119.6,29.6,,1991.5,366.6,381.10000000000014,3
AOS,2008,2008-12-31,1807.4,181.7,0.49,110.1,497.5,,81.9,82.2,2008-12-31,110.1,27.9,,2304.9,357.4,387.4000000000001,1.6
AOS,2007,2007-12-31,1798.7,185.8,0.59,99.9,513.4,,88.2,88.2,2007-12-31,99.9,11.7,,2312.1,363,413.4999999999998,-0.9
AOS,2006,2006-12-31,1697.4,186,0.45,104.8,463.9,,76.5,76.2,2006-12-31,104.8,28.6,,2161.3,324,359.0999999999999,0.6
AOS,2005,2005-12-31,1337.2,181.7,0.32,68.7,352,,46.5,46.5,2005-12-31,68.7,22.2,,1689.2,251.8,283.29999999999995,1.9
AOS,2004,2004-12-31,1355.1,179.5,0.2,47.5,298,,35.4,35.4,2004-12-31,47.5,12.1,,1653.1,235.8,250.5,1.2
AOS,2003,2003-12-31,1232,178.3,0.29,79,298.7,,52.2,52.2,2003-12-31,79,26.8,,1530.7,206.2,219.70000000000005,1.1
AOS,2002,2002-12-31,1169.3,165.9,0.31,78.4,299.8,,51.3,51.3,2002-12-31,78.4,27,,1469.1,206.2,221.4000000000001,1
AOS,2001,2001-12-31,948.8,143.5,0.19,22.5,202.3,,14.5,14.5,2001-12-31,22.5,8,,1151.2,145.7,179.9000000000001,1.4
AOS,2000,2000-12-31,999.8,142.1,0.29,65.1,248.1,,29.8,41.7,2000-12-31,65.1,23.4,,1247.9,153.7,183.10000000000014,0.3
AOS,1999,1999-12-31,832.4,142.7,0.35,77.1,206.9,,42.4,50.3,1999-12-31,77.1,26.8,,1039.3,110.6,129.80000000000007,7.8
AOS,1998,1998-12-31,730.5,145.1,0.33,73,187,,44.5,47.7,1998-12-31,73,25.3,,917.6,106.6,114.10000000000002,4.4
AOS,1997,1997-12-31,662.2,169.1,0.23,61.7,170.7,,153.8,40.3,1997-12-31,61.7,21.4,,832.9,107,109.09999999999991,3.3
AOS,1996,1996-12-31,614.2,190.4,0.14,46.2,167,,65.4,29.1,1996-12-31,46.2,17.1,,781.2,107.4,120.79999999999995,5.6
AOS,1995,1995-12-31,1321.6,190.2,0.32,93.5,223.2,,61.4,58,1995-12-31,93.5,35.5,,1544.8,113,129.60000000000014,3.5
AOS,1994,1994-12-31,1162.1,187.8,0.31,90.5,211.5,,57.3,55.8,1994-12-31,90.5,34.7,,1373.5,108.9,120.90000000000009,
AOS,1993,1993-12-31,1015.4,184.9,0.23,68.5,178.5,,42.7,40.4,1993-12-31,68.5,28.1,,1193.9,96.3,110.00000000000011,0.2
AOS,1992,1992-12-31,903.6,184.7,0.14,38.8,142.7,,-17.3,23.7,1992-12-31,38.8,15.1,,1046.3,85.6,103.89999999999998,0.4
AOS,1991,1991-12-31,791.1,179.9,0.01,6.3,88.6,,5,3.5,1991-12-31,6.3,2.8,,879.7,68.9,82.29999999999995,0.6
AOS,1990,1990-12-31,813.4,179.6,0.17,39.6,121.8,,30.5,27.9,1990-12-31,39.6,11.7,,935.2,68.2,82.20000000000005,-1.5
AOS,1989,1989-12-31,883.9,142.8,0.01,-4.9,92.4,,-9.6,-6.3,1989-12-31,-4.9,1.4,,976.3,62.9,97.20000000000005,1.5
AOS,1988,1988-12-31,908.1,185.9,0.1,28.9,107.3,,19,16.7,1988-12-31,28.9,12.2,,1015.4,64.6,78.39999999999998,0.5
AOS,1987,1987-12-31,874.5,152.4,0.08,24.5,95.9,,18.4,13.8,1987-12-31,24.5,10.8,,970.4,64.2,71.39999999999998,-0.7
AOS,1986,1986-12-31,800.6,148.6,0.15,48.1,110.3,,29,24.8,1986-12-31,48.1,23.3,,910.9,59.2,62.19999999999993,-5.1
AOS,1985,1985-12-31,777,135.6,0.19,38.1,103.9,,41.2,20.1,1985-12-31,38.1,18,,880.9,53.3,65.79999999999995,1.6
AOS,1984,1984-12-31,764.4,133.3,0.2,32.1,99.8,,-43.2,18.1,1984-12-31,32.1,13.9,,864.1,49.1,67.70000000000005,0.3
AOS,1983,1983-12-31,704.4,132.7,0.15,34.4,86.9,,13.6,18,1983-12-31,34.4,16.3,,791.3,46.5,52.5,0.2
ABT,2019,2019-12-31,13196,1781,2.12158,4469,18708,-583,3687,3601,2019-12-31,4077,476,2408,31904,9694,14239,191
ABT,2018,2018-12-31,12691,1770,1.51177,3483,17887,-749,2368,2464,2018-12-31,2873,409,2288,30578,9691,14404,139
ABT,2017,2017-12-31,12397,1749,1.17923,1564,14993,-746,477,1813,2017-12-31,2231,418,2183,27390,8964,13429,1413
ABT,2016,2016-12-31,9085,1483,0.73302,3026,11768,-827,1400,1063,2016-12-31,1413,350,1442,20853,6718,8742,-786
ABT,2015,2015-12-31,8729,1506,1.78206,2867,11676,35,4423,2606,2015-12-31,3183,577,1371,20405,6742,8809,281
ABT,2014,2014-12-31,9198,1527,1.21,2581,11049,-49,2284,1721,2014-12-31,2518,797,1292,20247,6439,8468,-14
ABT,2013,2013-12-31,9958,1574,1.56,2629,11890,-140,2576,2383,2013-12-31,2521,138,1452,21848,6889,9261,32
ABT,2012,2012-12-31,15050,1592,5.51,6734,24824,-505,5963,5963,2012-12-31,6263,300,4322,39874,11940,18090,34
ABT,2011,2011-12-31,15541,1567,4.71,5752,23311,-395,4728,4728,2011-12-31,5199,470,4129,38851,12563,17558,-159
ABT,2010,2010-12-31,14665,1556,4.21,6088,20502,-437,4626,4626,2010-12-31,5713,1087,3724,35167,10320,14414,62
ABT,2009,2009-12-31,13209,1555,3.87,7320,17555,-417,5746,5746,2009-12-31,7194,1448,2744,30765,8203,10236,291
ABT,2008,2008-12-31,12612,1561,3.14,5788,16916,-292,4881,4734,2008-12-31,5856,1122,2689,29528,8400,11128,361
ABT,2007,2007-12-31,11422,1560,2.39,4579,14492,27,3606,3606,2007-12-31,4470,863,2506,25914,7408,9914,-136
ABT,2006,2006-12-31,9815,1537,2.43,2042,12661,155,1717,1717,2006-12-31,2276,560,2255,22476,6350,10619,79
ABT,2005,2005-12-31,10641,1564,2.17,4362,11697,266,3372,3372,2005-12-31,4620,1248,1821,22338,5496,7335,-8
ABT,2004,2004-12-31,8884,1571,2.2,3898,10796,197,3236,3176,2004-12-31,4126,950,1697,19680,4922,6898,30
ABT,2003,2003-12-31,9465,1572,1.82,3323,10215,380,2753,2753,2003-12-31,3734,981,1733,19681,5059,6893,32
ABT,2002,2002-12-31,8506,1573,1.84,3530,9178,387,2794,2794,2002-12-31,3673,880,1562,17685,3979,5649,-244
ABT,2001,2001-12-31,7748,1566,1.84,1894,8537,68,1550,1550,2001-12-31,1883,333,1578,16285,3735,6643,-79
ABT,2000,2000-12-31,6239,1566,1.71,3401,7507,451,2786,2786,2000-12-31,3816,1030,1351,13746,2894,4106,-35
ABT,1999,1999-12-31,5977,1558,1.57,3149,7200,282,2446,2446,1999-12-31,3397,951,1194,13178,2857,4051,-35
ABT,1998,1998-12-31,5394,1546,1.51,3118,7083,131,2333,2333,1998-12-31,3241,907,1222,12478,2744,3966,-8
ABT,1997,1997-12-31,5046,1561,1.34,2850,6838,112,2094,2094,1997-12-31,2950,855,1302,11883,2685,3987,-12
ABT,1996,1996-12-31,4732,1581,1.19,2617,6281,57,1882,1882,1996-12-31,2670,788,1205,11013,2460,3664,-4
ABT,1995,1995-12-31,4326,1607,1.05,2383,5686,12,1689,1689,1995-12-31,2395,707,1073,10012,2231,3303,0
ABT,1994,1994-12-31,3994,1624,0.93,2144,5162,22,1517,1517,1994-12-31,2167,650,964,9156,2054,3018,0
ABT,1993,1993-12-31,3685,1658,0.84,1924,4723,-16,1399,1399,1993-12-31,1943,544,881,8408,1988,2799,36
ABT,1992,1992-12-31,3505,1688,0.73,1526,4347,261,1239,1239,1992-12-31,1739,500,772,7852,1833,2821,-49
ABT,1991,1991-12-31,3140,1708,0.64,1557,3737,-19,1089,1089,1991-12-31,1544,456,666,6877,1513,2180,6
ABT,1990,1990-12-31,2910,1740,0.55,1406,3249,-40,966,966,1990-12-31,1351,385,567,6159,1276,1843,-15
ABT,1989,1989-12-31,2557,1787,0.48,1221,2823,-1,860,860,1989-12-31,1194,334,502,5380,1100,1602,-26
ABT,1988,1988-12-31,2353,1806,0.42,1102,2584,-16,752,752,1988-12-31,1055,303,455,4937,1027,1482,-31
ABT,1987,1987-12-31,2102,1822,0.35,1006,2286,-21,633,633,1987-12-31,937,305,361,4388,919,1280,-48
ABT,1986,1986-12-31,1868,1865,0.29,879,1939,-23,540,540,1986-12-31,819,278,285,3808,776,1061,-37
ABT,1985,1985-12-31,1695,1921,0.24,737,1665,-22,465,465,1985-12-31,695,229,241,3360,688,928,-21
ABT,1984,1984-12-31,1565,1930,0.21,677,1539,-24,403,403,1984-12-31,646,244,219,3104,643,862,-7
ABT,1983,1983-12-31,1518,1945,0.18,604,1410,-4,348,348,1983-12-31,575,227,185,2928,621,806,-25
ABBV,2019,2019-12-31,7606,1484,5.75749,12983,25660,-1551,7882,7882,2019-12-31,8426,544,5407,33266,6942,12677,-3006
ABBV,2018,2018-12-31,7557,1546,6.27662,6383,25196,-1168,5687,5773,2018-12-31,5197,-576,5229,32753,7399,18813,-18
ABBV,2017,2017-12-31,7158,1603,3.94326,9592,21058,-1442,5309,5709,2017-12-31,7727,2018,4982,28216,6275,11466,-423
ABBV,2016,2016-12-31,5814,1631,3.77219,9384,19824,-1268,5953,5953,2016-12-31,7884,1931,4366,25638,5855,10440,-232
ABBV,2015,2015-12-31,4500,1637,3.32098,7537,18359,-879,5144,5144,2015-12-31,6645,1501,4101,22859,6387,10822,-13
ABBV,2014,2014-12-31,4426,1610,1.3205,3411,15534,-1069,1774,1774,2014-12-31,2369,595,3297,19960,7724,12123,27
ABBV,2013,2013-12-31,4581,1604,2.8,5664,14209,-333,4128,4128,2013-12-31,5332,1204,2840,18790,5352,8545,1
ABBV,2012,2012-12-31,4508,1577,3.68,5817,13872,-101,5275,5275,2012-12-31,5725,450,2582,18380,4989,8055,9
ABBV,2011,2011-12-31,4597,1581,2.75,3621,12847,30,3433,3433,2011-12-31,3669,235,2503,17444,5845,9226,18
ABBV,2010,2010-12-31,4287,1581,2.93,4717,11351,30,4178,4178,2010-12-31,4835,658,2369,15638,3805,6634,89
ABBV,2009,2009-12-31,4056,1581,3.06,4932,10158,-19,4637,4637,2009-12-31,5950,1314,1707,14214,3322,5226,1037
ABMD,2020,2020-03-31,151.305,45.816,4.51205,244.519,689.578,12.1675,203.009,203.009,2020-03-31,256.825,53.816,98.759,840.883,341.6,445.059,0.1385
ABMD,2019,2019-03-31,129.567,46.151,5.61236,224.812,639.865,8.166,259.016,259.016,2019-03-31,263.36,4.344,93.503,769.432,321.55,415.053,30.382
ABMD,2018,2018-03-31,98.581,45.849,2.91326,157.137,495.168,3.688,112.17,133.57,2018-03-31,160.437,26.867,75.297,593.749,262.734,338.031,-0.388
ABMD,2017,2017-03-31,70.627,44.658,1.167,90.138,374.677,1.554,52.116,52.116,2017-03-31,91.343,39.227,66.386,445.304,218.153,284.539,-0.349
ABMD,2016,2016-03-31,50.419,44.895,0.84969,65.104,279.124,0.395,38.147,38.147,2016-03-31,65.838,27.691,49.759,329.543,164.261,214.02000000000004,0.339
ABMD,2015,2015-03-31,39.945,42.858,2.65267,28.666,190.366,0.196,113.688,113.688,2015-03-31,28.765,-84.923,35.973,230.311,125.727,161.70000000000002,-0.097
ABMD,2014,2014-03-31,37.3,41.6,0.18,8.4,146.3,0.1,7.4,7.4,2014-03-31,8.5,1.2,30.7,183.6,107.3,138,0
ABMD,2013,2013-03-31,31.6,41.1,0.37,16.5,126.5,0,15,15,2013-03-31,16.9,1.8,25.6,158.1,84.2,110,0.3
ABMD,2012,2012-03-31,24.5,40.2,0.04,1.5,101.9,1,1.5,1.5,2012-03-31,2.5,1,27.2,126.4,71.7,100.4,0
ABMD,2011,2011-03-31,22,37.2,-0.32,-11.2,79.2,0,-11.8,-11.8,2011-03-31,-10.9,0.9,26.7,101.2,62.3,90.3,-0.1
ABMD,2010,2010-03-31,22.5,36.9,-0.63,-25.1,63.2,0.4,-19,-19,2010-03-31,-18.4,0.7,26,85.7,60.8,88.3,0
ABMD,2009,2009-03-31,20.4,34.9,-0.91,-29.5,52.8,-1.4,-31.6,-31.6,2009-03-31,-30.8,0.8,25.3,73.2,55.4,82.30000000000001,-0.2
ABMD,2008,2008-03-31,15.1,32.5,-1.24,-36.5,43.9,-3.4,-40.9,-40.9,2008-03-31,-40.4,0.5,24.9,58.9,52.7,80.30000000000001,-0.5
ABMD,2007,2007-03-31,12,27.1,-1,-28.5,38.6,1,-27.9,-27.9,2007-03-31,-27.4,0.5,22.3,50.6,42.4,67.2,0.1
ABMD,2006,2006-03-31,11.7,25.6,-0.63,-30.3,32,1.1,-29.4,-29.4,2006-03-31,-29.1,0.4,16.7,43.7,30.9,62.3,0.1
ABMD,2005,2005-03-31,9.4,21.8,-0.11,-3.3,28.9,0.9,-2.3,-2.3,2005-03-31,-2.3,0,13.5,38.2,18.6,32.1,0
ABMD,2004,2004-03-31,7.6,21.2,-0.45,-10.3,18.1,0.8,-9.4,-9.4,2004-03-31,-9.4,0,14.3,25.7,14.1,28.4,0
ABMD,2003,2003-03-31,7.5,21,-0.87,-19.5,15.8,1.3,-18.2,-18.2,2003-03-31,-18.2,0,20.6,23.3,14.7,35.3,0
ABMD,2002,2002-03-31,7.9,20.9,-1.04,-24.6,18.9,2.9,-21.7,-21.7,2002-03-31,-21.7,0,27.4,26.9,16.2,43.6,
ABMD,2001,2001-03-31,7.4,20.6,-0.55,-17.6,17.5,6.2,-11.4,-11.4,2001-03-31,-11.4,0,22.7,24.9,12.4,35.1,
ABMD,2000,2000-03-31,5.9,17.6,-0.59,-11.6,16.6,1.1,-10.5,-10.5,2000-03-31,-10.5,0,15.6,22.5,12.6,28.200000000000003,
ABMD,1999,1999-03-31,6.8,17.2,-0.39,-7.9,15.3,1.2,-6.7,-6.7,1999-03-31,-6.7,0,13.5,22.1,9.8,23.2,
ABMD,1998,1998-03-31,6.5,16.1,-0.06,-2.2,15.9,1.2,-2.5,-1,1998-03-31,-1,0,9.1,22.4,9.1,18.1,
ABMD,1997,1997-03-31,5.4,14.3,0.05,0.2,11.1,0.5,0.7,0.7,1997-03-31,0.7,0,3.8,16.5,7.1,10.9,
ABMD,1996,1996-03-31,3.9,14,0.04,0,8.9,0.5,0.5,0.5,1996-03-31,0.5,0,3.2,12.8,5.7,9,
ABMD,1995,1995-03-31,3.3,13,-0.03,-0.8,5.9,0.4,-0.4,-0.4,1995-03-31,-0.4,0,2.5,9.2,4.3,6.7,
ABMD,1994,1994-03-31,2.2,12.9,-0.15,-2.5,4.5,,-2,-2,1994-03-31,-2,0,2.4,6.7,4.4,6.999999999999999,0.5
ABMD,1993,1993-03-31,2,12.9,-0.3,-4.5,1.4,,-3.9,-3.9,1993-03-31,-3.9,0,2.1,3.4,3.8,5.9,0.6
ABMD,1992,1992-03-31,2.6,12.8,-0.4,-6.3,0.1,,-5.1,-5.1,1992-03-31,-5.1,0,2.8,2.7,3.6,6.4,1.2
ABMD,1991,1991-03-31,1.5,12.3,-0.3,-8.4,0.5,,-6.6,-6.6,1991-03-31,-6.6,0,2.6,2,3.3,8.8,1.7
ABMD,1990,1990-03-31,1.2,10.8,-0.18,-3.4,1.8,,-1.9,-1.9,1990-03-31,-1.9,0,3.2,3,2,5.2,1.5
ABMD,1989,1989-03-31,1.3,9.4,-0.24,-3.2,1.6,,-2.2,-2.2,1989-03-31,-2.2,0,3.1,2.9,1.7,4.7,0.9
ABMD,1988,1988-03-31,0.4,8.5,-0.07,-1.3,3.8,,-0.6,-0.6,1988-03-31,-0.6,0,3.8,4.2,1.4,5.1,0.7
ABMD,1987,1987-03-31,0.1,7.3,0.01,-0.1,4.5,,0.1,0.1,1987-03-31,0.1,0,3.7,4.7,0.9,4.7,0.2
ABMD,1986,1986-03-31,0,7.2,-0.09,-0.9,3.9,,-0.7,-0.7,1986-03-31,-0.7,0,4,3.9,0.8,4.8,0.2
ACN,2020,2020-08-31,30350.881,647.797,7.8947,6513.644,13976.158,36.26,5107.839,5185.313,2020-08-31,6774.331,1589.018,,44327.039,7462.514,7462.513999999996,224.427
ACN,2019,2019-08-31,29900.325,650.20487,7.36046,6305.074,13314.688,-47.568,4779.112,4846.241,2019-08-31,6251.797,1405.556,,43215.013,7009.614,7009.613999999998,-5.709
ACN,2018,2018-08-31,28499.17,655.29615,6.6117,5898.779,12493.364,-77.278,4059.907,4392.245,2018-08-31,5808.093,1415.848,,40992.534,6594.585,6594.584999999999,-13.408
ACN,2017,2017-08-31,25105.349,660.46323,6.05018,4681.357,11071.492,89.143,3445.149,3634.932,2017-08-31,4616.032,981.1,,36176.841,5880.09,6390.135000000002,-154.468
ACN,2016,2016-08-31,24520.234,667.77027,5.46382,5659.268,10277.427,-70.067,4111.892,4349.603,2016-08-31,5603.572,1253.969,,34797.661,5466.982,4618.159,14.371
ACN,2015,2015-08-31,23105.185,678.75707,4.8328,4435.869,9809.239,19.413,3053.581,3273.789,2015-08-31,4410.53,1136.741,,32914.424,5308.988,5373.369999999999,-44.752
ACN,2014,2014-08-31,22190,692,4.5,4301,9684,13,2941,3176,2014-08-31,4298,1122,,31875,5402,5384,-16
ACN,2013,2013-08-31,21010,713,4.62,4339,9384,19,3282,3555,2013-08-31,4339,785,,30394,5318,5046,-18
ACN,2012,2012-08-31,20790,726,3.84,3872,8988,27,2554,2825,2012-08-31,3904,1079,,29778,5114,5116,6
ACN,2011,2011-08-31,18966,743,3.4,3470,8387,25,2278,2553,2011-08-31,3512,959,,27353,4915,4916,17
ACN,2010,2010-08-31,15843,766,2.67,2915,7251,15,1781,2060,2010-08-31,2914,854,,23094,4326,4336,-16
ACN,2009,2009-08-31,16330,787,2.67,2644,6841,37,1590,1938,2009-08-31,2678,740,,23171,3948,4197,-3
ACN,2008,2008-08-31,18128,824,2.66,3012,7186,98,1692,2197,2008-08-31,3108,911,,25314,4151,4174,-2
ACN,2007,2007-08-31,15411,863,1.99,2493,6041,148,1243,1723,2007-08-31,2619,896,,21453,3522,3549,-22
ACN,2006,2006-08-31,13234,894,1.55,1841,4994,110,973,1433,2006-08-31,1924,491,,18228,3201,3153,-28
ACN,2005,2005-08-31,12002,961,1.49,2111,5092,106,940,1509,2005-08-31,2206,697,,17094,3070,2981,-11
ACN,2004,2004-08-31,10497,1003,1.24,1759,4616,41,691,1223,2004-08-31,1799,576,,15114,2829,2858,-1
ACN,2003,2003-08-31,9087,997,1.04,1551,4310,62,498,1047,2003-08-31,1613,566,,13397,2778,2759,0
ACN,2002,2002-08-31,8428,1024,0.62,1385,4677,-323,245,576,2002-08-31,1068,491,,13105,3181,3292,5
ACN,2001,2001-08-31,8103,1008,1.41,696,5245,82,1057,292,2001-08-31,795,503,,13348,3700,4549,17
ACN,2000,2000-08-31,7274,991,2.49,2086,4266,570,2464,2464,2000-08-31,2707,243,,11540,2180,2180,51
ACN,1999,1999-08-31,6986,991,2.04,2032,4093,119,2023,2023,1999-08-31,2145,123,,11079,2062,2062,-5
ACN,1998,1998-08-31,6125,991,1.7,1783,3515,-18,1685,1685,1998-08-31,1759,74,,9640,1731,1732,-6
ACN,1997,1997-08-31,4642,991,1.25,1375,2805,-19,1242,1242,1997-08-31,1360,118,,7447,1430,1430,4
ACN,1996,1996-08-31,3446,991,0.95,1073,2264,-16,937,937,1996-08-31,1053,116,,5710,1191,1191,-4
ATVI,2019,2019-12-31,2094,771,2.09857,1607,4395,-15,1503,1503,2019-12-31,1633,130,998,6489,1658,2788,41
ATVI,2018,2018-12-31,2517,771,2.02075,1948,4983,-81,1848,1508,2018-12-31,1877,369,1101,7500,1884,3035,10
ATVI,2017,2017-12-31,2501,766,1.15144,1297,4516,-162,273,909,2017-12-31,1151,242,1069,7017,2138,3219,16
ATVI,2016,2016-12-31,2394,754,1.38243,1320,4214,-217,966,966,2016-12-31,1106,140,958,6608,1844,2894,3
ATVI,2015,2015-12-31,1585,739,1.19215,1319,3079,-199,892,892,2015-12-31,1121,229,646,4664,1114,1760,1
ATVI,2014,2014-12-31,1525,726,1.17,1183,2883,-202,835,865,2014-12-31,981,116,571,4408,1129,1700,
ATVI,2013,2013-12-31,1531,1035,0.96,1372,3052,-53,1010,1021,2013-12-31,1319,298,584,4583,1096,1680,
ATVI,2012,2012-12-31,1662,1118,1.01,1451,3194,7,1149,1149,2012-12-31,1458,309,604,4856,1139,1743,
ATVI,2011,2011-12-31,1755,1156,0.95,1328,3000,3,1085,1085,2011-12-31,1331,246,646,4755,988,1672,
ATVI,2010,2010-12-31,2126,1236,0.56,469,2321,23,418,418,2010-12-31,492,74,642,4447,881,1852,
ATVI,2009,2009-12-31,2307,1311,0.3,-26,1972,18,113,113,2009-12-31,-8,-121,627,4279,939,1998,
ATVI,2008,2008-12-31,1839,946,-0.05,-233,1187,46,-107,-107,2008-12-31,-187,-80,592,3026,735,1420,
