symbol,year,period,accountsPayable,accountsReceivables,accruedLiability,accumulatedDepreciation,cashEquivalents,cashShortTermInvestments,commonStock,currentAssets,currentLiabilities,currentPortionLongTermDebt,deferredIncomeTax,goodwill,intangiblesAssets,inventory,liabilitiesShareholdersEquity,longTermDebt,longTermInvestments,otherCurrentAssets,otherCurrentliabilities,otherEquity,otherLiabilities,otherLongTermAssets,otherReceivables,period,propertyPlantEquipment,retainedEarnings,sharesOutstanding,shortTermDebt,shortTermInvestments,tangibleBookValueperShare,totalAssets,totalDebt,totalEquity,totalLiabilities,totalLongTermDebt,totalReceivables,treasuryStock
DOV,2016,2016-12-31,830.318,1265.201,564.449,-1523.26,349.146,349.146,256.538,2589.191,1940.318,6.95,795.067,4562.677,1802.923,870.487,10115.991,3206.637,,1.058,131.001,-359.326,374.223,215.53,0,2016-12-31,945.67,7927.795,155.42835,407.6,,-16.50828,10115.991,3621.187,3799.746,6316.245,3206.637,1265.201,-4972.016
DOV,2015,2015-12-31,650.88,1120.49,558.2,-1520.138,362.185,362.185,256.113,2419.01,1367.182,0.122,575.709,3737.389,1413.223,802.895,8606.076,2603.655,,0.17,6.98,-254.573,414.955,182.185,0,2015-12-31,854.269,7686.642,155.14875,151,,-9.70705,8606.076,2754.777,3644.575,4961.501,2603.655,1120.49,-4972.016
DOV,2014,2014-12-31,615,1187,463,-1454,682,682,256,2897,2039,778,659,3492,1370,864,9090,2253,,64,183,-159,438,495,0,2014-12-31,837,7075,163,0,,-7.1166,9090,3031,3701,5390,2253,1187,-4372
DOV,2013,2013-12-31,693,1359,526,-1884,804,804,255,3240,1616,229,635,4243,1612,927,10838,2599,,76,168,68,611,560,0,2013-12-31,1183,7955,170,0,,-2.8118,10838,2828,5377,5461,2599,1359,-3772
DOV,2012,2012-12-31,651,1226,653,-1740,800,800,254,3028,1987,611,462,4115,1625,873,10444,2189,,50,72,-55,886,509,0,2012-12-31,1167,7199,175,0,0,-4.6914,10444,2800,4919,5525,2189,1226,-3314
DOV,2011,2011-12-31,544,1190,583,-1674,1207,1207,251,3397,1203,1,411,3787,1207,803,9501,2186,,42,75,-48,771,109,0,2011-12-31,1001,6629,184,0,0,-0.3478,9501,2187,4931,4571,2186,1190,-2565
DOV,2010,2010-12-31,469,1088,583,-1693,1187,1309,249,3262,1194,17,381,3368,908,714,8563,1791,,90,125,50,670,178,0,2010-12-31,847,5953,186,0,122,1.3495,8563,1808,4527,4036,1791,1088,-2322
DOV,2009,2009-12-31,357,879,524,-1615,714,938,247,2523,969,36,292,3350,951,571,7882,1825,,70,52,85,712,230,0,2009-12-31,829,5453,187,0,224,-1.1604,7882,1861,4084,3799,1825,879,-2199
DOV,2008,2008-12-31,373,1013,606,-1517,547,827,247,2614,1238,225,314,3256,952,636,7867,1861,,74,33,11,662,173,0,2008-12-31,872,5286,186,0,279,-2.2312,7867,2086,3793,4074,1861,1013,-2206
DOV,2007,2007-12-31,416,1098,593,-1431,602,602,245,2544,1681,639,316,3294,1071,682,8070,1452,,77,33,218,674,276,0,2007-12-31,885,4870,194,0,,-2.1546,8070,2091,3946,4124,1452,1098,-1740
DOV,2006,2006-12-31,410,1057,587,-1340,374,374,242,2272,1434,291,364,3202,1065,710,7627,1480,,66,147,49,537,231,0,2006-12-31,857,4422,204,0,,-2.2353,7627,1771,3811,3816,1480,1057,-1144
DOV,2005,2005-12-31,382,992,522,-1371,191,191,240,1976,1207,194,372,2713,774,682,6573,1344,,54,110,58,320,294,0,2005-12-31,817,4005,203,0,,-0.7734,6573,1538,3330,3244,1344,992,-1095
DOV,2004,2004-12-31,364,913,471,-1330,358,358,239,2150,1356,339,296,2150,529,776,5792,753,,48,181,195,268,206,0,2004-12-31,757,3629,203,0,,2.1675,5792,1092,3119,2673,753,913,-1043
DOV,2003,2003-12-31,259,748,447,-1193,370,370,238,1850,911,64,234,1845,349,639,5134,1004,,45,141,120,242,372,0,2003-12-31,718,3342,203,0,,2.7044,5134,1068,2743,2391,1004,748,-1038
DOV,2002,2002-12-31,200,670,399,-1070,294,295,238,1658,697,24,136,1655,203,595,4437,1030,,57,75,-39,179,217,0,2002-12-31,705,3165,202,0,1,2.6584,4437,1054,2395,2043,1030,670,-1034
DOV,2001,2001-12-31,207,675,413,-995,176,177,237,1655,819,44,103,1946,173,661,4602,1033,,,155,-149,127,66,0,2001-12-31,761,3395,203,0,1,1.9704,4602,1077,2520,2083,1033,675,-1019
DOV,2000,2000-12-31,278,903,433,-928,181,187,237,1975,1605,843,67,2071,7,783,4892,632,,,51,-110,147,83,0,2000-12-31,756,3252,203,0,5,1.7882,4892,1474,2442,2451,632,903,-987
DOV,1999,1999-12-31,254,751,394,-834,138,138,236,1612,1335,298,42,1813,7,639,4132,608,,,389,-80,108,53,0,1999-12-31,646,2830,203,0,,1.0739,4132,906,2039,2093,608,751,-981
DOV,1998,1998-12-31,188,576,368,-710,97,97,236,1305,990,434,50,1439,7,559,3627,610,,,0,-27,66,305,0,1998-12-31,572,1993,220,0,,2.1136,3627,1044,1911,1716,610,576,-309
DOV,1997,1997-12-31,227,818,508,-692,125,147,235,1591,1197,437,40,1068,10,563,3278,263,,,25,-32,74,37,0,1997-12-31,571,1703,223,0,22,2.8027,3278,699,1704,1574,263,818,-203
DOV,1996,1996-12-31,203,715,443,-612,200,218,117,1490,1139,492,54,963,10,500,2993,253,,,1,6,58,35,0,1996-12-31,495,1470,225,0,18,2.2933,2993,745,1490,1504,253,715,-117
DOV,1995,1995-12-31,191,707,441,-551,122,149,117,1384,1081,420,46,811,10,479,2667,256,,,29,6,56,37,0,1995-12-31,424,1152,227,0,27,1.7885,2667,676,1228,1439,256,707,-54
DOV,1994,1994-12-31,155,577,335,-469,90,145,66,1133,772,264,3,564,10,365,2071,254,,,18,-9,46,20,0,1994-12-31,343,1268,227,0,55,1.8546,2071,518,996,1075,254,577,-348
DOV,1993,1993-12-31,117,475,263,-431,64,96,66,904,596,175,20,535,10,294,1774,252,,,41,-13,35,41,0,1993-12-31,283,1122,229,0,33,1.4192,1774,427,870,904,252,475,-318
DOV,1992,1992-12-31,98,389,203,-427,72,101,66,774,572,225,22,349,10,250,1426,1,,,47,-7,26,42,0,1992-12-31,251,1052,228,0,30,1.9561,1426,226,805,621,1,389,-316
DOV,1991,1991-12-31,93,368,202,-398,82,127,66,756,475,135,36,290,10,227,1357,6,,,45,14,11,49,0,1991-12-31,251,972,236,0,46,2.2373,1357,141,828,528,6,368,-230
DOV,1990,1990-12-31,93,389,143,-368,109,152,66,815,608,297,38,335,10,246,1468,21,,,74,15,14,40,0,1990-12-31,268,893,240,0,44,1.8417,1468,318,788,681,21,389,-191
DOV,1989,1989-12-31,87,389,151,-326,135,176,66,823,577,267,37,269,10,237,1406,27,,,74,5,19,32,0,1989-12-31,272,783,249,0,40,1.8755,1406,293,747,660,27,389,-110
DOV,1988,1988-12-31,100,364,142,-286,85,85,66,739,541,222,30,294,10,272,1366,28,,,76,7,26,54,0,1988-12-31,268,684,261,0,0,1.6705,1366,250,741,624,28,364,-16
DOV,1987,1987-12-31,77,284,114,-231,191,191,38,722,413,153,21,194,10,233,1150,27,,,68,9,18,11,0,1987-12-31,213,755,264,0,,1.7689,1150,180,672,478,27,284,-141
DOV,1986,1986-12-31,60,259,95,-203,170,170,38,631,338,130,18,174,10,196,1030,33,,,53,-2,14,10,0,1986-12-31,203,677,271,0,,1.6347,1030,163,628,402,33,259,-94
DOV,1985,1985-12-31,57,265,99,-171,184,184,38,657,288,62,16,155,10,202,1017,74,,,70,-7,14,8,0,1985-12-31,186,625,282,0,0,1.6312,1017,135,626,391,74,265,-36
DOV,1984,1984-12-31,60,260,92,-145,72,72,38,560,255,59,14,150,10,223,918,73,,,45,-13,17,14,0,1984-12-31,183,555,283,0,0,1.4099,918,132,559,359,73,260,-26
DOV,1983,1983-12-31,48,183,72,-128,85,85,38,421,154,4,9,105,10,149,704,31,,,29,-7,7,18,0,1983-12-31,150,482,286,0,0,1.3531,704,35,503,202,31,183,-14
DOW,2019,2019-12-31,3889,4885,2838,-33914,2367,2388,8,16815,10679,435,347,8796,3759,6214,60524,15612,3992,617,2931,-10310,19429,3027,2711,2019-12-31,23068,17045,741.49881,586,21,1.32974,60524,16996,13541,46983,15975,7596,-500
DOW,2018,2018-12-31,4456,5665,2925,-32566,2724,2824,0,39370,15547,338,501,9846,4225,6899,83699,19253,5966,20593,7530,-9885,14777,2513,3389,2018-12-31,21418,35460,748.55706,298,100,24.59666,83699,19889,32483,51216,19253,9054,0
DTE,2019,2019-12-31,1076,1642,180,-1134,93,93,5233,3086,3997,691,2315,2464,2393,759,41882,15924,3829,347,1222,-123,7799,4422,245,2019-12-31,3850,6587,192.20853,828,,35.45628,41882,17454,11672,30210,15935,1887,
DTE,2018,2018-12-31,1329,1789,127,-998,71,71,4245,3260,4438,1499,1975,2293,849,811,36288,12127,3399,481,874,-109,7024,4773,108,2018-12-31,2490,6112,181.92528,609,,38.99953,36288,14242,10237,26051,12134,1897,
DTE,2017,2017-12-31,1171,1758,111,-938,66,66,3989,3081,2812,109,1888,2293,867,779,33767,12184,2848,380,800,-115,6892,3884,98,2017-12-31,2340,5643,179.38697,621,,35.40948,33767,12915,9512,24255,12185,1856,
DTE,2016,2016-12-31,1079,1522,96,-858,92,92,4030,2762,2437,14,4162,2286,842,772,32041,11262,2307,305,749,-126,4674,4041,71,2016-12-31,2267,5114,179.43258,499,,32.78669,32041,11782,9011,23030,11269,1593,
DTE,2015,2015-12-31,809,1276,89,-761,37,37,4123,2575,2528,473,3923,2018,89,803,28662,8745,1990,387,658,-137,4656,3871,72,2015-12-31,1502,4794,179.47021,499,,37.13708,28662,9732,8772,19890,8760,1348,
DTE,2014,2014-12-31,973,1504,86,-867,48,48,3904,3087,2577,274,3776,2018,102,804,27974,8340,1913,637,846,-146,4936,3944,94,2014-12-31,1609,4578,177,398,,35.0678,27974,9015,8327,19647,8343,1598,
DTE,2013,2013-12-31,962,1542,90,-767,52,52,3907,2806,3189,898,3321,2018,122,628,25935,7203,1821,457,1108,-126,4257,3266,127,2013-12-31,1525,4150,177,131,,32.661,25935,8243,7921,18014,7214,1669,
DTE,2012,2012-12-31,848,1336,93,-8947,65,65,3587,2915,2768,817,3191,2018,135,761,26339,7002,1630,627,770,-158,5955,4845,126,2012-12-31,-7026,3944,172,240,,30.3488,26339,8071,7373,18966,7014,1462,
DTE,2011,2011-12-31,782,1317,95,-8795,68,68,3417,3196,2628,526,3116,2020,73,791,26009,7164,1536,930,806,-158,6025,5315,90,2011-12-31,-6911,3750,169,419,,29.0888,26009,8132,7009,19000,7187,1407,
DTE,2010,2010-12-31,729,1393,111,-8582,65,65,3440,3167,2749,925,2632,2020,67,662,24896,7046,1534,645,834,-149,5659,4993,402,2010-12-31,-6922,3431,169,150,,27.426,24896,8164,6722,18174,7089,1795,
DTE,2009,2009-12-31,723,1438,114,-8157,52,52,3257,2877,2645,671,2096,2024,54,509,24195,7319,1531,661,810,-147,5768,5165,217,2009-12-31,-6802,3168,165,327,,25.4545,24195,8368,6278,17917,7370,1655,
DTE,2008,2008-12-31,899,1666,119,-7834,86,86,3175,3328,3013,362,1958,2037,70,539,24590,7679,1420,871,889,-165,5840,5389,166,2008-12-31,-6541,2985,163,744,,23.8528,24590,8847,5995,18595,7741,1832,
DTE,2007,2007-12-31,1198,1658,112,-7401,123,123,3176,3995,4231,454,1824,2037,25,633,23754,6930,1270,1077,1383,-113,4827,4328,504,2007-12-31,-5978,2790,163,1084,,23.2577,23754,8509,5853,17901,6971,2162,
DTE,2006,2006-12-31,1145,1427,115,-7773,147,147,3467,3961,4164,354,1465,2057,72,715,23785,7392,1245,1162,1419,-211,4791,4835,510,2006-12-31,-5870,2593,177,1131,,21.0169,23785,8959,5849,17936,7474,1937,
DTE,2005,2005-12-31,1187,1746,149,-7830,88,88,3483,4682,4920,691,1396,2057,99,668,23335,6993,1176,1531,1950,-271,4078,4082,649,2005-12-31,-5850,2557,178,943,,20.2978,23335,8714,5769,17566,7080,2395,
DTE,2004,2004-12-31,892,880,144,-7520,56,56,3323,2996,3009,514,1124,2067,,668,21297,7540,1148,1009,1056,-158,3878,4066,383,2004-12-31,-5564,2383,174,403,,20.0057,21297,8523,5548,15749,7606,1263,
DTE,2003,2003-12-31,625,877,161,-7355,54,54,3109,2712,2879,477,988,2067,,629,20753,7594,1119,814,1246,-130,3774,4062,338,2003-12-31,-5387,2308,169,370,,19.0533,20753,8516,5287,15466,7669,1215,
DTE,2002,2002-12-31,647,902,164,-8049,133,133,3052,2764,3213,1018,916,2119,,576,19238,7703,904,916,970,-619,2759,3638,237,2002-12-31,-6142,2132,167,414,,14.6467,19238,9217,4565,14673,7785,1139,
DTE,2001,2001-12-31,697,851,226,-7524,268,268,2811,2826,3178,516,1478,2003,,505,19228,7839,1032,943,1058,-68,2055,3824,259,2001-12-31,-5794,1846,161,681,,16.0621,19228,9125,4589,14639,7928,1110,
DTE,2000,2000-12-31,404,510,162,-5775,64,64,1918,1652,2011,274,1801,,,335,12662,3917,667,603,668,,773,2956,140,2000-12-31,-5497,2097,143,503,,28.0769,12662,4839,4015,8647,4062,650,
DTE,1999,1999-12-31,273,388,154,-5598,33,33,1950,1310,1604,345,1925,,,343,12316,3938,635,402,445,,826,3223,144,1999-12-31,-5270,1959,145,387,,26.9586,12316,4784,3909,8407,4052,532,
DTE,1998,1998-12-31,239,320,158,-5235,130,130,1951,1232,1392,412,1888,,,338,12088,4197,570,313,352,,787,3343,131,1998-12-31,-4837,1747,145,231,,25.5034,12088,4966,3698,8390,4323,451,
DTE,1997,1997-12-31,161,305,138,-6440,45,45,1951,935,1017,315,1983,,,303,11223,3777,296,204,361,0,603,1058,78,1997-12-31,-6168,1611,145,42,,24.5655,11223,4271,3706,7517,3914,383,
DTE,1996,1996-12-31,161,440,142,-5943,53,53,1951,810,902,289,2024,,,264,11015,3779,219,0,301,0,606,1152,44,1996-12-31,-4943,1492,145,10,,23.7517,11015,4194,3588,7427,3895,484,
DTE,1995,1995-12-31,165,414,134,-5456,65,65,1951,836,922,274,2053,,,306,11131,3756,149,0,312,0,508,1324,38,1995-12-31,-4481,1485,145,37,,23.6966,11131,4195,3763,7368,3884,452,
DTE,1994,1994-12-31,147,196,60,-4530,8,8,1947,541,790,261,,,,292,10993,3825,,0,322,0,2545,1432,34,1994-12-31,-3991,1379,145,0,,22.9379,10993,4212,3706,7287,3951,230,
DTE,1993,1993-12-31,160,195,66,-4138,11,11,1470,538,975,356,,,,294,11135,3831,,0,393,-48,2511,1551,27,1993-12-31,-3583,1320,147,0,,22.4218,11135,4327,3677,7458,3972,222,
DTE,1992,1992-12-31,139,206,86,-3785,9,9,1470,587,1093,576,,,,337,10446,3973,,,292,-48,1776,794,24,1992-12-31,-3202,1138,147,0,,21.1837,10446,4705,3448,6998,4129,230,
DTE,1991,1991-12-31,162,215,101,-3440,7,7,1470,606,1179,621,,,,334,10464,4218,,0,295,-48,1696,804,42,1991-12-31,-2868,872,147,0,,19.3741,10464,5009,3201,7263,4388,257,
DTE,1990,1990-12-31,149,186,109,-3124,146,146,1469,712,988,412,,,,338,10573,4924,,0,318,-48,1570,738,33,1990-12-31,-2559,614,147,0,,17.6054,10573,5462,2965,7609,5050,219,
DTE,1989,1989-12-31,230,197,106,-2788,16,16,1469,602,1048,479,,,,324,9950,4561,,0,234,-48,1440,612,59,1989-12-31,-2227,397,147,0,,16.1224,9950,5171,2769,7180,4692,256,
DTE,1988,1988-12-31,193,398,229,-2463,4,4,1468,793,1696,923,,,,384,10060,4239,,0,351,-48,1343,454,0,1988-12-31,-1864,255,147,0,,15.1497,10060,5301,2643,7417,4378,398,
DTE,1987,1987-12-31,185,246,100,-2211,139,139,1468,776,1487,498,,,,380,11158,4694,,0,704,-48,1382,190,0,1987-12-31,2719,949,147,0,,19.8639,11158,5346,3442,7716,4847,246,
DTE,1986,1986-12-31,197,250,86,-2028,3,3,1467,641,1617,760,,,,379,9998,3657,,,574,-48,1196,206,0,1986-12-31,1861,746,147,0,,18.4762,9998,4487,3459,6539,3727,250,
DTE,1985,1985-12-31,182,262,89,-1853,15,15,1466,642,1128,411,,,,358,9492,3771,,0,445,-48,1062,128,0,1985-12-31,1556,617,147,0,,17.6054,9492,4247,3468,6025,3836,262,
DTE,1984,1984-12-31,220,252,94,-1676,12,12,1391,699,837,121,,,,433,8970,3845,,0,401,-47,994,135,0,1984-12-31,1778,524,139,0,,17.1223,8970,3987,3274,5696,3865,252,
DTE,1983,1983-12-31,184,242,54,-1525,52,52,1303,689,696,72,,,,391,8201,3542,,0,386,-47,853,142,0,1983-12-31,2030,455,130,0,,16.8846,8201,3622,3103,5099,3550,242,
DUK,2019,2019-12-31,3487,3060,1165,,311,329,1,9163,14752,3141,9502,19303,,3232,158838,54135,1937,2542,3824,-48,31648,24650,0,2019-12-31,17080,4108,733,3135,18,34.8663,158838,61261,46822,112016,54985,3060,
DUK,2018,2018-12-31,3487,3134,1136,,442,479,1,9714,15041,3406,8374,19303,,3084,145392,51123,1413,3017,3602,-89,27020,23268,0,2018-12-31,14614,3113,727,3410,37,33.71939,145392,57939,43817,101575,51123,3134,
DUK,2017,2017-12-31,3043,2774,1076,,358,393,1,8453,12482,3244,7160,19396,,3250,137914,49035,1191,2036,2956,-79,27500,22483,0,2017-12-31,15174,3013,700,2163,35,31.91857,137914,54442,41739,96175,49035,2774,
DUK,2016,2016-12-31,2994,2644,887,,392,503,1,8039,11551,2319,14648,19425,,3522,132761,45576,976,1370,2864,-92,19945,21801,0,2016-12-31,13812,2384,700,2487,111,30.86857,132761,50382,41033,91728,45576,2644,
DUK,2015,2015-12-31,2350,2263,701,,383,389,1,8322,11400,2026,13020,16072,,3746,121156,36842,506,1924,2690,-803,20123,22477,0,2015-12-31,11620,2564,688,3633,6,34.38227,121156,42501,39727,81429,36842,2263,
DUK,2014,2014-12-31,2271,2764,418,0,2036,2054,1,11575,11233,2807,13850,16321,,3459,120557,37061,358,3298,3223,-543,17514,22257,0,2014-12-31,11237,2012,707,2514,18,34.72984,120557,42382,40875,79682,37061,2764,
DUK,2013,2013-12-31,2391,2853,440,-33625,1501,1580,1,10516,8644,2104,12539,16340,,3250,114779,38152,526,2833,2870,-399,14036,17907,0,2013-12-31,-23554,2363,706,839,79,35.3966,114779,41095,41330,73449,38152,2853,
DUK,2012,2012-12-31,2444,2717,448,,1424,1757,1,10122,10029,3110,10948,16365,372,3223,113856,36351,483,2425,2970,-306,15587,17885,0,2012-12-31,,1889,704,1057,333,34.2699,113856,40518,40863,72993,36351,2717,
DUK,2011,2011-12-31,1433,1941,252,,2110,2300,1,6880,5528,1894,7965,3849,363,1588,62526,18679,460,1051,1522,-234,7489,8251,0,2011-12-31,,1873,445,427,190,41.7079,62526,21000,22772,39754,18679,1941,
DUK,2010,2010-12-31,1587,2157,237,,1670,1670,1,6223,3897,275,7337,3858,467,1318,59090,17935,444,1078,1582,2,7268,7712,0,2010-12-31,10830,1496,443,216,,41.0767,59090,18426,22522,36568,17935,2157,
DUK,2009,2009-12-31,1390,1741,222,,1542,1542,1,5766,4088,902,5925,4350,593,1515,57040,16113,436,968,1574,-372,9028,7815,0,2009-12-31,9014,1460,436,0,0,38.5482,57040,17015,21750,35290,16113,1741,
DUK,2008,2008-12-31,1477,1653,187,,986,1037,1,5273,4345,646,5265,4720,680,1135,53077,13250,473,1448,1492,-726,9066,7761,0,2008-12-31,7516,1607,424,543,51,36.7642,53077,14439,20988,32089,13250,1653,
DUK,2007,2007-12-31,1585,1767,145,,678,1115,1,4925,5708,1526,4912,4642,720,1012,49704,9498,696,1031,1710,-133,8206,7458,0,2007-12-31,5875,1398,421,742,437,37.6176,49704,11766,21199,28505,9498,1767,
DUK,2006,2006-12-31,1686,2256,302,,948,2462,1,6940,6613,1605,7178,8175,905,1358,68700,18118,2305,864,2570,595,9884,8704,0,2006-12-31,6044,5652,419,450,1514,40.6253,68700,20173,26102,42598,18118,2256,
