symbol,year,period,costOfGoodsSold,dilutedAverageSharesOutstanding,dilutedEPS,ebit,grossIncome,interestIncomeExpense,netIncome,netIncomeAfterTaxes,period,pretaxIncome,provisionforIncomeTaxes,researchDevelopment,revenue,sgaExpense,totalOperatingExpense,totalOtherIncomeExpenseNet
T,1998,1998-12-31,16714,1984,2.05,6886,12063,-757,4023,4068,1998-12-31,6374,2306,,28777,,5177,245
T,1997,1997-12-31,9488,1845,0.8,3170,15368,-746,1474,1474,1997-12-31,2337,863,,24856,7276,12198,-87
T,1996,1996-12-31,4135,1214,1.73,3556,9763,-228,2101,2101,1996-12-31,3267,1166,,13898,3967,6207,-61
T,1995,1995-12-31,3806,1218,1.55,3037,8864,-359,-930,1889,1995-12-31,2792,903,,12670,3657,5827,114
T,1994,1994-12-31,3747,1203,1.37,2790,7872,-257,1649,1649,1994-12-31,2434,785,,11619,3044,5081,-99
T,1993,1993-12-31,3388,1200,1.2,2360,7453,-247,-845,1435,1993-12-31,2060,625,,10840,3085,5092,-54
T,1992,1992-12-31,3423,1200,1.08,2197,6592,,1302,1302,1992-12-31,1870,568,,10015,2552,4395,-328
T,1991,1991-12-31,3160,1200,0.96,2134,6172,,1076,1157,1991-12-31,1644,488,,9332,2273,4038,-489
T,1990,1990-12-31,3203,1202,0.92,2042,5910,,1101,1101,1990-12-31,1541,440,,9113,2177,3868,-501
T,1989,1989-12-31,2902,1202,0.91,2008,5828,,1093,1093,1989-12-31,1480,387,,8730,1929,3820,-528
T,1988,1988-12-31,2883,1202,0.88,1957,5570,,1060,1060,1988-12-31,1410,350,,8453,1768,3613,-547
T,1987,1987-12-31,2768,1202,0.87,2081,5235,,1047,1047,1987-12-31,1591,543,,8003,1477,3154,-490
T,1986,1986-12-31,2750,1196,0.86,2197,5153,,1023,1023,1986-12-31,1734,711,,7902,1529,2955,-463
T,1985,1985-12-31,3057,1195,0.83,2123,4869,,996,996,1985-12-31,1651,655,,7925,1443,2745,-472
T,1984,1984-12-31,2750,1172,0.75,1938,4442,,883,883,1984-12-31,1463,579,,7191,1362,2504,-475
ATO,2019,2019-09-30,858.837,117.461,4.35029,746.058,,-103.153,511.406,511.406,2019-09-30,650.309,138.903,,2901.848,,1296.953,7.404
ATO,2018,2018-09-30,1167.848,111.012,3.99688,723.134,,-106.646,603.064,444.282,2018-09-30,611.144,166.862,,3115.546,,1224.5639999999999,-5.344
ATO,2017,2017-09-30,925.536,106.1,3.60249,727.546,,-120.182,396.421,382.711,2017-09-30,604.094,221.383,,2759.735,,1106.6530000000002,-3.27
ATO,2016,2016-09-30,746.192,103.524,3.33268,657.23,,-114.812,350.104,345.542,2016-09-30,542.184,196.642,,2454.648,,1051.2259999999999,-0.234
ATO,2015,2015-09-30,1295.675,101.892,2.99371,612.232,,-116.241,315.075,305.623,2015-09-30,495.172,189.549,,2926.985,,1019.0780000000002,-0.819
ATO,2014,2014-09-30,3358.5,97.6,2.96,611.3,,-129.3,289.8,289.8,2014-09-30,476.8,187,,4940.9,,971.1000000000004,-5.2
ATO,2013,2013-09-30,2474.2,91.7,2.51,501.9,,-128.4,243.2,230.7,2013-09-30,373.3,142.6,,3886.3,,910.2000000000003,-0.2
ATO,2012,2012-09-30,2114.7,91.2,2.14,446.2,,-141.2,216.7,192.2,2012-09-30,290.4,98.2,,3438.5,,877.5,-14.6
ATO,2011,2011-09-30,3020.4,90.7,2.38,441.9,,-150.8,207.6,198.9,2011-09-30,312.6,113.7,,4347.6,,885.2999999999997,21.5
ATO,2010,2010-09-30,3424.7,92.4,2.2,489.4,,-154.5,205.8,205.8,2010-09-30,334.6,128.8,,4789.7,,875.6000000000004,-0.3
ATO,2009,2009-09-30,3622.4,92,2.11,447.4,,-152.8,191,191,2009-09-30,291.3,100.3,,4969.1,,899.2999999999997,-3.3
ATO,2008,2008-09-30,5900,90.3,2,427.9,,-137.9,180.3,180.3,2008-09-30,292.7,112.4,,7221.3,,893.3999999999996,2.7
ATO,2007,2007-09-30,4648.3,87.7,1.97,398.6,,-145.2,168.5,168.5,2007-09-30,262.6,94.1,,5898.4,,851.5,9.2
ATO,2006,2006-09-30,4935.8,81.4,1.99,382.6,,-146.6,147.7,147.7,2006-09-30,236.9,89.2,,6152.4,,833.8999999999996,0.9
ATO,2005,2005-09-30,3844.2,79,1.72,348.7,,-132.7,135.8,135.8,2005-09-30,218,82.2,,4973.3,,780.5,2
ATO,2004,2004-09-30,2357.8,54.4,1.58,193.7,,-65.4,86.2,86.2,2004-09-30,137.8,51.5,,2920,,368.5,9.5
ATO,2003,2003-09-30,2264.9,46.5,1.71,187.8,,-63.7,71.7,79.5,2003-09-30,126.4,46.9,,2799.9,,347.1999999999998,2.2
ATO,2002,2002-09-30,558.2,41.3,1.45,155.3,,-59.2,59.7,59.7,2002-09-30,94.8,35.2,,950.8,,237.29999999999995,-1.3
ATO,2001,2001-09-30,1067.6,38.2,1.47,130.3,,-38.9,56.1,56.1,2001-09-30,89.5,33.4,,1442.3,,244.4000000000001,-1.9
ATO,2000,2000-09-30,524.4,31.6,1.14,85.3,,-36.5,35.9,35.9,2000-09-30,56.2,20.3,,850.2,,240.39999999999998,7.4
ATO,1999,1999-09-30,390.4,30.8,0.64,54.2,,-29.1,17.7,17.7,1999-09-30,27.3,9.6,,690.2,,245.60000000000002,2.2
ATO,1998,1998-09-30,516.4,30,1.84,112.9,,-30.1,55.3,55.3,1998-09-30,87.1,31.8,,848.2,,218.89999999999998,4.3
ATO,1997,1997-09-30,577.2,29.4,0.81,66.6,,-28.2,23.8,23.8,1997-09-30,38.1,14.3,,906.8,,263,-0.3
ATO,1996,1996-09-30,306.7,15.9,1.51,52.3,,-14.6,23.9,23.9,1996-09-30,37.3,13.3,,483.7,,124.80000000000001,-0.4
ATO,1995,1995-09-30,268.8,15.4,1.22,42,,-13.3,18.9,18.9,1995-09-30,28.4,9.6,,435.8,,125.09999999999997,-0.2
ATO,1994,1994-09-30,331.6,15.2,0.97,34.6,,-12.1,14.7,14.7,1994-09-30,22.8,8.1,,499.8,,133.59999999999997,0.3
ATO,1993,1993-09-30,255.5,14.3,1.1,35.5,,-10,15.7,15.7,1993-09-30,25.1,9.4,,388.5,,97.5,-0.3
ATO,1992,1992-09-30,221.5,13.8,0.73,25.2,,-10.6,10,10,1992-09-30,14.9,4.9,,340.1,,93.39999999999998,0.3
ATO,1991,1991-09-30,225.4,9.9,0.8,21.1,,-10.1,7.9,7.9,1991-09-30,10.9,3,,336,,89.6,0
ATO,1990,1990-09-30,239.5,9.1,0.98,23.6,,-11,9,9,1990-09-30,13.2,4.2,,352,,88.89999999999998,0.6
ATO,1989,1989-09-30,231.7,9.1,0.88,21.2,,-10.1,8.1,8.1,1989-09-30,11.8,3.7,,342.4,,89.40000000000003,0.6
ATO,1988,1988-09-30,215.3,7,1.52,26.8,,-10.7,10.6,10.6,1988-09-30,17.1,6.5,,322.8,,80.69999999999999,1
ATO,1987,1987-09-30,156.8,6.1,0.88,14.8,,-4.5,5.4,5.4,1987-09-30,10.6,5.2,,232.9,,61.29999999999998,0.2
ATO,1986,1986-09-30,166.7,5.8,0.64,9.2,,-3.3,3.7,3.7,1986-09-30,6.1,2.4,,236.4,,60.400000000000006,0.2
ATO,1985,1985-09-30,225.7,5.7,1.25,12.7,,-1.1,7,7,1985-09-30,12.1,5,,287.1,,48.69999999999999,0.4
ATO,1984,1984-09-30,257.2,5.6,0.86,9.3,,-2.3,4.9,4.9,1984-09-30,8.3,3.4,,314.4,,47.900000000000034,1.3
ATO,1983,1983-10-18,173,5.6,1.03,5,,0,8.4,5.8,1983-10-18,5.8,0,,218.4,,40.400000000000006,0.8
ADSK,2020,2020-01-31,324.9,222.5,1.10472,343,2949.4,-53.4,214.5,224.1,2020-01-31,294.8,70.7,851.1,3274.3,1715.9,2606.4,5.2
ADSK,2019,2019-01-31,285.9,218.9,-0.31779,-25,2283.9,-34.5,-80.8,-96.8,2019-01-31,-42.7,54.1,725,2569.8,1524,2308.9,16.8
ADSK,2018,2018-01-31,303.4,219.5,-0.44344,-509.1,1753.2,-54.2,-566.9,-158.5,2018-01-31,-557.3,-398.8,755.5,2056.6,1392.5,2262.2999999999997,6
ADSK,2017,2017-01-31,341.9,222.7,-2.37887,-499.6,1689.1,-32.7,-582.1,-582.1,2017-01-31,-523.8,58.3,766.1,2031,1310.3,2188.7,8.5
ADSK,2016,2016-01-31,370.7,226,-1.46239,1.3,2133.4,-30.1,-330.5,-330.5,2016-01-31,-20.3,310.2,790,2504.1,1308.9,2132.1000000000004,8.5
ADSK,2015,2015-01-31,342.1,232.4,0.36513,120.7,2170.1,-40.4,81.8,81.8,2015-01-31,83,1.2,725.2,2512.2,1281.3,2049.4,2.7
ADSK,2014,2014-01-31,274.3,229.6,1.05,284.8,1999.6,-7.6,228.8,228.8,2014-01-31,279.9,51.1,611.1,2273.9,1090.9,1714.8,2.7
ADSK,2013,2013-01-31,238.5,231.7,1.22,305.9,2073.7,3.4,247.4,247.4,2013-01-31,310,62.6,600,2312.2,1123.9,1767.8,0.7
ADSK,2012,2012-01-31,229.1,233.3,1.22,355.6,1986.5,4.6,285.3,285.3,2012-01-31,362.9,77.6,566.5,2215.6,1065.7,1630.9,2.7
ADSK,2011,2011-01-31,196.6,234.2,0.94,271.4,1755.2,-3.1,212,212,2011-01-31,272,60,496.2,1951.8,976.8,1483.8000000000002,3.7
ADSK,2010,2010-01-31,191.8,232.1,0.45,65.6,1521.9,15,58,58,2010-01-31,84.7,26.7,457.5,1713.7,929.6,1456.3,4.1
ADSK,2009,2009-01-31,219.1,230.1,1.47,238.6,2096.1,12.6,183.6,183.6,2009-01-31,252.5,68.9,576.1,2315.2,1106.4,1857.5,1.3
ADSK,2008,2008-01-31,206.9,242,1.48,441.6,1965,25.1,356.2,356.2,2008-01-31,470,113.8,485.3,2171.9,1034.1,1523.3999999999999,3.3
ADSK,2007,2007-01-31,216.6,243.2,1.19,349.7,1623.2,14,289.7,289.7,2007-01-31,366.5,76.8,406.3,1839.8,867.2,1273.5,2.8
ADSK,2006,2006-01-31,170.9,247.5,1.33,369.8,1352.3,13.2,328.9,328.9,2006-01-31,383,54.1,301.6,1523.2,680.9,982.5000000000001,
ADSK,2005,2005-01-31,169.4,247,0.99,237.3,1064.3,8.5,221.5,221.5,2005-01-31,246.3,24.8,239.4,1233.8,563.3,827.1,0.5
ADSK,2004,2004-01-31,148.1,231.3,0.54,106.2,803.5,14.7,120.3,120.3,2004-01-31,123.2,2.9,209.3,951.6,484.2,697.3,2.3
ADSK,2003,2003-01-31,140.2,229.6,0.25,21.5,684.8,16.9,31.9,31.9,2003-01-31,38.5,6.6,173,824.9,460.7,663.2,
ADSK,2002,2002-01-31,151.2,224.6,0.58,95.3,796.3,21.9,90.3,91.5,2002-01-31,126.7,35.2,168.6,947.5,475,701,
ADSK,2001,2001-01-31,150.2,234.1,0.47,140,786.1,21,93.2,109.5,2001-01-31,161.1,51.5,170.5,936.3,450.3,646.0999999999999,
ADSK,2000,2000-01-31,143.9,245.6,0.25,0.8,676.3,23.2,9.8,9.8,2000-01-31,23.9,14.1,164,820.2,446.2,675.5,
ADSK,1999,1999-01-31,76.4,195.6,0.57,133,663.8,13.5,90.6,90.6,1999-01-31,146.6,55.9,142.8,740.2,384.2,530.7,
ADSK,1998,1998-01-31,70.9,199.4,0.31,45.4,546.3,9.6,15.4,15.4,1998-01-31,55,39.6,122.4,617.1,320.4,500.9,
ADSK,1997,1997-01-31,64.2,188.8,0.26,59.8,432.5,6.7,41.6,41.6,1997-01-31,66.5,24.9,93.7,496.7,274.2,372.7,
ADSK,1996,1996-01-31,66.8,199.2,0.48,129,467.4,9.3,87.8,87.8,1996-01-31,138.3,50.5,78.7,534.2,259.7,338.3,
ADSK,1995,1995-01-31,61.7,199.4,0.37,81.9,392.9,7.2,56.6,56.6,1995-01-31,89.1,32.5,65.2,454.6,220.3,311,
ADSK,1994,1994-01-31,63.3,199,0.31,89.7,342.3,7.1,62.2,62.2,1994-01-31,96.8,34.6,56.2,405.6,196.3,252.59999999999997,
ADSK,1993,1993-01-31,63.7,199.2,0.22,58.2,289.5,11.6,43.9,43.9,1993-01-31,69.8,25.9,51.5,353.2,179.8,231.3,
ADSK,1992,1992-01-31,39.2,199.9,0.29,80.2,234.8,12.1,57.8,57.8,1992-01-31,92.3,34.5,34.8,274,119.8,154.5,
ADSK,1991,1991-01-31,27.6,197.5,0.29,81,202.8,11,56.8,56.8,1991-01-31,92,35.2,24.4,230.4,97.4,121.80000000000001,
ADSK,1990,1990-01-31,22.5,194.6,0.24,67,151,9.4,46.4,46.4,1990-01-31,76.4,30,21.3,173.5,62.7,84,
ADSK,1989,1989-01-31,14.5,193.1,0.17,46.9,102.8,7.2,32.7,32.7,1989-01-31,54.2,21.5,10.9,117.3,45,55.900000000000006,
ADSK,1988,1988-01-31,10.6,185.4,0.11,31.2,68.7,3.8,20.5,20.5,1988-01-31,35,14.5,7.2,79.3,30.3,37.4,
ADSK,1987,1987-01-31,7.9,168.2,0.07,21.6,44.5,1.3,11.6,11.6,1987-01-31,22.9,11.3,3.4,52.4,19.5,22.799999999999997,
ADSK,1986,1986-01-31,4.6,151.9,0.04,12.4,24.9,0.6,6.5,6.5,1986-01-31,13,6.5,1.7,29.5,10.9,12.500000000000002,
ADSK,1985,1985-01-31,1.5,132,0.01,2.8,8.4,0.1,1.6,1.6,1985-01-31,2.9,1.3,1.2,9.9,4.3,5.6,
ADSK,1984,1984-01-31,0.2,127.2,0,0.1,1,0,0.1,0.1,1984-01-31,0.1,0,0.2,1.2,0.6,0.9000000000000001,
ADP,2020,2020-06-30,8427.1,432.7,6.08112,3111.8,6162.7,-9.5,2466.5,2460.2,2020-06-30,3182.6,722.4,18,14589.8,3003,3050.8999999999996,74.5
ADP,2019,2019-06-30,8002.4,437.6,5.65379,3012.3,6107.8,-17.5,2292.8,2293.3,2019-06-30,3005.6,712.3,19.2,14110.2,3064.2,3095.5,6.7
ADP,2018,2018-06-30,7733.6,443.3,4.66381,2557.4,5540.6,-21.7,1884.9,2068.1,2018-06-30,2282.6,214.5,23.8,13274.2,2959.4,2983.199999999999,-253.8
ADP,2017,2017-06-30,7226.3,450.3,3.9738,2559.1,5145.7,-1.1,1787.8,1787.8,2017-06-30,2616.9,829.1,18.2,12372,2683.8,2586.5999999999995,58.9
ADP,2016,2016-06-30,6823.2,459.1,3.19029,2219.6,4844.6,1.2,1492.5,1493.4,2016-06-30,2234.7,741.3,17.1,11667.8,2637,2625.000000000001,
ADP,2015,2015-06-30,6407.2,475.8,2.89302,2014,4531.3,56.7,1452.5,1376.5,2015-06-30,2070.7,694.2,20.4,10938.5,2496.9,2517.3,
ADP,2014,2014-06-30,6249,483,3.13,2208,5958,67,1516,1503,2014-06-30,2275,772,718,12207,2762,3750,
ADP,2013,2013-06-30,6397,487,2.85,1998,4913,84,1406,1364,2013-06-30,2084,720,,11310,2621,2915,
ADP,2012,2012-06-30,6240,492,2.74,2020,4425,102,1389,1389,2012-06-30,2122,734,,10665,2466,2405,
ADP,2011,2011-06-30,5732,498,2.53,1817,4148,116,1254,1254,2011-06-30,1933,679,,9880,2323,2330,
ADP,2010,2010-06-30,5030,504,2.42,1756,3898,107,1211,1207,2010-06-30,1863,656,,8928,2127,2142,
ADP,2009,2009-06-30,4840,506,2.62,1835,4028,70,1333,1328,2009-06-30,1905,577,,8867,2198,2193,
