symbol,year,period,capex,cashDividendsPaid,cashInterestPaid,cashTaxesPaid,changeinCash,changesinWorkingCapital,deferredTaxesInvestmentTaxCredit,depreciationAmortization,foreignExchangeEffects,issuanceReductionCapitalStock,issuanceReductionDebtNet,netCashFinancingActivities,netIncomeStartingLine,netInvestingCashFlow,netOperatingCashFlow,otherFundsFinancingItems,otherFundsNonCashItems,otherInvestingCashFlowItemsTotal
AJG,2018,2018-12-31,-124.4,-301.8,139.2,68.1,-68.2,-102.8,-216,419,-85,70.6,507.9,162,675.9,-910.3,765.1,-114.7,-11,-785.9
AJG,2017,2017-12-31,-129.2,-282.7,124.8,55.8,367.4,143.2,-219.3,385.8,72,42.7,260.6,-47.8,516.9,-511,854.2,-68.4,27.6,-381.8
AJG,2016,2016-12-31,-217.8,-272.2,112.8,66.1,45.1,-6.1,-166.1,350.8,-107.6,-55.4,396.8,-11.6,430.3,-485.3,649.6,-80.8,40.7,-267.5
AJG,2015,2015-12-31,-99,-257.5,103.9,78.3,210.5,68.4,-161.2,334.2,-75,203.3,78.9,-31.7,389.1,-368.9,686.1,-56.4,55.6,-269.9
AJG,2014,2014-12-31,-81.5,-223.1,82.5,72.9,16.3,-61.4,-126.1,258.9,27.9,997,817,1597.8,303.4,-2011.7,402.3,6.9,27.5,-1930.2
AJG,2013,2013-12-31,-93.6,-182.6,49.2,49.2,-4,-54.6,-53.8,178.6,-4.8,76.2,601.5,502.6,268.6,-851.7,349.9,7.5,11.1,-758.1
AJG,2012,2012-12-31,-51,-204.4,42.2,47.5,10.9,10.8,-20.4,140.4,4.2,80.8,169,45.9,195,-382.2,343,0.5,17.2,-331.2
AJG,2011,2011-12-31,-40,-145.8,38.4,32,41.4,-21.5,31.7,115.2,,72.7,135,65.6,144.1,-307.3,283.1,3.7,13.6,-267.3
AJG,2010,2010-12-31,-25.4,-133.5,34.7,37.6,43.9,-69.1,30.7,93.1,,35.9,0,-96.2,163.3,-91.7,231.8,1.4,13.8,-66.3
AJG,2009,2009-12-31,-23.5,-127.9,27.9,27.7,11.5,-76,45,85.6,,7.3,18,-105.4,133.1,-94.6,211.5,-2.8,23.8,-71.1
AJG,2008,2008-12-31,-32,-118.5,28.6,40.1,-61.5,-41.7,18.4,73.7,,21.3,132,40,111.4,-262.1,160.6,5.2,-1.2,-230.1
AJG,2007,2007-12-31,-40.7,-118.8,5.2,47.8,47.9,30.3,-4.2,58.6,,-239.6,396.5,41.5,154.6,-245.9,252.3,3.4,13,-205.2
AJG,2006,2006-12-31,-33,-114.4,9.3,30.6,-109.8,-88.8,-41.1,56.4,,-9.2,-2.9,-118.6,128.5,-95.9,104.7,7.9,49.7,-62.9
AJG,2005,2005-12-31,-22.8,-102.3,12.7,47,93.2,175.1,-84,53.4,,25.9,-4.6,-81,28.6,-14.6,188.8,0,15.7,8.2
AJG,2004,2004-12-31,-29,-84.9,11.5,71.3,31,56.2,-45.9,53.3,,-25.6,3.3,-107.2,188.5,-139,277.2,,25.1,-110
AJG,2003,2003-12-31,-25.3,-61.9,9.2,50,41,27.9,-32.1,41,,-57.1,-23.2,-142.2,146.2,-45.8,229,,46,-20.5
AJG,2002,2002-12-31,-45.4,-50.4,10.7,63.1,54,-35.7,-6.6,32.4,,3.9,-0.5,-47,129.7,-48.7,149.7,0,29.7,-3.3
AJG,2001,2001-12-31,-24.3,-41.6,1.2,35.8,-44.5,43.2,-77.8,20,,-76.9,35,-97,125.3,-77.8,130.3,-13.5,19.5,-53.5
AJG,2000,2000-12-31,-14.6,-33.8,1,20.8,27.8,46.6,-30.6,16.3,0,-3.5,-15,-55.5,87.8,-53,136.2,-3.2,16.2,-38.4
AJG,1999,1999-12-31,-16.6,-28,1.2,26,-3.9,-14.5,1.1,15.3,0,-2.4,0,-27.7,67.8,-39.9,63.7,2.7,-6,-23.3
AJG,1998,1998-12-31,-14,-23.2,1.3,20.3,-10.5,-2.2,-5.5,11.7,0,5,-1.1,-17.7,56.5,-49.2,56.4,1.6,-4.1,-35.2
AJG,1997,1997-12-31,-11.3,-20,0.9,23.9,10.2,24.4,-9.6,11.1,,-6.2,3.9,-19.9,53.3,-35.6,65.6,2.4,-13.5,-24.3
AJG,1996,1996-12-31,-10.1,-17.5,0.6,25.7,-1.9,-15.4,-2.7,9.8,,-13.3,8.9,-28.1,45.8,-7.4,33.6,-6.1,-3.9,2.7
AJG,1995,1995-12-31,-9.4,-14.7,0.5,21.6,9.3,-6.4,-1.3,8,,-8,-1.1,-23.5,41.5,-8.7,41.5,0.4,-0.3,0.7
AJG,1994,1994-12-31,-7.4,-12.7,1.9,19.9,-3.8,37.9,-5.1,7.4,0,-40.7,-24.8,-78.9,34.5,-2.7,77.8,-0.8,3,4.7
AJG,1993,1993-12-31,-7,-10.3,2.3,19.3,0.3,4.5,-7,6.4,0,2.7,5.7,2,32.3,-32.7,31,4,-5.1,-25.7
AJG,1992,1992-12-31,-5.8,-8.7,2.3,15.7,-7.3,0.7,-3.3,6.2,0,-11.4,0,-20.4,23.5,-12.5,25.6,-0.3,-1.5,-6.7
AJG,1991,1991-12-31,-7.7,-8,2.1,10.1,-8.2,15.6,-1.1,5.9,0,-5.7,0,-18.1,18.8,-34.2,44.1,-4.4,5,-26.5
AJG,1990,1990-12-31,-7.2,-6.7,2,6.4,38.9,22.6,-2,5.5,0,-2.9,0,-9.6,17.7,4.1,44.3,,0.6,11.2
AJG,1989,1989-12-31,-4.7,-5.8,1.8,8,-16.1,-6.5,0.8,3.4,0,-7.9,0,-13.7,17.3,-19.7,17.2,0,2.1,-14.9
AJG,1988,1988-12-31,-3.3,-5.1,2.4,7.1,10.1,6.3,3,2.7,,-8.6,,-13.6,16.9,-6.9,30.7,,1.7,-3.6
AJG,1987,1987-12-31,-2.4,-3.7,,,7.8,11.3,1.9,2.1,0,0.3,0,-3.4,16.2,-20.2,31.5,0,0,-17.8
AJG,1986,1986-12-31,-2.2,-1.7,2.4,8.5,12.4,11.5,0.2,2.2,0,0.7,0,-0.9,15.7,-15.4,28.8,0,-0.9,-13.3
AIZ,2019,2019-12-31,-110.3,-170,,93.1,613.1,546.3,89.5,125.8,-1.3,-271.8,235.5,-179.2,382.6,-619.8,1413.4,27.1,269.2,-509.5
AIZ,2018,2018-12-31,-82.8,-148,,93.9,257.2,236.1,20.4,126.9,-35,137.1,1823.9,1838,251,-2202.5,656.7,25,22.3,-2119.7
AIZ,2017,2017-12-31,-62.1,-119,,18.8,-35.2,-27,-4.2,115.7,2.3,-388.9,450.8,-26.7,519.6,-541.2,530.4,30.4,-73.7,-479.1
AIZ,2016,2016-12-31,-85.2,-125.3,,226.1,-256.3,-246.5,25,125.1,-16.1,-863.1,-123.4,-1080.3,565.4,725.6,114.5,31.5,-354.5,810.8
AIZ,2015,2015-12-31,-114.9,-94.2,,80.1,-30.3,-26.7,-3.9,137.1,-56.2,-292.9,0,-462.4,141.6,264.3,224,-75.3,-24.1,379.2
AIZ,2014,2014-12-31,-83.603,-77.495,,247.771,-398.528,-184.26,0,132.217,-28.126,-215.183,-467.33,-776.199,470.907,63.889,341.908,-16.191,-76.956,147.492
AIZ,2013,2013-12-31,-52.3,-74.1,,,807.8,444.5,,124.9,-23.7,-393,664.5,196.7,488.9,-392.7,1027.6,-0.6,-30.7,-340.4
AIZ,2012,2012-12-31,-56.5,-69.4,60.2,272.9,-257.3,106.6,,124.4,-6.5,-412.2,,-480.6,483.7,-449.9,679.7,0.9,-35,-393.4
AIZ,2011,2011-12-31,-35.7,-67.4,60.2,218.4,16.2,239.8,,129.4,-5.7,-538.8,,-636.8,545.8,-196.6,855.3,-30.6,-59.7,-160.8
AIZ,2010,2010-12-31,-51.2,-69.6,60.5,341.1,-168,-158.7,,126.6,-0.4,-525.7,,-699.5,279.2,-8.9,540.7,-104.1,293.7,42.3
AIZ,2009,2009-12-31,-55.9,-69.6,60.6,328.3,277.9,-356.8,,113.8,9,-34.9,0,-142.6,430.6,141.5,269.9,-38,82.3,197.4
AIZ,2008,2008-12-31,-56.1,-63.7,60.9,349.2,235.7,449.8,,91.6,-22.3,-69,0,-412.1,447.8,-329,999.1,-279.5,9.9,-272.9
AIZ,2007,2007-12-31,-58.7,-55,61.1,334.4,-182.7,471.2,,94.3,8.9,-316.6,0,-186.6,653.7,-1208.6,1203.6,185.1,-15.7,-1149.9
AIZ,2006,2006-12-31,-74.7,-48.2,61.2,257.3,132.1,121.2,,93.3,11.2,-427.2,-0.1,-717.5,717.4,-84.5,923,-242.1,-8.9,-9.8
AIZ,2005,2005-12-31,-55.2,-42.1,61.2,122.4,48.5,527.7,,49.9,,-336.7,-0.2,-303.6,479.4,-668,1020.2,75.3,-36.8,-612.8
AIZ,2004,2004-12-31,-58.4,-29.7,,9.9,-151.1,486.3,,45.7,0,661.9,-974.7,-341.6,350.6,-643.7,834.2,0.9,-48.4,-585.3
AIZ,2003,2003-12-31,-81.8,-181.2,0,62.9,347.5,577.1,,48.1,0,-0.5,500.2,317.5,185.7,-711.2,741.2,-1,-69.6,-629.5
AIZ,2002,2002-12-31,-74.7,-41.9,0,215.9,-9.7,178.7,,46.9,0,-0.5,0,-43.4,-1001.2,-361,394.8,-1.1,1170.5,-286.4
AIZ,2001,2001-12-31,-47.8,-109.3,0,144.8,-18.8,411.2,,156.9,0,0,-242.6,-379.8,98.1,-175.1,536.2,-27.9,-130,-127.4
AIZ,2000,2000-12-31,-37.5,-21.1,0,42.3,76,296.7,,168.7,0,0,-218.4,-428.7,89.7,-28.1,532.8,-189.2,-22.3,9.3
T,2019,2019-12-31,-19435,-14888,8693,1421,6895,-12196,1806,28217,,-622,-13721,-25083,14975,-16690,48668,4148,15866,2745
T,2018,2018-12-31,-20758,-13410,8818,-354,-45532,-7141,610,28430,,136,-8789,-25989,19953,-63145,43602,-3926,1750,-42387
T,2017,2017-12-31,-20647,-12038,6622,2006,44997,-5990,-15940,24387,,-430,36452,25930,29847,-18943,38010,1946,5706,1704
T,2016,2016-12-31,-21516,-11797,5696,3721,667,-5436,2947,25847,,-366,-683,-14462,13333,-24215,39344,-1616,2653,-2699
T,2015,2015-12-31,-19218,-10200,4822,1851,-3482,-3246,4117,22016,,-126,23926,9782,13687,-49144,35880,-3818,-694,-29926
T,2014,2014-12-31,-21199,-9552,4099,1532,5264,-4687,1772,18273,,-1578,5617,-7737,6518,-18337,31338,-2224,9462,2862
T,2013,2013-12-31,-20944,-9696,4302,1985,-1529,-948,6242,18395,,-12914,9158,-13201,18553,-23124,34796,251,-7446,-2180
T,2012,2012-12-31,-19465,-10241,3696,458,1823,1732,1285,18143,,-12275,4754,-17673,7539,-19680,39176,89,10477,-215
T,2011,2011-12-31,-20110,-10172,3722,32,1748,-464,2937,18377,,237,-1263,-11650,4184,-21250,34648,-452,9614,-1140
T,2010,2010-12-31,-19530,-9916,3882,3538,-2304,-2641,-3280,19379,,50,-5467,-15848,20179,-21449,34993,-515,1356,-1919
T,2009,2009-12-31,-16595,-9670,3873,4471,2010,-1252,2104,19714,,28,-4403,-14510,12843,-17925,34445,-465,1036,-1330
T,2008,2008-12-31,-19676,-9507,3727,5307,-178,-6627,5889,19883,,-5758,10423,-4691,12867,-29143,33656,151,1644,-9467
T,2007,2007-12-31,-17717,-8743,3445,4013,-448,88,-240,21577,,-8404,1184,-16014,11951,-18506,34072,-51,696,-789
T,2006,2006-12-31,-8320,-5153,1666,2777,1194,-145,-87,9907,,-2089,896,-6128,7356,-8293,15615,218,-1416,27
T,2005,2005-12-31,-5576,-4256,1395,2038,464,1069,-658,7643,,-2139,-4828,-11226,4786,-974,12664,-3,-176,4602
T,2004,2004-12-31,-5099,-4141,1043,506,-4046,-1482,646,7564,,-232,8978,4605,5887,-20747,12096,0,-519,-15648
T,2003,2003-12-31,-5219,-4539,1359,1321,1239,-1872,3444,7870,,-388,-4246,-9173,8505,-3105,13517,0,-4430,2114
T,2002,2002-12-31,-6808,-3557,1480,1315,2864,-2308,2470,8578,,-1309,-4096,-9018,5653,-3328,15210,-56,817,3480
T,2001,2001-12-31,-11189,-3456,1546,2696,60,-3736,2117,9077,,-1745,-1196,-6358,7242,-8387,14805,39,105,2802
T,2000,2000-12-31,-13124,-3418,1681,3120,148,-2458,1164,9748,,-1523,5128,252,7967,-14403,14299,65,-2122,-1279
T,1999,1999-12-31,-10304,-3287,1516,2638,-104,146,1061,8553,,-538,-2278,-6105,8159,-10577,16578,-2,-1341,-273
T,1998,1998-12-31,-5927,-1811,1070,1721,50,-1782,533,5177,,-126,-1846,-3783,4023,-4548,8381,0,430,1379
T,1997,1997-12-31,-5766,-1622,920,410,84,17,215,4922,,198,761,-670,1474,-6216,6970,-7,342,-450
T,1996,1996-12-31,-3027,-928,469,830,-248,77,165,2240,,-598,-104,-1630,2101,-3442,4824,,241,-415
T,1995,1995-12-31,-2336,-889,504,690,125,-682,463,2170,,-133,134,-888,-930,-3007,4021,,2999,-672
T,1994,1994-12-31,-2350,-837,481,928,-254,244,-124,2038,,-389,353,-873,1649,-3348,3967,,161,-998
T,1993,1993-12-31,-2221,-804,502,592,113,-74,-124,2007,0,-96,1830,-1260,-845,-2068,3441,-2190,2477,153
T,1992,1992-12-31,-2144,-780,538,606,178,479,19,1842,0,-127,105,-1157,1302,-2280,3615,-356,-28,-136
T,1991,1991-12-31,-1826,-759,582,430,77,62,15,1765,0,-124,1230,-453,1076,-2363,2893,-800,-24,-537
T,1990,1990-12-31,-1778,-733,582,506,-13,-140,43,1691,0,-133,646,-220,1101,-2465,2671,0,-24,-686
T,1989,1989-12-31,-1483,-693,550,488,57,-117,-32,1891,0,-87,-414,-1195,1093,-1515,2766,0,-70,-31
T,1988,1988-12-31,-1222,-656,586,580,-2,-218,-117,1845,0,-89,-594,-1339,1060,-1192,2530,0,-41,29
T,1987,1987-12-31,-1450,-620,539,487,-479,-466,239,1677,0,-110,-244,-974,1047,-1983,2478,0,-19,-533
T,1986,1986-12-31,-1912,-628,0,0,436,-342,328,1426,0,0,235,-393,1023,-1742,2571,0,136,169
ATO,2019,2019-09-30,-1693.477,-245.717,184.852,11.467,10.779,-75.517,132.004,391.456,,713.426,359.356,725.67,511.406,-1683.66,968.769,-101.395,9.42,9.817
ATO,2018,2018-09-30,-1467.591,-214.906,169.987,6.102,-12.638,140.298,158.271,361.083,,414.655,128.035,326.266,603.064,-1463.566,1124.662,-1.518,-138.054,4.025
ATO,2017,2017-09-30,-1137.089,-191.931,156.668,5.264,-21.125,-73.17,227.183,319.633,,125.278,252.845,168.091,396.421,-1056.306,867.09,-18.101,-2.977,80.783
ATO,2016,2016-09-30,-1086.95,-175.126,154.748,7.794,18.881,-62.193,193.556,293.096,,132.852,371.884,303.623,350.104,-1079.732,794.99,-25.987,20.427,7.218
ATO,2015,2015-09-30,-963.621,-160.018,151.334,1.802,-13.605,7.255,192.886,274.796,,22.967,260.292,131.083,315.075,-956.602,811.914,7.842,21.902,7.019
ATO,2014,2014-09-30,-835.3,-146.2,156.6,-0.6,-23.9,-29.7,190,254,,385.8,-165.9,73.6,289.8,-837.6,740,0,35.9,-2.3
ATO,2013,2013-09-30,-845,-128.1,148.5,10,2,-27.1,141.3,236.9,,-5.1,285.6,85.7,243.2,-696.9,613.1,-66.6,18.8,148.1
ATO,2012,2012-09-30,-732.9,-125.8,150.6,-0.4,-67.2,-3,104.3,246.1,,-16.1,97.1,-44.8,216.7,-609.3,586.9,0,22.8,123.6
ATO,2011,2011-09-30,-623,-124,158,-8.3,-0.5,-25.8,117.4,233.2,,2.5,117.6,44,207.6,-627.4,582.8,47.9,50.6,-4.4
ATO,2010,2010-09-30,-542.6,-124.3,161.9,-63.7,20.7,83.5,196.7,217,,-92.9,54.1,-163,205.8,-542.7,726.5,0,23.5,-0.1
ATO,2009,2009-09-30,-509.5,-121.5,163.6,-36.4,64.5,352.1,129.8,217.2,,27.7,-245.7,-337.5,191,-517.2,919.2,1.9,29.2,-7.7
ATO,2008,2008-09-30,-472.3,-117.3,140,3.5,-14,-127.1,97.9,200.4,,25.5,189.9,98.1,180.3,-483,370.9,0,19.4,-10.7
ATO,2007,2007-09-30,-392.4,-111.7,151.6,8.9,-15.1,89.8,62.1,199.1,,216.8,-269.2,-159.3,168.5,-402.9,547.1,4.8,27.6,-10.4
ATO,2006,2006-09-30,-425.3,-102.3,149,77.3,35.7,-149.9,86.2,186,,23.3,234.3,155.3,147.7,-431.1,311.4,0,41.4,-5.8
ATO,2005,2005-09-30,-333.2,-99,103.4,51.5,-161.8,48.2,12.7,178.8,,418.8,1427.2,1703.3,135.8,-2252,386.9,-43.8,11.5,-1918.8
ATO,2004,2004-09-30,-190.3,-66.7,65.7,1.7,186.2,57.9,37,98.1,,270.5,-123.3,80.4,86.2,-164.9,270.7,0,-8.5,25.4
ATO,2003,2003-09-30,-159.4,-55.3,62.1,0.4,-32.3,-167.2,53.9,89.2,,124.9,82,151.6,71.7,-233.4,49.5,,1.9,-73.9
ATO,2002,2002-09-30,-140.8,-48.6,59.6,16.6,31.6,151.1,14.5,83.9,,18.3,-76.1,-106.4,59.7,-158.2,296.2,,-12.9,-17.5
ATO,2001,2001-09-30,-118.5,-44.1,41,16.8,7.9,-75,18.5,70.5,,156.4,280.6,393,56.1,-468.1,83,,12.9,-349.6
ATO,2000,2000-09-30,-75.6,-36,46.2,-8,-1.2,-61.1,18.3,66.9,,13.6,67.2,44.7,35.9,-100.1,54.2,,-5.8,-24.6
ATO,1999,1999-09-30,-110.4,-33.9,40.4,-7.2,3.9,-26.6,31.9,61.7,0,21.7,40.9,28.7,17.7,-109.6,84.7,,0,0.8
ATO,1998,1998-09-30,-135,-31.8,30,25.6,-1.3,-9.7,-4,53.4,,20.5,37.2,25.9,55.3,-118.8,91.7,,-3.3,16.2
ATO,1997,1997-09-30,-122.3,-26.4,25.2,9.7,-5.1,6.2,5.8,42.2,,9.5,64.2,47.3,14.6,-121.1,68.7,,,1.2
ATO,1996,1996-09-30,-77.6,-15.2,15.7,6.7,1.4,9.7,5.9,24.4,,3.7,22.3,10.8,23.9,-73.8,64.5,,0.5,3.8
ATO,1995,1995-09-30,-62.9,-14.2,11.5,10.1,-0.5,10.5,2.8,24.3,,4,11.4,1.2,18.9,-60.2,58.5,,2,2.7
ATO,1994,1994-09-30,-50.4,-12.7,12.8,6.4,0.5,3.9,0.2,20.3,0,7.9,12.6,7.7,14.7,-48.4,41.2,,2.1,1.9
ATO,1993,1993-09-30,-38.4,-9.3,10.3,8.2,-0.9,-6.3,2,16.5,0,15.7,1.9,8.4,15.7,-37.6,28.3,,0.5,0.8
ATO,1992,1992-09-30,-33.3,-8.5,11.3,3.8,0.1,0.5,0.3,17.5,0,4.2,7,2.7,10,-31.2,28.6,,0.3,2.1
ATO,1991,1991-09-30,-30.2,-7.9,10.5,4.4,-4.4,-11,-0.6,16.3,0,10.6,7.3,9.9,7.9,-27.1,12.8,,0.2,3.1
ATO,1990,1990-09-30,-25.3,-7.1,11.1,2,4.7,2.1,1.7,15.6,0,0.1,-4.8,-11.8,9,-12,28.5,,0.2,13.3
ATO,1989,1989-09-30,-21.6,-6.8,10.1,2.5,1.1,-3.6,1,14.6,0,0.2,7.7,1.1,8.1,-20.7,20.7,,0.6,0.9
ATO,1988,1988-09-30,-19.9,-4.6,8.6,7.1,-4.6,-8.3,1.3,12.8,0,27.7,32.9,56,10.6,-77.8,17.3,,0.9,-57.9
ATO,1987,1987-09-30,-16,-4.1,4,-1.6,2.5,4.6,3.3,6.6,0,0.1,-0.5,-4.5,5.4,-14.1,21.1,,1.2,2
ATO,1986,1986-09-30,-15.6,-3.9,2.8,2.3,0.5,7.1,5.2,5.3,0,4.5,24.7,25.4,3.7,-47.2,22.3,,1,-31.7
ADSK,2020,2020-01-31,-53.2,,67.8,60.3,888.7,712,10.3,127.3,-2.3,-348.8,-1.1,-466.8,214.5,-57.3,1415.1,-116.9,351,-4.1
ADSK,2019,2019-01-31,-67,,59,78,-192,86.1,-6.8,95.2,-10.6,-202.6,500,151.9,-80.8,-710.4,377.1,-145.5,283.4,-643.4
ADSK,2018,2018-01-31,-50.7,,54.6,84.5,-135.1,135.7,-39.1,108.4,14.2,-604.6,96.9,-656.6,-566.9,506.4,0.9,-148.9,362.8,557.1
ADSK,2017,2017-01-31,-76,,47.6,77.7,-139.9,356.8,-38.8,139.2,-3.3,-502.1,0,-578.3,-582.1,272,169.7,-76.2,294.6,348
ADSK,2016,2016-01-31,-72.4,,34.7,59.1,-57.6,190.6,235.9,145.8,-5.3,-347.2,748.3,343.2,-330.5,-809.5,414,-57.9,172.2,-737.1
ADSK,2015,2015-01-31,-75.5,,20.4,63.4,-442.4,314.8,-18.8,145.9,-5,-237,0,-239.9,81.8,-905.6,708.1,-2.9,184.4,-830.1
ADSK,2014,2014-01-31,-64.2,,20.5,75.7,240.8,135.4,-49.4,128.9,-2.2,-135.6,0,-126.5,228.8,-194,563.5,9.1,119.8,-129.8
ADSK,2013,2013-01-31,-56.4,,0.4,59.7,455.3,18.2,-28.3,127.8,2,-211,745.6,541.4,247.4,-647.2,559.1,6.8,194,-590.8
ADSK,2012,2012-01-31,-63,,,63,81.8,130.5,-33.8,115.5,-1.6,-151.3,0,-119.8,285.3,-370.3,573.5,31.5,76,-307.3
ADSK,2011,2011-01-31,-28.3,,,32.5,236.4,134,-2.1,105.4,-2.7,-159.4,0,-159.4,212,-142.3,540.8,0,91.5,-114
ADSK,2010,2010-01-31,-39,,,42.1,-78.9,-72,-13.5,111.5,2.6,6.8,-52.1,-45.3,58,-283,246.8,0,162.8,-244
ADSK,2009,2009-01-31,-78.4,,,63.4,-0.3,48.1,-13.8,91.8,-1.7,-166.5,52.1,-114.4,183.6,-478.1,593.9,,284.2,-399.7
ADSK,2008,2008-01-31,-43.3,,,47.1,252,129.7,56.5,61.3,4.9,-375.7,0,-375.7,356.2,-85.7,708.5,,104.8,-42.4
ADSK,2007,2007-01-31,-35.3,0,,14.7,378.7,92.8,40.1,53.5,0.1,-80.2,0,-80.2,289.7,-117.8,576.6,0,100.5,-82.5
ADSK,2006,2006-01-31,-20.5,-3.4,,44.2,-230.5,-3.2,-87.8,43.7,-2.1,-302.2,,-305.6,328.9,-338,415.2,,133.6,-317.5
ADSK,2005,2005-01-31,-40.8,-13.6,,16.5,235.4,70.9,-101.7,51.9,4.4,-304.2,0,-317.7,221.5,175.6,373.1,,130.5,216.5
ADSK,2004,2004-01-31,-25.9,-13.4,,-19.3,95.9,34.2,9.7,50.3,11.3,-63.1,0,-76.5,120.3,-59,220.1,,5.6,-33.1
ADSK,2003,2003-01-31,-36.1,-13.6,,19.3,28.7,-63.8,39,48.8,12,9.3,-0.2,-4.5,31.9,-65,86.2,,30.3,-28.9
ADSK,2002,2002-01-31,-45.1,-13.1,,20,20.4,10.3,7.8,62.9,-6.2,-16.8,-0.5,-33,90.3,-150.6,210.2,-2.7,38.8,-105.5
ADSK,2001,2001-01-31,-32.4,-13.6,,14,7.8,-11,6.2,68.8,-11.7,-245.3,-0.4,-245.3,93.2,68.6,196.1,14,38.9,101
ADSK,2000,2000-01-31,-14.9,-14.6,,37.6,-150.3,21.8,-21.3,79.7,-7.5,75.2,-2.6,57.9,9.8,-304.4,103.6,0,13.5,-289.4
ADSK,1999,1999-01-31,-30.4,-11.7,,17.2,113.1,-11,9.5,63.2,8.9,41.7,,30,90.6,-72.6,146.7,,-5.6,-42.2
ADSK,1998,1998-01-31,-15,-11.3,,33.3,31.3,52.3,-10.9,43.9,0,-94.8,,-106.1,15.4,-21.2,158.6,,58.1,-6.2
ADSK,1997,1997-01-31,-17.4,-10.9,,13.6,-64.5,33.8,-0.8,34.8,0,-44,,-54.8,41.6,-123.8,114.2,,4.7,-106.4
ADSK,1996,1996-01-31,-16.3,-11.2,,32,-65.7,-1.8,-4.6,25.2,0,-61.6,,-72.7,87.8,-99.6,106.6,,0,-83.3
ADSK,1995,1995-01-31,-20,-11.3,,32.4,109.4,41.2,-18.3,25,0,-29.9,,-41.2,56.6,46.3,104.4,,0,66.3
ADSK,1994,1994-01-31,-21.5,-11.4,0,28.2,12.5,15.3,-9.1,20.6,0,-23.7,,-35.1,62.2,-41.3,88.9,,0,-19.8
ADSK,1993,1993-01-31,-11,-11.5,0,20.9,0,11.3,-2.9,16.4,0,-22.3,,-33.9,43.9,-34.7,68.6,,0,-23.7
ADSK,1992,1992-01-31,-9.9,-11.3,0,28.6,20.9,0.8,-0.5,14.8,0,7.5,,-3.9,57.8,-48.1,72.9,,0,-38.3
ADSK,1991,1991-01-31,-21.1,-9.7,0,28.8,-7.4,-11.6,-0.3,13.5,0,4.5,,-5.2,56.8,-60.5,58.4,,0,-39.5
ADSK,1990,1990-01-31,-58.3,-38.7,0,22.9,9.9,-1.6,-0.5,7.9,0,3.2,,-35.5,46.4,-6.6,52.1,,0,51.7
ADSK,1989,1989-01-31,-9.2,0,0,16.1,1.9,2.3,0.6,3.9,0,1.5,,1.5,32.7,-39.1,39.5,,0,-30
ADSK,1988,1988-01-31,-6.5,0,0,13.4,40.3,-1.4,0,2.6,0,59.3,,59.3,20.5,-40.7,21.7,,0,-34.2
ADSK,1987,1987-01-31,-2.8,0,0,11,4.3,-1.6,0.1,1,0,0.6,,0.6,11.6,-7.4,11,,0,-4.5
ADP,2020,2020-06-30,-616.4,-1470.5,104.8,677.1,257.4,-1120,26,480,-34.5,-1006.3,-2.2,-5890.6,2466.5,3156.3,3026.2,-3411.6,1173.7,3772.7
ADP,2019,2019-06-30,-566.5,-1293,127.5,633.8,254.1,-1205.8,9.3,409,-28.8,-937.7,-2.1,-207.7,2292.8,-2197.7,2688.3,2025.1,1183,-1631.2
