symbol,year,period,capex,cashDividendsPaid,cashInterestPaid,cashTaxesPaid,changeinCash,changesinWorkingCapital,deferredTaxesInvestmentTaxCredit,depreciationAmortization,foreignExchangeEffects,issuanceReductionCapitalStock,issuanceReductionDebtNet,netCashFinancingActivities,netIncomeStartingLine,netInvestingCashFlow,netOperatingCashFlow,otherFundsFinancingItems,otherFundsNonCashItems,otherInvestingCashFlowItemsTotal
IP,1999,1999-12-31,-1139,-418,594,68,-80,-32,-208,1520,-17,246,-438,-706,183,-1085,1728,-96,265,54
IP,1998,1998-12-31,-1049,-306,636,110,79,45,139,1186,0,94,-1809,-546,236,-1046,1671,1475,65,3
IP,1997,1997-12-31,-1111,-302,708,179,46,-391,-90,1258,3,142,-192,-346,-151,-853,1242,6,616,258
IP,1996,1996-12-31,-1394,-291,658,286,40,-52,107,1194,1,100,1511,1280,303,-2980,1739,-40,187,-1586
IP,1995,1995-12-31,-1518,-237,603,413,42,10,146,1031,9,516,162,341,1153,-2556,2248,-100,-92,-1038
IP,1994,1994-12-31,-1114,-210,369,75,28,-82,42,885,4,67,784,291,357,-1510,1243,-350,41,-396
IP,1993,1993-12-31,-954,-208,372,156,17,-238,54,898,-5,60,260,163,289,-1069,928,51,-75,-115
IP,1992,1992-12-31,-1381,-206,363,130,-13,-181,-99,850,-8,703,394,858,86,-1872,1009,-33,353,-491
IP,1991,1991-12-31,-1408,-186,385,247,-18,-82,30,725,-4,45,994,777,184,-1968,1177,-76,320,-560
IP,1990,1990-12-31,-1348,-183,365,298,154,-121,38,667,17,40,333,163,569,-1411,1385,-27,232,-63
IP,1989,1989-12-31,-995,-187,217,400,-20,-79,96,559,3,-452,886,212,864,-1682,1447,-35,7,-687
IP,1988,1988-12-31,-771,-164,177,182,-111,-3,206,474,0,-102,-294,-569,754,-994,1452,-9,21,-223
IP,1987,1987-12-31,-609,-148,0,88,33,-265,194,424,0,0,192,58,407,-771,746,14,-14,-162
IP,1986,1986-12-31,-727,-139,0,25,-71,-31,104,326,0,353,430,643,305,-1385,671,-1,-33,-658
IP,1985,1985-12-31,-794,-145,0,0,-29,262,-19,267,0,118,176,95,131,-738,614,-54,-27,56
IP,1984,1984-12-31,-563,-146,0,0,74,207,-14,249,0,9,76,-67,120,-576,717,-6,155,-13
IPG,2019,2019-12-31,-198.5,-363.1,192.7,150.2,518.5,414.2,9.7,278.5,-6,4.3,-423.1,-843,673.9,-161.7,1529.2,-61.1,152.9,36.8
IPG,2018,2018-12-31,-177.1,-322.1,88.7,207.9,-120.5,-447.9,14.1,202.9,-47.3,-101.6,2371.9,1853.2,637.7,-2491.5,565.1,-95,158.3,-2314.4
IPG,2017,2017-12-31,-155.9,-280.3,82.3,228.4,-302.5,29.7,-9.5,157.1,16.8,-287,-321.6,-1004.9,570.4,-196.2,881.8,-116,134.1,-40.3
IPG,2016,2016-12-31,-200.7,-238.4,78.8,244.1,-405.9,-505.8,44.6,160.2,11.6,-293.1,-58,-666.4,629,-263.9,512.8,-76.9,184.8,-63.2
IPG,2015,2015-12-31,-161.1,-195.5,74.5,231.9,-158.3,-160.3,49.5,157,-156.2,-271.7,49.8,-490.9,480.5,-199.7,688.5,-73.5,161.8,-38.6
IPG,2014,2014-12-31,-148.7,-159,78.1,103.9,23.8,-161.7,83.5,163,-101,-255,84.7,-343.9,505.4,-200.8,669.5,-14.6,79.3,-52.1
IPG,2013,2013-12-31,-173,-137.6,110.7,111.8,-938,-5.5,69.4,157.4,-94.1,-434.4,-597,-1212.3,288.9,-224.5,592.9,-43.3,82.7,-51.5
IPG,2012,2012-12-31,-169.2,-115,130.6,95.7,272.1,-340,103.6,147.7,-6.2,-350.5,655.7,131.3,464.6,-210.2,357.2,-58.9,-18.7,-41
IPG,2011,2011-12-31,-140.3,-122.7,138.9,102,-373,-462.2,83.9,150.9,-46.7,-400.8,3.6,-541,551.5,-58.8,273.5,-21.1,-50.6,81.5
IPG,2010,2010-12-31,-96.3,-19.6,139.8,87.3,180.5,250.4,56,148.4,19.4,-265.9,-199.9,-547.7,281.2,-108.5,817.3,-62.3,81.3,-12.2
IPG,2009,2009-12-31,-67.1,-27.6,138.6,57.3,388,18.9,89.2,169.9,84.8,0,-191,-267,143.4,29.4,540.8,-48.4,119.4,96.5
IPG,2008,2008-12-31,-138.4,-27.6,183.2,104.4,92.3,167.3,51.9,173.3,-92.9,,-225.5,-275.8,295,-404.3,865.3,-22.7,177.8,-265.9
IPG,2007,2007-12-31,-147.6,-27.6,205.9,88.3,59.2,-185.6,-22.4,177.2,66.2,0,5.8,-37.3,167.6,-267.8,298.1,-15.5,161.3,-120.2
IPG,2006,2006-12-31,-127.8,-47,186.8,111,-120.2,-255.3,-57.9,173.6,-11.1,0.9,30.9,-129.7,-31.7,11.6,9,-114.5,180.3,139.4
IPG,2005,2005-12-31,-140.7,-20,177.3,94.9,525.5,-133.4,44.6,168.8,-30.8,511.2,-40.6,410.1,-262.9,166.4,-20.2,-40.5,162.7,307.1
IPG,2004,2004-12-31,-194,-19.8,162.8,66.2,-321.5,194.4,128.2,185.1,17.8,25.6,-233.7,-250.2,-544.9,-544.6,455.5,-22.3,492.7,-350.6
IPG,2003,2003-12-31,-159.6,0,155.6,122.7,1072.7,219.9,71.5,204.10000000000002,18.5,725.5,-171.2,481.1,-552.9,84.5,488.6,-73.2,546,244.1
IPG,2002,2002-12-31,-183.2,-145.6,116,56,-2.2,232.4,55,217.5,60.4,50.7,-384.8,-459.3,99.5,-477.1,873.8,20.4,269.4,-293.9
IPG,2001,2001-12-31,-268,-144.4,122.5,231.1,90.6,-196.5,-191.2,372.2,-36.9,-32.4,852.3,675.5,-534.5,-696.5,148.5,0,698.5,-428.5
IPG,2000,2000-12-31,-201.9,-123.5,88.6,274.2,-320.8,-402.7,-31.5,262.9,-41.5,-191.5,680.2,365.2,358.7,-944.6,300.2,0,112.9,-742.7
IPG,1999,1999-12-31,-149.7,-90.4,,,220.9,-16.2,10.7,190,-42.2,-237.6,380.3,52.2,321.9,-351.3,562.3,0,55.8,-201.6
IPG,1998,1998-12-31,-136.7,-79.7,,,70.7,31,-12.9,158.8,11.6,-131.2,1.7,-201.9,309.9,-243.7,504.7,7.4,17.9,-107
IPG,1997,1997-12-31,-96.9,-61.2,,,246.7,-86.7,12.7,114.6,-43.8,-107.2,253.7,85.2,239.1,-71.8,277.1,,-2.6,25.1
IPG,1996,1996-12-31,-79.1,-51.8,,,50.1,-27.5,4.1,89,-5.8,-67.4,-1.2,-120.4,205.2,-72.8,249,,-21.7,6.3
IPG,1995,1995-12-31,-69.6,-46.1,,,4.7,-72.4,-18.5,77.6,8.9,-38.5,70.7,-13.9,129.8,-154.6,164.4,,47.9,-85.1
IPG,1994,1994-12-31,-55.9,-40.4,,,121.4,92.1,-16.6,63.900000000000006,15.2,-31.5,-35.5,-107.4,93.5,-71.6,285.3,,52.4,-15.7
IPG,1993,1993-12-31,-78.8,-35.9,,,36.5,-6.8,-0.5,61.2,-14.3,-17.7,62.3,8.7,124.8,-160.5,202.6,,23.9,-81.7
IPG,1992,1992-12-31,-36.9,-32.5,,,16.1,2.2,8.2,59.2,-17.2,-41.5,-25.1,-99,87.3,-56.2,188.5,,31.6,-19.2
IPG,1991,1991-12-31,-46.6,-29.3,,,60.3,-60,0.4,53.9,-8.1,-10.2,70.3,30.8,94.6,-55.7,93.2,,4.3,-9
IPG,1990,1990-12-31,-37.2,-24.4,,,90.4,76.5,-10.8,37.8,-3.8,-27.2,67.4,15.8,80.1,-110,188.4,,4.8,-72.8
IPG,1989,1989-12-31,-45.6,-21.4,,,-50.7,-21.5,-7.7,30.3,-9.2,-31.2,0.5,-52.2,70.6,-65.3,76,,4.3,-19.7
IPG,1988,1988-12-31,-44.1,-16.9,,,-3,-5.5,-3.3,24.900000000000002,-27.7,1.1,38.7,22.8,60.1,-89.4,91.3,,15.1,-45.3
IPG,1987,1987-12-31,-21.4,-14.3,,,20.6,34.6,-9.3,21.1,8.1,-18.8,-21.1,-54.2,49.3,-39.8,106.4,,10.9,-18.4
IPG,1986,1986-12-31,-17.7,-13.1,,,64.6,20.5,-8.9,16.9,2.4,-3.2,25.3,9,41.1,-19.9,73.1,,3.5,-2.2
INTU,2020,2020-07-31,-137,-561,14,493,4345,48,-179,218,-6,-112,2933,2034,1826,-97,2414,-226,501,40
INTU,2019,2019-07-31,-155,-501,17,325,721,133,-7,225,-3,-272,-2,-1034,1557,-566,2324,-259,416,-411
INTU,2018,2018-07-31,-124,-407,19,245,930,68,-5,253,-11,23,-50,-634,1329,-537,2112,-200,467,-413
INTU,2017,2017-07-31,-230,-353,42,430,-41,22,17,236,9,-613,-512,-1632,985,-17,1599,-154,339,213
INTU,2016,2016-07-31,-522,-318,37,389,-170,170,70,238,-2,-2067,500,-1999,979,371,1460,-114,3,893
INTU,2015,2015-07-31,-261,-283,32,222,-41,450,-100,231,-26,-1025,0,-1422,365,-182,1589,-114,643,79
INTU,2014,2014-07-31,-201,-220,32,240,-160,82,93,197,-6,-1412,0,-1551,907,-49,1446,81,167,152
INTU,2013,2013-07-31,-209,-203,33,309,616,56,13,232,-3,-127,0,-262,858,-485,1366,68,207,-276
INTU,2012,2012-07-31,-196,-178,60,312,-329,93,-62,242,-6,-736,-500,-1344,792,-225,1246,70,181,-29
INTU,2011,2011-07-31,-228,0,60,270,508,-105,31,241,4,-1077,0,-1006,634,497,1013,71,212,725
INTU,2010,2010-07-31,-143,0,61,277,-465,119,-69,256,1,-460,0,-467,574,-997,998,-7,118,-854
INTU,2009,2009-07-31,-182.5,,56,190,265.6,-86.9,22.3,274.7,-4,-101.8,0,-110.3,447,-432.4,812.4,-8.5,155.2,-250
INTU,2008,2008-07-31,-306.1,,56,186,158.1,30,60.6,216.5,1.3,-603.1,0,-586.5,476.8,-86.8,830.2,16.5,46.5,219.3
INTU,2007,2007-07-31,-153.3,,6.2,221.7,75.6,90.8,-39.2,134.7,7.6,-295.4,997.8,733.9,440,-1392.6,726.8,31.5,100.4,-1239.4
INTU,2006,2006-07-31,-82.1,,0,228.3,95.8,12.9,-18.9,113.4,3.2,-504.9,0,-478.8,417,-38.2,609.6,26.1,85.2,43.9
INTU,2005,2005-07-31,-69.5,,0,202.4,57.9,22.3,18.5,118.4,0.2,-544.1,,-548,381.6,8.1,597.6,-3.9,56.9,77.6
INTU,2004,2004-07-31,-117.6,,0.3,112.4,-141.3,1.2,66.7,93.5,0.2,-491,,-510,317,-210.4,578.9,-19,100.5,-92.7
INTU,2003,2003-07-31,-84.1,,0.9,-21.7,-241.5,106.4,22.4,87.4,4,-658.5,,-661.7,343,-146.2,562.4,-3.3,3.1,-62.1
INTU,2002,2002-07-31,-63.4,,1.8,101.6,342,-49.2,-21.6,66,-0.3,-184.8,,-196.1,53.6,-38.4,576.8,-11.3,528,25
INTU,2001,2001-07-31,-71.9,,3.1,39.1,-282.3,-64.4,-73,69.2,2.5,88.4,,87.6,-124.7,-300,-72.4,-0.9,120.4,-228.2
INTU,2000,2000-07-31,-94.6,,4.9,270.3,-147.4,77.2,-133.6,54.7,-0.5,90,-3.3,86.7,322.2,-255.8,22.3,,-298.3,-161.3
INTU,1999,1999-07-31,-81.3,,2.7,66,384.4,159.5,-14.7,49.8,-4,136.4,-79.7,55.3,386.6,187.4,145.7,-1.5,-435.3,268.7
INTU,1998,1998-07-31,-39.9,,7.5,6.1,110.9,-20.2,-36.5,31.2,,532.4,5.5,511.9,6.2,-478.9,78,-26,97.3,-439
INTU,1997,1997-07-31,-27.6,,0.7,31.9,2.2,38.6,-14.5,29,,9.4,29.6,39,68.3,-118,81.1,,-40.2,-90.4
INTU,1996,1996-07-31,-69.3,,0.3,5.8,-31.7,7.8,-2,23.9,,12.9,-3.2,9.7,-20.7,-102.9,61.5,0,52.5,-33.5
INTU,1995,1995-07-31,-33.1,,0.2,14.5,53.5,21.4,-16.5,12.9,,87,4.5,91.5,-44.3,-115.5,77.5,0,104,-82.4
INTU,1994,1994-07-31,-11.8,,0,8.9,13.1,4.3,-9.5,5.4,0,1.5,3.1,3.9,-184,2.5,6.6,-0.6,190.4,14.3
INTU,1993,1993-09-30,-5.1,,0.1,3.7,5.2,-0.3,0,3.6,0,23.6,-0.4,23.2,8.4,-29.7,11.7,0,0,-24.5
INTU,1992,1992-09-30,-3.8,,0.1,4.9,-0.9,-0.4,0,1.8,0,0.1,-0.1,-0.1,5.3,-7.5,6.7,0,0,-3.7
INTU,1991,1991-09-30,-2.1,,0.1,2.7,-0.2,0.2,0,1.1,0,0.1,-0.1,0,4.3,-5.7,5.6,0,0,-3.7
INTU,1990,1990-09-30,-2,,0,2,2,-0.4,0,0.8,0,0.1,-0.1,0,3.6,-1.9,3.9,0,0,0.1
ISRG,2019,2019-12-31,-425.6,,,158.6,273.2,-321.5,-8,216.1,-2.2,3.3,,-168.4,1381.8,-1154.4,1598.2,-171.7,329.8,-728.8
ISRG,2018,2018-12-31,-187.4,,,179.2,246.2,-383.7,31.9,133.4,-0.1,236.6,,126.3,1125,-1049.6,1169.6,-110.3,263,-862.2
ISRG,2017,2017-12-31,-190.7,,,147.5,-388.4,72.5,60.2,110,2.1,-1858.5,,-1913.1,670.9,378.7,1143.9,-54.6,230.3,569.4
ISRG,2016,2016-12-31,-53.9,,,138.4,322,-3,18.7,92.10000000000001,0,538.4,,514.4,735.9,-1279.4,1087,-24,243.3,-1225.5
ISRG,2015,2015-12-31,-81,,,110.3,114.3,-92.5,4.6,89.5,-1.5,177.4,,159.1,588.8,-849.5,806.2,-18.3,215.8,-768.5
ISRG,2014,2014-12-31,-105.6,,,176.8,-181.8,14.2,-35,74.4,-0.6,-716.4,,-692.4,418.8,-153.9,665.1,24,192.7,-48.3
ISRG,2013,2013-12-31,-104.6,,,194.1,228.4,-22,-38.5,67.3,0,-948.6,,-910.6,671,259,880,38,202.2,363.6
ISRG,2012,2012-12-31,-141.8,,,226.1,87.9,-65.5,-20.8,57.800000000000004,0.2,25,,119.2,656.6,-845.7,814.2,94.2,186.1,-703.9
ISRG,2011,2011-12-31,-82.9,,,152,186,-19.9,7.1,46.5,-0.2,-71.2,,-12.4,495.1,-479,677.6,58.8,148.8,-396.1
ISRG,2010,2010-12-31,-96,,,124.4,58.4,17,-21.5,40.4,-0.8,-57.5,,7.7,381.8,-494.3,545.8,65.2,128.1,-398.3
ISRG,2009,2009-12-31,-53.4,,,129.1,26.8,38,-15.6,34.6,0.3,-91.3,,-66.2,232.6,-299.5,392.2,25.1,102.6,-246.1
ISRG,2008,2008-12-31,-106,,,61.5,71.8,-9.9,-20.5,25.1,0.1,44.7,,98,204.3,-304.5,278.2,53.3,79.3,-198.6
ISRG,2007,2007-12-31,-24,,,11.3,88.4,2,3.9,13,0.3,56,,118.8,144.5,-236.4,205.7,62.9,42.2,-212.4
ISRG,2006,2006-12-31,-18.1,,0,3.1,28.9,-28.2,9.1,10,0.2,19.1,0,42.2,72,-113.4,99.8,23,36.9,-95.3
ISRG,2005,2005-12-31,-31,,0,1.1,-0.3,-9.7,-40.8,6.800000000000001,-0.1,32.9,-0.6,32.3,94.1,-103.3,70.8,0,20.4,-72.3
ISRG,2004,2004-12-31,-22.4,,0.1,0.1,-5.6,-0.9,0,7.300000000000001,0.2,13.2,-1.1,12.1,23.5,-48.2,30.3,0,0.5,-25.7
ISRG,2003,2003-12-31,-5.1,,0.2,0,3.3,-9.8,0,10,0,84,-1.6,82.3,-9.6,-71.2,-7.9,,1.6,-66.1
ISRG,2002,2002-12-31,-5.8,,0.2,0,-2.4,-0.5,,3.9000000000000004,0.1,2.1,0.9,3,-18.4,8.6,-14.1,,0.9,14.4
ISRG,2001,2001-12-31,-5.5,,0.3,,-2.8,-6.7,,3.0999999999999996,-0.1,2.2,-1.5,0.8,-16.7,15,-18.5,,1.8,20.5
ISRG,2000,2000-12-31,-6.6,,0.4,,18.6,1,,2.2,,82.4,-0.3,82.2,-18.5,-50.8,-12.8,,2.6,-44.3
ISRG,1999,1999-12-31,-0.9,,0.4,,-6.1,0.1,,1.4,,19.4,0.8,20.2,-18.4,-10.3,-15.9,,1,-9.4
ISRG,1998,1998-12-31,-1.7,,0.2,,-6.9,-4.5,,1.3,,21.1,2.2,23.3,-29.4,1,-31.1,,1.6,2.6
ISRG,1997,1997-12-31,-2.8,,0.1,,15.5,6.5,,0.7,,47.7,1.2,48.9,-23.6,-18.4,-14.9,,1.4,-15.6
IVZ,2019,2019-12-31,-124.3,-652.7,99.4,193.7,-104.2,141.3,,177.6,10.7,-469.8,1198.4,201.3,737.8,-1425.4,1109.2,125.4,52.5,-1301.1
IVZ,2018,2018-12-31,-102.5,-490.6,100.8,322,-712.3,-567.7,,142.1,-44.8,-51.8,1749.2,1540,883.1,-2898.7,691.2,333.2,233.7,-2796.2
IVZ,2017,2017-12-31,-111.7,-471.6,85.4,256.5,447.5,-155.3,,116.8,104.1,-63.8,373.6,169,1161,-974.4,1148.8,330.8,26.3,-862.7
IVZ,2016,2016-12-31,-147.7,-460.4,81.2,299.1,-144.5,-599.2,,101.2,-132,-535,1185.1,470.1,868.3,-1005.9,523.3,280.4,153,-858.2
IVZ,2015,2015-12-31,-124.5,-454.5,67.5,388.7,337.2,-177.4,,93.6,-74.8,-545.1,1014.2,23.3,964.1,-664.8,1053.5,8.7,173.2,-540.3
IVZ,2014,2014-12-31,-133.2,-424,60.7,405.6,183,47.2,,89.4,-52.7,-258.6,1274.5,862.5,1001.1,-1827.2,1200.4,270.6,62.7,-1694
IVZ,2013,2013-12-31,-88.2,-379.7,32.4,268.9,495.7,-242,,88.4,14.7,-452.6,885.6,-59.3,982.8,-239.9,780.2,-112.6,-49,-151.7
IVZ,2012,2012-12-31,-99.3,-289,52.8,214.4,108.1,-90.3,,95,17.1,-242,129.4,-645.9,587.3,-82.4,819.3,-244.3,227.3,16.9
IVZ,2011,2011-12-31,-107,-220.9,53.5,199.8,-13.1,-27.7,,117.4,-3.9,-424.1,-544.3,-1322.1,622,348.1,964.8,-132.8,253.1,455.1
IVZ,2010,2010-12-31,-89.6,-197.9,50.6,172.3,-21.5,-376.9,,96.7,3,-172.6,362.7,-65.9,636.8,-337.8,379.2,-58.1,22.6,-248.2
IVZ,2009,2009-12-31,-39.5,-168.9,60.4,88.4,176.8,-147.1,,77.6,17.2,521.8,-409.2,-100.7,209.3,-102.4,362.7,-44.4,222.9,-62.9
IVZ,2008,2008-12-31,-84.1,-207.1,71.2,238.4,-330.6,-157.8,,47.6,-91.3,-233.6,-97.6,-666.4,481.7,-68.6,495.7,-128.1,124.2,15.5
IVZ,2007,2007-12-31,-36.7,-155,72,328.2,136.9,115.1,,64.1,10.4,-578.6,76.9,-740.8,673.6,-46.4,913.7,-84.1,60.9,-9.7
IVZ,2006,2006-12-31,-37.7,-143.6,83.9,213.1,73.9,-203.5,,67.6,35.4,-89.3,49,-183.9,490.1,-284.3,506.7,,152.5,-246.6
IVZ,2005,2005-12-31,-38.2,-134.1,88.2,118.8,207.8,-53.7,,94.5,-5.3,7.7,-160.5,-286.9,424.6,30.9,469.1,,3.8,69.1
IVZ,2004,2004-12-31,-50.5,-135.2,84.7,104.8,-61.8,-106.4,,372.6,-31.8,-86.5,92.9,-128.8,-199.4,-105.7,204.6,,137.8,-55.2
IVZ,2003,2003-12-31,-59.8,-152.5,81.7,197.3,-59.5,-231.5,,326.6,-18.3,6.5,-44.2,-190.2,125.7,-98.3,247.3,0,26.5,-38.5
IVZ,2002,2002-12-31,-81.9,-140.4,72.9,158.4,14.7,-213.3,,314.70000000000005,-44.8,23.8,-105.3,-221.9,222.5,-137.9,419.4,,95.5,-56
IVZ,2001,2001-12-31,-103.1,-121.5,84.9,240.5,-193.5,-309.9,,296,-9.4,16.8,7.4,-94.7,467.1,-566.2,476.8,2.6,23.5,-463.1
IVZ,2000,2000-12-31,-94,-96.2,74,175.1,447.2,-85.9,,166.4,17.9,,114.7,18.5,727.2,-397,807.7,,,-303
IVZ,1999,1999-12-31,-91.7,-87.9,71.4,91.3,113.3,-227.5,,167,4.8,,-172.6,-260.5,510.9,-81.3,450.4,,,10.4
IVZ,1998,1998-12-31,-90.5,-73.6,56.7,99.6,-44,-316.1,,78.6,0,8.6,282.5,217.5,310.7,-388,126.5,,53.4,-297.4
IVZ,1997,1997-12-31,-39.8,-42.5,,89.6,103.5,-55.1,,29.8,0,3.4,219.9,180.8,304.9,-356,278.7,0,-0.9,-316.3
IVZ,1996,1996-12-31,-10.2,-22.9,,28.2,-32,-50.2,,8.5,0,0,0,163.4,100.3,-253.5,58.1,186.3,-0.5,-243.3
IVZ,1995,1995-12-31,-8.4,-19.9,,31.5,4.4,-28.1,,8.1,0,0,0,-19.9,76.9,-32.7,56.9,0,0.1,-24.3
IPGP,2019,2019-12-31,-133.536,,2.683,116.951,138.626,-91.428,-15.489,96.268,-7.853,-33.396,-3.671,-37.067,180.261,-139.975,323.521,0,153.909,-6.439
IPGP,2018,2018-12-31,-160.343,,3.052,112.762,-365.542,-147.196,-4.576,80.271,-29.197,-163.882,-3.604,-166.647,404.169,-562.999,393.301,0.839,60.633,-402.656
IPGP,2017,2017-12-31,-126.535,,2.583,155.559,286.045,-106.576,22.881,64.568,54.827,-11.333,8.158,-3.372,347.588,-170.805,405.395,-0.197,76.934,-44.27
IPGP,2016,2016-12-31,-127.042,,0.942,126.964,41.323,-74.812,-12.908,51.475,-9.408,7.237,21.156,27.443,260.716,-274.408,297.696,-0.95,73.225,-147.366
IPGP,2015,2015-12-31,-70.119,,0.873,91.329,60.382,-74.711,-7.153,42.415,-19.992,14.132,-15.673,5.37,242.027,-181.567,256.571,6.911,53.993,-111.448
IPGP,2014,2014-12-31,-90.601,0,0.253,73.544,73.374,-94.636,-1.486,35.612,-28.18,7.558,-2.008,11.529,200.445,-90.08,180.105,5.979,40.17,0.521
IPGP,2013,2013-12-31,-70.9,0,0.2,89.6,64.7,-103.3,-6.2,31.5,7.1,7.3,-2,14.1,155.8,-75.9,119.4,8.9,41.5,-5
IPGP,2012,2012-12-31,-68.2,-33.4,0.9,26,203.8,-33.9,5.5,26.1,1.7,5.5,-6.5,82.1,147.7,-55.3,175.3,116.5,29.8,12.9
IPGP,2011,2011-12-31,-53,,1.1,39.2,32.4,-80.5,-0.3,24,-7.8,5.3,-1.4,31.9,121,-79.1,87.4,28,23.2,-26.1
IPGP,2010,2010-12-31,-28.4,0,1,7.4,64.9,-28,0.4,21.8,-3.7,6.3,-0.6,37.8,54.4,-32.6,63.4,32.1,14.9,-4.2
IPGP,2009,2009-12-31,-10.5,,1.5,4.9,31.6,18.9,-4.1,19.2,0.2,3.4,-15.1,-12.3,5.3,-10.6,54.4,-0.6,15.1,-0.1
IPGP,2008,2008-12-31,-37.1,,1.8,11.8,13.3,-28,2.4,15.8,-0.2,5,7.6,10.5,38.5,-31.6,34.7,-2.1,5.9,5.5
IPGP,2007,2007-12-31,-34.3,,0.7,16.8,-37.7,-46.2,8.1,12.3,0.3,3.1,-9.9,-7.4,32.1,-41.3,10.7,-0.5,4.3,-6.9
IPGP,2006,2006-12-31,-20.4,,1.4,2,67.3,-20.1,-10.2,9.1,0.3,94.9,-28,66.9,29.2,-19.1,19.2,0,11.1,1.3
IPGP,2005,2005-12-31,-16,,2,2,5.8,-7.7,2.7,8.1,-0.3,1,0.1,1.1,7.4,-8.6,13.6,0,3,7.3
IPGP,2004,2004-12-31,-4,,1.8,0.1,2,-4.3,-0.5,7.2,0.1,0.3,-0.8,-0.4,2,-3.9,6.2,0.1,1.8,0.2
IPGP,2003,2003-12-31,-2.6,,1.6,0,-0.8,8.2,-2.5,7.8,0,0,0.4,0.4,-28.2,-0.1,-1.1,0,13.7,2.5
IQV,2019,2019-12-31,-582,,421,215,-54,19,-157,1202,-5,-938,747,-276,227,-1190,1417,-85,126,-608
IQV,2018,2018-12-31,-459,,398,211,-68,-106,-177,1141,-60,-1390,1015,-452,284,-810,1254,-77,112,-351
IQV,2017,2017-12-31,-369,,320,195,-239,-255,-1221,1011,53,-2529,2511,-72,1296,-1190,970,-54,139,-821
IQV,2016,2016-12-31,-164,,124,106,221,275,115,289,-86,-1000,-1313,-2284,87,1731,860,29,94,1895
IQV,2015,2015-12-31,-78.391,,82.333,120.804,109.793,-68.965,18.351,127.742,-49.697,-450.713,187.424,-249.246,388.304,-66.955,475.691,14.043,10.259,11.436
IQV,2014,2014-12-31,-82.7,0,93.9,138.9,89.2,-45.9,-6.2,121,-39.1,-388.3,242.2,-130.3,356.5,-173.1,431.8,15.7,6.3,-90.5
IQV,2013,2013-12-31,-88.3,,115.5,71,210.4,56,-24.2,107.5,-17.7,480.5,-387.7,71,226,-236.2,393.4,-21.8,28.1,-147.8
