symbol,period,numberAnalysts,revenueAvg,revenueHigh,revenueLow
DXC,2022-03-31,13,17696789712,21131544000,15681473960
DXC,2021-03-31,13,17967639285,18895500000,16389432340
DXC,2020-03-31,14,19928049037,20118480000,18922653300
DXC,2019-03-31,18,21100462139,21344520000,20095722800
DXC,2018-03-31,19,24726724635,24990612000,23395430000
DXC,2017-03-31,18,7771101717,7852684200,7405562000
DXC,2016-03-31,17,7219538943,7499040000,6854990000
DXC,2015-03-31,17,12426535887,12728580000,11816540000
DXC,2014-03-31,14,13238188280,13392600000,12537250000
DXC,2013-03-31,14,15571804895,15969120000,14604320000
DXC,2012-03-31,15,16211388317,16502580000,15363830000
DXC,2011-03-31,14,16386557331,16549500000,15590432670
DXC,2010-03-31,15,16485875558,16828368000,15619910000
DXC,2009-03-31,13,17107888264,17842044000,16239029960
DXC,2008-03-31,12,16680633728,16848604800,15869200000
DXC,2007-03-31,12,15111631026,15247266000,14383160000
DXC,2006-03-31,15,14845107901,15361200000,14100017000
DXC,2005-03-31,16,15002964517,15326010000,13602310000
DXC,2004-03-31,20,14737666984,14847120000,14008740000
DXC,2003-03-31,18,11546062647,11808744000,10894070000
DXC,2002-03-31,16,11673075170,11935020000,11050240000
DXC,2001-03-31,8,10635713745,10714773600,10098834900
DXC,2000-03-31,5,9241778000,9588000000,8563160000
DXC,1999-03-31,5,7848182999,7941414000,7477633000
DXC,1998-03-31,5,6569739749,6750360000,5932423000
FB,2024-12-31,32,176850825277,183924858289,171545300519
FB,2023-12-31,32,145096699169,150900567135,140743798193
FB,2022-12-31,37,120829788935,130820100000,105399618000
FB,2021-12-31,50,100911305623,107843886000,87903340000
FB,2020-12-31,50,81359744729,83344200000,75756850620
FB,2019-12-31,54,71554038149,72333606000,67952380000
FB,2018-12-31,55,56143502615,56665080000,53382980000
FB,2017-12-31,45,40881810060,42554400000,38635790640
FB,2016-12-31,50,27762720936,28291948080,26180300000
FB,2015-12-31,51,17719676256,18112711200,16581180000
FB,2014-12-31,50,12572241512,12740310000,11860435410
FB,2013-12-31,45,7760451495,8093700000,7301190000
FB,2012-12-31,37,5111659079,5304000000,4767550000
GRPN,2024-12-31,7,847037930,880919447,821626792
GRPN,2023-12-31,7,972164247,1011050817,942999319
GRPN,2022-12-31,11,1132511117,1719285480,761033870
GRPN,2021-12-31,13,1146510708,1834302720,779743230
GRPN,2020-12-31,13,1518974600,1828188840,1172060700
GRPN,2019-12-31,13,2353540659,2399040000,2182500000
GRPN,2018-12-31,18,2669236728,2733150180,2515889000
GRPN,2017-12-31,20,2865173749,2910876000,2705253370
GRPN,2016-12-31,22,3167997649,3205860000,3003120000
GRPN,2015-12-31,23,3096232947,3156017700,2939197000
GRPN,2014-12-31,25,3222287847,3265785000,3061611000
GRPN,2013-12-31,27,2561241276,2593686600,2427017600
GRPN,2012-12-31,25,2372787525,2414850000,2246520000
GRPN,2011-12-31,23,1617050102,1666680000,1519857110
MANH,2024-12-31,1,880146275,915352126,853741887
MANH,2023-12-31,1,788295797,819827629,764646923
MANH,2022-12-31,5,716621130,734493840,668427000
MANH,2021-12-31,10,631875440,648816900,593197680
MANH,2020-12-31,10,574997885,582420000,546110000
MANH,2019-12-31,7,621884815,625280400,593807810
MANH,2018-12-31,7,562265137,565478820,536904700
MANH,2017-12-31,7,604243101,609042000,574821030
MANH,2016-12-31,7,615904639,621180000,587073100
MANH,2015-12-31,6,564535387,568584720,537787400
MANH,2014-12-31,4,487555757,490315020,465600000
MANH,2013-12-31,4,416215974,418332600,397700000
MANH,2012-12-31,5,378706315,381378000,361178530
MANH,2011-12-31,5,335232504,337328280,320100000
MANH,2010-12-31,6,304703000,306612000,291000000
MANH,2009-12-31,7,249878180,254008560,236820650
MANH,2008-12-31,7,348812057,353666640,329338280
MANH,2007-12-31,11,346075983,351900000,328567130
MANH,2006-12-31,15,290840810,293454000,276062000
MANH,2005-12-31,20,248519704,253328220,236123220
MANH,2004-12-31,16,215131787,217260000,203632100
MANH,2003-12-31,18,200755642,203256420,190217000
MANH,2002-12-31,14,179313685,185844000,168974000
MANH,2001-12-31,9,150839150,153510000,138710000
MANH,2000-12-31,4,133472499,134130000,127555000
MANH,1999-12-31,6,89393333,112710000,76630000
MANH,1998-12-31,6,64453007,80172000,54758440
MSFT,2025-06-30,8,241030419057,250671635820,233799506486
MSFT,2024-06-30,8,216436172022,225093618903,209943086862
MSFT,2023-06-30,12,197266743318,206307240000,168553990000
MSFT,2022-06-30,30,177416179614,190154520000,158033370000
MSFT,2021-06-30,33,159063640859,166297740000,147382770000
MSFT,2020-06-30,34,143625773435,144963216000,136060930000
MSFT,2019-06-30,34,126784389894,128226240000,120794687820
MSFT,2018-06-30,34,111124382351,112261200000,105641730000
MSFT,2017-06-30,35,97683036898,98452440000,93157442000
MSFT,2016-06-30,35,92897467609,93853260000,87542500000
MSFT,2015-06-30,34,94857303095,95830020000,90320580000
MSFT,2014-06-30,33,87757610144,88684920000,83119300000
MSFT,2013-06-30,36,79864539652,81026760000,75633637340
MSFT,2012-06-30,34,74877948304,75775800000,71058320000
MSFT,2011-06-30,32,70765770818,72241500000,66623480000
MSFT,2010-06-30,36,62621530182,63424620000,59455180000
MSFT,2009-06-30,31,60562771913,61519260000,57142700000
MSFT,2008-06-30,33,61148330427,62016000000,58161200000
MSFT,2007-06-30,31,51772043612,52241340000,49004079900
MSFT,2006-06-30,28,44763217542,45181600740,42584940000
MSFT,2005-06-30,31,40392073748,40771440000,38490570000
MSFT,2004-06-30,31,37098600286,37493160000,35357664000
MSFT,2003-06-30,27,32473389264,32742000000,30943000000
MSFT,2002-06-30,26,28682996162,30294000000,27249240000
MSFT,2001-06-30,23,25779743338,29274000000,23990040000
MSFT,2000-06-30,14,23437280420,24271920000,22213000000
MSFT,1999-06-30,12,18388044500,19796160000,15541340000
MSFT,1998-06-30,10,14375444999,14574780000,13549930000
MSFT,1997-06-30,7,11363330999,11730000000,9889150000
MSFT,1996-06-30,5,8760431170,8844318000,8347820000
NTES,2024-12-31,23,117287585687,121979089114,113768958116
NTES,2023-12-31,23,102594118826,106697883579,99516295261
NTES,2022-12-31,27,91087530307,110467020000,78872640000
NTES,2021-12-31,28,78446914000,88844040000,69614960000
NTES,2020-12-31,29,69711824000,77163000000,63306080000
NTES,2019-12-31,33,68195190050,70217820000,64431008400
NTES,2018-12-31,32,68227637996,71541963161,63206170000
NTES,2017-12-31,34,53969797514,56093880000,47274921525
NTES,2016-12-31,24,37874726664,39603540000,35290322720
NTES,2015-12-31,20,22989717783,24398865466,21215840000
NTES,2014-12-31,20,11823779314,12741809400,10935780000
NTES,2013-12-31,21,9447935360,10010950027,8803876558
NTES,2012-12-31,20,8270984426,8555334802,7722089936
NTES,2011-12-31,26,7253420445,7595939867,6536509880
NTES,2010-12-31,25,5364237475,5611235872,5013586144
NTES,2009-12-31,20,3776308383,4061418823,3472555806
NTES,2008-12-31,19,3107786377,3188508310,2863736499
NTES,2007-12-31,15,2117286406,2220872163,1979048329
NTES,2006-12-31,14,2125473386,2193662428,1991494390
NTES,2005-12-31,17,1596979553,1622846815,1506722204
NTES,2004-12-31,12,912092550,939977797,856802125
NTES,2003-12-31,5,542821888,547934065,514118653
NXPI,2024-12-31,7,12013619115,12494163880,11653210542
NXPI,2023-12-31,7,10836495012,11269954813,10511400162
NXPI,2022-12-31,11,9921329066,10344636000,9062545100
NXPI,2021-12-31,28,9162523582,9657782280,8280890000
NXPI,2020-12-31,28,8076724277,8200800000,7651360000
NXPI,2019-12-31,26,8989373128,9066780000,8580620000
NXPI,2018-12-31,23,9527286791,9627780000,9005674000
NXPI,2017-12-31,18,9276938280,9439182000,8808424500
NXPI,2016-12-31,24,9640409871,9696660600,9204300900
NXPI,2015-12-31,26,5868801892,5911920000,5565860000
NXPI,2014-12-31,25,5694276123,5743658760,5135180000
NXPI,2013-12-31,18,4860642281,4902120000,4635630000
NXPI,2012-12-31,15,4401092313,4428840000,4202040000
NXPI,2011-12-31,10,4256349212,4286346000,4042184000
NXPI,2010-12-31,7,4865693805,4897122000,4647109950
ORCL,2025-06-30,11,44649222026,46435190907,43309745365
ORCL,2024-06-30,11,43413410257,45149946667,42111007949
ORCL,2023-06-30,15,42844980633,45450180000,39493550000
ORCL,2022-06-30,30,41442934276,43167420000,38735010000
ORCL,2021-06-30,30,40507158558,41294700000,38228670000
ORCL,2020-06-30,32,39886812726,40561320000,37221480200
ORCL,2019-06-30,33,39903074335,40232880000,38089960000
ORCL,2018-06-30,35,40395549351,40676580000,38448860000
ORCL,2017-06-30,36,37954699895,38350980000,36076240000
ORCL,2016-06-30,37,37483136680,37937880000,35697314350
ORCL,2015-06-30,39,39058897191,40037040000,36892010000
ORCL,2014-06-30,40,39024166896,39371796000,37074408800
ORCL,2013-06-30,42,38015623524,39077220000,36144372800
ORCL,2012-06-30,41,37767496421,39664740000,35861870000
ORCL,2011-06-30,40,36309437066,36650640000,34334120000
ORCL,2010-06-30,39,27292740238,27625680000,25562410000
ORCL,2009-06-30,27,23397621761,23750700000,22148906280
ORCL,2008-06-30,26,22510046373,22850040000,21239120000
ORCL,2007-06-30,31,18194503142,18476280000,17276000700
ORCL,2006-06-30,31,14756595881,15073560000,13529560000
ORCL,2005-06-30,35,12105920194,12305280000,11272370000
ORCL,2004-06-30,33,10302355133,10432560000,9788270000
ORCL,2003-06-30,35,9529968675,9707442000,8986080000
ORCL,2002-06-30,35,9524926794,9847998000,8913330000
ORCL,2001-06-30,26,11288563014,11719800000,10375120000
ORCL,2000-06-30,16,10353637998,10832196000,9777600000
ORCL,1999-06-30,13,8839801094,9195300000,8321630000
ORCL,1998-06-30,11,7416988446,8817900000,6844611000
ORCL,1997-06-30,8,5850973589,6091746000,5403967000
SINA,2024-12-31,6,3059241270,3181610920,2967464032
SINA,2023-12-31,6,2789068240,2900630969,2705396192
SINA,2022-12-31,10,2580896527,2764497840,2268830000
SINA,2021-12-31,13,2354087480,2538137400,2134543258
SINA,2020-12-31,14,2145169004,2326762800,1973174000
SINA,2019-12-31,14,2165062355,2195295000,2040886790
SINA,2018-12-31,15,2137603306,2163613800,2027300000
SINA,2017-12-31,19,1592414783,1610801340,1502867560
SINA,2016-12-31,19,1031577284,1055424600,981349000
SINA,2015-12-31,19,873935634,885333480,826828000
SINA,2014-12-31,25,766787839,773976000,730507000
SINA,2013-12-31,28,656063083,664623840,624749840
SINA,2012-12-31,25,517372498,520648800,492760000
SINA,2011-12-31,30,473166488,493680000,449110000
SINA,2010-12-31,22,388729774,391458660,369570000
SINA,2009-12-31,17,361876062,376088280,341246000
SINA,2008-12-31,22,373177183,377196000,351334000
SINA,2007-12-31,18,248242924,250308000,236071810
SINA,2006-12-31,20,214792158,218647200,204476000
SINA,2005-12-31,16,196384402,198900000,186914150
SINA,2004-12-31,12,201132602,202643400,191866000
SINA,2003-12-31,3,113578499,114138000,108543000
WORK,2025-03-31,9,2436442524,2533900225,2363349248
WORK,2024-03-31,9,1887351654,1962845721,1830731105
WORK,2023-03-31,13,1483937206,1616700000,1293214670
WORK,2022-03-31,24,1143927736,1209720000,1041807160
WORK,2021-03-31,24,890469751,913920000,844404400
WORK,2020-03-31,22,631103401,644640000,588270080
SOHU,2024-12-31,1,2301385061,2393440464,2232343509
SOHU,2023-12-31,1,2112490419,2196990036,2049115707
SOHU,2022-12-31,5,1968186499,2110584000,1754730000
SOHU,2021-12-31,7,1445719644,1926984000,581867110
SOHU,2020-12-31,7,1768578629,1812948000,1638258220
SOHU,2019-12-31,6,1881917589,1900260000,1786514960
SOHU,2018-12-31,8,1910934409,1944619800,1807110000
SOHU,2017-12-31,12,1903024078,1929840000,1805161270
SOHU,2016-12-31,15,1666743253,1757460000,1565580000
SOHU,2015-12-31,18,1962867696,2076720000,1813124000
SOHU,2014-12-31,22,1690461692,1754706000,1596911000
SOHU,2013-12-31,23,1421717341,1433508000,1347330000
SOHU,2012-12-31,20,1072959260,1085586000,979675750
SOHU,2011-12-31,25,863101332,881033160,820393020
SOHU,2010-12-31,22,613642873,625260000,556780000
SOHU,2009-12-31,19,524414568,528890400,499839060
SOHU,2008-12-31,18,434523083,442680000,411694190
SOHU,2007-12-31,16,182849712,185183040,172660000
SOHU,2006-12-31,17,138151041,139740000,131047000
SOHU,2005-12-31,15,108693071,109961100,102877230
SOHU,2004-12-31,9,105463574,109650000,99716000
SOHU,2003-12-31,3,82823999,83232000,79152000
NCTY,2014-12-31,1,49128091,51093214,47654248
NCTY,2013-12-31,1,43022627,44743533,41731949
NCTY,2012-12-31,3,38241068,38429448,36545652
NCTY,2011-12-31,5,22762085,27490428,17363000
NCTY,2010-12-31,8,37698551,75622096,15602430
NCTY,2009-12-31,10,116566680,121583734,108857280
NCTY,2008-12-31,16,259954958,274588590,242273990
NCTY,2007-12-31,14,168254763,177325419,156550240
NCTY,2006-12-31,12,124902753,130356000,116400000
NCTY,2005-12-31,9,56480152,58221600,52089000
NCTY,2004-12-31,3,5221159,5246880,4989680
TWTR,2024-12-31,24,6661339010,6927792571,6461498840
TWTR,2023-12-31,24,5583192944,5806520662,5415697156
TWTR,2022-12-31,28,4749739362,5598071100,4069150000
TWTR,2021-12-31,40,4123205399,4690980000,3414795760
TWTR,2020-12-31,40,3340634512,3521040000,3040950000
TWTR,2019-12-31,48,3505486052,3692941620,3301880000
TWTR,2018-12-31,40,3045148189,3096006000,2860847190
TWTR,2017-12-31,37,2431653983,2462830800,2288468620
TWTR,2016-12-31,39,2591640597,2649960000,2450026000
TWTR,2015-12-31,44,2250422099,2313360000,2104447010
TWTR,2014-12-31,38,1398970703,1454520000,1324729000
TWTR,2013-12-31,34,649315739,673404010,598706310
UTSI,2022-12-31,1,13853838,14407991,13438223
UTSI,2021-12-31,1,23540465,24482084,22834251
UTSI,2020-12-31,3,40599999,40800000,38800000
UTSI,2019-12-31,3,66177999,66504000,63244000
UTSI,2018-12-31,3,117435499,118014000,112229000
UTSI,2017-12-31,3,109619999,110160000,104760000
UTSI,2016-12-31,3,77343000,77724000,73914000
UTSI,2015-12-31,3,99368499,99858000,94963000
UTSI,2014-12-31,3,125823459,126443280,120245080
UTSI,2010-12-31,3,280343000,281724000,267914000
UTSI,2008-12-31,4,1648362537,1657194000,1574605850
UTSI,2007-12-31,5,2335893929,2359362000,2216469400
UTSI,2006-12-31,7,2375489760,2476560000,1974920000
UTSI,2005-12-31,17,2965944491,3005940000,2814067000
UTSI,2004-12-31,22,2733690933,2756040000,2520464490
UTSI,2003-12-31,25,1996355855,2027224500,1897029000
UTSI,2002-12-31,14,977290719,990114000,926059000
UTSI,2001-12-31,6,621712874,630054000,589760000
UTSI,2000-12-31,5,359213240,376795140,313213000
ZNGA,2024-12-31,11,3734732851,3884122165,3622690866
ZNGA,2023-12-31,11,3274999970,3405999969,3176749971
ZNGA,2022-12-31,15,2914936519,3200967060,2537520000
ZNGA,2021-12-31,21,2730316504,2919947880,2338670000
ZNGA,2020-12-31,21,2250629920,2295000000,2133709000
ZNGA,2019-12-31,20,1572513871,1588415400,1496797300
ZNGA,2018-12-31,20,977135424,985320000,933019720
ZNGA,2017-12-31,18,855923911,865266000,814800000
ZNGA,2016-12-31,20,756847650,768060000,716830000
ZNGA,2015-12-31,21,709864924,779312640,669300000
ZNGA,2014-12-31,23,722610442,740316000,674926000
ZNGA,2013-12-31,27,722629513,806718000,678612000
ZNGA,2012-12-31,24,1114281595,1141278000,1055360000
ZNGA,2011-12-31,19,1162944441,1190544000,1071850000
