symbol,year,period,accountsPayable,accountsReceivables,accruedLiability,accumulatedDepreciation,cashEquivalents,cashShortTermInvestments,commonStock,currentAssets,currentLiabilities,currentPortionLongTermDebt,deferredIncomeTax,goodwill,intangiblesAssets,inventory,liabilitiesShareholdersEquity,longTermDebt,longTermInvestments,otherCurrentAssets,otherCurrentliabilities,otherEquity,otherLiabilities,otherLongTermAssets,otherReceivables,period,propertyPlantEquipment,retainedEarnings,sharesOutstanding,shortTermDebt,shortTermInvestments,tangibleBookValueperShare,totalAssets,totalDebt,totalEquity,totalLiabilities,totalLongTermDebt,totalReceivables,treasuryStock
FCX,1991,1991-12-31,4,73,,-410,81,81,9,510,42,0,,,,122,1158,632,0,232,6,0,311,33,0,1991-12-31,602,0,284,0,,0.6092,1158,632,173,985,632,73,
FCX,1990,1990-12-31,5,38,,-376,44,44,9,156,68,,,,,72,675,294,,,21,,104,18,0,1990-12-31,500,32,284,10,,0.7359,675,304,209,466,294,38,
FCX,1989,1989-12-31,3,30,,-342,60,60,9,136,62,0,,,,46,415,130,0,0,35,0,79,14,0,1989-12-31,265,58,262,10,,0.5496,415,140,144,271,130,30,
FCX,1988,1988-12-31,2,34,,-319,64,64,2,135,61,0,,,,37,291,40,0,0,45,0,50,5,0,1988-12-31,151,54,262,0,,0.5344,291,40,140,151,40,34,
FCX,1987,1987-12-31,1,19,,-299,37,37,2,89,35,0,,,,32,198,40,0,0,22,0,26,3,0,1987-12-31,105,82,262,0,,0.3702,198,40,97,101,40,19,
GPS,2020,2020-02-01,1174,316,1342,-5839,311,1654,19,4516,3209,,,109,121,2156,13679,1249,,165,693,40,5905,153,0,2020-02-01,8524,3257,371,0,290,8.31806,13679,1249,3316,10363,1249,316,
GPS,2019,2019-02-02,1126,282,511,-5962,1081,1369,19,4251,2174,65,,109,95,2131,8049,1249,,133,537,53,1073,534,0,2019-02-02,2912,3081,378,0,288,8.86772,8049,1249,3553,4496,1249,282,0
GPS,2018,2018-02-03,1181,282,462,-5962,527,1783,19,4568,2461,0,,109,95,1997,7989,1249,,111,818,36,1135,179,0,2018-02-03,2805,3081,389,0,,7.55784,7989,1249,3144,4845,1249,282,
GPS,2017,2017-01-28,1243,335,338,-5813,697,1783,20,4315,2453,65,,109,95,1830,7610,1248,,124,807,54,1005,193,0,2017-01-28,2616,2749,399,0,,6.76692,7610,1313,2904,4706,1248,335,
GPS,2016,2016-01-30,1112,282,228,-5644,517,1370,20,3985,2535,421,,180,97,1873,7473,1310,,163,774,85,1083,172,0,2016-01-30,2850,2440,397,0,,5.71285,7473,1731,2545,4928,1310,282,
GPS,2015,2015-01-31,,,,,,,,,,21,,,,,,,,,,,,,,2015-01-31,,,,,,,,,,,,,0
GPS,2014,2014-02-01,1242,462,395,-5401,519,1510,55,4430,2445,25,,180,131,1928,7849,1369,,288,783,135,973,350,0,2014-02-01,2758,14218,446,0,0,6.1682,7849,1394,3062,4787,1369,462,-14245
GPS,2013,2013-02-02,1144,331,422,-5291,518,1510,55,4132,2344,0,,184,132,1758,7470,1246,,322,778,181,986,403,0,2013-02-02,2619,13259,463,0,50,5.568,7470,1246,2894,4576,1246,331,-13465
GPS,2012,2012-01-28,1066,297,339,-5260,1009,1885,55,4309,2128,59,,99,77,1615,7422,1606,,265,664,229,933,414,0,2012-01-28,2523,12364,485,0,0,5.3175,7422,1665,2755,4667,1606,297,-12760
GPS,2011,2011-01-29,1049,205,327,-5010,604,1661,55,3926,2095,3,,99,77,1620,7065,0,,236,716,185,890,400,0,2011-01-29,2563,11767,588,0,100,6.6395,7065,3,4080,2985,0,205,-10866
GPS,2010,2010-01-30,1027,150,391,-4799,1069,2573,55,4664,2131,0,,99,87,1477,7985,,,323,713,155,963,507,0,2010-01-30,2628,10815,676,0,225,6.9601,7985,0,4891,3094,0,150,-9069
GPS,2009,2009-01-31,975,,803,-4312,1715,1715,55,4005,2158,50,,99,98,1506,7564,0,,784,330,123,1019,429,,2009-01-31,2933,9947,694,0,0,6.0375,7564,50,4387,3177,0,,-8633
GPS,2008,2008-02-02,1006,,945,-4053,1724,1901,55,4086,2433,138,,0,43,1575,7838,50,,610,344,125,1081,442,,2008-02-02,3267,9223,734,0,177,5.7643,7838,188,4274,3564,50,,-7912
GPS,2007,2007-02-03,1109,,822,-3938,2030,2600,55,5029,2272,325,,,,1796,8544,188,,633,16,77,910,318,,2007-02-03,3197,8646,814,0,570,6.3563,8544,513,5174,3370,188,,-6235
GPS,2006,2006-01-28,1132,,725,-3712,2035,2987,54,5239,1942,0,,,,1696,8821,513,,556,85,46,941,336,,2006-01-28,3246,8133,857,0,952,6.3302,8821,513,5425,3396,513,,-5210
GPS,2005,2005-01-29,1240,,924,-3793,2245,3062,49,6304,2242,0,,,,1814,10048,1886,,1428,78,40,984,368,,2005-01-29,3376,7181,861,0,817,5.7329,10048,1886,4936,5112,1886,,-3238
GPS,2004,2004-01-31,1178,,872,-3611,2261,3334,49,6689,2492,283,,,,1704,10343,2487,,1651,159,22,581,286,,2004-01-31,3368,6241,897,0,1073,5.3322,10343,2770,4783,5560,2487,,-2261
GPS,2003,2003-02-01,1159,,874,-3049,3340,3340,48,5740,2727,500,,,385,2048,9902,2896,,49,193,-30,621,,,2003-02-01,3777,5289,887,0,,3.69,9902,3396,3658,6244,2896,,-2288
GPS,2002,2002-02-02,1197,,909,-2458,1036,1036,47,3136,2148,0,,,385,1769,7683,1961,,,,-69,564,,,2002-02-02,4161,4890,866,42,,3.03,7683,2003,3010,4673,1961,,-2321
GPS,2001,2001-02-03,1067,,684,-1894,409,409,47,2648,2799,250,,,357,1904,7013,780,,,18,-32,505,,,2001-02-03,4008,4975,854,780,,3.0105,7013,1810,2928,4085,780,,-2356
GPS,2000,2000-01-29,806,,752,-1488,450,450,50,2198,1753,0,,,276,1462,5189,785,,,26,-30,418,,,2000-01-29,2715,4173,850,169,,2.3024,5189,954,2233,2956,785,,-2630
GPS,1999,1999-01-30,684,,656,-1172,565,565,33,1872,1553,,,,216,1056,3964,496,,,123,-44,341,,,1999-01-30,1876,3121,858,91,,1.5828,3964,587,1574,2390,496,,-1902
GPS,1998,1998-01-31,417,,389,-939,913,913,22,1831,992,,,,141,733,3338,496,0,,100,-53,266,,,1998-01-31,1365,2393,885,85,0,1.6305,3338,581,1584,1754,496,,-1095
GPS,1997,1997-02-01,352,,282,-763,486,621,16,1329,775,,,,126,579,2627,,36,,101,-53,198,,,1997-02-01,1136,1938,926,40,136,1.6512,2627,40,1654,972,0,,-689
GPS,1996,1996-02-03,263,,194,-605,580,669,16,1280,552,,,,75,483,2343,,30,,73,-58,151,,,1996-02-03,958,1569,971,22,90,1.6128,2343,22,1640,703,0,,-222
GPS,1995,1995-01-28,264,,185,-466,414,588,8,1056,500,,,,88,371,2004,0,32,,48,-63,129,,,1995-01-28,829,1282,977,2,174,1.3183,2004,2,1375,629,0,,-151
GPS,1994,1994-01-29,217,15,163,-350,460,544,8,956,462,0,,,66,331,1763,75,0,0,75,-56,99,0,0,1994-01-29,740,1027,980,8,83,1.0816,1763,83,1126,637,75,15,-92
GPS,1993,1993-01-30,193,10,128,-245,243,243,8,691,335,0,,,38,366,1379,75,0,0,13,-59,81,0,0,1993-01-30,650,821,973,0,0,0.8736,1379,75,888,491,75,10,-92
GPS,1992,1992-02-01,158,8,135,-190,193,193,8,566,330,3,,,34,314,1147,78,0,0,34,-17,62,0,0,1992-02-01,548,655,962,0,0,0.6694,1147,80,678,470,78,8,-92
GPS,1991,1991-02-02,115,10,102,-145,67,67,8,365,264,13,,,28,247,777,5,0,0,33,-8,43,0,0,1991-02-02,384,466,954,0,0,0.4581,777,18,466,311,5,10,-91
GPS,1990,1990-02-03,94,6,75,-114,39,39,4,317,187,3,,,18,243,579,18,0,0,15,-6,37,7,0,1990-02-03,238,351,949,0,0,0.3372,579,20,338,242,18,6,-81
GPS,1989,1989-01-28,81,6,53,-95,46,46,2,258,152,2,,,14,193,481,20,0,0,15,1,33,18,0,1989-01-28,191,276,949,0,0,0.2771,481,22,276,205,20,6,-60
GPS,1988,1988-01-30,68,9,47,-77,32,32,2,259,129,7,,,11,195,434,12,0,8,7,0,21,8,0,1988-01-30,157,220,968,0,0,0.2707,434,19,273,161,12,9,0
GPS,1987,1987-01-31,55,4,41,-63,67,67,2,230,119,2,,,8,146,364,14,0,2,22,0,19,8,0,1987-01-31,117,169,960,0,0,0.2125,364,15,212,152,14,4,0
GPS,1986,1986-02-01,40,5,31,-51,23,23,1,168,89,13,,,2,118,272,16,0,9,5,0,15,9,0,1986-02-01,92,118,948,0,0,0.1582,272,29,152,120,16,5,0
GPS,1985,1985-02-02,35,8,17,-41,11,11,0,120,55,1,,,2,95,210,22,,1,3,,6,12,0,1985-02-02,75,95,912,0,,0.136,210,22,126,84,22,8,
GPS,1984,1984-01-28,33,4,19,-31,33,33,0,126,59,1,,,2,84,197,12,0,1,7,0,5,9,0,1984-01-28,60,90,920,0,0,0.1293,197,12,121,76,12,4,0
GRMN,2019,2019-12-28,240.831,706.763,426.365,-677.076,1027.567,1404.03,17.979,3057.85,1035.933,,114.754,467.108,192.521,752.908,6166.799,,1205.475,25.105,368.737,55.289,222.616,451.335,0,2019-12-28,792.51,3229.061,190.686,0,376.463,21.67892,6166.799,0,4793.496,1373.303,0,706.763,-345.04
GRMN,2018,2018-12-29,204.985,569.833,367.831,-609.967,1201.732,1384.721,17.979,2665.368,921.313,,92.944,301.017,116.063,561.84,5382.858,,1330.123,28.462,348.497,47.327,205.627,306.76,0,2018-12-29,663.527,2710.619,189.461,0,182.989,19.77132,5382.858,0,4162.974,1219.884,0,569.833,-397.692
GRMN,2017,2017-12-30,169.64,590.882,389.722,-566.473,891.488,1053.175,17.979,2346.138,792.115,,76.612,286.982,122.819,517.644,4948.289,,1260.033,30.525,232.753,79.292,227.143,336.633,0,2017-12-30,595.684,2418.444,188.189,0,161.687,18.29341,4948.289,0,3852.419,1095.87,0,590.882,-468.818
GRMN,2016,2016-12-31,172.404,527.062,351.436,-496.981,846.883,1113.835,17.979,2263.016,782.735,,61.22,224.553,80.449,484.821,4525.133,,1213.285,47.395,258.895,-9.411,263.175,260.952,0,2016-12-31,482.878,2056.702,188.565,0,266.952,16.5089,4525.133,0,3418.003,1107.13,0,527.062,-455.964
GRMN,2015,2015-12-26,178.905,531.481,307.446,-462.56,833.07,1048.231,1797.435,2211.087,865.998,,56.21,187.791,57.761,500.554,4499.391,,1343.387,49.176,379.647,-14.107,232.057,253.276,0,2015-12-26,446.089,1930.517,189.722,0,215.161,16.33745,4499.391,0,3345.126,1154.265,0,531.481,-414.637
GRMN,2014,2014-12-27,149.094,570.191,295.31,-428.709,1196.268,1364.257,1797.435,2510.976,1033.261,,39.497,178.638,39.445,420.475,4693.303,,1407.344,107.438,588.857,20.874,217.178,126.013,0,2014-12-27,430.887,1859.972,191.815,0,167.989,16.60602,4693.303,0,3403.367,1289.936,0,570.191,-330.132
GRMN,2013,2013-12-28,146.6,564.6,287.1,-381.4,1179.1,1329,1797.4,2595.6,905.3,,1.8,179.3,40.2,382.2,4879.6,,1502.1,127.2,471.6,85.4,312.8,147.5,137.39999999999998,2013-12-28,414.8,1865.6,195.2,0,149.9,17.624,4879.6,0,3659.7,1219.9,0,702,-120.6
GRMN,2012,2012-12-29,131.3,603.7,317.1,-350,1231.2,1384.3,1797.4,2536.1,909,,2.5,176.1,56.5,389.9,4819.1,,1488.3,122.7,460.7,138.6,375.8,152.3,0,2012-12-29,409.8,1604.6,195.6,0,153.1,16.8671,4819.1,0,3531.8,1287.3,0,603.7,-81.3
GRMN,2011,2011-12-31,164,607.5,343.9,-294.3,1287.2,1398.3,1797.4,2556.3,858.3,,5,179.5,67.2,397.7,4471.3,,1097,83,350.4,87.2,351.5,154.3,0,2011-12-31,417.1,1413.6,194.7,0,111.2,15.4592,4471.3,0,3256.6,1214.8,0,607.5,-103.5
GRMN,2010,2010-12-25,132.3,747.2,386.2,-249.9,1260.9,1285.4,1797.4,2498.8,669,,7,136.5,46.8,387.6,3988.7,,777.4,53.7,150.5,56,263.1,101.4,0,2010-12-25,427.8,1264.6,194.4,0,24.4,14.7438,3988.7,0,3049.6,939.1,0,747.2,-106.8
GRMN,2009,2009-12-26,203.4,874.1,429.5,-199,1091.6,1111.2,1,2396.1,685.9,,10.2,129.1,84.6,309.9,3828.1,,746.5,66.7,53,-13.4,295.6,30.5,0,2009-12-26,441.3,2816.6,200.3,0,19.6,13.0944,3828.1,0,2836.4,991.6,0,874.1,0
GRMN,2008,2008-12-27,160.1,741.3,298.3,-148.2,696.3,709.2,1,1984.4,479.2,,13.9,,214.9,425.3,2934.4,,262,49.8,20.8,-37.7,215.5,27.8,0,2008-12-27,445.3,2262.5,200.4,0,12.9,10.0344,2934.4,0,2225.9,708.6,0,741.3,
