symbol,year,period,accountsPayable,accountsReceivables,accruedLiability,accumulatedDepreciation,cashEquivalents,cashShortTermInvestments,commonStock,currentAssets,currentLiabilities,currentPortionLongTermDebt,deferredIncomeTax,goodwill,intangiblesAssets,inventory,liabilitiesShareholdersEquity,longTermDebt,longTermInvestments,otherCurrentAssets,otherCurrentliabilities,otherEquity,otherLiabilities,otherLongTermAssets,otherReceivables,period,propertyPlantEquipment,retainedEarnings,sharesOutstanding,shortTermDebt,shortTermInvestments,tangibleBookValueperShare,totalAssets,totalDebt,totalEquity,totalLiabilities,totalLongTermDebt,totalReceivables,treasuryStock
CVX,2009,2009-12-31,16437,17703,5375,-91820,8716,8822,1832,37216,26211,384,11521,4618,,5529,164621,9829,21158,,4015,-4321,24198,2879,0,2009-12-31,96468,106289,2008,0,106,43.4741,164621,10514,91914,72707,10130,17703,-26168
CVX,2008,2008-12-31,16580,15856,8077,-81519,9347,9560,1832,36470,32023,2818,11539,4619,,6854,161165,5742,20920,,4548,-3924,24403,4963,0,2008-12-31,91780,101102,2004,0,213,40.9326,161165,8901,86648,74517,6083,15856,-26376
CVX,2007,2007-12-31,21756,22446,5275,-75474,7362,8094,1832,39377,33798,1162,12170,4637,,5310,148786,5664,20477,,5605,-2015,19456,3491,0,2007-12-31,78610,82329,2090,0,732,34.6656,148786,7232,77088,71698,6070,22446,-18892
CVX,2006,2006-12-31,16675,17628,4546,-68889,10493,11446,1832,36304,28409,2159,11647,4623,,4656,132628,7405,18552,,5029,-2636,15749,2088,0,2006-12-31,68858,68464,2165,0,953,29.7053,132628,9838,68935,63693,7679,17628,-12395
CVX,2005,2005-12-31,16074,17184,3690,-63756,10043,11144,1832,34336,25011,739,11262,4636,,4121,125833,11807,17057,,4508,-429,14553,4428,0,2005-12-31,63690,55738,2233,0,1101,25.9919,125833,12870,62676,63157,12131,17184,-7870
CVX,2004,2004-12-31,10747,12429,3410,-59496,9291,10742,1706,28503,18795,816,7268,0,,2983,93208,10217,14389,,3822,-319,11287,4439,0,2004-12-31,44458,45414,2107,0,1451,21.4665,93208,11272,45230,47978,10456,12429,-5124
CVX,2003,2003-12-31,8675,9722,3172,-56018,4266,5267,853,19426,16111,1703,6417,,,2648,81470,10651,12319,,2561,-809,11485,3694,0,2003-12-31,44538,35315,2138,0,1001,16.9761,81470,12597,36295,45175,10894,9722,-3317
CVX,2002,2002-12-31,8455,9385,3364,-61076,2957,3781,853,17776,19876,5358,5619,,,2763,77359,10666,11097,0,2699,-998,9046,2993,0,2002-12-31,44155,30942,2136,0,824,14.7959,77359,16269,31604,45755,10911,9385,-3374
CVX,2001,2001-12-31,6427,8279,3399,-56710,2117,3150,853,18327,20654,8429,6132,,,2948,77572,8704,12252,2181,2399,-306,7556,2535,0,2001-12-31,43233,32767,2134,0,1033,15.9128,77572,17418,33958,43614,8989,8279,-3415
CVX,2000,2000-12-31,3163,3837,1530,-29014,1896,2630,534,8213,7674,1079,4908,,,1072,41264,4872,8107,,1902,-180,3604,1248,0,2000-12-31,22894,20909,1282,0,734,15.5421,41264,6232,19925,21339,5153,3837,-3485
CVX,1999,1999-12-31,3103,3688,1210,-28895,1345,2032,1069,8297,8889,3434,5010,,,1402,40668,5174,5231,,1142,-115,3535,1008,0,1999-12-31,25317,17400,1313,0,687,13.5179,40668,8919,17749,22919,5485,3688,-2174
CVX,1998,1998-12-31,2170,2813,1202,-27608,569,1413,1069,6297,7166,3165,3645,,,1455,36540,4128,4604,,629,-90,4302,1038,0,1998-12-31,23729,16942,1306,0,844,13.0429,36540,7558,17034,19506,4393,2813,-2293
CVX,1997,1997-12-31,2735,3374,1450,-26562,1015,1670,1069,7006,6946,1637,3215,,,1378,35473,4139,4496,,1124,-77,3409,829,0,1997-12-31,22671,17185,1312,0,655,13.3171,35473,6068,17472,18001,4431,3374,-1977
CVX,1996,1996-12-31,3502,4035,1420,-25440,892,1637,1069,7942,8907,2706,2851,,,1431,34854,3650,4463,,1279,96,3485,692,0,1996-12-31,21496,15408,1306,0,745,11.9625,34854,6694,15623,19231,3988,4035,-2024
CVX,1995,1995-12-31,3294,4014,1257,-26335,621,1394,1069,7867,9445,3806,2433,,,1598,34330,4133,4087,,1088,174,3576,531,0,1995-12-31,21696,14146,1305,0,773,11,34330,8327,14355,19975,4521,4014,-2047
CVX,1994,1994-12-31,2990,3923,1274,-24637,413,1306,1069,7591,9392,4014,2674,,,1710,34407,3955,3991,,1114,175,3617,514,0,1994-12-31,22173,14457,1304,0,893,11.1933,34407,8142,14596,19811,4128,3923,-2063
CVX,1993,1993-12-31,3325,3808,2538,-22942,1644,2016,1069,8682,10606,3456,2916,,,1801,34736,4082,3623,,1287,108,3135,472,0,1993-12-31,21865,13955,1303,0,372,10.7421,34736,7538,13997,20739,4082,3808,-2070
CVX,1992,1992-12-31,3469,4115,2009,-21822,1292,1695,1069,8772,9835,2888,2894,,,2135,33970,4953,2451,,1469,56,2560,432,0,1992-12-31,22188,13814,1301,0,403,10.5519,33970,7841,13728,20242,4953,4115,-2097
CVX,1991,1991-12-31,3826,4373,2248,-22418,1040,1485,1069,9031,9480,1706,2977,,,2465,34636,5800,2279,,1700,67,1449,348,0,1991-12-31,22850,13349,1387,0,445,10.6265,34636,7697,14739,19897,5991,4373,-621
CVX,1990,1990-12-31,4819,5039,2171,-21582,1226,1684,1069,10089,9017,59,3156,,,2801,35089,6475,1993,,1968,56,1370,119,0,1990-12-31,22726,13195,1403,0,458,10.5745,35089,6769,14836,20253,6710,5039,-340
CVX,1989,1989-12-31,3410,3881,2250,-20215,1152,1628,1069,8620,7583,126,3436,,,2689,33884,7145,1806,,1797,44,1495,191,0,1989-12-31,23040,12081,1420,0,476,9.8451,33884,7516,13980,19904,7390,3881,-45
CVX,1988,1988-12-31,2681,3310,2332,-18872,1297,1815,1026,7941,7003,469,3894,,,2485,33968,6527,1761,,1521,105,1450,143,0,1988-12-31,23798,12783,1368,0,518,10.8099,33968,7302,14788,19180,6833,3310,
CVX,1987,1987-12-31,3853,2945,,-17036,2798,3648,1026,9828,7494,915,3462,,,2634,34465,5885,2349,,2726,113,1474,219,0,1987-12-31,21736,13767,1368,0,850,11.5351,34465,7170,15780,18685,6255,2945,
CVX,1986,1986-12-31,4032,2698,,-15528,,3131,1026,9050,6485,619,3149,,,2719,34583,7310,2276,,1834,27,1718,172,0,1986-12-31,22746,13578,1368,0,2986,11.3253,34583,8357,15493,19090,7738,2698,
CVX,1985,1985-12-31,5542,4617,,-13687,,3168,1026,11678,10458,1841,3014,,,3084,38899,7028,2262,,3075,-12,2306,201,0,1985-12-31,24382,13681,1368,0,2666,11.3699,38899,9391,15554,23345,7550,4617,
CVX,1984,1984-12-31,3143,2701,,-10269,,1392,1026,5581,5494,680,2180,,,1217,36358,12362,16002,,1671,-79,949,169,0,1984-12-31,14349,12952,1368,0,1158,10.7917,36358,13652,14763,21595,12972,2701,
CVX,1983,1983-12-31,3340,3067,,-9328,,2547,1026,7098,5117,124,1960,,,1295,24010,1008,2319,,1653,-27,931,141,0,1983-12-31,14232,12236,1368,0,2370,10.3114,24010,2020,14106,9904,1896,3067,
CMG,2019,2019-12-31,115.816,80.545,455.582,-1201.439,480.626,880.782,0.363,1072.204,666.593,,37.814,21.939,,26.096,5104.604,,,,95.195,-5.363,2717.171,46.305,27.705,2019-12-31,3964.156,2921.448,27.755,0,400.156,59.84821,5104.604,0,1683.026,3421.578,0,108.25,-2699.119
CMG,2018,2018-12-31,113.071,62.312,261.316,-1083.507,249.953,676.798,0.36,814.794,449.99,,11.566,21.939,,21.555,2265.518,,,,75.603,-6.236,362.623,49.531,0,2018-12-31,1379.254,2573.617,27.697,0,426.845,51.24743,2265.518,0,1441.339,824.179,0,62.312,-2500.556
CMG,2017,2017-12-31,82.028,40.453,241.865,-978.924,184.569,508.951,0.359,629.535,323.893,,0.814,21.939,,19.86,2045.692,,0,,,-3.659,356.54,55.852,9.352999999999994,2017-12-31,1338.366,2397.064,28.026,0,324.382,47.90216,2045.692,0,1364.445,681.247,0,49.806,-2334.409
CMG,2016,2016-12-31,78.363,40.451,203.43,-845.469,87.88,417.716,0.358,522.374,281.793,,18.944,21.939,,15.019,2026.103,,125.055,,,-8.162,322.873,53.177,5.107999999999997,2016-12-31,1303.558,2220.811,28.814,0,329.836,47.91261,2026.103,0,1402.493,623.61,0,45.559,-2049.389
CMG,2015,2015-12-31,85.709,38.283,194.233,-720.875,248.005,663.204,0.358,814.647,279.942,,32.305,21.939,,15.043,2725.066,,622.939,,,-8.273,284.845,48.321,58.152,2015-12-31,1217.22,2197.873,30.584,0,415.199,68.86068,2725.066,0,2127.974,597.092,0,96.435,-1234.612
CMG,2014,2014-12-31,69.6,34.8,176.1,-613.7,419.5,758.1,0.4,859.5,245.7,,21.6,21.9,,15.3,2527.3,,496.1,,,-0.4,247.7,42.8,16.5,2014-12-31,1107,1722.3,31,0,338.6,64.2065,2527.3,0,2012.4,514.9,0,51.3,-748.8
CMG,2013,2013-12-31,59,24,140.2,-527.4,323.2,578.2,0.4,666.3,199.2,,55.4,21.9,,13,2009.3,,313.9,13.2,,1.6,216.3,43.9,3.6999999999999993,2013-12-31,963.2,1276.9,31,0,255,48.9129,2009.3,0,1538.3,471,0,27.7,-660.4
CMG,2012,2012-12-31,58.7,16.8,128,-444.9,322.6,472.9,0.3,546.6,186.9,0.1,48.9,21.9,,11.1,1668.7,,190.9,8.9,0,1,183.6,42.6,9.599999999999998,2012-12-31,866.7,949.5,31.1,0,150.3,39.3569,1668.7,3.5,1245.9,422.7,3.4,26.4,-521.5
CMG,2011,2011-12-31,46.4,8.4,106.7,-370.2,401.2,456.2,0.3,501.2,157.5,0.1,64.4,21.9,,8.9,1425.3,,128.2,6.2,4.2,0.2,155.7,22,0,2011-12-31,752,671.5,31.3,0,55,32.6613,1425.3,3.7,1044.2,381.1,3.5,8.4,-304.4
CMG,2010,2010-12-31,33.7,5.7,89.2,-305.2,224.8,349.6,0.3,406.2,123.1,0.1,50.5,21.9,,7.1,1121.6,,0,4.3,0,0.6,133.5,16.6,23.5,2010-12-31,676.9,456.5,31.1,0,124.8,25.3666,1121.6,3.8,810.9,310.7,3.7,29.2,-240.9
CMG,2009,2009-12-31,25.2,4.8,72.6,-245.7,219.6,269.6,0.3,297.5,102.2,0.1,38.9,21.9,,5.6,961.5,,,3.1,4.2,0,113.2,5.7,0,2009-12-31,636.4,277.5,31.5,0,50,21.6349,961.5,3.9,703.5,258,3.8,4.8,-114.3
CMG,2008,2008-12-31,23.9,3.6,52.8,-191.5,88,188,0.3,211.1,76.8,0.1,29.9,21.9,,4.8,825,,,2.6,0,-0.2,91.9,6.1,0.2999999999999998,2008-12-31,585.9,150.7,32.2,0,100,18.6553,825,4,622.6,202.4,3.9,3.9,-30.2
CMG,2007,2007-12-31,19.9,5.4,53.3,-151,151.2,171.2,0.3,201.8,73.3,0.1,16.5,21.9,,4.3,722.1,,,2.4,0,0,66.3,3.4,9.5,2007-12-31,494.9,72.5,32.8,0,20,16.4695,722.1,4,562.1,160,4,14.9,0
CMG,2006,2006-12-31,19.6,4.9,39.5,-117.6,153.6,153.6,0.3,178.8,61.2,0.1,18.7,17.7,,3.5,604.2,,,0.9,2.1,0,46.3,2.9,8.7,2006-12-31,404.7,3,32.5,0,,14.0369,604.2,4.1,474,130.3,4,13.6,
CMG,2005,2005-12-31,13.2,1.9,27.2,-86.4,0.1,0.1,0.3,17.8,42,0.1,0,17.7,,2.6,392.5,,,2.3,1.5,-28.2,37.7,16.2,2.3000000000000003,2005-12-31,340.7,-38.5,26.3,0,,11.0875,392.5,3.5,309.4,83.1,3.5,4.2,
CMG,2004,2004-12-31,11.8,2.5,20.7,-60.5,0,0,0.6,10.3,38.7,0,,26.2,,2.3,329.7,,,0,1.7,-46,28.4,3.2,0.7000000000000002,2004-12-31,289.9,-76.1,26.3,4.4,,8.9772,329.7,4.4,262.6,67.1,0,3.2,
CMG,2003,2003-12-31,10,2.6,14,-39.6,0,0,0.5,7.8,38.3,0,,26.2,,1.5,249,,,0,1.5,-37.1,19.2,3.1,0,2003-12-31,211.9,-82.3,26.3,12.7,,6.2776,249,12.7,191.5,57.5,0,2.6,
CB,2019,2019-12-31,11064,,603,,,,11121,,,,804,,6063,,176943,13867,110566,,6184,-1924,1003,109,,2019-12-31,2451,36142,451.97157,1299,,75.16402,176943,15166,55331,121612,13867,,-3754
CB,2018,2018-12-31,10472,,,,,,11121,,,,304,,6143,,167771,12395,101646,,6437,-1903,861,93,,2018-12-31,1700,31700,459.20338,509,,62.93072,167771,12904,50312,117459,12395,,-2618
CB,2017,2017-12-31,9545,,,,,,11121,,,,699,,6513,,167022,11864,103106,,5868,-907,550,,,2017-12-31,1300,27474,463.83318,1013,,62.77688,167022,12877,51172,115850,11864,,-1944
CB,2016,2016-12-31,8617,,,,,,11121,,,,988,,6763,,159786,12918,99760,,5637,-1372,853,0,,2016-12-31,1200,23613,465.96872,500,,56.18403,159786,13418,48275,111511,12918,,-1480
CB,2015,2015-12-31,6205,,,,,,7833,,,,0,,887,,102306,9696,66904,,4270,-1609,888,318,,2015-12-31,938,19478,324.56344,0,,72.25706,102306,9696,29135,73171,9696,,-1922
CB,2014,2014-12-31,5726,,,,,,8055,,,,,,5724,,98248,3666,63408,,4095,-660,663,295,,2014-12-31,,16644,329,2552,,72.5319,98248,6218,29587,68661,3666,,-1448
CB,2013,2013-12-31,4810,,,,,,8899,,,,,,5404,,94510,4116,61398,,3628,-22,,616,,2013-12-31,,13791,340,1901,,68.8853,94510,6017,28825,65685,4116,,-255
CB,2012,2012-12-31,5377,,,,1791,,9591,,,,,,,,92545,3360,60718,,3492,254,,453,,2012-12-31,,10033,340,1710,,66.3412,92545,5070,27531,65014,3360,,-159
CB,2011,2011-12-31,3948,,,,1375,,10095,,,,,,,,87505,3360,56056,,3988,196,,612,,2011-12-31,,7511,337,1560,,58.4125,87505,4920,24516,62989,3360,,-327
CB,2010,2010-12-31,2958,,,,1495,,10161,,,,,,,,83355,3358,51767,,3690,197,,769,,2010-12-31,,5926,335,1609,,54.6567,83355,4967,22974,60381,3358,,-330
CB,2009,2009-12-31,2349,,,,1544,,10503,,,,,,117,,77980,3158,46948,,3560,825,,1154,,2009-12-31,,2818,337,470,,46.6944,77980,3628,19667,58313,3158,,-3
CB,2008,2008-12-31,2635,,,,1230,,10827,,,,,,,,72057,2806,40547,,3719,-1913,,1835,,2008-12-31,,74,334,780,,32.0329,72057,3586,14446,57611,2806,,-3
CB,2007,2007-12-31,1825,,,,2109,,14,,,,,,,,72090,1811,42552,,4752,772,,1087,,2007-12-31,,9080,330,681,,42.2545,72090,2492,16677,55413,1811,,
CB,2006,2006-12-31,1541,,,,2171,,14,,,,,,,,67135,1560,37390,,3891,720,,1165,,2006-12-31,,6906,326,887,,35.4141,67135,2447,14278,52857,1560,,
CB,2005,2005-12-31,1402,,,,1723,,13,,,,,,,,62440,1811,32798,,3180,269,93,1314,,2005-12-31,,4965,323,609,,28.195,62440,2420,11812,50628,1811,,
CB,2004,2004-12-31,1507,,,,1059,,12,,,,,,,,56183,1849,27721,,2903,689,141,1173,,2004-12-31,,4250,284,559,,25.1549,56183,2408,9845,46338,1849,,
CB,2003,2003-12-31,1206,,,,,,12,,,,,,,,49553,1349,23446,,2325,692,209,1090,,2003-12-31,,3381,280,1021,,21.8643,49553,2370,8835,40718,1349,,
CB,2002,2002-12-31,1515,,,,,,11,,,,,,,,43451,1749,17661,,1918,416,526,1288,,2002-12-31,,2199,263,621,,13.962,43451,2370,6389,37062,1749,,
CB,2001,2001-12-31,1323,,,,,,11,,,,,,,,37187,1349,15265,,1460,80,512,1251,,2001-12-31,,2322,260,1370,,12.8269,37187,2720,6107,31080,1349,,
CB,2000,2000-12-31,1316,,,,,,10,,,,,,,,31690,1424,13154,,1352,54,311,1144,,2000-12-31,,2734,232,1240,,11.0948,31690,2664,5420,26269,1424,,
CB,1999,1999-12-31,1685,,,,,,9,,,,,,,,30123,1424,12276,,1760,-95,,916,,1999-12-31,,2322,217,1650,,7.5023,30123,3074,4451,25672,1424,,
CB,1998,1998-12-31,137,,,,,,8,,,,,,,,8834,250,5974,,91,94,,43,,1998-12-31,,2041,194,0,,17.3918,8834,250,3910,4925,250,,
CB,1997,1998-09-30,166,,,,,,8,,,,0,,,,8789,250,5883,,94,-6,,25,,1998-09-30,,1820,194,0,,16.3608,8789,250,3714,5074,250,,
CB,1996,1997-09-30,63,,,,,,7,,,,,,,,5002,,4368,,12,-1,,,,1997-09-30,,1314,166,0,,14.5964,5002,0,2619,2382,0,,
CB,1995,1996-09-30,55,,,,,,7,,,,,,,,4574,,4102,,10,-1,,,,1996-09-30,,1021,175,0,,11.6743,4574,0,2244,2330,0,,
CB,1994,1995-09-30,16,,,,,,6,,,,,,,,3240,,3132,,14,-2,,,,1995-09-30,,795,138,0,,10.4565,3240,0,1443,1797,0,,
CB,1993,1994-09-30,15,,,,,,6,,,,,,,,2632,0,2538,,13,0,,0,,1994-09-30,,599,142,25,,7.669,2632,25,1089,1544,0,,
CB,1992,1993-09-30,11,,,,,,6,,,,,,,,2294,0,2211,,5,0,,0,,1993-09-30,,701,149,0,,9.1812,2294,0,1368,925,0,,
CB,1991,1992-09-30,6,,,,,,4,,,,,,,,2019,0,1949,,0,-39,,0,,1992-09-30,,566,94,0,,11.7021,2019,0,1102,917,0,,
CB,1990,1991-09-30,5,,,,,,4,,,,,,,,1611,0,1545,,0,-39,,0,,1991-09-30,,556,94,0,,11.4255,1611,0,1076,535,0,,
CHD,2019,2019-12-31,473.3,356.4,358.6,-693.2,155.7,155.7,292.8,956.4,1092.3,0,579.6,2079.5,2750,417.4,6657.4,1810.2,9.7,26.9,7.5,-66.7,507.5,138.1,0,2019-12-31,723.7,4237.4,245.4158,252.9,,-8.80832,6657.4,2063.1,2667.8,3989.6,1810.2,356.4,-2091.2
CHD,2018,2018-12-31,430.2,345.3,294.9,-669,316.7,316.7,292.8,1078.2,1326.3,596.5,576.4,1992.9,2274,382.8,6069.2,1508.8,8.5,33.4,2.9,-53.6,203.9,117.4,0,2018-12-31,598.2,3832.6,246.88559,1.8,,-7.34389,6069.2,2107.1,2453.8,3615.4,1508.8,345.3,-1898.8
CHD,2017,2017-12-31,398.9,345.9,260.2,-618.7,278.9,278.9,292.8,1000.2,935,,561.2,1958.9,2320.5,330.7,6014.8,2103.4,9.3,44.7,5,-36.4,197.2,118.2,0,2017-12-31,607.7,3479,247.6299,270.9,,-8.32452,6014.8,2374.3,2218,3796.8,2103.4,345.9,-1782
CHD,2016,2016-12-31,331.6,287,237.3,-576.7,187.8,187.8,292.8,756.8,1001.9,,512.2,1444.1,1431.8,258.2,4354.1,693.4,8.5,23.8,6.2,-63.8,168.7,124.3,0,2016-12-31,588.6,2926,253.96294,426.8,,-3.53595,4354.1,1120.2,1977.9,2376.2,693.4,287,-1428.5
CHD,2015,2015-12-31,293.9,276.2,212.4,-535.4,330,331.8,146.4,906,872.7,0,484.8,1354.9,1269.5,274,4256.9,692.8,8.4,24,9.2,-45.9,183.4,108.5,0,2015-12-31,609.6,2650,259.90809,357.2,1.8,-2.31313,4256.9,1050,2023.2,2233.7,692.8,276.2,-1103.7
CHD,2014,2014-12-31,284.1,322.9,223.6,-505.4,423,423,146.4,1032.5,905.3,249.9,484.1,1325,1272.4,245.9,4381.3,698.6,24.8,40.7,1,-34.7,191.4,110.4,0,2014-12-31,616.2,2414.9,266.7,146.7,,-1.8579,4381.3,1095.2,2101.9,2279.4,698.6,322.9,-789.5
CHD,2013,2013-12-31,256.7,330.2,238.4,-473.1,496.9,496.9,146.4,1115.8,651.2,,476,1222.2,1204.3,250.5,4259.7,649.5,51.7,38.2,2.3,0.2,183,71.6,0,2013-12-31,594.1,2168.5,277.9,153.8,,-0.4556,4259.7,803.3,2299.9,1959.8,649.5,330.2,-368.1
CHD,2012,2012-12-31,258.9,303.1,173.1,-436.2,343,343,146.4,933.8,725.6,,470,1213.8,1254.9,242.2,4098.1,649.4,23,45.5,39.8,2.5,192,86.6,0,2012-12-31,586,1929.3,277.6,253.8,,-1.469,4098.1,903.2,2060.9,2037.2,649.4,303.1,-336.1
CHD,2011,2011-12-31,231.8,264.6,147.5,-404.5,251.4,251.4,146.4,755.2,383.6,,292.3,868.4,904.1,200.7,3117.6,249.7,12,38.5,1.7,2.9,151.2,71.9,0,2011-12-31,506,1714,284.6,2.6,,0.942,3117.6,252.3,2040.6,1077,249.7,264.6,-94.4
CHD,2010,2010-12-31,206.3,231.1,149,-394.9,189.2,189.2,73.2,649.5,447.1,0,254.3,857.4,872.5,195.4,2945.2,249.7,9.2,33.8,1.8,16.3,123.3,88.4,0,2010-12-31,468.3,1501.8,284.8,90,,0.4947,2945.2,339.7,1870.7,1074.5,249.7,231.1,-24.6
CHD,2009,2009-12-31,177.8,222.2,154.7,-350.6,447.1,447.1,73.2,928.3,567,184.1,201.3,838.1,794.9,216.9,3118.4,597.3,12.8,20.4,15.6,10.1,151,88.8,10.200000000000017,2009-12-31,455.6,1275.1,282.2,34.9,,-0.1113,3118.4,816.3,1601.6,1516.9,597.3,232.4,-32.9
CHD,2008,2008-12-31,187,211.2,123.6,-345.7,198,198,73.2,665.1,387.1,71.5,172,845.2,810.2,198.9,2801.4,781.4,10.1,15.1,1.8,-20.5,129.2,86.3,31.700000000000017,2008-12-31,384.5,1063.9,280.3,3.2,,-1.1555,2801.4,856.1,1331.5,1469.9,781.4,242.9,-37.3
CHD,2007,2007-12-31,167.5,247.9,135.6,-334.8,249.8,249.8,70,735.4,457.8,33.7,162.7,688.8,667.7,213.7,2532.5,707.3,10.3,13.5,6,39.1,124.2,75.8,1.299999999999983,2007-12-31,350.9,891.9,265,115,,-1.0426,2532.5,856,1080.3,1452.2,707.3,249.2,-42.6
CHD,2006,2006-12-31,156.6,231.4,134,-298.3,110.5,110.5,70,556.1,444.4,38.1,134.3,686.3,682.6,194.9,2334.2,792.9,10.4,9.4,13.4,12.2,98.4,53.1,0,2006-12-31,340.5,740.1,261.4,102.3,,-1.9323,2334.2,933.3,863.8,1470.3,792.9,231.4,-48.8
CHD,2005,2005-12-31,145.4,187.9,110,-264.3,126.7,126.7,70,494.4,409.7,15.7,124.9,523.7,546.1,156.1,1962.1,635.3,10.9,11.2,33,-0.5,95.1,54,1.0999999999999943,2005-12-31,326.9,618.1,257.6,105.6,,-1.4476,1962.1,756.5,696.9,1265.2,635.3,189,-55.8
CHD,2004,2004-12-31,110.5,166.2,131.6,-232.7,145.5,145.5,70,493.8,357.5,5.8,108.2,511.6,479.2,148.9,1878,754.7,13.3,20.9,11.5,-3.1,97.2,40.2,1,2004-12-31,332.2,510.5,252.8,98.2,,-1.7041,1878,858.7,560,1318,754.7,167.2,-64.8
CHD,2003,2003-12-31,79.9,107.6,69,-203.6,75.6,75.6,46.7,289.2,232.1,3.6,61,259.4,125,84.2,1119.6,331.1,152.6,14.1,17.2,-14,56.6,26.6,0.9000000000000057,2003-12-31,258,435.7,244.7,62.3,,0.2207,1119.6,397,438.5,681.1,331.1,108.5,-81.1
CHD,2002,2002-12-31,88.1,100.3,74.8,-186,76.3,76.3,46.7,285.4,191.2,11.5,57.1,202.4,96.6,82.7,988.2,352.5,132,18.2,12.3,-16.9,39.6,22.2,0.7999999999999972,2002-12-31,240,367.2,239.4,4.5,,0.2034,988.2,368.4,347.6,640.6,352.5,101.1,-88.9
CHD,2001,2001-12-31,97.2,106.3,78.9,-169.9,52.4,52.4,46.7,293.2,196,8.4,27,127.3,148.6,101.2,949.1,406.6,115.1,19.8,8.3,-9.7,35,21.5,5.799999999999997,2001-12-31,231.4,312.4,234.9,3.2,0,0.0272,949.1,418.1,282.3,666.8,406.6,112.1,-95.5
CHD,2000,2000-12-31,52.5,65,76.8,-158.5,21.6,24.6,46.7,162.5,149.1,0.7,17.9,84,8.2,55.2,455.6,20.1,19.4,11.7,6,-9.4,30.4,13,0,2000-12-31,168.6,276.7,230.3,13.2,3,0.6188,455.6,34,234.7,221,20.1,65,-101.8
CHD,1999,1999-12-31,47,64.5,59.2,-157.3,19.8,23.8,46.7,175.8,140.6,0.7,20.4,83.7,4.1,72.7,476.3,58.1,20.2,8.2,8.2,-5.1,27,7.3,0,1999-12-31,182.2,253.9,233.1,25.6,4,0.5959,476.3,84.4,226.7,249.6,58.1,64.5,-87
