symbol,year,period,accountsPayable,accountsReceivables,accruedLiability,accumulatedDepreciation,cashEquivalents,cashShortTermInvestments,commonStock,currentAssets,currentLiabilities,currentPortionLongTermDebt,deferredIncomeTax,goodwill,intangiblesAssets,inventory,liabilitiesShareholdersEquity,longTermDebt,longTermInvestments,otherCurrentAssets,otherCurrentliabilities,otherEquity,otherLiabilities,otherLongTermAssets,otherReceivables,period,propertyPlantEquipment,retainedEarnings,sharesOutstanding,shortTermDebt,shortTermInvestments,tangibleBookValueperShare,totalAssets,totalDebt,totalEquity,totalLiabilities,totalLongTermDebt,totalReceivables,treasuryStock
ODFL,1997,1997-12-31,14.2,43.4,19.8,-83.1,0.7,0.7,0.8,59.9,39.1,5.1,16.6,,,5.1,191.1,42.2,,2,0,,7.7,6.4,1.5,1997-12-31,124.8,60.8,63.1,0,,1.355,191.1,47.3,85.5,105.6,42.2,44.9,
ODFL,1996,1996-12-31,14.9,40,17.3,-70.9,1.4,1.4,0.8,56.3,35.9,3.7,13.4,,,4.5,170.7,39.5,,2.6,0,,7.1,5.3,0.8999999999999986,1996-12-31,109.2,50.7,63.4,0,,1.1814,170.7,43.1,74.9,95.8,39.5,40.9,
ODFL,1995,1995-12-31,10.5,34.4,15.2,-60.4,1,1,0.8,50.5,31.9,6.2,10.3,,,3.9,143.3,24,,2.9,0,,8.4,4.8,3,1995-12-31,88.1,44.6,63.4,0,,1.0852,143.3,30.2,68.8,74.6,24,37.4,
ODFL,1994,1994-12-31,8.8,29.4,17.3,-50.3,2.4,2.4,0.8,45.6,34.5,6.7,9,,,3.8,124,11.9,,4.1,1.7,,4.9,3.8,1.2000000000000028,1994-12-31,74.6,39.8,63.5,0,,1.0031,124,18.6,63.7,60.3,11.9,30.6,
ODFL,1993,1993-12-31,9.4,26.3,19.2,-42.2,5.6,5.6,0.8,46.6,35.1,5.9,8.6,,,2.9,110.7,13.1,,4.7,0.6,,0.3,3.6,2.599999999999998,1993-12-31,60.5,29.8,63.5,0,,0.8457,110.7,19,53.7,57,13.1,28.9,
ODFL,1992,1992-12-31,10.1,21.1,14.8,-33.6,9.3,9.3,0.8,38.3,30.2,5.1,2.9,,,2.7,91.3,12.8,,0,0.2,,0.4,3,1.5999999999999979,1992-12-31,50,21.5,63.6,0,,0.7075,91.3,17.9,45,46.3,12.8,22.7,
ODFL,1991,1991-12-31,5.7,18.5,11.6,-32.5,2.6,2.6,0.8,28,20.4,2.7,1.5,,,2.4,69.7,10.2,,0,0.4,,0.5,2.7,1.3999999999999986,1991-12-31,39.1,13.5,63.6,0,,0.5818,69.7,13,37,32.7,10.2,19.9,
ODFL,1990,1990-12-31,8.8,24.8,13.9,-47,0.9,0.9,1.2,36.6,35,12.1,2.4,,,5,93.7,35.9,,0,0.1,,0.6,3.6,1.0999999999999979,1990-12-31,53.5,13.7,50.6,0,,0.2925,93.7,47.9,19.8,73.9,35.9,25.9,
OMC,2019,2019-12-31,11768.4,9086.6,290.3,-1142.8,4305.7,4309.3,44.6,14584.7,15980.9,649,408.1,9440.5,338.2,,26783.4,4531.9,106.8,1188.8,3263.1,-1197.6,2189.4,251.5,0,2019-12-31,2061.7,7806.3,217.1,10.1,3.6,-31.89682,26783.4,5283.1,2853.9,23929.5,4624,9086.6,-4560.3
OMC,2018,2018-12-31,11464.3,8827.6,,-1185,3652.4,3657.9,44.6,13726.9,15270.2,499.6,413.7,9384.3,382.8,,24617,4384.1,120.9,1241.4,3298.2,-1228.5,1197.8,307.7,0,2018-12-31,694.4,7016.1,223.9,8.1,5.5,-32.24654,24617,4891.8,2547.1,22069.9,4384.1,8827.6,-4013.9
OMC,2017,2017-12-31,11574.6,8083.8,,-1279.2,3796,3796.4,44.6,14116,15108.9,0,483.6,9337.5,368.4,1110.6,24931.2,4912.9,120.3,1125.2,3522.5,-936.7,1091.2,298.1,0,2017-12-31,690.9,6210.6,230.1,11.8,0.4,-30.81617,24931.2,4924.7,2615.1,22316.1,4912.9,8083.8,-3505.4
OMC,2016,2016-12-31,10476.7,7510.8,,-1233.4,3002.2,3022.8,44.6,12722,14010.9,0.1,480.5,8976.1,427.4,1125.4,23165.4,4920.5,120.4,1063,3505.4,-1355.2,892.3,244.7,0,2016-12-31,674.8,5677.2,234.7,28.7,20.6,-30.85428,23165.4,4949.3,2162,21003.4,4920.5,7510.8,-3002.1
OMC,2015,2015-12-31,9812,7220.9,,-1206.6,2605.2,2619.7,59.6,11980.5,14219.6,1001.4,469.1,8676.4,344.8,1122.7,22110.7,3564.2,136.6,1017.2,3401,-1014.5,800.5,279.7,0,2015-12-31,692.7,10178.2,239.7,5.2,14.5,-27.40426,22110.7,4570.8,2452.4,19658.3,3564.2,7220.9,-7629.9
OMC,2014,2014-12-31,8165,6525,,-1221,2388,2390,60,11191,12061,0,655,8822,389,1167,21560,4563,148,1109,3889,-617,774,301,0,2014-12-31,708,9577,247,7,2,-25.7571,21560,4570,2850,18710,4563,6525,-6987
OMC,2013,2013-12-31,8359,6633,,-1230,2711,2729,60,11652,12278,0,833,8916,386,1288,22099,4033,132,1003,3913,-190,685,275,0,2013-12-31,737,8961,258,6,18,-22.1705,22099,4040,3582,18516,4033,6633,-6064
OMC,2012,2012-12-31,8297,6958,,-1235,2678,2699,60,11661,11876,0,933,8844,456,1008,22152,4449,155,996,3572,-130,740,311,0,2012-12-31,724,8394,262,6,21,-22.2901,22152,4455,3461,18691,4449,6958,-5700
OMC,2011,2011-12-31,8060,6632,,-1186,1781,1805,60,10422,11671,1,868,8456,468,640,20505,3183,208,1344,3601,-192,602,269,0,2011-12-31,683,7724,273,10,24,-19.8535,20505,3193,3504,17001,3183,6632,-5131
OMC,2010,2010-12-31,7727,5977,,-1168,2289,2300,60,10194,11023,1,748,7809,278,708,19566,3125,324,1209,3245,-106,577,308,0,2010-12-31,653,7053,286,50,11,-15.7587,19566,3176,3581,15986,3125,5977,-4697
OMC,2009,2009-12-31,7144,5574,,-1147,1587,1595,60,8789,10083,18,488,7641,221,608,17921,2221,327,1012,2902,-8,462,266,0,2009-12-31,677,6465,308,19,8,-11.9058,17921,2258,4195,13726,2221,5574,-3730
OMC,2008,2008-12-31,6881,5776,,-1031,1097,1112,60,8565,9754,3,312,7220,221,672,17318,3054,297,1005,2854,-247,444,295,0,2008-12-31,720,5888,307,16,15,-12.7622,17318,3073,3523,13796,3054,5776,-3778
OMC,2007,2007-12-31,8081,6813,,-1060,1793,1841,60,10504,11227,3,175,7319,196,,19272,3055,247,724,3132,431,481,300,0,2007-12-31,707,5078,323,12,48,-10.5975,19272,3069,4092,15180,3055,6813,-3096
OMC,2006,2006-12-31,7333,5994,,-993,1740,1929,30,9647,10296,1,438,6852,143,,18164,3055,214,776,2952,268,306,669,0,2006-12-31,640,4290,337,11,189,-9.27,18164,3066,3871,14293,3055,5994,-2378
OMC,2005,2005-12-31,6219,5366,,-873,836,1210,30,7967,8700,1,443,6493,121,,15920,2358,182,675,2465,-87,298,547,0,2005-12-31,609,3599,357,15,374,-7.4706,15920,2374,3948,11972,2358,5366,-1416
OMC,2004,2004-12-31,6012,4917,,-910,1166,1740,30,8095,8744,209,317,6411,110,,16002,2358,163,643,2506,90,309,587,0,2004-12-31,636,2975,374,18,574,-6.5321,16002,2585,4079,11924,2358,4917,-841
OMC,2003,2003-12-31,5513,4530,,-817,1529,1549,30,7286,7762,12,204,5886,121,,14499,2537,151,545,2194,-14,343,458,0,2003-12-31,597,2641,381,42,20,-6.6719,14499,2591,3466,11033,2537,4530,-571
OMC,2002,2002-12-31,4834,3967,,-717,667,696,30,5637,6840,35,,4851,98,,11820,1945,137,450,1920,-290,294,539,0,2002-12-31,558,2115,377,50,29,-6.313,11820,2031,2569,9251,1945,3967,-705
OMC,2001,2001-12-31,4303,3721,1124,-619,472,517,30,5234,6644,40,,,3935,,10617,1340,186,437,1008,-421,297,715,0,2001-12-31,548,1620,381,169,45,-4.6089,10617,1550,2178,8439,1340,3721,-450
OMC,2000,2000-12-31,4351,3857,1183,-557,517,577,29,5367,6625,29,38,,2949,,9891,1245,512,450,989,-352,297,580,0,2000-12-31,483,1259,368,73,60,-3.8043,9891,1348,1548,8343,1245,3857,-553
OMC,1999,1999-12-31,4113,3358,1085,-522,576,601,94,4712,6009,83,320,,2428,,9018,712,1172,329,681,199,301,260,0,1999-12-31,445,882,355,48,25,-2.4648,9018,842,1553,7465,712,3358,-430
OMC,1998,1998-12-31,3272,2575,953,-415,648,729,89,3981,4796,65,,,2031,,6910,716,269,282,471,-152,221,303,0,1998-12-31,327,750,337,35,81,-2.8042,6910,816,1086,5824,716,2575,-244
OMC,1997,1997-12-31,2595,1909,586,-337,556,644,87,2988,3579,3,,,1235,,4966,342,281,207,380,-95,115,222,0,1997-12-31,240,555,324,14,88,-1.1358,4966,359,867,4099,342,1909,-214
OMC,1996,1996-12-31,2070,1555,478,-301,510,523,43,2425,2863,4,,,1000,,4056,205,224,177,307,-36,125,185,0,1996-12-31,222,419,322,5,13,-0.6211,4056,214,801,3255,205,1555,-180
OMC,1995,1995-12-31,1735,1503,380,-260,314,335,40,2106,2502,3,,,833,,3528,290,200,128,367,-57,123,188,0,1995-12-31,200,300,299,18,21,-0.9398,3528,311,552,2976,290,1503,-122
OMC,1994,1994-12-31,1426,1140,326,-221,228,257,19,1602,1987,4,,,758,,2852,187,165,65,222,-53,96,155,0,1994-12-31,172,325,289,9,28,-0.7543,2852,200,541,2312,187,1140,-107
OMC,1993,1993-12-31,1058,901,317,-189,175,213,18,1274,1524,22,,,603,,2290,278,112,59,101,-87,57,139,0,1993-12-31,161,287,265,26,38,-0.7585,2290,326,402,1888,278,901,-68
OMC,1992,1992-12-31,927,827,248,-163,112,131,15,1137,1311,10,,,479,,1952,235,107,58,100,-53,60,77,0,1992-12-31,153,245,228,27,18,-0.7456,1952,272,309,1643,235,827,-54
OMC,1991,1991-12-31,829,797,237,-155,114,157,15,1111,1197,28,,,447,,1886,245,106,48,68,22,40,63,0,1991-12-31,159,219,227,36,44,-0.3568,1886,309,366,1520,245,797,-44
OMC,1990,1990-12-31,794,773,216,-140,112,123,14,1027,1106,14,,,422,,1749,279,81,47,65,31,32,56,0,1990-12-31,163,192,212,18,11,-0.5849,1749,311,298,1450,279,773,-37
OMC,1989,1989-12-31,712,699,191,-125,87,126,14,937,981,12,,,377,,1548,267,41,48,45,-7,35,39,0,1989-12-31,153,168,207,22,39,-0.6715,1548,301,238,1309,267,699,-34
OMC,1988,1988-12-31,553,585,149,-96,84,149,13,820,761,5,,,140,,1135,115,31,30,35,-5,55,26,0,1988-12-31,119,145,198,19,64,0.3283,1135,138,205,931,115,585,-33
OKE,2019,2019-12-31,1209.9,836.421,192.633,,20.958,20.958,4.45,1470.334,2020.298,9.599,536.063,680.996,276.837,531.942,21812.121,12479.757,861.844,81.013,388.166,-131.481,525.756,154.578,0,2019-12-31,15.147,0,413.23905,220,,12.74835,21812.121,12733.652,6225.951,15586.17,12504.053,836.421,-808.394
OKE,2018,2018-12-31,1116.337,818.958,161.377,,11.975,11.975,4.45,1398.632,2108.436,509.415,219.731,,967.142,466.891,18231.671,8873.334,969.15,100.808,321.307,-121.785,424.383,130.096,0,2018-12-31,,,411.53261,0,,13.6378,18231.671,9408.993,6579.543,11652.128,8899.578,818.958,-851.806
OKE,2017,2017-12-31,1140.571,1202.951,135.309,,37.193,37.193,4.232,1764.458,2667.335,432.65,52.697,681.1,312.36,432.594,16845.937,8091.629,1003.156,91.72,344.132,-105.411,348.924,386.737,0,2017-12-31,,0,388.70354,614.673,,11.66546,16845.937,9138.952,5527.867,11318.07,8091.629,1202.951,-876.713
OKE,2016,2016-12-31,874.731,872.43,112.514,,248.875,248.875,2.458,1429.684,2836.701,410.65,1623.822,525.535,479.824,200.946,16138.751,7919.996,958.807,107.433,328.529,-101.236,329.317,173.498,0,2016-12-31,,0,210.68166,1110.277,,-3.87606,16138.751,9440.923,188.745,15950.006,7919.996,872.43,-893.677
OKE,2015,2015-12-31,615.982,593.979,129.043,,97.619,97.619,2.458,975.21,1638.266,110.65,1436.715,525.535,491.723,204.78,15446.111,8323.582,948.221,78.832,236.251,-84.543,281.212,131.433,0,2015-12-31,,0,209.73103,546.34,,-3.24921,15446.111,8980.572,335.798,15110.313,8323.582,593.979,-917.862
OKE,2014,2014-12-31,891.413,745.494,104.877,,172.812,172.812,2.458,1307.244,2392.345,10.65,1395.222,0,1014.74,189.967,15261.773,7150.142,1132.653,198.971,330.109,-99.959,318.181,144.699,0,2014-12-31,,2020.815,208.32225,1055.296,,-2.02871,15261.773,8216.088,592.115,14669.658,7150.142,745.494,-953.701
OKE,2013,2013-12-31,1504,1550,,,149,149,2,2371,2696,11,1938,683,499,417,17708,7755,1230,255,618,-80,473,627,0,2013-12-31,,2021,207,564,,5.5797,17708,8330,2338,15370,7755,1550,-997
OKE,2012,2012-12-31,1333,1349,,,584,584,2,2765,2813,11,1593,591,405,517,15855,6515,1221,315,651,-163,702,759,0,2012-12-31,,2059,205,817,,5.5268,15855,7343,2130,13726,6515,1349,-1040
OKE,2011,2011-12-31,1342,1340,,,66,66,1,2319,3246,364,1447,602,412,550,13697,4530,1223,363,698,-152,675,696,0,2011-12-31,,1960,207,842,,5.913,13697,5736,2239,11458,4530,1340,-935
OKE,2010,2010-12-31,1215,1333,,,31,31,1,2379,3151,643,1172,603,420,709,12499,3687,1188,306,736,-126,569,596,0,2010-12-31,,1827,214,557,,6.6636,12499,4887,2449,10051,3687,1333,-663
OKE,2009,2009-12-31,1240,1438,,,29,29,1,2588,3339,268,1038,603,428,583,12828,4334,765,538,949,-114,671,650,0,2009-12-31,,1686,212,882,,5.5519,12828,5484,2207,10620,4334,1438,-683
OKE,2008,2008-12-31,1123,1265,,,510,510,1,3378,4194,118,891,603,435,859,13126,4113,755,743,683,-99,761,691,0,2008-12-31,,1553,210,2270,,5,13126,6501,2088,11038,4113,1265,-697
OKE,2007,2007-12-31,1436,1723,,,19,19,1,2951,2882,420,681,601,443,841,11062,4215,756,368,823,-7,514,465,0,2007-12-31,,1411,208,203,0,4.4519,11062,4838,1969,9093,4215,1723,-710
OKE,2006,2006-12-31,1077,1348,,,68,68,1,3239,2064,18,707,601,451,925,10505,4031,772,897,963,40,686,598,0,2006-12-31,,1257,221,6,,5.2715,10505,4055,2216,8289,4031,1348,-340
OKE,2005,2005-12-31,1756,2203,,,8,8,1,4406,4795,7,604,683,,911,10013,2024,716,1284,1491,-65,795,214,0,2005-12-31,,1094,195,1542,,5.7026,10013,3572,1795,8219,2024,2203,-279
OKE,2004,2004-12-31,1185,1432,33,,9,9,1,2519,2915,342,645,225,,616,7193,1543,259,461,711,-11,398,403,0,2004-12-31,,649,208,644,,6.6394,7193,2616,1606,5587,1630,1432,-51
OKE,2003,2003-12-31,814,970,33,,12,12,1,1880,2226,6,415,226,,519,6314,1878,69,378,773,-21,454,448,0,2003-12-31,,496,190,600,,5.3474,6314,2585,1241,5073,1979,970,-50
OKE,2002,2002-12-31,672,773,29,,74,74,1,1627,1721,6,475,114,,75,5731,1511,56,705,748,-8,549,920,0,2002-12-31,,508,122,266,,10.2623,5731,1892,1366,4365,1620,773,-39
OKE,2001,2001-12-31,390,678,32,,28,28,1,1562,1818,250,499,114,,103,5879,1498,223,753,547,-4,676,708,0,2001-12-31,,416,120,599,,9.5917,5879,2469,1265,4614,1620,678,-50
OKE,2000,2000-12-31,1256,1628,24,,0,0,0,3325,3535,11,382,93,,76,7369,1336,211,1621,1420,-1,753,644,0,2000-12-31,,388,118,824,,9.5847,7369,2308,1225,6144,1473,1628,-58
OKE,1999,1999-12-31,238,371,17,,0,0,0,594,787,22,348,,,135,3240,775,196,87,48,-2,178,328,0,1999-12-31,,318,118,462,,9.7542,3240,1259,1152,2088,775,371,-60
OKE,1998,1999-08-31,184,228,7,,4,4,0,439,544,23,324,82,,119,3025,810,189,88,66,,173,247,0,1999-08-31,,302,124,264,,8.8145,3025,1097,1174,1850,810,228,-23
OKE,1997,1998-08-31,137,178,8,,0,0,0,338,461,17,314,77,,142,2422,312,11,18,87,,166,310,0,1998-08-31,,271,126,212,,4.1508,2422,541,1169,1254,312,178,0
OKE,1996,1997-08-31,80,101,7,,14,14,0,207,189,19,184,5,,82,1237,328,0,10,38,,74,182,0,1997-08-31,,233,112,45,,4.0893,1237,392,463,775,328,101,0
OKE,1995,1996-08-31,97,119,19,,1,1,207,233,203,15,0,,,97,1220,337,,16,22,,257,192,0,1996-08-31,,208,109,50,,3.8073,1220,402,424,796,337,119,0
OKE,1994,1995-08-31,58,82,19,,12,12,201,194,174,13,,,,88,1169,351,,11,29,,247,209,0,1995-08-31,,187,108,55,,3.6019,1169,419,398,772,351,82,
OKE,1993,1994-08-31,44,49,19,,5,5,196,169,149,14,0,,,96,1137,363,,17,22,,246,230,2,1994-08-31,,175,107,50,,3.4579,1137,427,379,758,363,51,0
OKE,1992,1993-08-31,39,52,43,,10,10,194,168,126,16,0,,,95,1104,376,,12,6,,231,215,0,1993-08-31,,169,107,22,,3.3925,1104,414,372,732,376,52,0
OKE,1991,1992-08-31,17,51,41,,2,2,195,159,102,17,0,,,95,1070,381,,11,22,,224,227,0,1992-08-31,,159,107,5,,3.3084,1070,403,363,707,381,51,0
OKE,1990,1991-08-31,30,55,34,,5,5,194,173,180,8,0,,,87,1052,283,,23,22,,233,216,3,1991-08-31,,152,106,86,,3.2736,1052,377,356,696,283,58,0
OKE,1989,1990-08-31,47,51,28,,2,2,215,151,164,28,0,,,81,940,216,,15,23,,217,198,2,1990-08-31,,139,101,37,,3.297,940,281,342,598,216,53,-20
OKE,1988,1989-08-31,47,52,34,,7,7,215,154,210,39,0,,,75,923,144,,19,25,,225,209,0,1989-08-31,,126,108,65,,3.0926,923,249,343,580,144,52,-7
OKE,1987,1988-08-31,30,35,33,,29,29,215,128,185,38,0,,,48,958,232,,13,84,,214,214,3,1988-08-31,,103,112,0,,2.8393,958,271,327,631,232,38,0
OKE,1986,1987-08-31,35,43,30,,6,6,215,152,104,31,0,,,82,919,287,,16,7,,204,96,5,1987-08-31,,100,112,0,,2.8125,919,318,324,596,287,48,0
OKE,1985,1986-08-31,41,47,24,,16,16,208,179,106,34,0,,,87,936,314,,22,8,,166,77,7,1986-08-31,,133,110,0,,3.1,936,348,350,586,314,54,0
OKE,1984,1985-08-31,81,70,32,,13,13,199,224,140,20,0,,,124,924,298,,16,8,,144,58,1,1985-08-31,,134,108,0,,3.0926,924,317,343,582,298,71,0
OKE,1983,1984-08-31,83,86,17,,11,11,186,228,136,21,0,,,126,1030,318,,4,16,,184,54,1,1984-08-31,,197,104,0,,3.6827,1030,339,392,638,318,87,0
OKE,1982,1983-08-31,108,92,12,,8,8,168,236,160,19,0,,,126,1018,339,,11,18,0,157,48,0,1983-08-31,,185,99,4,,3.5657,1018,362,362,656,339,92,0
ORCL,2020,2020-05-31,637,5551,2028,-7581,37239,43057,26486,52140,17200,2371,41,43769,3738,211,115438,69209,,,12164,-1717,16271,6747,778,2020-05-31,9044,-12696,3067,0,5818,-11.55298,115438,71580,12074,103364,69209,6329,
ORCL,2019,2019-05-31,580,5134,1628,-6823,20514,37827,26909,46386,18630,4494,264,43779,5279,320,108709,51656,,,11928,-1538,15796,7013,776,2019-05-31,6252,-3496,3359,0,17313,-8.11938,108709,56150,21785,86924,51656,5910,
ORCL,2018,2018-05-31,529,5136,1806,,21620,67261,28950,76159,19124,4491,,43755,6670,,137851,56128,,,12298,-1689,15726,5370,0,2018-05-31,5897,19111,3997,0,45641,-1.01401,137851,60619,46372,91479,56128,5136,
ORCL,2017,2017-05-31,599,5300,1966,-4979,21784,66078,27065,74515,24178,9797,,43045,7679,300,134991,47132,,,11816,-990,9435,4437,0,2017-05-31,5315,27598,4137,0,44294,0.75804,134991,56929,53860,81131,47132,5300,
ORCL,2016,2016-05-31,504,5385,1966,-4096,20152,56125,24217,64313,17208,3750,,34590,4943,212,112180,39114,,,10988,-1012,8068,4334,0,2016-05-31,4000,23888,4131,0,35973,1.87751,112180,42864,47289,64891,39114,5385,
ORCL,2015,2015-05-31,806,5618,1839,-3178,21716,54368,23156,63183,15291,1999,0,34087,6406,189,110903,38978,,0,10647,-1120,7536,3541,0,2015-05-31,3686,26503,4343,0,32652,1.88119,110903,40977,48663,62240,38978,5618,
ORCL,2014,2014-05-31,471,6087,1940,-3178,17769,38819,21077,48128,14389,1508,,29652,6137,189,90266,21473,,922,10470,-229,6957,3288,0,2014-05-31,3061,25965,4464,0,21050,2.4841,90266,22981,46878,43388,21473,6087,
