symbol,year,period,costOfGoodsSold,dilutedAverageSharesOutstanding,dilutedEPS,ebit,grossIncome,interestIncomeExpense,netIncome,netIncomeAfterTaxes,period,pretaxIncome,provisionforIncomeTaxes,researchDevelopment,revenue,sgaExpense,totalOperatingExpense,totalOtherIncomeExpenseNet
MAS,2010,2010-12-31,5752,349,-1.59,-533,1840,-244,-1043,-1002,2010-12-31,-777,225,,7592,1618,2373,
MAS,2009,2009-12-31,5774,351,0.11,45,2018,-196,-183,-102,2009-12-31,-151,-49,,7792,1701,1973,
MAS,2008,2008-12-31,7224,353,-0.12,16,2376,-203,-391,-343,2008-12-31,-211,132,,9600,1835,2360,-24
MAS,2007,2007-12-31,8559,373,1.44,937,3211,-160,386,434,2007-12-31,770,336,,11770,2025,2274,-7
MAS,2006,2006-12-31,9259,400,1.74,1025,3519,-136,488,488,2006-12-31,900,412,,12778,2063,2494,11
MAS,2005,2005-12-31,9033,430,2.19,1532,3609,-115,940,894,2005-12-31,1412,518,,12642,1969,2077,-5
MAS,2004,2004-12-31,8356,456,2.26,1548,3718,-55,893,949,2004-12-31,1518,569,,12074,2011,2170,25
MAS,2003,2003-12-31,7586,491,1.63,1398,3350,-181,806,753,2003-12-31,1216,463,,10936,1856,1952,-1
MAS,2002,2002-12-31,6451,514,1.53,1307,2969,-248,590,682,2002-12-31,1031,349,,9419,1507,1661,-28
MAS,2001,2001-12-31,5807,475,1.35,510,2551,-198,199,199,2001-12-31,301,102,,8358,1418,2041,-11
MAS,2000,2000-12-31,4898,452,1.59,967,2345,-76,592,592,2000-12-31,893,302,,7243,1222,1378,3
MAS,1999,1999-12-31,3996,446,1.38,911,2311,-35,570,570,1999-12-31,904,335,,6307,1355,1400,27
MAS,1998,1998-12-31,2794,344,1.47,681,1551,12,476,476,1998-12-31,755,279,,4345,842,871,63
MAS,1997,1997-12-31,2378,338,1.21,587,1382,39,382,382,1997-12-31,631,249,,3760,776,795,5
MAS,1996,1996-12-31,2048,331,0.95,481,1189,41,295,295,1996-12-31,503,208,,3237,696,709,-19
MAS,1995,1995-12-31,1846,321,0.66,402,1081,-39,-442,200,1995-12-31,352,152,,2927,668,679,-11
MAS,1994,1994-12-31,3002,314,0.62,510,1466,-206,194,194,1994-12-31,323,129,,4468,957,956,19
MAS,1993,1993-12-31,2622,305,0.73,404,1264,-71,221,221,1993-12-31,363,142,,3886,861,860,30
MAS,1992,1992-12-31,2381,303,0.6,359,1144,-101,183,183,1992-12-31,305,122,,3525,785,785,47
MAS,1991,1991-12-31,2206,300,0.15,248,935,-127,45,45,1991-12-31,98,53,,3141,686,687,-24
MAS,1990,1990-12-31,2210,305,0.45,363,999,-126,139,139,1990-12-31,236,97,,3209,637,636,-1
MAS,1989,1989-12-31,2175,311,0.71,405,976,-113,221,221,1989-12-31,327,106,,3151,571,571,35
MAS,1988,1988-12-31,1948,312,1.02,440,962,-103,318,318,1988-12-31,457,139,,2911,522,522,119
MAS,1987,1987-12-31,1483,299,0.8,381,778,-79,240,240,1987-12-31,358,118,,2260,397,397,56
MA,2019,2019-12-31,,1022,7.91683,9664,,40,8118,8091,2019-12-31,9731,1640,,16883,6626,7219,27
MA,2018,2018-12-31,,1047,6.38936,7282,,-64,5859,5784,2018-12-31,7204,1420,,14950,6170,7668,-14
MA,2017,2017-12-31,,1072,4.59106,6622,,-98,3915,4788,2017-12-31,6522,1734,,12497,5243,5875,-2
MA,2016,2016-12-31,,1101,3.76305,5761,,-52,4059,4059,2016-12-31,5646,1587,,10776,4485,5015,-63
MA,2015,2015-12-31,,1137,3.39037,5078,,-36,3808,3808,2015-12-31,4958,1150,,9667,4295,4589,-84
MA,2014,2014-12-31,,1169,3.15,5106,,-20,3617,3617,2014-12-31,5079,1462,,9473,3911,4367,-7
MA,2013,2013-12-31,,1215,2.63,4503,,24,3116,3116,2013-12-31,4500,1384,,8346,3512,3843,-27
MA,2012,2012-12-31,,1260,2.2,3937,,17,2759,2758,2012-12-31,3932,1174,,7391,3177,3454,-22
MA,2011,2011-12-31,,1280,1.91,2713,,27,1906,1904,2011-12-31,2746,842,,6714,3050,4001,6
MA,2010,2010-12-31,,1310,1.41,2752,,5,1846,1847,2010-12-31,2757,910,,5539,2634,2787,0
MA,2009,2009-12-31,,1302,1.12,2260,,-57,1463,1463,2009-12-31,2218,755,,5099,2690,2839,15
MA,2008,2008-12-31,,1301,1.05,-546,,90,-254,-254,2008-12-31,-383,-129,,4992,2931,5537,72
MA,2007,2007-12-31,,1357,0.81,1099,,482,1086,1086,2007-12-31,1671,586,,4068,2838,2968,90
MA,2006,2006-12-31,,1358,0.05,229,,64,50,50,2006-12-31,294,244,,3326,2557,3097,1
MA,2005,2005-12-31,,1350,0.23,393,,-9,267,267,2005-12-31,407,141,,2938,2359,2544,23
MA,2004,2004-12-31,,1350,0.19,347,,-21,238,238,2004-12-31,324,86,,2593,2102,2247,-2
MA,2003,2003-12-31,,1000,0.11,-602,,-6,-386,-391,2003-12-31,-612,-221,,2231,1950,2833,-3
MA,2002,2002-12-31,,862,0.14,142,,15,116,117,2002-12-31,158,42,,1892,1659,1750,2
MA,2001,2001-12-31,,717,0.2,222,,13,142,138,2001-12-31,229,91,,1611,1320,1390,-6
MA,2000,2000-12-31,,717,0.16,178,,21,118,111,2000-12-31,193,82,,1445,1208,1267,-6
MXIM,2020,2020-06-27,758.743,272.028,2.42575,686.394,1432.652,-5.577,654.694,654.694,2020-06-27,678.096,23.402,440.166,2191.395,296.722,746.2579999999999,-2.721
MXIM,2019,2019-06-29,813.823,278.777,3.06243,747.098,1500.506,4.301,827.486,849.586,2019-06-29,754.421,-95.165,435.222,2314.329,308.617,753.408,3.022
MXIM,2018,2018-06-30,853.945,285.674,2.56167,833.448,1626.121,-11.923,467.318,717.918,2018-06-30,824.885,106.967,450.943,2480.066,322.918,792.6729999999999,3.36
MXIM,2017,2017-06-24,849.135,287.974,2.04328,694.777,1446.48,-34.3,571.613,571.613,2017-06-24,679.589,107.976,453.977,2295.615,291.511,751.703,19.112
MXIM,2016,2016-06-25,950.331,289.479,1.37206,313.849,1244.388,-32.7,227.475,227.475,2016-06-25,285.054,57.579,467.161,2194.719,288.899,930.5389999999999,3.905
MXIM,2015,2015-06-27,1034.997,288.949,1.26543,237.28,1271.867,-32.5,206.038,206.038,2015-06-27,246.17,40.132,521.772,2306.864,308.065,1034.5869999999998,41.39
MXIM,2014,2014-06-28,1068.9,289.1,1.36,422.3,1384.8,-24.7,354.8,354.8,2014-06-28,409.2,54.4,558.2,2453.7,324.7,962.5,11.6
MXIM,2013,2013-06-29,944.9,298.6,1.59,588.3,1496.6,-15.1,454.9,452.3,2013-06-29,570.3,118,534.8,2441.5,324.3,908.1999999999999,-2.9
MXIM,2012,2012-06-30,950.9,300,1.53,534.8,1452.7,-2.1,386.7,354.9,2012-06-30,532.7,177.8,552.4,2403.5,321.3,917.8000000000001,-11.2
MXIM,2011,2011-06-25,936.7,303.4,1.71,673,1535.6,-11.4,489,489,2011-06-25,661.7,172.7,525.3,2472.3,292.5,862.5999999999999,19.1
MXIM,2010,2010-06-26,804.5,310,0.63,292.1,1193.1,8,125.1,125.1,2010-06-26,300.1,174.9,474.7,1997.6,242.1,901.0999999999999,9.6
MXIM,2009,2009-06-27,797.1,311.5,0.21,17.4,848.9,17.2,10.5,10.5,2009-06-27,34.6,24.2,521.6,1646,203.8,831.4999999999999,23
MXIM,2008,2008-06-28,814.4,325.8,0.98,426.1,1238.4,56.7,317.7,317.7,2008-06-28,482.8,165.1,577.7,2052.8,234.6,812.3000000000001,
MXIM,2007,2007-06-30,792.7,329.9,0.87,352.4,1216.4,61.3,286.2,286.2,2007-06-30,413.7,127.5,659.5,2009.1,204.5,864,
MXIM,2006,2006-06-24,638.5,337.2,0.34,255.5,948.4,46.4,116.1,116.1,2006-06-24,301.9,185.8,514.1,1586.9,178.8,692.9000000000001,
MXIM,2005,2005-06-25,463.7,342.8,1.58,781.4,1208,28.3,540.8,540.8,2005-06-25,809.6,268.8,328.2,1671.7,98.5,426.59999999999997,
MXIM,2004,2004-06-26,433.4,350.6,1.2,606,1005.9,20.5,419.8,419.8,2004-06-26,626.5,206.7,306.3,1439.3,93.6,399.80000000000007,
MXIM,2003,2003-06-28,348.3,341.3,0.91,447,805,15.1,309.6,309.6,2003-06-28,462.1,152.5,272.3,1153.2,85.6,357.90000000000003,
MXIM,2002,2002-06-29,312.2,355.8,0.73,345.4,712.9,41.5,259.2,259.2,2002-06-29,386.8,127.7,275.5,1025.1,92,367.59999999999997,
MXIM,2001,2001-06-30,537.1,361.6,1.23,445.2,1039.5,59.8,334.9,334.9,2001-06-30,505,170,280.2,1576.6,150.6,594.3000000000001,
MXIM,2000,2000-06-24,260.2,317.8,0.88,385.4,604.8,39.8,280.6,280.6,2000-06-24,425.2,144.6,142.3,864.9,77.1,219.3,
MXIM,1999,1999-06-26,189.7,304.1,0.64,276.8,417.3,20.4,196.1,196.1,1999-06-26,297.2,101,88.2,607,52.3,140.5,
MXIM,1998,1998-06-27,183.7,301.3,0.59,255,376.5,14.9,178.1,178.1,1998-06-27,269.9,91.8,72.2,560.2,49.3,121.5,
MXIM,1997,1997-06-30,145.3,291.5,0.47,198.9,288.4,8.6,137,137,1997-06-30,207.5,70.6,51.3,433.7,38.2,89.5,
MXIM,1996,1996-06-30,146.3,283.7,0.43,185.9,275.4,4.6,123.3,123.3,1996-06-30,190.5,67.1,47.5,421.6,42,89.39999999999998,
MXIM,1995,1995-06-30,103.6,266,0.15,57.2,147.2,2.6,38.9,38.9,1995-06-30,59.9,20.9,42.4,250.8,47.6,90,
MXIM,1994,1994-06-30,64.3,254.5,0.09,35.6,89.7,2.1,24.1,24.1,1994-06-30,37.6,13.5,22.6,153.9,31.5,54.10000000000001,
MXIM,1993,1993-06-30,46.8,240.2,0.07,25.4,63.3,1.1,17.3,17.3,1993-06-30,26.6,9.3,16.4,110.2,21.5,37.900000000000006,
MXIM,1992,1992-06-30,37.8,232.6,0.06,20.5,49.1,0.6,13.7,13.7,1992-06-30,21,7.4,13.1,87,15.5,28.700000000000003,
MXIM,1991,1991-06-30,35.1,218.2,0.05,16,38.7,-0.4,10.1,10.1,1991-06-30,15.6,5.5,11,73.8,11.7,22.699999999999996,
MXIM,1990,1990-06-30,27.7,208.5,0.04,10.7,28.2,-0.5,7.6,7.6,1990-06-30,10.2,2.6,8.6,56,9,17.599999999999998,
MXIM,1989,1989-06-30,19.9,199.8,0.03,8.9,22.2,-0.3,5.5,5.5,1989-06-30,8.6,3.2,6.4,42.1,6.9,13.200000000000003,
MXIM,1988,1988-06-30,14.2,188.4,0.02,5,14.1,-0.6,3.5,2.9,1988-06-30,4.4,1.4,4.5,28.3,4.6,9.100000000000001,
MXIM,1987,1987-06-30,9.1,186,0,1.1,6.9,-0.3,0.7,0.4,1987-06-30,0.8,0.4,2.3,16,3.5,5.800000000000001,
MXIM,1986,1986-06-30,5.4,39.1,-0.04,-1.4,3.2,-0.2,-1.6,-1.6,1986-06-30,-1.6,0,2.2,8.6,2.4,4.6,
MKC,2019,2019-11-30,3202.1,134.1,5.35396,957.7,2145.3,-155.8,702.7,660.3,2019-11-30,819.2,158.9,67.3,5347.4,1099.5,1187.6,17.3
MKC,2018,2018-11-30,3209.5,133.2,4.97862,891.1,2093.3,-167.7,933.4,597.1,2018-11-30,741.3,144.2,69.4,5302.8,1094,1202.1999999999998,17.9
MKC,2017,2017-11-30,2936.3,128.4,4.08391,699.8,1794,-91.3,477.4,443.5,2017-11-30,594.8,151.3,66.1,4730.3,965.1,1094.1999999999998,-13.7
MKC,2016,2016-11-30,2579.8,128,3.87608,641,1831.7,-56,472.3,436.2,2016-11-30,589.2,153,61,4411.5,1108.5,1190.6999999999998,4.2
MKC,2015,2015-11-30,2559,129.2,3.57616,548.4,1737.3,-53.3,401.6,364.9,2015-11-30,496.2,131.3,60.8,4296.3,1063,1188.9,1.1
MKC,2014,2014-11-30,2513,131,3.43,603,1730.2,-49.7,437.9,408.5,2014-11-30,554.4,145.9,62,4243.2,1060,1127.1999999999998,1.1
MKC,2013,2013-11-30,2457.6,133.6,3.16,550.5,1665.8,-53.3,389,365.8,2013-11-30,499.4,133.6,61.3,4123.4,1009.4,1115.3000000000002,2.2
MKC,2012,2012-11-30,2396.4,134.3,3.05,578.3,1617.8,-54.6,407.8,386.3,2012-11-30,526.1,139.8,,4014.2,1037.8,1039.5,2.4
MKC,2011,2011-11-30,2175.1,134.3,2.84,540.3,1522.5,-51.2,374.2,348.8,2011-11-30,491.4,142.6,,3697.6,971.3,982.2000000000003,2.3
MKC,2010,2010-11-30,1919.1,134.7,2.75,509.8,1417.7,-49.3,370.2,344.7,2010-11-30,462.7,118,,3336.8,907.8,907.9000000000001,2.2
MKC,2009,2009-11-30,1864.9,132.3,2.43,466.9,1327.2,-52.8,299.8,283.5,2009-11-30,416.5,133,,3192.1,846.6,860.2999999999997,2.4
MKC,2008,2008-11-30,1888.4,131.8,2.33,376.5,1288.2,-56.7,255.8,237.2,2008-11-30,337.8,100.6,,3176.6,870.6,911.6999999999998,18
MKC,2007,2007-11-30,1724.4,132.7,2.07,354.2,1191.8,-60.6,230,210.1,2007-11-30,302.4,92.2,,2916.2,806.9,837.5999999999999,8.8
MKC,2006,2006-11-30,1601.8,135,2.32,269.6,1114.6,-53.7,202.2,158.3,2006-11-30,223,64.7,,2716.4,772.6,845.0000000000002,7.1
MKC,2005,2005-11-30,1555.4,138.1,1.66,343.5,1036.6,-48.2,214.9,199,2005-11-30,295.7,96.7,,2592,681.9,693.0999999999999,0.4
MKC,2004,2004-11-30,1518.3,141.3,1.51,332.7,1007.9,-41,214.5,204.8,2004-11-30,293.8,89,,2526.2,677.7,675.2,2.1
MKC,2003,2003-11-30,1371,142.6,1.42,295.5,898.6,-38.6,210.8,186.6,2003-11-30,270,83.4,,2269.6,597.6,603.0999999999999,13.1
MKC,2002,2002-11-30,1463.4,142.3,1.3,277.7,856.6,-43.6,179.8,160.5,2002-11-30,234.8,74.3,,2320,570.9,578.8999999999999,0.7
MKC,2001,2001-11-30,1401,140.2,1.18,240.6,971.3,-52.9,146.6,127.5,2001-11-30,190.4,62.9,,2372.3,719.9,730.6999999999998,2.7
MKC,2000,2000-11-30,1318.7,139.2,0.99,225,804.8,-39.7,137.5,119.4,2000-11-30,186,66.6,,2123.5,578.7,579.8,0.7
MKC,1999,1999-11-30,1289.7,144,0.79,176.9,717.2,-32.4,103.3,89.9,1999-11-30,150,60.1,,2006.9,522.3,540.3,5.5
MKC,1998,1998-11-30,1232.2,147.6,0.71,182.8,648.9,-36.9,103.8,97.6,1998-11-30,152.5,54.9,,1881.1,463.8,466.0999999999999,6.6
MKC,1997,1997-11-30,1172.3,151.8,0.63,170.8,628.6,-36.3,98.4,89.7,1997-11-30,142.3,52.7,,1801,461,457.79999999999995,7.8
MKC,1996,1996-11-30,1128,161.4,0.49,93.3,604.5,-33.8,41.9,37.9,1996-11-30,61.7,23.9,,1732.5,453.1,511.20000000000005,2.3
MKC,1995,1995-11-30,1211.5,162.7,0.58,205,647.2,-55.3,97.5,95.5,1995-11-30,149.2,53.7,,1858.7,446.1,442.20000000000005,-0.5
MKC,1994,1994-11-30,1066.6,162.5,0.64,128.2,628.2,-38.7,61.2,53.2,1994-11-30,87,33.8,,1694.8,429.5,499.9000000000001,-2.6
MKC,1993,1993-11-30,953.4,163.6,0.61,180.5,603.2,-31.1,73.1,89.4,1993-11-30,149.9,60.5,,1556.6,422.7,422.69999999999993,0.5
MKC,1992,1992-11-30,887.4,163.8,0.58,167.2,584,-30.9,95.2,85.3,1992-11-30,138.3,53,,1471.4,416.8,416.80000000000007,2
MKC,1991,1991-11-30,886.5,164.8,0.49,145.6,541.4,-27.5,80.9,72.1,1991-11-30,114.9,42.8,,1427.9,395.8,395.79999999999995,-3.2
MKC,1990,1990-11-30,838.2,167.4,0.41,127.1,484.8,-29.3,69.4,65.7,1990-11-30,104.3,38.6,,1323,357.7,357.70000000000005,6.5
MKC,1989,1989-11-30,805.9,175.5,0.3,102,440.2,-32.9,135.5,49,1989-11-30,78.5,29.5,,1246.1,338.2,338.19999999999993,9.5
MKC,1988,1988-11-30,812.6,186.1,0.19,94.8,407.7,-35.9,42.7,35.9,1988-11-30,63.8,27.8,,1220.4,312.9,312.9999999999999,4.8
MKC,1987,1987-11-30,710.2,188.8,0.16,63.1,368.3,-30.9,30.6,22.3,1987-11-30,40.6,18.3,,1078.5,305.2,305.19999999999993,8.4
MKC,1986,1986-11-30,637.4,193.7,0.15,66.9,338.3,-19.1,29.7,22,1986-11-30,43.4,21.5,,975.7,271.4,271.4,-4.4
MKC,1985,1985-11-30,564.6,196,0.14,60.6,308.5,-19.6,27.8,21.1,1985-11-30,39.3,18.1,,873,247.9,247.89999999999998,-1.7
MKC,1984,1984-11-30,503,198.4,0.28,65.2,285.3,-13,54.6,26.8,1984-11-30,51.6,24.8,,788.4,220.2,220.20000000000005,-0.5
MKC,1983,1983-11-30,464.3,199.4,0.2,66.7,278.9,-10.9,40.1,26.4,1983-11-30,52.1,25.7,,743.2,212.2,212.09999999999997,-3.7
