symbol,year,period,capex,cashDividendsPaid,cashInterestPaid,cashTaxesPaid,changeinCash,changesinWorkingCapital,deferredTaxesInvestmentTaxCredit,depreciationAmortization,foreignExchangeEffects,issuanceReductionCapitalStock,issuanceReductionDebtNet,netCashFinancingActivities,netIncomeStartingLine,netInvestingCashFlow,netOperatingCashFlow,otherFundsFinancingItems,otherFundsNonCashItems,otherInvestingCashFlowItemsTotal
AMGN,2014,2014-12-31,-1003,-1851,1100,269,-74,1121,-108,2092,,48,-1129,-2877,5158,-5752,8555,55,292,-4749
AMGN,2013,2013-12-31,-693,-1415,930,321,548,-393,-189,1286,,-536,4683,2726,5081,-8469,6291,-6,506,-7776
AMGN,2012,2012-12-31,-689,-1118,406,502,-3689,-45,28,1088,,-3319,4810,419,4345,-9990,5882,46,466,-9301
AMGN,2011,2011-12-31,-567,-500,446,595,3659,365,-399,1060,,-8315,7887,-674,3683,-786,5119,254,410,-219
AMGN,2010,2010-12-31,-580,0,323,1344,403,-301,-167,1017,,-3786,2471,-1232,4627,-4152,5787,83,611,-3572
AMGN,2009,2009-12-31,-530,0,293,497,1110,109,47,1049,,-3208,980,-2024,4605,-3202,6336,204,526,-2672
AMGN,2008,2008-12-31,-672,,303,673,-250,427,-46,1073,,-2113,-1009,-3073,4196,-3165,5988,49,338,-2493
AMGN,2007,2007-12-31,-1267,,258,895,741,-441,136,1202,,-4823,2142,-2668,3166,-1992,5401,13,1338,-725
AMGN,2006,2006-12-31,-1218,,122,987,-557,463,-540,963,,-698,-214,-815,2950,-5131,5389,97,1553,-3913
AMGN,2005,2005-12-31,-867,,84,840,314,10,-95,841,,-3343,-1175,-4538,3674,-59,4911,-20,481,808
AMGN,2004,2004-12-31,-1336,,13,1138,689,-375,57,734,,-3619,1989,-1609,2363,-1399,3697,21,918,-63
AMGN,2003,2003-12-31,-1357,,19,397,-1015,443,-190,687,,-1272,-123,-1372,2260,-3210,3567,24,368,-1853
AMGN,2002,2002-12-31,-659,,24,438,1163,-250,175,447,,-993,2765,1778,-1392,-2864,2249,6,3268,-2205
AMGN,2001,2001-12-31,-442,,27,516,463,-99,-148,266,,-460,0,-478,1120,-540,1480,-18,342,-98
AMGN,2000,2000-12-31,-438,,28,141,96,-121,,212,,-466,0,-503,1139,-1036,1635,-37,405,-599
AMGN,1999,1999-12-31,-304,,12,319,-70,-225,10,177,,-776,-6,-682,1096,-464,1075,100,17,-159
AMGN,1998,1998-12-31,-408,,19,251,-38,-4,-6,144,,-567,70,-406,863,-674,1042,91,44,-266
AMGN,1997,1997-12-31,-388,,11,176,70,137,-31,117,,-604,82,-531,644,-302,903,-9,36,86
AMGN,1996,1996-12-31,-267,,4,246,103,-36,26,100,,-337,-70,-410,680,-310,823,-4,53,-43
AMGN,1995,1995-12-31,-163,,5,101,-145,74,24,84,,-183,-36,-224,538,-694,773,-4,53,-531
AMGN,1994,1994-12-31,-131,,4,234,83,-15,2,75,,-241,-10,-258,320,-191,532,-8,150,-60
AMGN,1993,1993-12-31,-210,,4,146,36,-39,17,51,,-180,161,-7,383,-390,433,13,21,-180
AMGN,1992,1992-12-31,-220,,6,134,-54,-82,-8,34,,-34,90,125,358,-472,293,69,-8,-252
AMGN,1991,1991-12-31,-117,,2,6,91,161,-49,21,,88,-23,101,98,-229,220,36,-12,-112
AMGN,1990,1990-12-31,-55,,4,33,32,39,-19,16,,64,48,125,4,-128,35,14,-5,-73
AMGN,1989,1989-12-31,-33,,,,3,-33,,8,,5,35,40,13,-33,-4,,8,0
AMGN,1988,1989-03-31,-43,,0,2,21,-16,0,8,,7,14,20,-8,6,-6,0,10,49
AMGN,1987,1988-03-31,-36,,,,48,0,,4,,78,11,89,2,-47,6,,1,-12
AMGN,1986,1987-03-31,-12,,,,-9,-3,,3,,2,-1,1,1,-12,2,,2,-1
AMGN,1985,1986-03-31,-5,,0,0,44,1,0,3,,42,1,43,1,-3,4,0,1,2
AMN,2019,2019-12-31,-36.458,,23.73,37.747,69.638,18.978,0.913,58.52,0.001,-18.705,180,136.599,113.988,-291.824,224.862,-24.696,32.463,-255.366
AMN,2018,2018-12-31,-36.386,,21.283,30.593,-14.57,31.613,-0.667,41.237,0.263,-67.013,120,37.511,141.741,-279.337,226.993,-15.476,13.069,-242.951
AMN,2017,2017-12-31,-26.529,,17.936,73.746,47.866,-33.017,5.607,32.279,-0.098,-20.164,-44.063,-77.193,132.558,-35.361,160.518,-12.966,23.091,-8.832
AMN,2016,2016-12-31,-21.956,,8.057,73.366,2.105,-14.642,-9.424,29.62,0.267,-13.261,149.68,126.29,105.838,-258.361,133.909,-10.129,22.517,-236.405
AMN,2015,2015-12-31,-27.01,,5.806,33.132,-3.497,-70.335,12.677,20.953,0.075,3.663,56.996,56.2,81.891,-116.085,56.313,-4.459,11.127,-89.075
AMN,2014,2014-12-31,-19.134,,4.599,17.88,-2.507,-47.607,11.779,15.993,0.142,1.792,2.226,-2.099,33.217,-28.228,27.678,-6.117,14.296,-9.094
AMN,2013,2013-12-31,-9,,7.4,18.9,9.9,1.2,3,13.5,-0.1,1.2,-0.4,-0.8,32.9,-47.9,58.6,-1.5,8,-38.9
AMN,2012,2012-12-31,-5.5,,13.7,1.9,1.7,-2.3,7,14.2,-0.1,0.5,-56,-61.7,17.1,3,60.5,-6.2,24.5,8.4
AMN,2011,2011-12-31,-4.6,,19.7,0.4,2.1,-23.8,-1.8,16.4,0,0,-12.5,-15.3,-26.3,-2,19.3,-2.8,54.8,2.7
AMN,2010,2010-12-31,-4.2,,16.4,-0.1,-25.2,-10.6,-10.7,15.1,0,0,111.1,-26.4,-52,-6.8,8.1,-137.5,66.3,-2.7
AMN,2009,2009-12-31,-3.8,,7.4,5.6,15.7,64.5,-51.7,13.8,0.1,0,-45.6,-53.8,-122.2,-29.2,98.7,-8.2,194.3,-25.5
AMN,2008,2008-12-31,-8.8,,9.6,32.9,-7.2,7.2,-3.4,14.4,-0.3,-24.5,2.7,-22.3,34.4,-48.2,63.7,-0.5,11.1,-39.5
AMN,2007,2007-12-31,-9.2,,11.8,13.7,14.1,19.8,1.1,11.7,0,-16.3,-37.9,-50.9,36.5,-14.6,79.6,3.3,10.5,-5.5
AMN,2006,2006-12-31,-9.7,,13.9,-7.9,-14.7,-13,18.1,10.3,0,-10.6,-21.8,-23.5,35.1,-45.7,54.5,8.9,4.1,-36
AMN,2005,2005-12-31,-3.8,,7.1,6.4,15.2,-8,19,6.2,-0.1,2.3,89.1,86.5,22.2,-115.3,44.1,-4.9,4.6,-111.5
AMN,2004,2004-12-31,-5.1,,7.4,7.6,-0.8,9.3,4.1,5.8,0,1.9,-36.4,-34.7,17.3,-5.1,39,-0.3,2.5,0
AMN,2003,2003-12-31,-14,,2,17.4,-35.4,14,6,4.8,-0.1,-219.2,137.4,-86.5,37.8,-14,65.1,-4.6,2.5,0
AMN,2002,2002-12-31,-5.3,,0.3,16.9,24.5,-10.9,7.3,3.8,0,-33.1,-0.7,-33.8,52.4,1.5,56.9,-0.1,4.3,6.8
AMN,2001,2001-12-31,-4.5,,10.1,14.1,15.1,-39.2,-8.6,7.7,,177.3,-128.9,47.2,-4.4,-33.8,1.7,-1.3,46.2,-29.3
AMN,2000,2000-12-31,-2.4,,5.9,4.6,0,-17,-9.7,3.3,,52,45.2,95.8,-5.2,-94.1,-1.6,-1.4,27,-91.8
AMN,1999,1999-12-31,-1.7,,3.3,2.7,-0.4,-8.2,-1.2,2,,-22.8,38.9,10.8,-5.6,-1.7,-9.6,-5.3,3.4,0
AMN,1998,1998-12-31,-0.7,,2.3,2.4,-0.2,-3.2,0.4,1.3,,2.3,13.6,15.4,1.6,-16.7,1,-0.4,0.9,-16
BAX,2019,2019-12-31,-696,-423,103,294,1497,-425,-310,789,-5,-914,1883,498,1011,-1100,2104,-48,1039,-404
BAX,2018,2018-12-31,-659,-376,94,301,-1565,-248,-263,771,-63,-2194,0,-2603,1546,-916,2017,-33,211,-257
BAX,2017,2017-12-31,-616,-315,80,253,617,-110,211,750,102,-217,665,93,602,-1292,1714,-40,261,-676
BAX,2016,2016-12-31,-719,-268,99,500,588,-27,-302,800,-27,33,-40,-324,4965,-715,1654,-49,-3782,4
BAX,2015,2015-12-31,-911,-910,178,466,-712,67,-50,759,-195,193,2507,-481,968,-1807,1771,-2271,27,-896
BAX,2014,2014-12-31,-1898,-1095,208,726,192,-664,-78,1005,-79,-181,-113,-1402,2497,-1542,3215,-13,455,356
BAX,2013,2013-12-31,-1525,-1023,200,648,-537,-143,-224,823,-18,-405,3096,1645,2012,-5362,3198,-23,730,-3837
BAX,2012,2012-12-31,-1161,-804,135,415,365,-435,-17,712,-57,-968,765,-1115,2326,-1569,3106,-108,520,-408
BAX,2011,2011-12-31,-960,-709,61,357,220,-793,172,670,-33,-1583,733,-1137,2256,-1427,2817,422,512,-467
BAX,2010,2010-12-31,-963,-688,109,353,-101,-107,76,685,-124,-1453,91,-1716,1427,-1264,3003,334,922,-301
BAX,2009,2009-12-31,-1014,-632,113,246,655,-312,267,638,-96,-1216,473,-1012,2215,-1146,2909,363,101,-132
BAX,2008,2008-12-31,-954,-546,159,247,-408,-449,280,631,1,-1986,-79,-1931,2014,-993,2515,680,39,-39
BAX,2007,2007-12-31,-692,-704,119,304,54,-493,126,581,25,-1855,-51,-1971,1707,-305,2305,639,384,387
BAX,2006,2006-12-31,-526,-364,108,296,1644,-16,8,575,-74,512,-543,-123,1397,-342,2183,272,219,184
BAX,2005,2005-12-31,-444,-359,159,176,-268,-59,201,580,-4,0,-1264,-1447,956,-367,1550,176,-128,77
BAX,2004,2004-12-31,-558,-361,114,173,184,-271,-119,601,-68,163,-378,-576,383,-552,1380,,786,6
BAX,2003,2003-12-31,-792,-346,142,130,-244,-393,106,547,-30,35,-440,-751,907,-889,1426,,259,-97
BAX,2002,2002-12-31,-734,-349,83,312,587,-548,72,439,30,-575,1594,670,1033,-1306,1193,,197,-572
BAX,2001,2001-12-31,-669,-341,109,243,3,-526,116,441,-23,404,406,469,664,-1592,1149,,454,-923
BAX,2000,2000-12-31,-547,-84,110,279,-27,-58,-170,405,-68,-142,106,-120,738,-1053,1214,,299,-506
BAX,1999,1999-12-31,-529,-338,150,197,-103,-299,92,372,-6,162,-269,-445,779,-735,1083,,139,-206
BAX,1998,1998-12-31,-492,-331,210,145,244,-47,-56,426,4,118,386,173,315,-924,991,,353,-432
BAX,1997,1997-12-31,-403,-316,155,174,-296,-267,-1,398,-36,110,471,265,300,-1141,616,,186,-738
BAX,1996,1996-12-31,-318,-320,215,114,285,-333,74,348,-17,-74,610,216,575,-707,793,,129,-389
BAX,1995,1995-12-31,-309,-306,176,182,8,-213,-17,336,20,-397,-293,-996,371,-352,1336,,859,-43
BAX,1994,1994-12-31,-411,-286,226,127,-8,219,30,524,11,130,-774,-930,596,-405,1316,,-53,6
BAX,1993,1993-12-31,-516,-278,217,79,447,-144,-172,494,-3,-72,690,340,-268,-655,765,,855,-139
BAX,1992,1992-12-31,-537,-245,193,157,-267,-261,32,447,12,-375,304,-316,561,-726,763,0,-16,-189
BAX,1991,1991-12-31,-532,-231,,,288,-147,66,427,2,-28,498,242,591,-725,769,3,-168,-193
BAX,1990,1990-12-31,-367,-216,,,-27,104,-130,383,-7,-65,-321,-602,40,-214,796,0,399,153
BAX,1989,1989-12-31,-331,-201,278,89,-134,27,9,368,6,58,-376,-518,446,-240,618,1,-232,91
BAX,1988,1988-12-31,-461,-185,222,118,150,-387,3,335,-3,31,662,513,388,-560,200,5,-139,-99
BAX,1987,1987-12-31,-361,-161,,,-7,-424,71,314,,48,215,122,323,-355,226,20,-58,6
BAX,1986,1986-12-31,-289,-146,,,-308,-344,15,285,,41,-953,-1021,181,586,127,37,-10,875
BAX,1985,1985-12-31,-172,-67,,,3023,12,18,134,,1753,1454,3140,137,-172,55,,-246,
BAX,1984,1984-12-31,-172,-46,0,0,-100,-32,-30,114,0,-18,-45,-98,16,-187,185,11,117,-15
BMY,2019,2019-12-31,-836,-2679,414,1503,5909,3065,-924,1746,-9,-7300,17653,7621,3460,-9770,8067,-53,720,-8934
BMY,2018,2018-12-31,-951,-2613,212,747,1490,176,86,637,-41,-320,-548,-3535,4947,-874,5940,-54,94,77
BMY,2017,2017-12-31,-1055,-2577,215,546,1184,1588,1010,789,52,-2469,991,-4077,975,-66,5275,-22,913,989
BMY,2016,2016-12-31,-1215,-2547,191,2000,1852,-1152,-204,382,-33,-231,110,-2653,4507,1480,3058,15,-475,2695
BMY,2015,2015-12-31,-820,-2477,,,-3186,-735,-347,376,-95,,-1138,-3624,1631,-1572,2105,-9,1180,-752
BMY,2014,2014-12-31,-526,-2398,0,0,1985,201,-542,467,58,0,-432,-2437,2029,1216,3148,105,993,1742
BMY,2013,2013-12-31,-537,-2309,268,478,1930,488,-491,763,25,131,1090,-1068,2580,-572,3545,20,205,-35
BMY,2012,2012-12-31,-548,-2286,241,676,-4120,-339,-1230,681,-1,-1940,-109,-4333,2501,-6727,6941,2,5328,-6179
BMY,2011,2011-12-31,-367,-2254,171,597,743,-127,415,801,-3,-620,-79,-2657,5260,-1437,4840,296,-1509,-1070
BMY,2010,2010-12-31,-424,-2202,178,672,-2650,-166,422,744,14,-324,-963,-3343,4513,-3812,4491,146,-1022,-3388
BMY,2009,2009-12-31,-730,-2483,206,885,-293,42,163,707,39,827,1445,-17,11862,-4380,4065,194,-8709,-3650
BMY,2008,2008-12-31,-941,-2461,539,636,6175,117,1430,816,-29,5,-337,-2582,5247,5079,3707,211,-3903,6020
BMY,2007,2007-12-31,-843,-2213,610,994,-217,150,-416,892,45,333,-1333,-3213,2165,-202,3153,0,362,641
BMY,2006,2006-12-31,-1065,-2199,682,741,-1032,-360,-236,927,30,170,-1164,-3351,1585,206,2083,-158,167,1271
BMY,2005,2005-12-31,-738,-2186,598,1556,-630,-946,-812,929,-20,166,-1617,-3637,3000,1191,1836,0,-335,1929
BMY,2004,2004-12-31,-926,-2174,354,822,1131,-199,286,909,40,141,1570,-463,2388,-1622,3176,0,-208,-696
BMY,2003,2003-12-31,-990,-2169,290,869,77,-204,249,789,36,44,1073,-1052,3106,-2419,3512,,-428,-1429
BMY,2002,2002-12-31,-997,-2168,375,2491,-1522,-3150,,735,17,-26,1077,-1117,2066,-1379,957,,1306,-382
BMY,2001,2001-12-31,-1023,-2137,100,1021,2318,1083,,728,12,-1338,5243,1768,4834,-4864,5402,,-1243,-3841
BMY,2000,2000-12-31,-589,-1930,112,1620,462,-795,,746,-49,-1986,-241,-4157,4711,16,4652,,-10,605
BMY,1999,1999-12-31,-709,-1707,119,805,476,-296,,678,-37,-1411,-80,-3198,4167,-759,4470,,-79,-50
BMY,1998,1998-12-31,-788,-1551,157,654,788,-445,,625,-6,-1421,-8,-2980,3141,-346,4120,,799,442
BMY,1997,1997-12-31,-767,-1515,110,898,-225,-1353,0,591,-18,-1045,409,-2151,3205,-532,2476,,33,235
BMY,1996,1996-12-31,-601,-1507,76,861,36,-676,0,519,-3,-646,268,-1885,2850,-717,2641,,-52,-116
BMY,1995,1995-12-31,-513,-1495,93,856,3,-987,0,448,-6,-173,-191,-1859,1812,-631,2499,,1226,-118
BMY,1994,1994-12-31,-573,-1485,62,718,-779,-637,0,328,-17,-677,523,-1639,1842,-1424,2301,,768,-851
BMY,1993,1993-12-31,-570,-1485,51,783,284,-236,0,308,1,-381,166,-1700,1959,-597,2580,,549,-27
BMY,1992,1992-12-31,-647,-1428,46,606,702,-745,0,295,-8,-191,-129,-1748,1538,430,2028,,940,1077
BMY,1991,1991-12-31,-628,-1249,47,795,839,-436,-31,246,10,-401,73,-1577,2056,571,1835,,0,1199
BMY,1990,1990-12-31,-513,-1116,56,477,86,-325,85,244,-8,-417,39,-1494,1748,-164,1752,,,349
BMY,1989,1989-12-31,-555,-722,57,612,-1456,-521,-103,196,-8,146,-432,-1008,747,-1630,1190,,871,-1075
BMY,1988,1988-12-31,-249,-484,76,634,833,25,,128,2,-34,-49,-567,829,416,982,,,665
BMY,1987,1987-12-31,,,57,515,788,-91,,116,,23,22,188,710,0,600,143,-135,0
BMY,1986,1986-12-31,,,0,0,452,-77,,105,,25,27,27,590,0,423,-25,-195,0
CGIX,2019,2019-12-31,-0.028,-0.005,1.501,,3.719,-1.587,,0.613,-0.017,5.412,-1.095,3.305,-6.885,9.091,-8.66,-1.007,-0.801,9.119
CGIX,2018,2018-12-31,-0.017,0,1.271,,-9.38,2.992,,0.8009999999999999,-0.059,0,2.457,2.147,-4.205,1.084,-12.552,-0.31,-12.14,1.101
CGIX,2017,2017-12-31,-1.41,,0.871,,0.089,-5.432,,2.165,0.016,11.385,5.24,16.338,-20.88,-2.701,-13.564,-0.287,10.583,-1.291
CGIX,2016,2016-12-31,-0.609,,0.333,,-9.957,-5.645,,2.375,,9.962,-1.459,8.503,-15.803,-0.609,-17.851,0,1.222,0
CGIX,2015,2015-12-31,-1.145,,0.24,,-6.095,0.934,,1.662,,10.377,-0.083,10.144,-20.184,-2.64,-13.599,-0.15,3.989,-1.495
CGIX,2014,2014-12-31,-1.50379,,0.12842,,-23.9055,-1.21927,,0.8386,0,0.25712,-0.45223,-0.19511,-16.64292,-11.37273,-12.33766,0,4.68594,-9.86894
CGIX,2013,2013-12-31,-0.35,,0.61,,48.64,-1.82,,0.33,,61.71,-3.6,58.11,-12.37,-1.4,-8.07,,5.79,-1.05
CGIX,2012,2012-12-31,-0.3,,1.09,,-1.6,-0.28,,0.36000000000000004,,0.64,7.07,6.33,-6.67,-0.35,-7.58,-1.37,-0.98,-0.05
CGIX,2011,2011-12-31,-0.35,,0.25,,0.64,1.47,,0.37,,0.05,5.96,5.82,-19.89,-0.11,-5.07,-0.18,12.98,0.24
CGIX,2010,2010-12-31,-0.18,,0.27,,1.75,-0.79,,0.33,,9.11,-0.63,7.65,-8.41,-0.17,-5.73,-0.83,3.14,0.01
CGIX,2009,2009-12-31,-0.19,,0.16,,0,0.51,,0.3,,0,3.53,3.53,-7.33,-0.19,-3.34,0,3.17,0
CGIX,2008,2008-12-31,-1.13,,0.09,,-1.04,0.18,,0.13,,-0.01,2.71,2.62,-3.12,-1.12,-2.53,-0.08,0.28,0
CSII,2020,2020-06-30,-9.827,,1.659,,111.226,-8.887,,4.179,,134.979,,132.66,-27.236,-8.669,-12.765,-2.319,19.179,1.158
CSII,2019,2019-06-30,-3.555,,1.684,,-42.023,-5.161,,3.4459999999999997,,0.196,-0.036,2.121,-0.255,-54.352,10.208,1.961,12.178,-50.797
CSII,2018,2018-06-30,-3.069,,1.717,,8.348,-6.562,,3.934,,0.513,,3.769,1.712,-5.095,9.674,3.256,10.59,-2.026
CSII,2017,2017-06-30,-1.825,,0.5,,47.274,5.397,,4.135,,5.263,20.944,29.465,-1.792,-1.779,19.588,3.258,11.848,0.046
CSII,2016,2016-06-30,-4.631,,0,,-23.204,14.484,,3.917,,1.006,0,4.148,-56.024,-3.769,-23.583,3.142,14.04,0.862
CSII,2015,2015-06-30,-21.28,,0.023,,-42.75,-7.859,,2.3209999999999997,,2.152,-2.4,2.634,-32.822,-23.027,-22.357,2.882,16.003,-1.747
CSII,2014,2014-06-30,-13.42,,0.53,,58.7,-4.83,,1.3599999999999999,,100.63,-5.05,98.95,-35.29,-13.42,-26.84,3.37,11.91,
CSII,2013,2013-06-30,-2.46,,1.13,,32.37,4.41,,0.97,,44.14,-0.3,45.59,-24.04,-2.46,-10.77,1.75,7.89,
CSII,2012,2012-06-30,-0.98,,1.38,,14.37,-1.74,,0.8799999999999999,,20.74,5.95,26.69,-16.79,-0.98,-11.34,,6.32,0
CSII,2011,2011-06-30,-1.74,,1.45,,-2.56,-5.47,,0.7100000000000001,,2.49,5.05,7.54,-11.13,-1.74,-8.36,0,7.52,0
CSII,2010,2010-06-30,-1.19,,1.16,,-9.69,0.4,,0.6000000000000001,,1.48,-19.37,-17.88,-23.9,21.76,-13.57,0,9.34,22.95
CSII,2009,2009-06-30,-1.39,,1.05,,25.82,-2.27,,0.47,,0.53,18.9,19.5,-31.9,36.03,-29.71,0.08,3.99,37.42
CSII,2008,2008-06-30,-1.12,,0.01,,-0.31,-2.67,,0.29000000000000004,,32.16,11.89,44,-39.17,-12.44,-31.87,-0.05,9.68,-11.33
CSII,2007,2007-12-31,-0.23,,0,,19.88,-47.44,,1.47,,0.35,0,0.32,7.69,54.28,-34.72,-0.03,3.56,54.51
CSII,2006,2006-12-31,-1.21,,0.02,,19.74,49.56,,1.42,,44.94,-0.04,45,-29.25,-47.43,22.17,0.1,0.45,-46.22
CSII,2005,2005-12-31,-1.57,,0.08,,-0.29,6.33,,1.26,,60.47,-0.95,59.52,-33.67,-33.35,-26.46,0,-0.38,-31.78
CSII,2004,2004-12-31,-0.89,,0.31,,3.95,0.42,,1.01,,38.84,5.38,44.22,-19.24,-23.08,-17.19,0,0.62,-22.2
CSII,2003,2003-12-31,-0.82,,0.24,,-1.88,0.54,,0.88,,0,0.48,0.49,-13.95,5.19,-7.55,,4.98,6.02
CPRX,2019,2019-12-31,-0.01937,,,,72.95231,-1.0956,,0.05433,,1.11624,,1.11624,31.87534,37.2246,34.61147,0,3.77741,37.24396
CPRX,2018,2018-12-31,-0.09202,,,,-40.9373,4.71049,,0.03798,,0.29756,,0.29312,-34.00351,-15.52601,-25.70441,-0.00445,3.55064,-15.43399
CPRX,2017,2017-12-31,0,,,,43.60364,2.02925,,0.04569,,57.35017,,57.35017,-18.41238,-0.00396,-13.74257,0,2.59487,-0.00396
CPRX,2016,2016-12-31,-0.09606,,,,-14.34195,-0.88441,,0.04341,,0.08025,,0.06899,-18.07245,3.55257,-17.9635,-0.01127,0.94995,3.64863
CPRX,2015,2015-12-31,-0.02347,,,,19.13824,0.66282,,0.03447,,37.15996,,37.15996,-20.23296,-0.0065,-18.01522,,1.52045,0.01697
CPRX,2014,2014-12-31,-0.06,,,,6.88,0.77,,0.03,,28.56,0,28.56,-15.51,-8.74,-12.94,,1.77,-8.68
CPRX,2013,2013-12-31,-0.01,,,,0.81,0.19,,0.02,,18.18,,18.18,-12.15,-7.5,-9.88,,2.07,-7.49
CPRX,2012,2012-12-31,-0.05,,,,-4.62,-0.29,,0.01,,9.58,5,14.58,-4.08,-14.06,-5.14,,-0.79,-14.01
CPRX,2011,2011-12-31,0,,,,0.55,0.63,,0.04,,5.54,,5.54,-6.39,0,-4.99,0,0.74,
CPRX,2010,2010-12-31,0,,,,-2.3,-0.23,,0.03,,1.46,,1.46,-4.01,0,-3.76,0,0.45,
CPRX,2009,2009-12-31,0,,,,-3.99,-1.07,,0.03,,3.7,,3.7,-7.24,0,-7.68,0,0.6,
CPRX,2008,2008-12-31,0,,,,-4.18,1.56,,0.03,,4.09,,4.09,-10.57,0,-8.26,0,0.72,
CPRX,2007,2007-12-31,-0.07,,0,0,-4.49,-0.86,,0.02,,0,,0,-4.14,-0.07,-4.43,0,0.56,
CPRX,2006,2006-12-31,-0.02,,0,0,19.66,0.32,,0.01,,20.86,,20.86,-2.73,-0.02,-1.18,0,1.22,
CPRX,2005,2005-12-31,0,,0,0,0.59,0.18,,0,,1.05,,1.05,-1.81,0,-0.46,,1.17,
CPRX,2004,2004-12-31,0,,0,0,-0.23,0.01,,0,,0,,0,-0.54,0,-0.23,,0.3,
