symbol,year,period,costOfGoodsSold,dilutedAverageSharesOutstanding,dilutedEPS,ebit,grossIncome,interestIncomeExpense,netIncome,netIncomeAfterTaxes,period,pretaxIncome,provisionforIncomeTaxes,researchDevelopment,revenue,sgaExpense,totalOperatingExpense,totalOtherIncomeExpenseNet
ANET,2019,2019-12-31,866.368,80.879,10.62659,805.774,1544.338,56.571,859.867,859.867,2019-12-31,862.27,2.403,462.759,2410.706,275.805,738.564,-0.075
ANET,2018,2018-12-31,777.992,80.844,7.38819,273.347,1373.377,15.165,328.115,334.215,2018-12-31,288.801,-45.414,442.468,2151.369,252.562,1100.03,0.289
ANET,2017,2017-12-31,584.417,78.977,6.00514,470.272,1061.769,-2.78,423.201,475.001,2017-12-31,474.76,-0.241,349.594,1646.186,241.903,591.497,7.268
ANET,2016,2016-12-31,406.051,73.222,2.49978,243.409,723.116,-3.136,184.189,184.189,2016-12-31,242.225,58.036,273.581,1129.167,206.126,479.70700000000005,1.952
ANET,2015,2015-12-31,294.031,71.411,1.67011,149.308,543.56,-3.152,121.102,121.102,2015-12-31,146.009,24.907,209.448,837.591,184.804,394.252,-0.147
ANET,2014,2014-12-31,192,54.6,1.29,125.5,392.1,-6.3,86.9,86.9,2014-12-31,121.5,34.7,148.9,584.1,117.7,266.6,2.3
ANET,2013,2013-12-31,122.7,30.1,0.72,66.1,238.5,-7.1,42.5,42.5,2013-12-31,58.3,15.8,98.6,361.2,73.8,172.40000000000003,-0.8
ANET,2012,2012-12-31,61.3,24.9,0.39,39.9,132.2,-7.1,21.3,21.3,2012-12-31,33,11.6,55.2,193.4,37.1,92.2,0.1
ANET,2011,2011-12-31,43.4,63.9,0.53,44.4,96.5,-6.4,34,34,2011-12-31,37.6,3.6,26.4,139.8,25.7,52.00000000000001,-0.4
ANET,2010,2010-12-31,27.2,63.9,0.04,16.1,44.5,-12.6,2.4,2.4,2010-12-31,3.3,0.9,16.3,71.7,12.2,28.500000000000004,-0.1
BIDU,2019,2019-12-31,62850,34.88485,232.37019,7108,44563,1813,1980,-2288,2019-12-31,-340,1948,18346,107413,19910,37455,-9261
BIDU,2018,2018-12-31,51744,35.17104,661.84644,21030,50533,2367,27443,22582,2018-12-31,27325,4743,15772,102277,19231,29503,3928
BIDU,2017,2017-12-31,43062,34.95239,537.08937,15691,41747,994,18318,18288,2017-12-31,21283,2995,12928,84809,13128,26056,4598
BIDU,2016,2016-12-31,35278.945,34.75709,318.64024,10049.08,35270.419,666.654,11074.351,11595.613,2016-12-31,14509.207,2913.594,10150.753,70549.364,15070.586,25221.339,3793.473
BIDU,2015,2015-12-31,27458.03,35.03447,951.49129,11671.554,38923.699,1506.907,33334.993,32432.246,2015-12-31,37906.623,5474.377,10175.762,66381.729,17076.383,27252.145000000004,24728.162
BIDU,2014,2014-12-31,18885.45,35.19847,373.47153,12803.764,30166.868,1420.084,13144.249,12253.234,2014-12-31,14484.406,2231.172,6980.962,49052.318,10382.142,17363.103999999996,260.558
BIDU,2013,2013-12-31,11472,35,299.48,11192,20472,807,10487,10356,2013-12-31,12185,1829,4107,31944,5174,9280,186
BIDU,2012,2012-12-31,6449,35,298.92,11051,15857,460,10456,10391,2012-12-31,11965,1574,2305,22306,2501,4806,454
BIDU,2011,2011-12-31,3897,35,189.88,7577,10604,154,6639,6620,2011-12-31,7809,1189,1334,14501,1693,3027,78
BIDU,2010,2010-12-31,2149,35,100.96,3959,5766,58,3525,3525,2010-12-31,4061,536,718,7915,1089,1807,44
BIDU,2009,2009-12-31,1616,35,42.7,1605,2832,32,1485,1485,2009-12-31,1683,198,423,4448,804,1227,46
BIDU,2008,2008-12-31,1155,35,30.19,1097,2043,46,1048,1048,2008-12-31,1164,116,286,3198,660,947,22
BIDU,2007,2007-12-31,645,35,18.11,547,1099,47,629,629,2007-12-31,616,-13,141,1744,411,552,22
BIDU,2006,2006-12-31,245,35,8.61,263,592,42,302,297,2006-12-31,309,12,79,838,250,330,4
BIDU,2005,2005-12-31,103,32,1.49,36,216,13,48,48,2005-12-31,50,2,68,319,112,180,1
BIDU,2004,2004-12-31,33,28,0.43,11,78,1,12,12,2004-12-31,12,0,28,111,39,67,0
BIDU,2003,2003-12-31,21,10,-0.87,-9,18,0,-9,-9,2003-12-31,-9,0,10,39,17,27,0
BIDU,2002,2002-12-31,10,8,-2.44,-19,1,1,-19,-19,2002-12-31,-19,0,8,11,12,20,0
BNFT,2019,2019-12-31,144.09,32.53975,-1.36909,-24.506,151.596,-20.911,-45.515,-45.515,2019-12-31,-45.488,0.027,54.724,295.686,117.266,176.102,-0.071
BNFT,2018,2018-12-31,129.277,31.75642,-1.65721,-39.699,129.444,-12.906,-52.627,-52.627,2018-12-31,-52.599,0.028,47.902,258.721,117.024,169.14300000000003,0.006
BNFT,2017,2017-12-31,127.382,31.05238,-1.61965,-37.94,109.46,-12.199,-50.294,-50.294,2017-12-31,-50.279,0.015,49.549,236.842,93.363,147.39999999999998,-0.14
BNFT,2016,2016-12-31,123.308,29.58986,-1.36351,-32.456,113.215,-7.783,-40.346,-40.346,2016-12-31,-40.329,0.017,56.61,236.523,84.713,145.671,-0.09
BNFT,2015,2015-12-31,102.851,28.34468,-2.19032,-54.274,82.292,-7.781,-62.084,-62.084,2015-12-31,-62.059,0.025,52.25,185.143,84.316,136.566,-0.004
BNFT,2014,2014-12-31,87.47,25.2071,-2.5064,-58.903,49.95,-4.229,-63.179,-63.179,2014-12-31,-63.154,0.025,41.729,137.42,67.124,108.85300000000001,-0.022
CTSH,2019,2019-12-31,10634,560,4.34286,2453,6149,85,1842,1900,2019-12-31,2543,643,,16783,2972,3696,5
CTSH,2018,2018-12-31,9838,584,3.81595,2801,6287,-2,2101,2094,2018-12-31,2797,703,,16125,3007,3486,-2
CTSH,2017,2017-12-31,8920,595,3.66128,2481,5890,177,1504,2119,2017-12-31,2655,536,,14810,2677,3409,-3
CTSH,2016,2016-12-31,8025,610,2.5459,2289,5462,66,1553,1552,2016-12-31,2357,805,,13487,2728,3173,2
CTSH,2015,2015-12-31,7423.2,613.3,2.64732,2142,4992.8,23.4,1623.6,1623.6,2015-12-31,2163.6,540,,12416,2520.5,2850.8,-1.8
CTSH,2014,2014-12-31,6025,612,2.35,1885,4237,40,1439,1439,2014-12-31,1924,485,,10263,2037,2353,0
CTSH,2013,2013-12-31,5044,610,2.02,1678,3799,8,1229,1229,2013-12-31,1688,459,,8843,1728,2121,2
CTSH,2012,2012-12-31,4278,612,1.72,1361,3068,24,1051,1051,2012-12-31,1388,336,,7346,1558,1707,2
CTSH,2011,2011-12-31,3539,621,1.42,1136,2583,30,884,884,2011-12-31,1169,286,,6121,1329,1446,2
CTSH,2010,2010-12-31,2655,618,1.19,862,1938,16,734,734,2010-12-31,879,145,,4592,972,1076,1
CTSH,2009,2009-12-31,1849,602,0.89,618,1429,18,535,535,2009-12-31,637,102,,3279,721,811,1
CTSH,2008,2008-12-31,1573,598,0.72,517,1243,22,431,431,2008-12-31,515,84,,2816,652,727,-24
CTSH,2007,2007-12-31,1206,607,0.58,382,930,30,350,350,2007-12-31,414,64,,2136,494,548,3
CTSH,2006,2006-12-31,788,602,0.39,259,636,18,233,233,2006-12-31,278,45,,1424,343,377,1
CTSH,2005,2005-12-31,480,588,0.28,178,406,9,166,166,2005-12-31,185,19,,886,207,228,-1
CTSH,2004,2004-12-31,320,570,0.18,118,267,4,100,100,2004-12-31,122,22,,587,133,149,0
CTSH,2003,2003-12-31,200,543,0.11,70,169,2,57,57,2003-12-31,72,15,,368,84,98,0
CTSH,2002,2002-12-31,123,510,0.07,44,106,2,35,35,2002-12-31,45,11,,229,53,63,0
CTSH,2001,2001-12-31,91,489,0.05,34,87,3,22,22,2001-12-31,35,13,,178,45,53,-1
CTSH,2000,2000-12-31,70,486,0.04,26,67,3,18,18,2000-12-31,28,11,,137,36,41,-1
CTSH,1999,1999-12-31,46,466,0.02,17,43,1,11,11,1999-12-31,18,7,,89,23,26,0
CTSH,1998,1998-12-31,32,397,0.02,9,27,1,6,6,1998-12-31,10,4,,59,16,18,0
CTSH,1997,1997-12-31,14,317,0,2,10,0,1,2,1997-12-31,2,1,,25,7,9,0
CTSH,1996,1996-12-31,6,312,0,1,6,0,1,1,1996-12-31,1,0,,12,4,5,0
CTSH,1995,1995-12-31,4,312,0,1,4,0,0,1,1995-12-31,1,0,,7,2,2,0
CTSH,1994,1994-12-31,1,312,0,0,1,0,0,0,1994-12-31,0,0,,2,1,1,0
DXC,2020,2020-03-31,14901,258.57,-3.84383,-5072,4676,-156,-5369,-5358.7,2020-03-31,-5228,130.7,,19577,1732,9748,
DXC,2019,2019-03-31,14946,281.43,6.58858,1768,5807,-253,1257,1183,2019-03-31,1515,332,,20753,1558,4039,
DXC,2018,2018-03-31,16317,289.77,7.8828,1464,5416,-160,1751,1569,2018-03-31,1304,-265,,21733,1531,3952,
DXC,2017,2017-03-31,5545,140.39,0.30451,-184,2062,10,-123,-100,2017-03-31,-174,-74,,7607,1262,2246,
DXC,2016,2016-04-01,5204,141.33,0.96724,95,1902,-85,251,72,2016-04-01,10,-62,,7106,1040,1807,
DXC,2015,2015-04-03,6159,142.56,-0.39001,-565,1958,-106,2,-207,2015-04-03,-671,-464,,8117,1417,2523,
DXC,2014,2014-03-28,9272,151,6.05,1394,3726,-131,947,880,2014-03-28,1263,383,,12998,1220,2332,18
DXC,2013,2013-03-29,11851,156,-0.94,672,3142,-169,984,538,2013-03-29,503,-35,,14993,1195,2470,-42
DXC,2012,2012-03-30,13406,155,-5.92,-4177,2471,-170,-4242,-4226,2012-03-30,-4347,-121,,15877,1141,6648,-38
DXC,2011,2011-04-01,12925,157,4.51,1123,3117,-155,740,725,2011-04-01,968,243,,16042,965,1994,-44
DXC,2010,2010-04-02,12797,155,5.21,1284,3331,-246,817,834,2010-04-02,1038,204,,16128,991,2047,-27
DXC,2009,2009-04-03,13261,153,7.38,1235,3479,-286,1115,1115,2009-04-03,949,-166,,16740,1083,2244,-41
DXC,2008,2008-03-28,13152,170,3.68,1072,3348,-154,545,545,2008-03-28,918,373,,16500,975,2275,-37
DXC,2007,2007-03-30,11814,180,3.38,779,3041,-172,397,397,2007-03-30,606,209,,14855,918,2262,-50
DXC,2006,2006-03-31,11720,188,3.36,925,2896,-104,634,577,2006-03-31,821,244,,14616,842,1970,-41
DXC,2005,2005-04-01,11315,192,2.69,872,2744,-157,810,496,2005-04-01,715,219,,14059,808,1871,-16
DXC,2004,2004-04-02,12007,189,2.84,917,2761,-170,519,519,2004-04-02,747,228,,14768,850,1844,-9
DXC,2003,2003-03-28,9068,173,2.56,754,2278,-143,440,440,2003-03-28,612,171,,11347,717,1524,-9
DXC,2002,2002-03-29,9223,171,2.01,652,2203,-155,344,344,2002-03-29,497,153,,11426,706,1551,-12
DXC,2001,2001-03-30,8425,171,2.33,436,2099,-106,233,233,2001-03-30,330,97,,10524,797,1663,-16
DXC,2000,2000-03-31,7353,170,2.53,670,2018,-58,403,403,2000-03-31,611,209,,9371,779,1348,-18
DXC,1999,1999-04-02,5974,162,2.11,560,1686,-48,341,341,1999-04-02,511,170,,7660,696,1126,-15
DXC,1998,1998-04-03,5149,159,2.58,242,1452,-51,260,260,1998-04-03,191,-70,,6601,603,1210,-9
DXC,1997,1997-03-28,4413,156,1.43,344,1203,-40,192,192,1997-03-28,303,111,,5616,485,859,-8
DXC,1996,1996-03-29,3350,114,1.24,266,893,-35,142,142,1996-03-29,231,90,,4242,379,626,-5
DXC,1995,1995-03-31,2686,106,1.05,203,687,-29,111,111,1995-03-31,174,63,,3373,311,484,1
DXC,1994,1994-04-01,2065,137,0.67,160,518,-11,96,91,1994-04-01,149,58,,2583,227,358,
DXC,1993,1993-04-02,1978,131,0.6,144,502,-16,78,78,1993-04-02,128,50,,2480,239,358,
DXC,1992,1992-04-03,1718,99,0.71,125,395,-16,68,68,1992-04-03,109,41,,2113,185,271,0
DXC,1991,1991-03-29,1436,98,0.6,116,302,-14,65,65,1991-03-29,103,38,,1738,155,185,0
DXC,1990,1990-03-30,1231,97,0.63,103,270,,66,66,1990-03-30,103,38,,1500,21,166,119
DXC,1989,1989-03-31,1067,96,0.57,84,237,,52,52,1989-03-31,84,32,,1304,19,153,99
DXC,1988,1988-03-31,925,96,0.49,71,227,,44,44,1988-03-31,71,28,,1152,16,156,101
DXC,1987,1987-03-31,842,95,0.38,58,190,,32,32,1987-03-31,58,26,,1031,14,131,84
DXC,1986,1986-03-28,687,94,0.26,49,152,-7,24,24,1986-03-28,43,19,,839,12,102,70
DXC,1985,1985-03-29,593,90,0.23,48,130,-7,28,28,1985-03-29,41,13,,723,11,83,62
DXC,1984,1984-03-30,584,92,0.2,36,128,-5,18,18,1984-03-30,30,12,,712,13,92,60
DXC,1983,1983-04-01,568,91,0.2,37,127,-5,18,18,1983-04-01,33,15,,695,12,90,61
FB,2019,2019-12-31,12770,2876,7.72254,23986,57927,799,18485,18485,2019-12-31,24812,6327,13600,70697,15341,33941,27
FB,2018,2018-12-31,9355,2921,7.57001,24913,46483,439,22112,22112,2018-12-31,25361,3249,10273,55838,11297,21570,9
FB,2017,2017-12-31,5454,2956,6.15934,20203,35199,386,15934,18207,2017-12-31,20594,2387,7754,40653,7242,14996,5
FB,2016,2016-12-31,3789,2925,3.49299,12427,23849,90,10217,10217,2016-12-31,12518,2301,5919,27638,5503,11422,1
FB,2015,2015-12-31,2867,2853,1.29267,6225,15061,-37,3688,3688,2015-12-31,6194,2506,4816,17928,4020,8836,6
FB,2014,2014-12-31,2153,2664,1.1,4994,10313,-83,2940,2940,2014-12-31,4910,1970,2666,12466,2653,5319,-1
FB,2013,2013-12-31,1875,2517,0.6,2804,5997,-51,1500,1500,2013-12-31,2754,1254,1415,7872,1778,3193,1
FB,2012,2012-12-31,1364,2166,0.01,538,3725,-60,53,53,2012-12-31,494,441,1399,5089,1788,3187,16
FB,2011,2011-12-31,860,2138,0.31,1756,2851,-71,1000,1000,2011-12-31,1695,695,388,3711,707,1095,10
FB,2010,2010-12-31,493,2138,0.17,1032,1481,-23,606,606,2010-12-31,1008,402,144,1974,305,449,-1
FB,2009,2009-12-31,223,2138,0.06,262,554,-10,229,229,2009-12-31,254,25,87,777,205,292,2
FB,2008,2008-12-31,124,2138,-0.03,-55,148,,-56,-56,2008-12-31,-56,0,47,272,156,203,-1
