symbol,year,period,capex,cashDividendsPaid,cashInterestPaid,cashTaxesPaid,changeinCash,changesinWorkingCapital,deferredTaxesInvestmentTaxCredit,depreciationAmortization,foreignExchangeEffects,issuanceReductionCapitalStock,issuanceReductionDebtNet,netCashFinancingActivities,netIncomeStartingLine,netInvestingCashFlow,netOperatingCashFlow,otherFundsFinancingItems,otherFundsNonCashItems,otherInvestingCashFlowItemsTotal
CVX,2001,2001-12-31,-9713,-2739,873,5465,-211,1051,-768,7059,-31,-623,1386,-2095,3288,-9542,11457,-119,827,171
CVX,2000,2000-12-31,-3657,-1688,466,2908,551,626,408,2848,2,-1329,-2676,-5693,5185,-2420,8662,,-405,1237
CVX,1999,1999-12-31,-4366,-1625,438,864,776,823,226,2866,1,108,891,-626,2070,-3080,4481,,-1504,1286
CVX,1998,1998-12-31,-3880,-1596,407,654,-446,-1118,266,2320,-10,-261,1549,-308,1339,-3859,3731,,924,21
CVX,1997,1997-12-31,-3899,-1493,318,1706,123,-860,622,2300,-19,173,-558,-1878,3256,-2563,4583,,-735,1336
CVX,1996,1996-12-31,-3424,-1358,361,1595,271,302,359,2216,-2,-4,-1560,-2922,2607,-2602,5797,,313,822
CVX,1995,1995-12-31,-3529,-1255,318,1176,208,-76,-258,3381,-10,-4,206,-1053,930,-2804,4075,,98,725
CVX,1994,1994-12-31,-3405,-1206,310,1147,-1231,-1293,110,2431,-11,-5,314,-897,1693,-3219,2896,,-45,186
CVX,1993,1993-12-31,-3323,-1139,309,1505,352,462,-160,2452,21,-4,-362,-1505,1265,-2385,4221,,202,938
CVX,1992,1992-12-31,-3352,-1115,392,1236,252,7,-176,2594,3,-382,96,-1401,1569,-2264,3914,,-80,1088
CVX,1991,1991-12-31,-3693,-1139,453,1460,-186,-292,-183,2616,-20,-286,888,-537,1293,-2907,3278,,-156,786
CVX,1990,1990-12-31,-3236,-1043,582,2138,74,170,-206,2693,48,-300,-849,-2192,2157,-2509,4727,,-87,727
CVX,1989,1989-12-31,-3067,-953,608,1267,-145,73,-425,2562,-10,995,-768,-726,251,-2455,3046,,585,612
CVX,1988,1988-12-31,-2459,-869,582,1831,-1827,-1177,-19,2436,4,,121,-748,1768,-4070,2987,,-21,-1611
CVX,1987,1987-12-31,-2537,-818,,,517,507,200,2514,,,-1225,-2112,1007,-1787,4416,-69,188,750
CVX,1986,1986-12-31,-2689,-818,,,-37,-729,76,2787,,,-976,-2319,715,-1638,3920,-525,1071,1051
CVX,1985,1985-12-31,-3810,-818,,,-191,196,629,2915,,,-5419,-6527,1547,-381,6717,-290,1430,3429
CVX,1984,1984-12-31,-2902,-818,,,-1155,436,220,1388,,,11379,10677,1534,-15823,3991,116,413,-12921
CVX,1983,1983-12-31,-3067,-819,,,674,686,29,1294,,,-318,-906,1590,-2826,4406,231,807,241
CMG,2019,2019-12-31,-333.912,,,109.571,228.329,-131.457,29.962,212.778,0.406,-190.617,,-201.735,350.158,-291.974,721.632,-11.118,260.191,41.938
CMG,2018,2018-12-31,-287.39,,,67.053,65.982,104.077,10.585,201.979,-1.457,-160.937,,-166.535,176.553,-387.578,621.552,-5.598,128.358,-100.188
CMG,2017,2017-12-31,-216.777,,,119.787,97.8,68.045,-18.026,163.348,2.056,-285.218,,-285.894,176.253,-86.578,468.216,-0.676,78.596,130.199
CMG,2016,2016-12-31,-258.842,,,23.862,-160.125,108.286,-14.207,146.368,0.11,-837.655,,-836.283,22.938,326.806,349.242,1.372,85.857,585.648
CMG,2015,2015-12-31,-257.418,,,248.547,-171.46,68.458,11.666,130.368,-4.196,-460.675,,-386.44,475.602,-464.14,683.316,74.235,-2.778,-206.722
CMG,2014,2014-12-31,-252.6,,,280.7,96.3,65,-20.7,110.5,-0.2,-88.3,,-66.7,445.4,-518.8,682.1,21.6,81.9,-266.3
CMG,2013,2013-12-31,-199.9,,,161,0.7,70.6,2.1,96.1,0.5,-138.6,-0.1,-100.4,327.4,-428.3,528.8,38.4,32.6,-228.4
CMG,2012,2012-12-31,-197,,,138.4,-78.7,78.2,-18.1,84.1,0.4,-216.6,-0.1,-143.5,278,-355.5,420,73.2,-2.3,-158.5
CMG,2011,2011-12-31,-151.1,,,56.3,176.4,98.1,11.3,74.9,-0.2,-62.9,-0.1,-24.3,214.9,-210.2,411.1,38.8,11.8,-59.1
CMG,2010,2010-12-31,-113.2,,,112.2,5.3,17.8,10.1,68.9,0.5,-109,-0.1,-94.5,179,-189.9,289.2,14.5,13.4,-76.7
CMG,2009,2009-12-31,-117.2,,,53.6,131.5,43.2,8.3,61.3,0,-72.3,-0.1,-61.9,126.8,-67.2,260.7,10.4,21.1,50
CMG,2008,2008-12-31,-152.1,,,37.6,-63.1,33.4,13.2,52.8,0,-29.8,-0.1,-29.5,78.2,-232.1,198.5,0.3,21,-80
CMG,2007,2007-12-31,-140.5,,,48.6,-2.5,21.8,-3.5,43.6,,3.9,-0.1,16.8,70.6,-166.2,146.9,13,14.5,-25.7
CMG,2006,2006-12-31,-97.3,,,26.3,153.6,21.8,-1.9,34.3,,136.1,2.8,147.3,41.4,-97.3,103.6,8.4,8,0
CMG,2005,2005-12-31,-83,,0,,0.1,15,-2.7,28,,0,2.7,5.7,37.7,-83,77.4,3,-0.6,0
CMG,2004,2004-12-31,-95.6,,0,,0,9.1,11.5,21.8,,64.9,-10.9,55.9,6.1,-95.6,39.7,1.9,-8.8,
CMG,2003,2003-12-31,-86.1,,,,0,10.5,8,15.1,,38,26.3,64,-7.7,-86.1,22.1,-0.2,-3.8,
CMG,2002,2002-12-31,-48.6,,,,0,10.8,3.5,11.3,,54.8,-8.6,42.6,-17.3,-48.6,6,-3.6,-2.3,
CB,2019,2019-12-31,,-1354,512,912,306,1285,-97,,20,-1326,2318,-151,4454,-5905,6342,211,395,-5905
CB,2018,2018-12-31,,-1337,621,503,489,571,16,,-65,-929,180,-1991,3962,-2935,5480,95,592,-2935
CB,2017,2017-12-31,,-1308,644,736,-237,215,-527,,1,-650,-496,-2319,3861,-2422,4503,135,694,-2422
CB,2016,2016-12-31,,-1173,642,662,-797,-1254,96,,-25,167,-1,-742,4135,-5322,5292,265,737,-5322
CB,2015,2015-12-31,,-862,259,469,1120,759,113,,-145,-627,4942,3695,2834,-6294,3864,242,158,-6294
CB,2014,2014-12-31,,-862,264,349,76,1310,145,,-139,-1302,199,-1777,2853,-2504,4496,188,188,-2504
CB,2013,2013-12-31,,-517,253,218,-36,-244,240,,-7,-152,947,391,3758,-4442,4022,113,268,-4442
CB,2012,2012-12-31,,-815,240,438,1,1076,-7,,-5,115,150,-550,2706,-3439,3995,,220,-3439
CB,2011,2011-12-31,,-459,234,460,-158,1714,19,,-27,-62,-50,-565,1585,-3036,3470,6,152,-3036
CB,2010,2010-12-31,,-435,204,434,103,177,116,,6,-172,1340,732,3108,-4181,3546,-1,145,-4181
CB,2009,2009-12-31,,-388,228,538,-198,752,-19,,12,25,34,-321,2549,-3224,3335,8,53,-3224
CB,2008,2008-12-31,,-386,226,403,357,3046,-141,,66,-468,1156,314,1197,-4124,4101,12,-1,-4124
CB,2007,2007-12-31,,-386,177,561,-55,2104,25,,27,65,35,-253,2578,-4530,4701,33,-6,-4530
CB,2006,2006-12-31,,-357,186,477,53,1733,57,,2,67,-2,-284,2305,-3770,4105,8,10,-3770
CB,2005,2005-12-31,,-298,167,338,14,3205,-15,,-29,1605,116,1328,1028,-5593,4308,-95,90,-5593
CB,2004,2004-12-31,,-271,183.6,166.8,-61,3685.4,-6.6,,21.1,83.4,100.1,-154.8,1152.7,-4866,4938.6,-67.3,107.2,-4866
CB,2003,2003-12-31,,-230.7,175.9,42,-101.7,2509.5,206.1,,,618.8,-0.2,395.2,1417.5,-4721.5,4224.6,7.4,91.6,-4721.5
CB,2002,2002-12-31,,-193.1,216.3,2.1,-8,2453.3,-145.1,,,44.6,49.7,-491.4,76.5,-1941.6,2425,-392.5,40.2,-1941.6
CB,2001,2001-12-31,,-154.4,199.4,28.5,63.3,1517.3,-118.1,,,989.1,56.1,896.9,-146.4,-2186.6,1353,6.1,20.7,-2186.6
CB,2000,2000-12-31,,-121.7,224.8,38.8,8.8,-1075.4,33.8,,,742.7,-710.1,202.3,543,233.7,-427.2,291.4,-7.4,233.7
CB,1999,1999-12-31,,-77.8,73,29.5,358.7,-815.6,-46.9,,,505.7,1950.1,2379.1,365,-1559.6,-460.9,1.2,-8.7,-1559.6
CB,1998,1998-12-31,,-17.4,3.1,0.2,-77.2,-294.9,-17.5,,,0,0,-17.4,238.5,11.7,-71.4,0,-2,11.7
CB,1997,1998-09-30,,-54.4,41.5,-48.8,101.5,-535.9,52.2,,,503.5,250,699.1,560.2,-664.3,66.8,0,-9.7,-664.3
CB,1996,1997-09-30,,-43,,,53,-173.1,,,,-176.3,,-219.3,461.4,-9.8,282.1,,-6.1,-9.8
CB,1995,1996-09-30,,-27.7,0,,36.4,339.5,,,,-58,,-85.7,289.7,-499.3,621.4,,-7.8,-499.3
CB,1994,1995-09-30,,-22.1,0,,2.5,212,0,,,-33.3,0,-55.4,237.6,-379.1,437,0,-12.6,-379.1
CB,1993,1994-09-30,,-19.9,0.2,0,4.6,377.1,0,0,0,-65.3,0,-85.2,-45.7,-247,336.8,0,5.4,-247
CB,1992,1993-09-30,,-16.4,0.4,0,3.5,-107.8,0,0,0,45.3,6.4,35.2,223.5,-155,123.3,0,7.5,-155
CB,1991,1992-09-30,,0,0.9,0,-4.7,242.6,0,0,0,0,0,0,10.5,-260.8,256.1,0,3,-260.8
CB,1990,1991-09-30,,0,1.6,0,-3.2,93.2,0,0,0,-98.2,0,-78.9,65.4,-82.9,158.6,19.3,0,-82.9
CB,1989,1990-09-30,,0,0,0,-1,187,0,0,0,-98.2,0,-78.9,61.6,-170.7,248.6,19.3,0,-170.7
CHD,2019,2019-12-31,-73.7,-224.1,70.6,134.8,-161,33.2,5.6,176.39999999999998,0.9,-197.2,-49,-472.9,615.9,-553.5,864.5,-2.6,33.4,-479.8
CHD,2018,2018-12-31,-60.4,-213.3,74.9,116.8,37.8,14,11.1,141.10000000000002,-4.7,-123.4,-268.8,-609,568.6,-112.1,763.6,-3.5,28.8,-51.7
CHD,2017,2017-12-31,-45,-190.4,33.3,198.1,91.1,0.8,-237.6,125.4,14.1,-357.9,1265.5,698.9,743.4,-1303.4,681.5,-18.3,49.5,-1258.4
CHD,2016,2016-12-31,-49.8,-183,25.6,188.4,-142.2,74.2,24.9,107.6,-3.3,-349.5,68.9,-439.6,459,-354.6,655.3,24,-10.4,-304.8
CHD,2015,2015-12-31,-61.8,-175.3,29,174.8,-93,36.7,24,101,-22.9,-334.6,-38.3,-535,410.4,-141.2,606.1,13.2,34,-79.4
CHD,2014,2014-12-31,-70.5,-167.5,25.7,181.5,-73.9,13.5,12.7,91.2,-19.2,-446.1,293.1,-306.6,413.9,-288.4,540.3,13.9,9,-217.9
CHD,2013,2013-12-31,-67.1,-155.2,26.4,219.2,153.9,-16.1,11.1,90.5,-8.8,-28.1,-99.4,-259.8,394.4,-77.1,499.6,22.9,19.7,-10
CHD,2012,2012-12-31,-74.5,-134.5,9.7,123.8,91.6,75.4,13.2,85,4.1,-222.4,650.9,305.2,349.8,-741.3,523.6,11.2,0.2,-666.8
CHD,2011,2011-12-31,-76.6,-97.4,9.2,108,62.2,-11,59.4,77.1,-1.3,-53.1,-87.4,-226.5,309.6,-147.8,437.8,11.4,2.7,-71.2
CHD,2010,2010-12-31,-63.8,-44,29.3,120.9,-257.9,31.6,38.9,71.6,-2.3,15.9,-476.6,-503.7,270.7,-180.4,428.5,1.1,15.8,-116.6
CHD,2009,2009-12-31,-135.4,-32.3,29.9,106.1,249.1,35.4,23.1,85.4,10.7,9.6,-40.6,-58.3,243.5,-104.1,400.9,5,13.5,31.2
CHD,2008,2008-12-31,-98.3,-23.1,43.3,89,-51.8,34.9,15.2,71.4,-9,12.3,100.1,87.2,195.2,-466.2,336.2,-2.1,19.5,-367.8
CHD,2007,2007-12-31,-48.9,-19.7,55.5,64.1,139.3,2,16.5,56.7,6.8,15.8,-77.4,-73.6,169,-42.5,248.7,7.7,4.5,6.4
CHD,2006,2006-12-31,-47.6,-16.9,52.3,64.1,-16.2,-30.5,9,51.7,5.2,12.2,176.7,177.7,138.9,-385.5,186.4,5.6,17.3,-337.9
CHD,2005,2005-12-31,-37.7,-15.3,42,29.6,-18.9,-4.9,2.4,44.2,-2.6,17.2,-102.1,-101.2,122.9,-105.1,190.1,-1,25.6,-67.4
CHD,2004,2004-12-31,-35,-14,38.8,25.1,69.9,62.7,12.9,39.1,4.3,18.6,100.4,96.4,88.8,-225.7,194.9,-8.6,-8.6,-190.7
CHD,2003,2003-12-31,-32.2,-12.5,15.8,15.5,-0.7,15.6,12.5,30.2,0.8,12.6,27.3,21.9,81,-141.2,117.9,-5.6,-21.5,-109
CHD,2002,2002-12-31,-46.5,-11.9,23.4,4.4,23.9,14.6,17.8,27.9,,10.9,-50.3,-51.8,66.7,-38.4,114,-0.5,-13,8.1
CHD,2001,2001-12-31,-34.1,-11.3,9.9,15.3,30.9,-46.8,7.3,27.8,,9.2,378.1,366.4,47,-377.2,41.6,-9.6,6.3,-343.1
CHD,2000,2000-12-31,-24.3,-10.7,4.8,22.4,1.8,37.7,-4.1,23.5,,-13,-50,-73.8,33.6,-27.2,102.8,,12.1,-2.9
CHD,1999,1999-12-31,-33.1,-10.1,2.8,21.5,3.6,9.8,1.9,19.3,,-2.4,28.9,16.4,45.4,-76.9,64,,-12.2,-43.7
CHD,1998,1998-12-31,-29.9,-9.3,2.8,9.5,1.2,5.1,-0.1,16.5,,-6.5,9.3,-6.5,30.3,-42.4,50.1,,-1.6,-12.5
CHD,1997,1997-12-31,-9.9,-9,0.7,15.2,-8,-17.9,2.7,14.2,0,-1.3,32,21.7,24.5,-47.2,17.6,0,-5.9,-37.3
CHD,1996,1996-12-31,-7.1,-8.6,0.4,12.2,11.5,3.7,-0.3,13.6,0,-2.1,-5,-15.7,21.2,-6.5,33.7,0,-4.6,0.7
CHD,1995,1995-12-31,-19.7,-8.6,1.3,2.5,6.7,30.4,-0.2,13.1,0,0.3,-20,-28.3,10.2,-11.9,47,0,-6.5,7.8
CHD,1994,1994-12-31,-28.4,-8.7,0.8,1.9,-0.9,8.3,-3.3,11.7,0,-12.7,23,1.6,6.1,-18.1,15.5,0,-7.3,10.3
CHD,1993,1993-12-31,-28.8,-8.5,0,24.3,-8.5,-10,1.5,10.6,0,-8,2,-14.5,26.3,-18.4,24.5,0,-4,10.4
CHD,1992,1992-12-31,-12.5,-7.7,0.3,17.8,9.8,4,-0.3,9.8,0,-1.5,0,-9.2,29.5,-16,35.1,0,-8.1,-3.5
CHD,1991,1991-12-31,-19.3,-6.7,1.7,18.1,-22.4,-23.6,-1.6,9.5,0,-19.5,-3.2,-29.8,26.5,2.7,4.7,-0.4,-6.2,22
CHD,1990,1990-12-31,-17.9,-6.1,4,10.1,2.4,17.2,-2.2,10.5,0,-9.2,-23.5,-38.8,22.5,-4,45.1,0,-2.9,13.9
CHD,1989,1989-12-31,-12.6,-5.4,4.4,13.1,9.5,3.8,-4.1,10.1,0,-3.5,-2.9,-11.7,8.6,-8.4,29.6,0,11.2,4.2
CHD,1988,1988-12-31,-12.5,-5.1,4.5,12.1,-18.2,-10,-2.1,9.7,0,-15.5,-1.1,-21.6,16.5,-11.4,14.8,0,0.7,1.1
CHD,1987,1987-12-31,-12.7,-4.7,4.8,8.1,9.9,-1.1,1.3,9.2,0,0.5,-2.9,-7.1,14,-7.3,24.2,0,0.8,5.4
CHD,1986,1986-12-31,-38.5,-4.3,3,8.3,2.3,-6,3.1,6.3,0,15.5,36.5,47.8,12.8,-59.6,14.1,0,-2,-21.1
CI,2019,2019-12-31,-1050,,1645,1776,1556,1025,-313,3651,-8,-1763,-5175,-7187,5120,-734,9485,-249,2,316
CI,2018,2018-12-31,-528,,267,1019,883,530,-101,695,-24,-274,24212,23515,2646,-26378,3770,-423,0,-25850
CI,2017,2017-12-31,-471,,240,1036,-213,564,242,566,55,-2594,98,-2651,2232,-1703,4086,-155,482,-1232
CI,2016,2016-12-31,-461,,244,1064,1217,1355,74,610,-10,-103,-148,-225,1843,-2574,4026,26,144,-2113
CI,2015,2015-12-31,-510,,245,1194,548,13,21,585,-40,-517,-65,-609,2077,-1736,2933,-27,237,-1226
CI,2014,2014-12-31,-473,0,259,1085,-1375,-666,-22,588,-32,-1502,-95,-1582,2094,-1755,1994,26,0,-1282
CI,2013,2013-12-31,-527,-11,265,519,-183,-1538,197,597,13,-853,-100,-930,1478,15,719,34,-15,542
CI,2012,2012-12-31,-408,-11,248,655,-1712,-11,134,560,23,-87,-203,-228,1624,-3857,2350,73,43,-3449
CI,2011,2011-12-31,-422,-11,185,633,3085,-399,242,345,-3,509,2224,2867,1328,-1270,1491,145,-25,-848
CI,2010,2010-12-31,-300,-11,180,326,681,-75,190,292,6,-137,332,274,1349,-1342,1743,90,-13,-1042
CI,2009,2009-12-31,-307,-11,158,220,-418,-1115,319,268,15,30,199,307,1305,-1485,745,89,-32,-1178
CI,2008,2008-12-31,-257,-14,140,366,-628,1382,-221,244,-26,-341,578,314,292,-2572,1656,91,-41,-2315
CI,2007,2007-12-31,-262,-11,122,455,578,79,0,194,8,-937,100,-1041,1115,269,1342,-193,-46,531
CI,2006,2006-12-31,,-12,105,317,-317,-425,-23,208,6,-2514,137,-2513,1155,1548,642,-124,-273,1548
CI,2005,2005-12-31,,-13,104,135,-810,-999,394,221,-1,-1272,-216,-1785,1625,258,718,-284,-523,258
CI,2004,2004-12-31,,-100,109,687,1127,-876,-72,230,,-612,-76,-1527,1577,1218,1436,-739,577,1218
CI,2003,2003-12-31,,-185,114,-245,-183,480,178,246,,6,-130,-1695,602,-796,2308,-1386,802,-796
CI,2002,2002-12-31,,-185,120,218,-343,1670,-41,221,,-287,-45,-235,-397,-1486,1378,282,-75,-1486
CI,2001,2001-12-31,,-190,109,121,-273,-95,203,244,-1,-1101,361,670,989,-2028,1086,1600,-255,-2028
CI,2000,2000-12-31,,-200,105,457,-26,637,-73,233,-30,-1624,-102,-774,987,-907,1685,1152,-99,-907
CI,1999,1999-12-31,,-238,116,511,246,531,47,225,9,-2986,-284,-4213,699,2495,1955,-705,453,2495
CI,1998,1998-12-31,,-243,128,843,403,-442,-123,318,23,-807,-456,-1539,1292,1292,627,-33,-418,1292
CI,1997,1997-12-31,,-245,123,620,865,74,71,0,-58,-316,640,658,1086,-966,1231,579,0,-966
CI,1996,1996-12-31,,-242,106,360,-272,-482,126,0,-22,-280,-164,-593,1056,-357,700,93,,-357
CI,1995,1995-12-31,,-222,123,233,-134,1111,-218,0,-3,21,66,2478,211,-3713,1104,2613,0,-3713
CI,1994,1994-12-31,,-219,117,531,482,-78,27,0,32,5,74,2067,554,-2092,475,2207,-28,-2092
CI,1993,1993-12-31,,-219,116,121,200,1397,-482,0,-26,6,131,2317,234,-3211,1120,2399,-29,-3211
CI,1992,1992-12-31,,-218,96,319,-852,359,0,0,-32,0,68,1114,337,-2630,696,1264,0,-2630
CI,1991,1991-12-31,,-217,103,155,-33,291,0,0,-4,0,-182,1982,453,-2755,744,2381,0,-2755
CI,1990,1990-12-31,,-233,111,142,415,693,,0,10,-302,402,1637,318,-2243,1011,1770,,-2243
CI,1989,1989-12-31,,-249,95,232,266,944,,0,10,-268,-9,747,458,-1893,1402,1273,,-1893
CI,1988,1988-12-31,,-256,62,134,-423,2050,,,17,-2,-239,-497,418,-2411,2468,,,-2411
CI,1987,1987-12-31,,-266,70,162,-313,1859,,,-43,-241,-30,-537,663,-2256,2522,,,-2256
CI,1986,1986-12-31,,-249,72,154,-287,2248,0,0,-12,353,110,214,661,-3398,2909,0,0,-3398
CINF,2019,2019-12-31,-24,-355,53,34,-17,-1278,343,72,,-56,7,-546,1997,-679,1208,-142,74,-655
CINF,2018,2018-12-31,-20,-336,53,98,127,803,-47,63,,-116,8,-603,287,-451,1181,-159,75,-431
CINF,2017,2017-12-31,-16,-400,52,60,-120,322,-444,55,,-79,4,-614,1045,-558,1052,-139,74,-542
CINF,2016,2016-12-31,-13,-306,52,213,233,367,38,48,,-18,-15,-426,591,-456,1115,-87,71,-443
CINF,2015,2015-12-31,-10,-366,52,245,-47,309,16,52,,-29,-14,-498,634,-624,1075,-89,64,-614
CINF,2014,2014-12-31,-9,-278,53,154,158,194,37,51,,1,-55,-404,525,-311,873,-72,66,-302
CINF,2013,2013-12-31,-7,-263,53,222,-54,148,19,50,,-27,0,-341,517,-509,796,-51,62,-502
CINF,2012,2012-12-31,-6,-256,54,38,49,87,26,44,,10,0,-285,421,-304,638,-39,60,-298
CINF,2011,2011-12-31,-7,-255,53,51,53,-8,-17,42,,-31,55,-186,166,-8,247,45,64,-1
CINF,2010,2010-12-31,-17,-252,53,167,-172,24,30,41,,-10,0,-174,377,-529,531,88,59,-512
CINF,2009,2009-12-31,-42,-249,55,74,-452,-69,71,38,,0,0,-162,432,-815,525,87,53,-773
CINF,2008,2008-12-31,-36,-250,53,197,783,101,-127,32,,-135,-780,-1210,429,1509,484,-45,49,1545
CINF,2007,2007-12-31,-70,-240,51,346,24,-248,12,36,,-288,780,181,855,-862,705,-71,50,-792
CINF,2006,2006-12-31,-52,-228,53,429,83,-396,-5,38,,-93,49,-318,930,-214,615,-46,48,-162
CINF,2005,2005-12-31,-44,-204,51,195,-187,109,33,33,,-50,0,-221,602,-771,805,33,28,-727
CINF,2004,2004-12-31,-33,-177,34,188,215,142,45,28,,-56,188,-7,584,-601,823,38,24,-568
CINF,2003,2003-12-31,-38,-156,34,65,-21,436,-24,30,,-49,0,-195,374,-642,816,10,0,-604
CINF,2002,2002-12-31,-27,-142,35,87,64,399,-13,22,,-32,0,-66,238,-537,667,108,21,-510
CINF,2001,2001-12-31,-15,-132,41,9,36,340,-34,25,,-37,13,-148,193,-359,543,8,19,-344
CINF,2000,2000-12-31,-44,-119,40,33,-291,157,2,18,,-56,52,-136,118,-513,358,-13,63,-469
CINF,1999,1999-12-31,-102,-110,32,55,281,416,-10,16,,-210,118,-211,255,-205,697,-9,20,-103
CINF,1998,1998-12-31,-47.8,-99.5,36.4,91.2,-21.6,33.7,-13.3,11.8,,-14,139,25.5,241.6,-320.7,273.6,,-0.2,-272.9
CINF,1997,1997-12-31,-16.5,-88.4,21.8,95.5,20.2,127.9,-11.9,11.3,,-54.2,18.5,-124.2,299.4,-282.5,427,,0.2,-266.1
CINF,1996,1996-12-31,-17.8,-79.2,20.9,65,39.9,89.6,-9.3,7.1,,-5.6,41.1,-43.7,223.8,-224.8,308.3,,-2.8,-207
CINF,1995,1995-12-31,-10.5,-69.5,16,67,-28.2,146.4,-8.2,9.6,,3.8,91.9,26.2,227.4,-443.9,389.5,,14.2,-433.4
CINF,1994,1994-12-31,-11.4,-62.4,10.2,71.2,0.1,133.5,-16.1,9.9,0,3.3,51.1,-8.1,201.2,-320.2,328.5,,0,-308.9
CINF,1993,1993-12-31,-7.6,-55.1,7.5,67,-1.9,156.8,-20.1,10.5,0,12.3,11.1,-31.7,216,-333.4,363.2,,0,-325.7
CINF,1992,1992-12-31,-12.1,-49.7,6.2,58.3,-7.2,164.8,-17.1,10.1,0,7.4,40.6,-1.7,171.3,-334.5,329.1,,0,-322.4
CINF,1991,1991-12-31,-14.9,-43.6,6.6,46.8,17.7,192.9,-16.5,6,0,5.9,33.9,-3.8,146.3,-307.2,328.7,,0,-292.3
CINF,1990,1990-12-31,-4.1,-38.7,12.1,30.6,4.4,106.4,-7.9,5,0,5.4,6.5,-26.8,129,-201.2,232.4,,0,-197.2
CINF,1989,1989-12-31,-4.1,-33.4,6,33,11.1,141,-14.7,6.3,0,3,2.2,-28.2,114.5,-207.7,247.1,,0,-203.6
CINF,1988,1988-12-31,-4.1,-27.3,5.4,32.2,-2.5,114.3,-11.7,6.5,0,1.2,1.4,-24.7,128.7,-215.7,237.9,,0,-211.6
CINF,1987,1987-12-31,-3.9,-22.1,5.2,21.2,-9,167.2,-14.9,7.8,0,1,6.4,-14.7,93.2,-243.3,248.9,,-4.4,-239.3
CINF,1986,1986-12-31,-8.3,-19.3,5.1,9.8,18.3,123.3,2.1,7.3,0,1.6,3.9,-13.8,93.5,-194.1,226.2,,0,-185.8
CTAS,2020,2020-05-31,-230.289,-267.956,105.5,160.3,48.757,-72.01,-16.252,379.053,-2.121,-373.999,-312.5,-955.207,876.037,-285.398,1291.483,-0.752,124.655,-55.109
CTAS,2019,2019-05-31,-276.719,-220.764,101.8,173.2,-42.079,-275.557,31.708,360.09299999999996,-0.998,-950.929,312.5,-873.305,884.981,-235.638,1067.862,-14.112,66.637,41.081
