symbol,period,numberAnalysts,revenueAvg,revenueHigh,revenueLow
OKE,2023-12-31,7,10537704438,10959212616,10221573305
OKE,2022-12-31,10,10273709620,13712502600,8452937930
OKE,2021-12-31,14,11071932173,13971960000,8368251110
OKE,2020-12-31,14,9592255470,10723759800,8038390000
OKE,2019-12-31,16,10564066763,11765700000,9471177000
OKE,2018-12-31,15,13100526987,13970940000,11934530800
OKE,2017-12-31,11,12099925634,13440703200,10740412300
OKE,2016-12-31,10,8815102581,9165720000,7665976930
OKE,2015-12-31,11,8298143999,9698058000,7117200400
OKE,2014-12-31,10,12899150723,14375880000,11171490000
OKE,2013-12-31,10,14763180836,15509100000,13135740000
OKE,2012-12-31,7,12505008755,12939720000,11481977300
OKE,2011-12-31,6,16073097459,17763300000,14156519500
OKE,2010-12-31,6,13973016784,15225540000,12965034550
OKE,2009-12-31,6,11580821901,12748980000,10604306750
OKE,2008-12-31,7,17054490129,18556860000,14583106100
OKE,2007-12-31,6,13598107249,14664540000,12213076000
OKE,2006-12-31,8,13916714734,14174212740,13118668000
OKE,2005-12-31,6,10225732529,11199640800,9060770000
OKE,2004-12-31,5,3945000499,4581636000,3183152000
OKE,2003-12-31,6,2723214549,2953920000,2395841800
OKE,2002-12-31,4,6425890570,7144794000,5114810000
OKE,2001-12-31,3,8650337500,9806280000,7208070000
OKE,2000-12-31,2,3012144449,3026982600,2878601100
ORCL,2025-06-30,11,44649222026,46435190907,43309745365
ORCL,2024-06-30,11,43413410257,45149946667,42111007949
ORCL,2023-06-30,15,42844980633,45450180000,39493550000
ORCL,2022-06-30,30,41442934276,43167420000,38735010000
ORCL,2021-06-30,30,40507158558,41294700000,38228670000
ORCL,2020-06-30,32,39886812726,40561320000,37221480200
ORCL,2019-06-30,33,39903074335,40232880000,38089960000
ORCL,2018-06-30,35,40395549351,40676580000,38448860000
ORCL,2017-06-30,36,37954699895,38350980000,36076240000
ORCL,2016-06-30,37,37483136680,37937880000,35697314350
ORCL,2015-06-30,39,39058897191,40037040000,36892010000
ORCL,2014-06-30,40,39024166896,39371796000,37074408800
ORCL,2013-06-30,42,38015623524,39077220000,36144372800
ORCL,2012-06-30,41,37767496421,39664740000,35861870000
ORCL,2011-06-30,40,36309437066,36650640000,34334120000
ORCL,2010-06-30,39,27292740238,27625680000,25562410000
ORCL,2009-06-30,27,23397621761,23750700000,22148906280
ORCL,2008-06-30,26,22510046373,22850040000,21239120000
ORCL,2007-06-30,31,18194503142,18476280000,17276000700
ORCL,2006-06-30,31,14756595881,15073560000,13529560000
ORCL,2005-06-30,35,12105920194,12305280000,11272370000
ORCL,2004-06-30,33,10302355133,10432560000,9788270000
ORCL,2003-06-30,35,9529968675,9707442000,8986080000
ORCL,2002-06-30,35,9524926794,9847998000,8913330000
ORCL,2001-06-30,26,11288563014,11719800000,10375120000
ORCL,2000-06-30,16,10353637998,10832196000,9777600000
ORCL,1999-06-30,13,8839801094,9195300000,8321630000
ORCL,1998-06-30,11,7416988446,8817900000,6844611000
ORCL,1997-06-30,8,5850973589,6091746000,5403967000
OTIS,2024-12-31,4,14404460405,14980638821,13972326593
OTIS,2023-12-31,4,13897292923,14453184640,13480374135
OTIS,2022-12-31,8,13609102064,13906607580,12840753300
OTIS,2021-12-31,12,13136671441,13371737940,12280200000
OTIS,2020-12-31,12,12667648964,12913200000,11960100000
PCAR,2024-12-31,7,29279179555,30450346737,28400804168
PCAR,2023-12-31,7,25268535825,26279277258,24510479751
PCAR,2022-12-31,11,22134376583,23752842000,18940220000
PCAR,2021-12-31,20,19271830517,21259494840,16396880000
PCAR,2020-12-31,20,16487059434,17479740000,14643120000
PCAR,2019-12-31,23,24371575202,24977760000,22954447630
PCAR,2018-12-31,23,22291823444,22648158540,20988341050
PCAR,2017-12-31,23,18134731731,18730640460,16705340000
PCAR,2016-12-31,23,16428205410,17715360000,15243550000
PCAR,2015-12-31,27,18694440621,20086255140,17265030000
PCAR,2014-12-31,27,18256073357,19532469600,16873150000
PCAR,2013-12-31,26,16151137693,16511352000,15240640000
PCAR,2012-12-31,22,16271200511,17246782200,15158190000
PCAR,2011-12-31,21,15130999642,15425460000,14178102000
PCAR,2010-12-31,21,9368088061,10094126040,8544730000
PCAR,2009-12-31,17,7383356979,8303718000,6686132400
PCAR,2008-12-31,10,14073880085,15028824840,12753657000
PCAR,2007-12-31,10,13902231121,14918385360,10881642360
PCAR,2006-12-31,13,16024000082,16839180000,14574918330
PCAR,2005-12-31,10,13765080210,14425860000,12418117510
PCAR,2004-12-31,10,11009121374,11424000000,10284910000
PCAR,2003-12-31,9,7789076170,8322690000,7125426000
PCAR,2002-12-31,10,6641696002,7048812000,6201210000
PCAR,2001-12-31,4,5305912499,5423340000,4983860000
PCAR,2000-12-31,5,7633104499,7765464000,7204578000
PCAR,1999-12-31,6,8691648000,8846460000,8166430000
PCAR,1998-12-31,3,7430814999,7467420000,7101370000
PKG,2024-12-31,2,6728323857,6997456811,6526474141
PKG,2023-12-31,2,6672647318,6939553211,6472467899
PKG,2022-12-31,5,6716692972,6918393780,6258560280
PKG,2021-12-31,13,6695823242,6971238960,6100330000
PKG,2020-12-31,13,6606169835,6760560000,6233802097
PKG,2019-12-31,13,7050483081,7117560000,6718506150
PKG,2018-12-31,13,7165259707,7280760000,6790970000
PKG,2017-12-31,13,6464341307,6650196000,6102202100
PKG,2016-12-31,15,5827800348,5956296120,5507854000
PKG,2015-12-31,16,5862003452,5982101100,5490200000
PKG,2014-12-31,17,5999322122,6088380000,5654130000
PKG,2013-12-31,14,3666707799,3737382000,3383166000
PKG,2012-12-31,14,2864200333,2894760000,2722499000
PKG,2011-12-31,11,2642346454,2675154000,2501445700
PKG,2010-12-31,10,2476824315,2556324000,2333820000
PKG,2009-12-31,9,2155722213,2186880000,2046700000
PKG,2008-12-31,8,2416523743,2448000000,2287260000
PKG,2007-12-31,8,2354910777,2379150000,2230030000
PKG,2006-12-31,10,2217555181,2247060000,2104027000
PKG,2005-12-31,10,2033930414,2080800000,1914780000
PKG,2004-12-31,10,1918733446,1948200000,1816713000
PKG,2003-12-31,9,1759667437,1813560000,1659961000
PKG,2002-12-31,5,1786120874,1808460000,1695754000
PKG,2001-12-31,3,1856384249,1868640000,1771123000
PH,2025-06-30,7,16620441959,17285259637,16121828700
PH,2024-06-30,7,15554359444,16176533821,15087728660
PH,2023-06-30,12,14775008377,15392106000,13527620000
PH,2022-06-30,21,14236731232,15478500000,12991210000
PH,2021-06-30,23,12951086557,13481717400,12064860000
PH,2020-06-30,23,13644402364,13950540000,12779750000
PH,2019-06-30,23,14532732850,14680860000,13802355040
PH,2018-06-30,20,14513394786,14663836200,13776910000
PH,2017-06-30,19,12227589746,12339858000,11653483000
PH,2016-06-30,22,11515106517,11674920000,10882430000
PH,2015-06-30,19,12957863144,13138620000,12268560000
PH,2014-06-30,17,13456379318,13593846000,12786909570
PH,2013-06-30,18,13261266741,13460940000,12611552000
PH,2012-06-30,16,13362363502,13519080000,12703314000
PH,2011-06-30,16,12475688358,12601960260,11866980000
PH,2010-06-30,16,10076947323,10178172000,9560320000
PH,2009-06-30,15,10408721135,10778136000,9771780000
PH,2008-06-30,17,12210154340,12378720000,11608087000
PH,2007-06-30,18,10811825309,10918080000,10248050000
PH,2006-06-30,17,9427854326,9557400000,8954264000
PH,2005-06-30,17,8311553124,8445642840,7905500000
PH,2004-06-30,17,7194546923,7329720000,6822010000
PH,2003-06-30,19,6493101545,6610926000,6004300000
PH,2002-06-30,13,6179060606,6292380000,5818545000
PH,2001-06-30,5,6196473499,6231996000,5917000000
PH,2000-06-30,6,5347798170,5508000000,4908200000
PH,1999-06-30,7,5029451874,5161200000,4679377000
PH,1998-06-30,6,4256842329,4751160000,3175586000
PH,1997-06-30,4,4106689999,4126920000,3924620000
PH,1996-06-30,5,3283372749,3708210000,2749174000
PAYX,2025-06-30,2,4798734944,4990684342,4654772896
PAYX,2024-06-30,2,4551392820,4733448533,4414851036
PAYX,2023-06-30,6,4381551492,4447200000,4145487060
PAYX,2022-06-30,19,4177525540,4311408420,3918788360
PAYX,2021-06-30,20,3941621118,3998706000,3717534700
PAYX,2020-06-30,19,4096554453,4124574000,3901340000
PAYX,2019-06-30,20,3828888082,3860700000,3653020000
PAYX,2018-06-30,15,3429612934,3449640000,3275690000
PAYX,2017-06-30,19,3199089778,3237480000,3053172000
PAYX,2016-06-30,21,2992639194,3015122040,2845980000
PAYX,2015-06-30,22,2778766992,2800951620,2646160000
PAYX,2014-06-30,22,2507982226,2524500000,2387170000
PAYX,2013-06-30,25,2364860771,2424540000,2251176000
PAYX,2012-06-30,24,2269554352,2287860000,2159932950
PAYX,2011-06-30,23,2107923376,2135880000,2004262500
PAYX,2010-06-30,22,2025596574,2051220000,1921861000
PAYX,2009-06-30,17,2124395213,2149242000,2014767600
PAYX,2008-06-30,16,2107239398,2124099000,2007415000
PAYX,2007-06-30,20,1925256851,1945956000,1831360000
PAYX,2006-06-30,23,1692018002,1710560400,1610200000
PAYX,2005-06-30,25,1457027820,1469208000,1386130000
PAYX,2004-06-30,23,1311959463,1326132600,1244607000
PAYX,2003-06-30,23,1117550372,1132098000,1061762000
PAYX,2002-06-30,20,968033412,977772000,919851000
PAYX,2001-06-30,8,885829242,892223580,842542000
PAYX,2000-06-30,3,731814999,735420000,699370000
PAYX,1998-06-30,4,539726250,618120000,443775000
PAYC,2024-12-31,6,1753438573,1823576116,1700835416
PAYC,2023-12-31,6,1453416308,1511552960,1409813819
PAYC,2022-12-31,10,1222800320,1314205740,1055141750
PAYC,2021-12-31,15,1004201496,1043239680,889587000
PAYC,2020-12-31,15,840218644,861900000,795885000
PAYC,2019-12-31,18,745725635,754902000,711745260
PAYC,2018-12-31,17,567900751,573637800,534355540
PAYC,2017-12-31,18,438502583,441660000,418070000
PAYC,2016-12-31,15,332644468,335059800,316883480
PAYC,2015-12-31,11,224080869,225681120,213400000
PAYC,2014-12-31,10,149469407,150552000,142590000
PYPL,2024-12-31,32,42297751314,43989661366,41028818774
PYPL,2023-12-31,32,35668841963,37095595642,34598776704
PYPL,2022-12-31,36,30529998432,32310540000,25839438120
PYPL,2021-12-31,45,25898816815,27157398000,22655816640
PYPL,2020-12-31,45,21711283354,22100340000,20601830000
PYPL,2019-12-31,44,18019103195,18174360000,17091400000
PYPL,2018-12-31,47,15693242327,15840345000,14957497000
PYPL,2017-12-31,44,13173424753,13294782000,12521633000
PYPL,2016-12-31,45,11004781143,11174100000,10470180000
PYPL,2015-12-31,40,9331438085,9482495280,8720300000
PNR,2024-12-31,5,3427326716,3564419785,3324506915
PNR,2023-12-31,5,3263077763,3393600874,3165185431
PNR,2022-12-31,8,3153300672,3278280000,2885557940
PNR,2021-12-31,19,3010410769,3129360000,2784472300
PNR,2020-12-31,19,2858330619,2936580000,2692623000
PNR,2019-12-31,19,3000879868,3022971960,2859560000
PNR,2018-12-31,17,3004414890,3021240000,2867320000
PNR,2017-12-31,18,4983282752,5023704000,4733600000
PNR,2016-12-31,22,4985626539,5028430680,4752709000
PNR,2015-12-31,24,6530259650,6577225200,6215696950
PNR,2014-12-31,23,7194440490,7248120000,6847230000
PNR,2013-12-31,20,7482663067,7544940000,7126590000
PNR,2012-12-31,15,4569260436,4876135500,4315530000
PNR,2011-12-31,17,3507581306,3564492000,3341553000
PNR,2010-12-31,18,3063620834,3120180000,2913298000
PNR,2009-12-31,15,2691782973,2718832440,2565650000
PNR,2008-12-31,11,3430033398,3452891760,3268318000
PNR,2007-12-31,12,3429627419,3456243480,3267419780
PNR,2006-12-31,11,3184254142,3225954000,3005060000
PNR,2005-12-31,11,2970707988,3006042000,2818814180
PNR,2004-12-31,11,2528041316,2890476000,2163100000
PNR,2003-12-31,9,2741651771,2771379780,2586020000
PNR,2002-12-31,6,2588158649,2616708000,2453964200
PNR,2001-12-31,5,2663994374,2754000000,2509390000
PNR,2000-12-31,2,3060123499,3075198000,2924453000
PNR,1999-12-31,3,2398698750,2414952000,2288133000
PNR,1998-12-31,4,1972923170,1990020000,1879084000
PNR,1997-12-31,2,1866990999,1876188000,1784218000
PBCT,2024-12-31,2,2019580924,2100364161,1958993497
PBCT,2023-12-31,2,2019597587,2100381490,1959009659
PBCT,2022-12-31,6,2049908463,2134105200,1919630000
PBCT,2021-12-31,13,1989601802,2055609060,1828547000
PBCT,2020-12-31,13,2051828468,2091510000,1919339000
PBCT,2019-12-31,12,1865277679,1909338000,1746582000
PBCT,2018-12-31,14,1646894806,1678708860,1537450000
PBCT,2017-12-31,13,1501695240,1533721980,1410089000
PBCT,2016-12-31,14,1357287343,1387812000,1274968000
PBCT,2015-12-31,16,1309972509,1329164040,1233258000
PBCT,2014-12-31,18,1284576742,1306722000,1206680000
PBCT,2013-12-31,17,1254142627,1279080000,1186424460
PBCT,2012-12-31,18,1254442052,1286220000,1013941000
PBCT,2011-12-31,20,1236555346,1263270000,1019858000
PBCT,2010-12-31,14,1005333139,1025100000,947890790
PBCT,2009-12-31,12,893114739,913279440,821123430
PBCT,2008-12-31,9,951386326,963121740,899552780
PBCT,2007-12-31,7,684354614,695837880,649297630
PBCT,2006-12-31,5,538965000,542334000,514391000
PBCT,2005-12-31,6,537594750,543048000,511093000
PBCT,2004-12-31,4,483951999,486336000,462496000
PBCT,2003-12-31,3,609000000,612000000,582000000
PBCT,2001-12-31,4,659749999,663000000,630500000
PBCT,2000-12-31,4,686139999,689520000,655720000
PBCT,1999-12-31,4,648584999,653820000,617890000
PBCT,1998-12-31,3,562614500,565386000,537671000
PBCT,1997-12-31,3,425081999,427176000,406236000
PEP,2024-12-31,9,83068709279,86391457650,80576648000
PEP,2023-12-31,9,79010811087,82171243531,76640486755
PEP,2022-12-31,12,76278407932,77796491400,71428860000
PEP,2021-12-31,18,72434804917,74665574880,67011480000
PEP,2020-12-31,18,69008228090,70475880000,64619460000
PEP,2019-12-31,19,67791195517,68420784000,64448740000
PEP,2018-12-31,22,65666149659,66607020000,62569510500
PEP,2017-12-31,24,64369452740,65155560000,61154620000
PEP,2016-12-31,21,63651930016,64299780000,59922720000
PEP,2015-12-31,25,63996632684,65396280000,59963460000
PEP,2014-12-31,25,67476616009,68986680000,63915047940
PEP,2013-12-31,19,67465946339,68270532900,64062680000
PEP,2012-12-31,17,66288082332,67020120000,62601860000
PEP,2011-12-31,16,67309794628,68287980000,63269220000
PEP,2010-12-31,15,58206077477,58990851360,54821402700
PEP,2009-12-31,12,43922969523,44542584000,41520190400
PEP,2008-12-31,10,44053252284,44949146820,41674110000
PEP,2007-12-31,13,39315436888,40026126000,36916260000
PEP,2006-12-31,14,35706505679,36163151400,33937094150
PEP,2005-12-31,14,32499434093,33129600000,30826757140
PEP,2004-12-31,13,29446861970,29728348800,28005840000
PEP,2003-12-31,14,27101126173,27379860000,25570170000
PEP,2002-12-31,11,25487574776,25774380000,24245150000
PEP,2001-12-31,5,26091082499,27846000000,20881190000
PEP,2000-12-31,4,20440746670,20808000000,19328220000
PEP,1999-12-31,6,19600868000,21058920000,17048720000
PEP,1998-12-31,5,22439873749,22837800000,21177040000
PEP,1997-12-31,3,28369757499,33645720000,22227550000
PEP,1996-12-31,3,33829949999,34569840000,31784960000
PKI,2024-12-31,7,3618830863,3763584098,3510265937
PKI,2023-12-31,7,3515314554,3655927137,3409855118
PKI,2022-12-31,10,3465980709,3674712180,3155924100
PKI,2021-12-31,14,3483740946,3785118000,3058507000
PKI,2020-12-31,14,3274215653,3428220000,3049971000
PKI,2019-12-31,16,2925500203,2967180000,2790690000
PKI,2018-12-31,16,2811664360,2840802000,2680692000
PKI,2017-12-31,15,2266984087,2287403040,2161839000
PKI,2016-12-31,18,2303821625,2321785200,2192452200
PKI,2015-12-31,20,2306533532,2326824000,2199930900
PKI,2014-12-31,19,2266633222,2288753499,2159705000
PKI,2013-12-31,18,2200872986,2218500000,2098013000
PKI,2012-12-31,17,2171103330,2201479260,2045730000
PKI,2011-12-31,12,1965781761,2001240000,1863079000
PKI,2010-12-31,12,1729918975,1800300000,1626534800
PKI,2009-12-31,9,1806912774,1831614000,1713311000
PKI,2008-12-31,8,2062756952,2091091800,1952319000
PKI,2007-12-31,8,1790186528,1809265800,1697652290
PKI,2006-12-31,9,1555161816,1572493200,1482745880
PKI,2005-12-31,8,1538303042,1555274580,1466378100
PKI,2004-12-31,6,1695437323,1706970000,1616336220
PKI,2003-12-31,5,1535069759,1557651180,1450952190
PKI,2002-12-31,5,1406603920,1501440000,1271427500
PKI,2001-12-31,4,1444886329,1652400000,1271476000
PKI,2000-12-31,4,1724789499,1736040000,1646963000
PKI,1999-12-31,4,1623323329,1950240000,1322110000
PKI,1998-12-31,3,1438437699,1463700000,1357379200
PKI,1997-12-31,2,1613849999,1621800000,1542300000
PKI,1996-12-31,2,1467080999,1474308000,1402038000
PRGO,2024-12-31,6,5605033960,5829235318,5436882941
PRGO,2023-12-31,6,5489276075,5708847119,5324597793
PRGO,2022-12-31,10,5456547513,5634455520,5027316000
PRGO,2021-12-31,11,5331498285,5465397660,4995985000
PRGO,2020-12-31,11,5233520446,5336923560,4960289000
PRGO,2019-12-31,13,4884113568,4934148000,4632720000
PRGO,2018-12-31,14,4786786771,4822414140,4552598000
PRGO,2017-12-31,21,4973420890,5083476000,4697807000
PRGO,2016-12-31,17,5552373784,5630559120,5256430000
PRGO,2015-12-31,21,5471116356,5537784000,5144880000
PFE,2024-12-31,11,59817027417,62209708514,58022516594
PFE,2023-12-31,11,56993848811,59273602763,55284033347
PFE,2022-12-31,14,55118474232,59926020000,50250850000
PFE,2021-12-31,17,55294054220,67187400000,48826890000
PFE,2020-12-31,17,50164941028,52299480000,46526050000
PFE,2019-12-31,14,52406564894,52999771200,49502980000
PFE,2018-12-31,15,54336013483,54880080000,51584600000
PFE,2017-12-31,21,53319262445,53859060000,50801810000
PFE,2016-12-31,19,53653077868,54642420000,50543431100
PFE,2015-12-31,19,49089694464,49772310660,46443600000
PFE,2014-12-31,20,49980396072,50548140000,47436880000
PFE,2013-12-31,19,52112106259,52881900000,49562150000
PFE,2012-12-31,19,59234149651,60180000000,55859390000
PFE,2011-12-31,20,68252688318,69221127000,64505000000
PFE,2010-12-31,22,68279986469,69578280000,64781188100
PFE,2009-12-31,16,49807039919,51782340000,44498750000
PFE,2008-12-31,15,49302379452,50223780000,46260270000
PFE,2007-12-31,20,48436817090,49206840000,45963450000
PFE,2006-12-31,21,48905845911,49847400000,46269000000
PFE,2005-12-31,27,51738275455,53186880000,48685755000
PFE,2004-12-31,28,52564996681,54098760000,49407920000
PFE,2003-12-31,22,44909049687,46568100000,36246488483
PFE,2002-12-31,19,35593018529,36003960000,33813715000
PFE,2001-12-31,15,32756152501,34501500000,28686780000
PFE,2000-12-31,10,30807392776,33966000000,28681930000
PFE,1999-12-31,11,16710655499,17340000000,15483140000
PFE,1998-12-31,10,14573381276,15501960000,13075600000
PFE,1997-12-31,8,12727027002,12999900000,12057100000
PFE,1996-12-31,5,11419764999,11701440000,10670000000
PM,2024-12-31,8,35759582482,37189965781,34686795007
PM,2023-12-31,8,33821110328,35173954742,32806477019
PM,2022-12-31,13,32467535576,33901740000,28758560000
PM,2021-12-31,18,31178006141,32487000000,28104076750
PM,2020-12-31,18,29049527725,29772270000,27232398860
PM,2019-12-31,18,30311126035,31171200000,28647010000
PM,2018-12-31,21,29969857579,30308280000,28295666300
PM,2017-12-31,19,28923314525,29415780000,27351332500
PM,2016-12-31,20,26873390704,27273780000,25191870000
PM,2015-12-31,20,27279932654,28161180000,25638146630
PM,2014-12-31,19,30045336562,31018118400,28267740000
PM,2013-12-31,22,31691784911,32076960000,29722740000
PM,2012-12-31,19,31934257976,32504340000,30065150000
PM,2011-12-31,18,31291343112,31844400000,29584573200
PM,2010-12-31,18,27720971864,28453644600,25867960000
PM,2009-12-31,14,25189365634,25850298600,23442960000
PM,2008-12-31,14,25862187454,26205840000,24282883000
PSX,2024-12-31,2,146250737759,152100767269,141863215626
PSX,2023-12-31,2,121284321436,126135694293,117645791793
PSX,2022-12-31,5,102088612709,117862020000,87466807990
PSX,2021-12-31,9,92097445999,105090600000,78214980000
PSX,2020-12-31,10,70669369113,81147120000,62385550000
PSX,2019-12-31,10,108465692264,112451940000,99880900000
PSX,2018-12-31,10,115643914192,129576720000,102883050000
PSX,2017-12-31,11,106314412401,116159640000,94095129360
PSX,2016-12-31,11,87559710732,97886340000,75177910000
PSX,2015-12-31,9,106200080517,114194100000,94609929700
PSX,2014-12-31,9,166453257933,180722580000,142405409000
PSX,2013-12-31,6,183722881880,219725340000,160909827400
PSX,2012-12-31,8,186283943004,212729455800,154306494200
PNW,2024-12-31,5,4346525736,4520386766,4216129964
PNW,2023-12-31,5,4140380450,4305995668,4016169036
PNW,2022-12-31,8,4003172322,4272433200,3634590000
PNW,2021-12-31,11,3820438177,4063659600,3476906800
PNW,2020-12-31,11,3632467891,3931284000,3336345070
PNW,2019-12-31,12,3646994561,3780007800,3365900000
PNW,2018-12-31,13,3677505644,3917820000,3374882200
PNW,2017-12-31,11,3648532397,3833160000,3423906000
PNW,2016-12-31,14,3598450907,3705660000,3378195720
PNW,2015-12-31,14,3584934091,3687370380,3334375000
PNW,2014-12-31,14,3563980431,3870492000,3308563300
PNW,2013-12-31,14,3488919080,3554700000,3275690000
PNW,2012-12-31,12,3381125572,3591420000,3170930000
PNW,2011-12-31,13,3315306497,3524100000,3019978600
PNW,2010-12-31,11,3341071663,3445560000,3130190000
PNW,2009-12-31,7,3656844232,5089392000,3094300000
PNW,2008-12-31,7,3799057029,5278194000,3265592300
PNW,2007-12-31,8,3718556902,5372544000,3197624400
PNW,2006-12-31,6,3318763769,3566940000,2938799300
PNW,2005-12-31,6,3037454489,3173934000,2762560000
PNW,2004-12-31,6,2945324969,3126096000,2570490300
PNW,2003-12-31,5,3043832749,3284196000,2726961000
PNW,2002-12-31,3,2939795249,3078360000,2691459000
PNW,2000-12-31,2,2559829999,2572440000,2446340000
PNW,1999-12-31,2,2239090000,2250120000,2139820000
PXD,2024-12-31,12,7890797839,8206429752,7654073904
PXD,2023-12-31,12,6435741132,6693170778,6242668898
PXD,2022-12-31,15,5327730635,7720380000,4400207120
PXD,2021-12-31,24,4175506259,4783951980,3502670000
PXD,2020-12-31,24,3549901528,4350300000,3080720000
PXD,2019-12-31,24,4953758453,5241079260,4273820000
PXD,2018-12-31,34,5045557214,5655377760,4268970000
PXD,2017-12-31,34,5629130734,6471900000,3349410000
PXD,2016-12-31,40,3678761939,4185060000,2808150000
PXD,2015-12-31,35,4392762593,4940778000,2932989000
PXD,2014-12-31,33,4294915720,4713318000,3658258000
PXD,2013-12-31,30,3721701565,3850296000,3440881000
PXD,2012-12-31,27,3091745540,3354780000,2699510000
PXD,2011-12-31,21,2476835662,2604725040,2266211000
PXD,2010-12-31,23,2086817162,2668830000,1841204530
PXD,2009-12-31,15,1675800118,1809422880,1506410000
PXD,2008-12-31,16,2370644068,2508180000,2173399460
PXD,2007-12-31,15,1914815343,2009502000,1685860000
PXD,2006-12-31,15,1734005019,2302242000,1579160000
PXD,2005-12-31,18,2324642005,2435760000,2110623000
PXD,2004-12-31,16,1922916890,2046120000,1797410000
PXD,2003-12-31,19,1304892231,1347420000,1194070000
PXD,2002-12-31,9,730869598,756126000,678612000
PXD,2001-12-31,5,914870249,960024000,818486000
PXD,2000-12-31,5,826821537,895774200,679000000
PXD,1999-12-31,3,687510249,721140000,628269000
PXD,1998-12-31,3,633562999,745008000,502460000
PXD,1997-12-31,2,488214999,490620000,466570000
PNC,2024-12-31,9,16680664391,17347890967,16180244459
PNC,2023-12-31,9,16616763845,17281434398,16118260929
PNC,2022-12-31,12,16801404711,17761260000,15169490500
PNC,2021-12-31,20,16450808983,17941800000,15125712460
PNC,2020-12-31,20,16677974134,17284920000,15522910000
PNC,2019-12-31,20,17996883637,18198840000,17104980000
PNC,2018-12-31,24,17488891910,17729640000,16581180000
PNC,2017-12-31,27,16549177718,16805520000,15656770000
PNC,2016-12-31,28,15427596070,15706980000,14388010000
PNC,2015-12-31,30,15359480760,15689640000,14097980000
PNC,2014-12-31,25,15463118624,15769117380,14579100000
PNC,2013-12-31,29,15943993641,16414860000,14356074690
PNC,2012-12-31,30,15688681079,16042560000,14716840000
PNC,2011-12-31,26,14546794498,14755524000,13799220000
PNC,2010-12-31,26,15080455139,15972180000,14144928000
PNC,2009-12-31,17,16505629631,17349180000,15149460000
PNC,2008-12-31,10,7457748248,7705080000,6723496800
PNC,2007-12-31,11,6887236824,7089000000,6393496010
PNC,2006-12-31,12,6597438896,6925800000,5447224150
PNC,2005-12-31,11,6359702247,6479901900,6025640000
PNC,2004-12-31,10,5546521629,5623260000,5198715000
PNC,2003-12-31,11,5362956514,5552472000,4850970000
