symbol,year,period,accountsPayable,accountsReceivables,accruedLiability,accumulatedDepreciation,cashEquivalents,cashShortTermInvestments,commonStock,currentAssets,currentLiabilities,currentPortionLongTermDebt,deferredIncomeTax,goodwill,intangiblesAssets,inventory,liabilitiesShareholdersEquity,longTermDebt,longTermInvestments,otherCurrentAssets,otherCurrentliabilities,otherEquity,otherLiabilities,otherLongTermAssets,otherReceivables,period,propertyPlantEquipment,retainedEarnings,sharesOutstanding,shortTermDebt,shortTermInvestments,tangibleBookValueperShare,totalAssets,totalDebt,totalEquity,totalLiabilities,totalLongTermDebt,totalReceivables,treasuryStock
ADBE,1991,1991-11-29,6,38,23,-19,30,116,44,162,37,,2,,,4,221,,,3,8,0,0,42,0,1991-11-29,18,138,354,0,86,0.5169,221,0,183,38,0,38,0
ADBE,1990,1990-11-30,4,31,22,-13,19,70,14,109,37,,1,,,4,146,,,4,11,0,0,25,0,1990-11-30,12,94,335,0,50,0.3224,146,0,108,38,0,31,0
ADBE,1989,1989-11-30,5,24,16,-8,13,50,0,78,34,,1,,,2,94,,,3,14,0,0,6,0,1989-11-30,10,59,322,0,37,0.1832,94,0,59,35,0,24,0
ADBE,1988,1988-11-30,2,15,8,-4,13,35,12,52,19,,1,,,1,65,,,1,9,0,0,6,0,1988-11-30,8,32,344,0,22,0.1279,65,1,44,21,1,15,0
ADBE,1987,1987-11-30,2,8,3,-2,6,17,10,25,8,,1,,,1,32,,,0,3,0,0,3,0,1987-11-30,4,13,326,0,11,0.0736,32,0,24,9,0,8,0
ADBE,1986,1986-11-30,1,4,1,-1,13,13,9,17,5,,1,,,0,20,,,0,4,0,0,2,0,1986-11-30,2,4,325,0,0,0.0431,20,0,14,6,0,4,0
ADBE,1985,1985-11-30,0,1,0,-1,3,3,0,4,1,,0,,,0,6,,,0,1,0,0,1,0,1985-11-30,1,1,202,0,0,0.005,6,0,5,1,0,1,0
BABA,2020,2020-03-31,4875,30815,125185,-51994,330503,363215,1,462923,241872,5154,43898,276782,60947,14859,1312985,120276,350961,33677,106658,-438,27288,23325,12810,2020-03-31,138047,412387,21491.99494,0,32712,19.43384,1312985,125430,764504,548481,120276,43625,0
BABA,2019,2019-03-31,4570,21216,95866,-33945,189976,203165,1,270273,207669,22466,22517,264935,68276,8534,965076,111834,241544,21605,84767,-2641,7654,28018,8704,2019-03-31,92030,262857,20696.47658,0,13189,7.68469,965076,134300,499076,466000,111834,29920,0
BABA,2018,2018-03-31,1996,15364,70432,-20439,199309,210210,1,256855,135810,6028,19312,162149,27465,4535,717124,119525,177892,12274,57354,-3757,3038,25930,10189,2018-03-31,66489,176370,20542.1359,0,10901,8.57788,717124,125553,368823,348301,119525,25553,-2233
BABA,2017,2017-03-31,,,46979,,143736,150801,1,181864,93564,14897,10361,125420,14108,,506812,76835,151820,2655,31688,5022,1931,13394,,2017-03-31,20206,112014,20192.81506,0,7065,6.89706,506812,91732,281791,225021,76835,,-2823
BABA,2016,2016-03-31,1456,4445,22806,-8181,106818,115696,1,134035,52039,4304,6471,81645,5370,,364245,53262,120853,5235,23473,-1222,2584,8262,7417,2016-03-31,13629,81108,19791.42287,0,8878,6.56709,364245,57566,217337,146908,53262,11862,0
BABA,2015,2015-03-31,300,2429,16849,-3580,108193,125999,1,142109,39672,1990,4493,41933,6575,0,255434,50603,48488,4260,19906,-1506,2595,6656,13577,2015-03-31,9139,26405,19963.99229,0,17806,4.85529,255434,52593,146097,109337,50603,16006,0
BABA,2014,2014-03-31,300,2429,9782,-3580,33045,45285,1,67833,37384,1100,2136,11793,1906,,111549,30711,20689,6359,16938,-1684,500,3244,13577,2014-03-31,5581,3657,17814,9264,12240,0.8779,111549,41075,39739,71810,30711,16006,0
BABA,2013,2013-03-31,400,238,6959,-2686,30396,33315,1,43162,23995,3350,643,11294,334,,63786,27653,1797,4737,11188,-2518,449,3046,4714,2013-03-31,3808,-19154,17402,2098,2919,-0.6696,63786,33101,10509,53277,27653,4952,0
BABA,2012,2012-03-31,754,210,3269,-2216,16857,22337,1,27899,11751,1283,413,11436,355,,47210,0,1890,4187,6445,-2940,633,3031,1105,2012-03-31,2463,13648,20056,0,5480,0.9821,47210,1283,31518,15692,0,1315,0
BABA,2011,2011-03-31,,,,,15940,15940,,,,807,,11846,,,,0,3933,,,28402,,,,2011-03-31,1905,,,0,,,37830,807,,9413,0,,
BABA,2010,2010-03-31,,,,,14643,14643,,,,0,,11518,,,,0,2250,,,26493,,,,2010-03-31,1666,,,0,,,41707,0,,15208,0,,
AAPL,2019,2019-09-28,46236,22926,,-58579,36640,100557,45174,162819,105718,10260,,,,4106,338516,91807,105341,12352,43242,-1291,50503,32978,22878,2019-09-28,37378,45898,17772.944,5980,51713,5.09133,338516,108047,90488,248028,91807,45804,
AAPL,2018,2018-09-29,55888,23186,,-49099,14338,66301,40201,131339,115929,8784,,,,3956,365725,93735,170799,12087,39293,-245,48914,22283,25809,2018-09-29,41304,70400,19019.944,11964,40388,5.6334,365725,114483,107147,258578,93735,48995,
AAPL,2017,2017-09-30,44242,17874,,-41293,12307,74181,35867,128645,100814,6496,31504,,,4855,375319,97207,194714,13936,38099,-478,11747,18177,17799,2017-09-30,33783,98330,20504.804,11977,53892,6.53735,375319,115680,134047,241272,97207,35673,
AAPL,2016,2016-09-24,37294,15754,20951,-34235,11883,67155,31251,106869,79006,3500,26019,5414,3206,2132,321686,75427,170430,8283,9156,-540,12985,8757,13545,2016-09-24,27010,96364,21344.664,8105,46671,5.60463,321686,87032,128249,193437,75427,29299,
AAPL,2015,2015-09-26,35490,16849,24169,-26786,9731,41601,27416,89378,80610,2500,24062,5116,3893,2349,290345,53329,164065,15085,9952,308,12989,5422,13494,2015-09-26,22471,92284,22315.012,8499,20481,4.94492,290345,64328,119355,170990,53329,30343,
AAPL,2014,2014-09-27,30196,17460,7689,-18391,3612,25077,23313,68531,63448,,20259,4616,4142,2111,231839,28987,130162,14124,19255,1324,7598,3764,9759,2014-09-27,20624,87152,5866,6308,11233,17.5228,231839,35295,111547,120292,28987,27219,
AAPL,2013,2013-09-28,22367,13102,4782,-11922,5554,40546,19764,73286,43658,,16489,1577,4179,1764,207000,16960,106215,10335,16509,-366,6344,5146,7539,2013-09-28,16597,104256,6294,0,26287,18.7151,207000,16960,123549,83451,16960,20641,
AAPL,2012,2012-09-29,21175,10930,3283,-6435,7637,29129,16422,57653,38542,,13847,1135,4224,791,176064,0,92122,9041,14084,491,5465,5478,7762,2012-09-29,15452,101289,6574,0,18383,17.1663,176064,0,118210,57854,0,18692,
AAPL,2011,2011-09-24,14632,5369,2428,-3991,6912,25952,13331,44988,27970,,8159,896,3536,776,116371,0,55618,6543,10910,420,3627,3556,6348,2011-09-24,7777,62841,6505,0,16137,11.0965,116371,0,76615,39756,0,11717,
AAPL,2010,2010-09-25,12015,5510,1593,-2466,9571,25620,10668,41678,20722,,4300,741,342,1051,75183,0,25391,5083,7114,,2370,2263,4414,2010-09-25,4768,37169,6412,0,14359,7.2845,75183,0,47791,27392,0,9924,
AAPL,2009,2009-09-26,5601,3361,1293,-1713,4124,23464,8210,31555,11506,,2216,206,353,455,47501,0,10528,2270,4612,,2139,1905,1696,2009-09-26,2954,23353,6299,0,18201,4.9343,47501,0,31640,15861,0,5057,
AAPL,2008,2008-09-27,5520,2422,916,-1292,11507,24490,7177,34690,14092,,675,207,352,509,39572,0,,4512,7656,,3775,1868,2282,2008-09-27,2455,13845,6218,0,12615,3.2922,39572,0,21030,18542,0,4704,
AAPL,2007,2007-09-29,4970,1637,772,-1009,9096,15386,5368,21956,9299,,619,38,299,346,25347,0,,1778,3557,,897,1222,2392,2007-09-29,1832,9101,6106,0,6034,2.3248,25347,0,14532,10815,0,4029,
AAPL,2006,2006-09-30,3390,1252,803,-794,6392,10110,4355,14509,6471,,381,38,139,270,17205,0,,1076,2278,0,369,1238,1593,2006-09-30,1281,5607,5987,0,3718,1.638,17205,0,9984,7221,0,2845,
AAPL,2005,2005-09-24,1779,895,576,-664,3491,8261,3521,10300,3484,,308,69,65,165,11551,0,,562,1129,-60,293,300,417,2005-09-24,817,4005,5845,0,4770,1.2544,11551,0,7466,4085,0,1312,
AAPL,2004,2004-09-25,1451,774,386,-591,2969,5464,2514,7055,2680,0,294,80,42,101,8050,0,,440,843,-93,,166,276,2004-09-25,707,2670,5480,0,2495,0.904,8050,0,5076,2974,0,1050,
AAPL,2003,2003-09-27,1154,766,292,-505,3396,4566,1926,5887,2357,304,235,85,24,56,6815,0,,499,607,-62,,150,0,2003-09-27,669,2394,5134,0,1170,0.8013,6815,304,4223,2592,0,766,
AAPL,2002,2002-09-28,911,565,298,-436,2252,4337,1826,5388,1658,,229,85,34,45,6298,316,39,441,449,-7,,131,0,2002-09-28,621,2325,5025,0,2085,0.7912,6298,316,4095,2203,316,565,
AAPL,2001,2001-09-29,801,466,306,-396,2310,4336,1693,5143,1518,,266,66,10,11,6021,317,128,330,411,-11,,110,0,2001-09-29,564,2260,4913,0,2026,0.7824,6021,317,3920,2101,317,466,
AAPL,2000,2000-09-30,1157,953,433,-387,1191,4027,1502,5427,1933,,463,,,33,6803,300,786,414,343,0,,277,0,2000-09-30,313,2285,4699,0,2836,0.8578,6803,300,4107,2696,300,953,
AAPL,1999,1999-09-25,812,681,359,-411,1326,3226,1349,4285,1549,,208,,,20,5161,300,339,358,378,,,219,0,1999-09-25,318,1499,4502,0,1900,0.6562,5161,300,3104,2057,300,681,
AAPL,1998,1998-09-25,719,955,304,-476,1481,2300,633,3698,1520,,173,,,78,4289,954,,365,497,,,243,0,1998-09-25,348,898,3785,0,819,0.3942,4289,954,1642,2647,954,955,
AAPL,1997,1997-09-26,685,1035,377,-709,1230,1459,498,3424,1818,,264,,,437,4233,951,,493,731,-37,,323,0,1997-09-26,486,589,3583,25,229,0.2931,4233,976,1200,3033,951,1035,
AAPL,1996,1996-09-27,791,1496,377,-750,1552,1745,439,4515,2003,,354,,,662,5364,949,,612,649,-15,,251,0,1996-09-27,598,1634,3486,186,193,0.5904,5364,1135,2058,3306,949,1496,
AAPL,1995,1995-09-29,1165,1931,337,-781,756,952,398,5224,2325,,702,,,1775,6231,303,,566,362,39,,296,0,1995-09-29,711,2464,3442,461,196,0.8428,6231,764,2901,3330,303,1931,
AAPL,1994,1994-09-30,882,1581,315,-785,1203,1258,298,4476,1944,,671,,,1088,5303,304,,549,455,-11,,159,0,1994-09-30,667,2096,3347,292,54,0.712,5303,597,2383,2919,304,1581,
AAPL,1993,1993-09-24,743,1382,319,-753,676,892,204,4338,2508,,630,,,1507,5171,7,,557,623,-20,,174,0,1993-09-24,660,1843,3252,823,216,0.623,5171,830,2026,3145,7,1382,
AAPL,1992,1992-09-25,427,1087,330,-673,499,1436,282,3558,1426,,611,,,580,4224,0,,456,484,1,,203,0,1992-09-25,462,1905,3315,184,937,0.6597,4224,184,2187,2036,0,1087,
AAPL,1991,1991-09-27,357,907,256,-588,604,893,279,2864,1217,,510,,,672,3494,0,,392,455,-2,,182,0,1991-09-27,448,1492,3315,149,289,0.533,3494,149,1767,1727,0,907,
AAPL,1990,1990-09-28,341,762,280,-447,375,997,137,2403,1027,,502,,,355,2976,0,,289,284,4,,174,0,1990-09-28,398,1312,3230,123,622,0.448,2976,123,1447,1529,0,762,
AAPL,1989,1989-09-29,334,793,274,-309,438,809,315,2294,895,,363,,,475,2744,0,,217,231,-2,,115,0,1989-09-29,334,1176,3536,57,371,0.4202,2744,57,1486,1258,0,793,
AAPL,1988,1988-09-30,83,461,189,-213,372,1011,226,1783,827,,252,,,89,2082,0,,222,241,4,,92,0,1988-09-30,207,776,3438,315,639,0.2917,2082,315,1003,1079,0,461,
AAPL,1987,1987-09-25,206,406,169,-159,565,565,264,1307,479,,163,,,226,1478,0,,111,104,2,,40,0,1987-09-25,130,573,3530,0,0,0.2368,1478,0,836,641,0,406,
AAPL,1986,1986-09-26,118,263,121,-115,576,576,227,1041,329,,138,,,109,1160,0,,93,90,-1,,12,0,1986-09-26,107,474,3507,0,0,0.1979,1160,0,694,466,0,263,
AAPL,1985,1985-09-27,75,220,102,-85,337,337,235,822,295,,90,,,167,936,0,,98,119,0,,24,0,1985-09-27,90,320,3464,0,0,0.1588,936,0,550,386,0,220,
AAPL,1984,1984-09-28,109,258,71,-74,115,115,209,688,255,,69,,,265,789,0,,50,75,-1,,25,0,1984-09-28,76,259,3390,0,0,0.1372,789,0,465,324,0,258,
AAPL,1983,1983-09-30,53,136,37,-43,143,143,184,469,129,,49,,,142,557,0,,47,39,0,,21,0,1983-09-30,67,195,3315,0,0,0.114,557,1,378,179,1,136,
ANET,2019,2019-12-31,92.105,417.552,156.301,-97.376,1111.286,2724.368,0.008,3471.636,597.074,,254.71,54.855,45.235,257.541,4185.29,,4.15,38.899,348.668,0.143,438.82,482.371,0,2019-12-31,127.043,1788.23,76.389,0,1613.082,36.58375,4185.29,0,2894.686,1290.604,0,417.552,
ANET,2018,2018-12-31,93.757,338.118,123.254,-90.012,649.95,1956.147,0.008,2714.802,606.504,,,53.684,58.61,279.196,3081.983,,30.336,89.389,389.493,-3.994,296.659,149.196,0,2018-12-31,75.355,1190.803,75.668,0,1306.197,26.84219,3081.983,35.431,2143.389,938.594,35.431,338.118,
ANET,2017,2017-12-31,52.2,247.346,133.827,-69.02,859.192,1535.555,0.007,2266.429,529.905,,,,,340.339,2460.86,,36.136,96.215,343.878,-1.938,231.368,84.016,0,2017-12-31,74.279,859.114,73.706,0,676.363,22.54788,2460.86,37.673,1661.914,798.946,37.673,247.346,
ANET,2016,2016-12-31,79.457,253.119,90.951,-49.132,567.923,867.833,0.007,1526.126,459.553,,,,,296.805,1729.007,,36.136,79.14,289.145,-1.475,122.041,89.784,0,2016-12-31,76.961,435.105,70.811,0,299.91,15.64474,1729.007,39.593,1107.82,621.187,39.593,253.119,
ANET,2015,2015-12-31,43.966,144.263,64.318,-30.339,687.326,687.326,0.007,974.328,235.011,1.336,,,,92.129,1159.89,,36.636,29.27,125.391,-0.675,95.517,69.22,0,2015-12-31,79.706,250.916,68.132,0,0,11.56802,1159.89,42.546,788.152,371.738,41.21,144.263,
ANET,2014,2014-12-31,32.4,97,43.5,-17,240,449.5,0,679.5,144.4,1.1,,,,80.5,811,,36.6,22.1,67.4,-0.3,68.4,23.4,0,2014-12-31,71.6,129.8,65.5,0,209.4,8.484,811,43.6,555.7,255.4,42.5,97,
ANET,2013,2013-12-31,20.1,78,40.3,-7.2,113.7,113.7,0,282.8,209.3,0.8,,,,67.1,364.5,,0,17.5,49.3,0,34.3,14.6,4,2013-12-31,67.2,43,31.9,98.8,0,2.2476,364.5,142.8,77.7,286.8,43.2,82,
ANET,2012,2012-12-31,11,49.9,12.1,-4.9,,88.7,0,176.1,46.4,,,,,22.6,219.1,97.7,,6.3,23.2,0,32,8.5,1,2012-12-31,30.5,-0.5,63.9,0,,0.1862,219.1,122.9,17.9,201.3,122.9,50.9,
ANET,2011,2011-12-31,6.3,28.2,5.6,-3.1,,70.7,0,121,22.7,,,,,17,127.6,96.6,,3,10.8,0,16.5,3.8,0,2011-12-31,2.9,-20.8,63.9,0,,-0.2222,127.6,96.6,-8.2,135.8,96.6,28.2,
BIDU,2019,2019-12-31,12841,9292,13925,-20077,33443,146367,0,165562,57380,5956,3273,18250,7887,964,301316,58191,69410,3701,22040,-2584,9657,11000,2179,2019-12-31,25643,126268,34.58288,2618,112924,3974.85692,301316,66765,163599,137717,58191,11471,
BIDU,2018,2018-12-31,14209,7430,12960,-16694,27638,139264,0,155094,56853,6955,4099,18536,9181,1686,297566,54903,80454,4379,19683,-1700,5959,12101,1677,2018-12-31,17903,129246,34.93495,3046,111626,3869.47741,297566,64904,162897,134669,54903,9107,
BIDU,2017,2017-12-31,10502,4571,9766,-13629,11084,118815,0,151169,82057,6510,3375,15806,5467,764,251728,35812,56283,2203,54035,-888,112,7052,24418,2017-12-31,12475,102328,34.81623,1244,107731,2701.98698,251728,43566,115346,136382,35812,28989,
BIDU,2016,2016-12-31,13909.17,4109.324,8028.471,-10580.285,10898.463,89841.528,0.015,99758.88,46102.045,8680.027,3589.235,15342.096,3872.227,922.621,181997.391,34470.586,45690.363,1887.822,14369.377,-2022.33,92.782,3319.507,2555.9030000000002,2016-12-31,11294.348,85733.706,34.72681,1115,78943.065,2103.82753,181997.391,44265.961,92273.542,89723.849,34470.934,6665.227,
BIDU,2015,2015-12-31,5556.105,3927.256,6870.577,-8030.668,9959.932,67929.174,0.015,78233.663,26102.802,1020.908,3441.29,15395.573,3334.619,1953.717,147853.308,33941.792,37958.591,1595.253,12555.212,-1105.82,143.273,2294.01,2485.9249999999997,2015-12-31,10627.127,74659.355,34.60646,100,57969.242,1777.86087,147853.308,35071.135,80255.663,67597.645,33950.227,6413.181,
BIDU,2014,2014-12-31,2984.696,3664.447,5519.805,-5879.294,13852.725,56551.556,0.015,64036.49,20270.821,2224.751,1143.821,17418.895,3574.359,1225.972,99118.062,23416.782,3544.923,1153.276,9448.569,-284.723,184.176,1838.031,1021.0119999999997,2014-12-31,8705.364,47701.326,35.10624,93,42698.831,856.80409,99118.062,25784.612,51072.424,48045.638,23466.861,4685.459,
BIDU,2013,2013-12-31,1785,2221,3148,-3952,9692,38427,0,43029,11033,389,1200,16864,3630,540,70986,17229,635,546,5711,163,817,1086,1078,2013-12-31,5370,34525,35,0,28735,512.2857,70986,17659,38425,32561,17270,3299,
BIDU,2012,2012-12-31,,1253,1316,-2715,11881,32485,0,34674,8237,2203,289,3878,1588,107,45669,9693,803,555,2784,-78,190,838,131,2012-12-31,3888,24038,35,0,20604,588.2857,45669,11941,26055,19614,9738,1384,
BIDU,2011,2011-12-31,,600,1411,-1691,4127,14179,0,15848,4407,64,132,2420,929,24,23341,2278,734,833,2806,-84,169,566,180,2011-12-31,2744,13604,35,126,10052,341.2571,23341,2498,15292,8049,2308,780,
BIDU,2010,2010-12-31,,297,919,-1080,7782,8158,0,8782,2552,0,0,64,116,15,11048,86,288,149,1632,-117,5,176,130,2010-12-31,1622,6966,35,0,376,235.0286,11048,86,8406,2643,86,427,
BIDU,2009,2009-12-31,,162,548,-767,4200,4581,0,4843,1400,,,64,123,9,6157,0,14,23,852,-114,4,116,60,2009-12-31,998,3441,35,0,381,130.4857,6157,0,4753,1404,0,222,
BIDU,2008,2008-12-31,,93,155,-535,2362,2663,0,2852,849,,,51,126,9,3938,,12,16,695,-110,0,107,59,2008-12-31,790,1980,35,0,301,83.2,3938,0,3089,849,0,152,
BIDU,2007,2007-12-31,,64,92,-278,1351,1593,0,1725,631,,,51,137,9,2656,,15,15,539,-82,3,48,39,2007-12-31,679,932,34,0,242,53.9118,2656,0,2021,635,0,103,
BIDU,2006,2006-12-31,,23,42,-110,1136,1222,0,1279,301,,,47,137,3,1668,,0,27,259,-34,10,14,1,2006-12-31,192,303,34,0,85,34.5,1668,0,1357,311,0,24,
BIDU,2005,2005-12-31,,22,17,-49,901,901,0,935,131,,,9,91,2,1136,,2,7,115,-5,0,3,0,2005-12-31,96,1,33,0,0,27.4242,1136,0,1005,131,0,22,
BIDU,2004,2004-12-31,,10,8,-19,200,200,0,212,54,,,0,13,0,262,,0,2,46,0,0,1,0,2004-12-31,36,-47,32,0,,-0.5,262,0,208,54,0,10,
BIDU,2003,2003-12-31,,2,2,-10,63,63,0,66,20,,,,0,0,77,,,1,18,,,0,0,2003-12-31,11,-59,32,0,,-1.0938,77,0,57,20,0,2,
BNFT,2019,2019-12-31,9.563,55.277,27.328,-105.584,130.976,130.976,0.033,186.253,75.635,5.315,,12.857,12.667,,331.683,187.949,,,33.429,,7.459,,0,2019-12-31,108.904,-451.702,32.78898,0,,-1.56052,331.683,279.548,-25.644,357.327,274.233,55.277,
BNFT,2018,2018-12-31,8.687,37.744,28.73,-98.056,190.928,190.928,0.032,228.672,78.443,4.486,,1.634,0,,313.939,176.692,,,36.54,,11.898,,0,2018-12-31,69.965,-413.873,32.01777,0,,-0.36992,313.939,238.294,-10.21,324.149,233.808,37.744,
BNFT,2017,2017-12-31,4.26,45.95,23.36,-82.91,55.335,55.335,0.031,101.285,98.847,27.423,,1.634,0.15,,192.003,32.246,,,43.804,,14.032,,0,2017-12-31,72.681,-361.246,31.30799,0,,-0.33547,192.003,115.266,-8.719,200.722,87.843,45.95,
BNFT,2016,2016-12-31,5.829,28.34,28.214,-67.606,56.853,58.86,0.03,96.275,92.073,22.604,,1.634,0.408,,180.41,20.246,,,35.426,,43.468,1.575,4.626000000000001,2016-12-31,80.518,-368.4,30.42901,0,2.007,-1.16182,180.41,100.784,-33.311,213.721,78.18,32.966,
BNFT,2015,2015-12-31,7.953,27.616,31.133,-56.405,48.074,88.522,0.029,123.945,105.592,28.648,,1.634,0.665,,182.119,5.246,,,37.858,,58.107,0.838,2.0820000000000007,2015-12-31,55.037,-328.342,29.19433,0,40.448,-0.69561,182.119,65.077,-18.009,200.128,36.429,29.698,
BNFT,2014,2014-12-31,5.589,21.311,26.545,-45.188,51.074,56.209,0.026,81.762,56.715,4.197,,1.634,0.951,,140.018,17.657,,,20.384,,76.229,0,0,2014-12-31,54.021,-266.258,25.60894,0,0,-1.77313,140.018,54.094,-42.823,182.841,49.897,21.311,
