symbol,year,period,costOfGoodsSold,dilutedAverageSharesOutstanding,dilutedEPS,ebit,grossIncome,interestIncomeExpense,netIncome,netIncomeAfterTaxes,period,pretaxIncome,provisionforIncomeTaxes,researchDevelopment,revenue,sgaExpense,totalOperatingExpense,totalOtherIncomeExpenseNet
OKE,2019,2019-12-31,6788.04,415.444,3.07977,1914.353,,-337.232,1278.577,1278.577,2019-12-31,1650.991,372.414,,,6.803,1461.9739999999993,9.055
OKE,2018,2018-12-31,9422.708,414.195,2.77682,1835.464,,-311.237,1151.703,1155.032,2018-12-31,1517.935,362.903,,,,1335.0239999999994,-14.254
OKE,2017,2017-12-31,9538.045,299.78,1.80803,1387.501,,-326.38,387.841,734.819,2017-12-31,1040.801,305.982,,,,1248.3610000000008,-20.427
OKE,2016,2016-12-31,6496.124,212.383,1.63192,1295.778,,-329.961,352.039,745.55,2016-12-31,957.956,212.406,,,,1129.0320000000002,-8.07
OKE,2015,2015-12-31,5641.052,210.541,2.09931,815.576,,-291.487,244.977,385.276,2015-12-31,521.876,136.6,,,,1306.5780000000004,-4.392
OKE,2014,2014-12-31,10088.548,210.427,1.49378,1143.571,,-315.16,314.107,668.715,2014-12-31,819.873,151.158,,,,962.9719999999998,-23.475
OKE,2013,2013-12-31,12313,210,1.23,927,,-224,267,577,2013-12-31,740,163,,14603,,1363,7
OKE,2012,2012-12-31,10282,211,1.66,1103,,-179,361,729,2012-12-31,944,215,,12633,,1248,8
OKE,2011,2011-12-31,12425,214,1.67,1159,,-170,361,758,2011-12-31,984,226,,14806,,1222,-8
OKE,2010,2010-12-31,10958,216,1.49,944,,-190,335,541,2010-12-31,755,214,,13030,,1128,0
OKE,2009,2009-12-31,9096,213,1.42,895,,-228,305,491,2009-12-31,699,207,,11112,,1121,5
OKE,2008,2008-12-31,14222,212,1.47,917,,-163,312,600,2008-12-31,795,194,,16157,,1018,-11
OKE,2007,2007-12-31,11667,219,1.39,823,,-166,305,498,2007-12-31,683,185,,13477,,988,14
OKE,2006,2006-12-31,10177,229,0.97,862,,-144,306,529,2006-12-31,722,194,,11896,,858,5
OKE,2005,2005-12-31,11338,216,1.1,799,,-142,547,403,2005-12-31,646,243,,12676,,539,-11
OKE,2004,2004-12-31,4744,211,1.15,490,,-100,242,242,2004-12-31,392,150,,5988,,754,3
OKE,2003,2003-12-31,1863,194,1.07,446,,-100,112,214,2003-12-31,345,131,,2999,,690,-2
OKE,2002,2002-12-31,1129,201,0.65,371,,-105,167,156,2002-12-31,258,102,,2104,,604,-8
OKE,2001,2001-12-31,5894,199,0.46,295,,-140,102,104,2001-12-31,156,52,,6803,,614,1
OKE,2000,2000-12-31,5846,197,0.62,334,,-119,146,143,2000-12-31,234,90,,6643,,463,18
OKE,1999,1999-12-31,524,202,0.11,86,,-28,35,35,1999-12-31,58,23,,809,,199,
OKE,1998,1999-08-31,1156,206,0.52,220,,-53,106,106,1999-08-31,173,67,,1843,,467,7
OKE,1997,1998-08-31,1220,183,0.56,203,,-35,102,102,1998-08-31,168,67,,1835,,412,
OKE,1996,1997-08-31,726,111,0.53,128,,-34,59,59,1997-08-31,94,35,,1162,,308,
OKE,1995,1996-08-31,808,109,0.48,121,,-35,53,53,1996-08-31,86,33,,1224,,296,
OKE,1994,1995-08-31,568,107,0.39,106,,-37,43,43,1995-08-31,68,25,,950,,276,
OKE,1993,1994-08-31,427,107,0.34,92,,-35,36,36,1994-08-31,57,21,,784,,265,
OKE,1992,1993-08-31,427,107,0.36,97,,-37,38,38,1993-08-31,59,21,,789,,266,
OKE,1991,1992-08-31,298,106,0.3,81,,-32,33,33,1992-08-31,48,16,,677,,298,
OKE,1990,1991-08-31,354,107,0.33,75,,-26,36,36,1991-08-31,48,13,,689,,261,
OKE,1989,1990-08-31,372,107,0.3,73,,-25,33,33,1990-08-31,48,15,,668,,223,
OKE,1988,1989-08-31,309,112,0.32,71,,-25,37,37,1989-08-31,46,9,,618,,239,
OKE,1987,1988-08-31,270,112,0.06,57,,-36,22,7,1988-08-31,21,14,,571,,244,
OKE,1986,1987-08-31,299,112,0.17,66,,-40,19,19,1987-08-31,26,7,,587,,222,
OKE,1985,1986-08-31,407,110,0.31,80,,-39,34,34,1986-08-31,40,6,,737,,250,
OKE,1984,1985-08-31,689,106,0.32,84,,-40,35,35,1985-08-31,44,10,,1049,,276,
OKE,1983,1984-08-31,818,101,0.4,90,,-40,41,41,1984-08-31,49,8,,1169,,261,
OKE,1982,1983-08-31,742,97,0.42,83,,-44,31,31,1983-08-31,39,8,,1059,,234,
ORCL,2020,2020-05-31,7938,3294,3.15486,13896,31130,-1817,10135,10135,2020-05-31,12063,1928,6067,39068,9275,17234,-16
ORCL,2019,2019-05-31,7995,3732,2.97924,13535,31511,-1253,11083,10694,2019-05-31,12268,1574,6026,39506,9774,17976,-14
ORCL,2018,2018-05-31,8060,4238,2.59454,13264,31323,-1031,3587,10457,2018-05-31,12424,1967,6084,39383,9715,18059,191
ORCL,2017,2017-05-31,7452,4217,2.35002,12913,30340,-1264,9452,9452,2017-05-31,11680,2228,6153,37792,9257,17427,31
ORCL,2016,2016-05-31,7479,4305,2.15795,12604,29568,-1155,8901,8901,2016-05-31,11442,2541,5787,37047,9039,16964,-7
ORCL,2015,2015-05-31,7532,4503,2.27885,13871,30694,-1064,9938,9938,2015-05-31,12834,2896,5524,38226,8732,16823,27
ORCL,2014,2014-05-31,7236,4604,2.42,14759,31039,-1124,10955,10955,2014-05-31,13704,2749,5151,38275,8605,16280,69
ORCL,2013,2013-05-31,7379,4844,2.21,14684,29801,-834,10925,10925,2013-05-31,13898,2973,4850,37180,8134,15117,48
ORCL,2012,2012-05-31,7858,5095,2.01,13706,29263,-759,9981,9981,2012-05-31,12962,2981,4523,37121,8253,15557,15
ORCL,2011,2011-05-31,8398,5128,1.75,12033,27224,-731,8547,8547,2011-05-31,11411,2864,4519,35622,7669,15191,109
ORCL,2010,2010-05-31,5764,5073,1.32,9062,21056,-875,6135,6135,2010-05-31,8243,2108,3254,26820,5991,11994,56
ORCL,2009,2009-05-31,4794,5130,1.12,8321,18458,-490,5593,5593,2009-05-31,7834,2241,2767,23252,5423,10137,3
ORCL,2008,2008-05-31,4981,5229,1.08,7844,17449,-77,5521,5521,2008-05-31,7834,2313,2741,22430,5487,9605,67
ORCL,2007,2007-05-31,4191,5269,0.83,5974,13805,-74,4274,4274,2007-05-31,5986,1712,2195,17996,4599,7831,86
ORCL,2006,2006-05-31,3235,5287,0.67,4736,11145,38,3381,3381,2006-05-31,4810,1429,1872,14380,3732,6409,36
ORCL,2005,2005-05-31,2651,5231,0.6,4022,9148,-4,2886,2886,2005-05-31,4051,1165,1491,11799,3061,5126,33
ORCL,2004,2004-05-31,2317,5326,0.51,3864,7839,76,2681,2681,2004-05-31,3945,1264,1254,10156,2631,3975,5
ORCL,2003,2003-05-31,2342,5418,0.43,3440,7133,-23,2307,2307,2003-05-31,3425,1118,1159,9475,2491,3693,8
ORCL,2002,2002-05-31,2406,5689,0.41,3571,7267,-98,2224,2224,2002-05-31,3408,1184,1076,9673,2620,3696,-65
ORCL,2001,2001-05-31,2897,5865,0.44,3777,8064,248,2561,2561,2001-05-31,3971,1410,1139,10961,3148,4287,-54
ORCL,2000,2000-05-31,3044,5996,1.05,3080,7187,7060,6297,6297,2000-05-31,10123,3826,1010,10231,3097,4107,-17
ORCL,1999,1999-05-31,3064,5937,0.23,1873,5763,122,1290,1290,1999-05-31,1982,692,841,8827,3049,3890,-12
ORCL,1998,1998-05-31,2274,5998,0.16,1244,4870,74,814,814,1998-05-31,1328,514,719,7144,2740,3626,10
ORCL,1997,1997-05-31,1550,6056,0.15,1263,4134,41,821,821,1997-05-31,1284,462,555,5684,2279,2871,-20
ORCL,1996,1996-05-31,1096,6036,0.11,905,3127,27,603,603,1996-05-31,920,316,389,4223,1782,2222,-12
ORCL,1995,1995-05-31,779,5989,0.07,650,2188,14,442,442,1995-05-31,659,217,261,2967,1278,1538,-5
ORCL,1994,1994-05-31,499,5989,0.05,420,1502,11,284,284,1994-05-31,423,140,197,2001,885,1082,-8
ORCL,1993,1993-05-31,347,5932,0.03,217,1156,5,98,142,1993-05-31,218,76,146,1503,769,939,-4
ORCL,1992,1992-05-31,282,5782,0.01,114,897,-12,62,62,1992-05-31,96,35,111,1178,673,783,-5
ORCL,1991,1991-05-31,266,5403,0,18,762,-31,-12,-12,1991-05-31,-13,-1,83,1028,652,744,
ORCL,1990,1990-05-31,160,5541,0.01,135,756,-17,81,81,1990-05-31,118,37,88,916,532,621,
ORCL,1989,1989-05-31,101,5470,0.01,110,470,-3,68,73,1989-05-31,107,34,53,571,307,360,
ORCL,1988,1988-05-31,51,5384,0.01,64,231,1,43,43,1988-05-31,65,22,26,282,141,167,
ORCL,1987,1987-05-31,19,5064,0,28,113,-1,16,16,1987-05-31,28,12,10,131,74,84,
ORCL,1986,1986-05-31,0,4444,0,11,55,0,6,6,1986-05-31,10,5,7,55,38,45,
ORCL,1985,1985-05-31,0,4137,0,3,23,0,2,2,1985-05-31,3,1,4,23,17,20,
ORCL,1984,1984-05-31,0,3998,0,3,13,0,1,1,1984-05-31,2,1,2,13,8,10,
OTIS,2019,2019-12-31,9292,433.11172,2.65687,1814,3826,14,1116,1267,2019-12-31,1861,594,163,13118,1775,2012,33
OTIS,2018,2018-12-31,9189,433.11172,2.52679,1835,3726,,1049,1210,2018-12-31,1893,683,181,12915,1687,1891,58
OTIS,2017,2017-12-31,8621,433.11172,1.52094,1916,3702,,636,809,2017-12-31,1957,1148,175,12323,1617,1786,41
PCAR,2019,2019-12-31,20555.1,347.5,6.87165,3206,5044.6,-106.8,2387.9,2387.9,2019-12-31,3099.2,711.3,326.6,25599.7,713.8,1838.6000000000022,
PCAR,2018,2018-12-31,18925.3,351.8,6.23962,2876.8,4570.4,-66.6,2195.1,2195.1,2018-12-31,2810.2,615.1,306.1,23495.7,659.5,1693.6000000000022,
PCAR,2017,2017-12-31,15593.4,352.9,4.2556,2294,3863,-120.7,1675.2,1501.8,2017-12-31,2173.3,671.5,264.7,19456.4,576.8,1569.0000000000018,
PCAR,2016,2016-12-31,13517.3,351.8,2.57574,1243.4,3515.6,-113,521.7,521.7,2016-12-31,1130.4,608.7,247.2,17032.9,556.8,2272.2000000000007,
PCAR,2015,2015-12-31,15292.8,355.6,4.51069,2442.6,3822.3,-105.5,1604,1604,2015-12-31,2337.1,733.1,239.8,19115.1,556.2,1379.7000000000007,
PCAR,2014,2014-12-31,15487,356,3.82,2134,3510,-117,1359,1359,2014-12-31,2018,659,216,18997,572,1376,
PCAR,2013,2013-12-31,13902,355,3.3,1826,3222,-131,1171,1171,2013-12-31,1695,524,251,17124,572,1396,
PCAR,2012,2012-12-31,13909,356,3.12,1754,3142,-125,1112,1112,2012-12-31,1629,517,279,17051,592,1388,
PCAR,2011,2011-12-31,13523,364,2.86,1479,2832,28,1042,1042,2011-12-31,1507,465,288,16355,588,1353,
PCAR,2010,2010-12-31,8412,366,1.25,649,1881,12,458,458,2010-12-31,660,203,239,10293,543,1232,
PCAR,2009,2009-12-31,6775,365,0.19,196,1311,-21,112,112,2009-12-31,175,63,199,8087,526,1115,
PCAR,2008,2008-12-31,12131,366,2.78,1378,2842,86,1018,1018,2008-12-31,1464,446,342,14973,681,1464,
PCAR,2007,2007-12-31,12309,373,3.29,1650,2913,114,1227,1227,2007-12-31,1764,537,256,15222,643,1262,
PCAR,2006,2006-12-31,13610,377,3.97,2094,2844,82,1496,1496,2006-12-31,2175,679,163,16454,587,750,
PCAR,2005,2005-12-31,11657,389,2.92,1717,2401,57,1133,1133,2005-12-31,1774,640,118,14057,555,684,
PCAR,2004,2004-12-31,9565,395,2.34,1308,1832,60,907,907,2004-12-31,1368,461,,11396,489,523,
PCAR,2003,2003-12-31,6981,396,1.33,764,1214,41,527,527,2003-12-31,806,279,,8195,447,450,
PCAR,2002,2002-12-31,6185,393,0.95,546,1034,29,372,372,2002-12-31,574,202,,7219,477,488,
PCAR,2001,2001-12-31,5354,389,0.45,220,746,35,174,174,2001-12-31,255,82,,6101,516,527,
PCAR,2000,2000-12-31,6808,390,1.14,630,1128,35,442,442,2000-12-31,665,223,,7937,488,498,
PCAR,1999,1999-12-31,7502,399,1.42,852,1519,38,584,584,1999-12-31,923,340,,9021,658,667,
PCAR,1998,1998-12-31,6609,398,1.06,620,1286,33,417,417,1998-12-31,653,236,,7895,657,666,
PCAR,1997,1997-12-31,5701,395,0.79,454,1063,25,345,345,1997-12-31,535,190,,6764,597,608,
PCAR,1996,1996-12-31,3885,393,0.52,285,717,26,201,201,1996-12-31,313,112,,4602,428,432,2
PCAR,1995,1995-12-31,4094,393,0.65,359,756,26,253,253,1995-12-31,400,147,,4850,395,398,15
PCAR,1994,1994-12-31,3800,394,0.52,313,705,24,205,205,1994-12-31,320,116,,4505,390,393,-17
PCAR,1993,1993-12-31,3024,394,0.36,201,534,18,142,142,1993-12-31,220,78,,3557,331,332,1
PCAR,1992,1992-12-31,2346,394,0.17,72,410,18,65,65,1992-12-31,92,26,,2756,335,338,1
PCAR,1991,1991-12-31,2012,395,0.1,-14,327,25,55,40,1991-12-31,48,9,,2339,336,341,37
PCAR,1990,1990-12-31,2368,404,0.17,43,410,35,64,64,1990-12-31,94,30,,2778,354,367,17
PCAR,1989,1989-12-31,2949,408,0.47,311,574,32,242,242,1989-12-31,363,121,,3523,334,263,20
PCAR,1988,1988-12-31,2749,418,0.42,228,518,24,176,176,1988-12-31,268,92,,3267,282,290,15
PCAR,1987,1987-12-31,2164,418,0.27,160,387,20,112,112,1987-12-31,185,73,,2551,222,227,6
PCAR,1986,1986-12-31,1662,419,0.16,67,253,20,54,54,1986-12-31,87,33,,1915,165,186,0
PCAR,1985,1985-12-31,1669,422,0.17,104,255,0,73,73,1985-12-31,118,46,,1923,148,151,15
PCAR,1984,1984-12-31,1950,423,0.3,191,338,0,125,125,1984-12-31,200,75,,2289,145,148,9
PCAR,1983,1983-12-31,1253,422,0.09,51,185,0,40,40,1983-12-31,64,24,,1439,131,135,13
PKG,2019,2019-12-31,5320.3,94.1,7.55521,1053.7,1644,-123.7,696.4,696.4,2019-12-31,917,220.6,,6964.3,557.6,590.3000000000002,-13
PKG,2018,2018-12-31,5369.3,93.9,8.05606,1067.7,1645.3,-91.9,738,736,2018-12-31,970.5,234.5,,7014.6,536.4,577.5999999999995,-5.3
PKG,2017,2017-12-31,4972.7,93.7,5.87474,931.2,1472.2,-102.6,668.6,546.5,2017-12-31,828.6,282.1,,6444.9,522.6,541,
PKG,2016,2016-12-31,4503.3,93.7,4.88375,780.3,1275.7,-91.8,449.6,449.6,2016-12-31,688.5,238.9,,5779,471.1,495.39999999999964,
PKG,2015,2015-12-31,4533.7,96.7,4.55234,750,1208,-85.5,436.8,436.8,2015-12-31,664.5,227.7,,5741.7,451.3,458,
PKG,2014,2014-12-31,4623.1,97.1,4.35,702.7,1229.5,-88.4,392.6,392.6,2014-12-31,614.3,221.7,,5852.6,469.5,526.7999999999993,2.3
PKG,2013,2013-12-31,2806.1,97.5,5.01,473.6,859.2,-58.3,436.3,436.3,2013-12-31,415.3,-21,,3665.3,326.6,385.5999999999999,0.2
PKG,2012,2012-12-31,2204.2,97.5,1.37,443.5,639.6,-62.9,163.8,163.8,2012-12-31,380.6,216.7,,2843.9,279.9,196.20000000000027,11.8
PKG,2011,2011-12-31,2078.2,100.4,1.64,272.7,541.9,-29.2,158,158,2011-12-31,243.5,85.5,,2620.1,260.1,269.2000000000003,2.1
PKG,2010,2010-12-31,1903.4,102.6,2.35,185.4,532.2,-32.3,205.4,205.4,2010-12-31,153.1,-52.3,,2435.6,242.1,346.7999999999997,11.5
PKG,2009,2009-12-31,1721,102.4,0.45,352.5,426.6,-35.5,265.9,265.9,2009-12-31,317,51.1,,2147.6,226.4,74.09999999999991,15.3
PKG,2008,2008-12-31,1869.1,103.6,1.33,241.8,491.4,-31.7,135.6,135.6,2008-12-31,210.1,74.5,,2360.5,237.7,249.5999999999999,8.6
PKG,2007,2007-12-31,1791,105.5,1.61,293.5,525,-25.6,170.1,170.1,2007-12-31,267.9,97.8,,2316,224.5,231.5999999999999,8.1
PKG,2006,2006-12-31,1743.2,104.5,1.2,225.9,443.9,-31.2,125,125,2006-12-31,194.7,69.7,,2187,209.4,217.89999999999986,8.5
PKG,2005,2005-12-31,1686.8,108.1,0.49,116.1,306.8,-28.1,52.6,52.6,2005-12-31,88,35.4,,1993.7,194,190.70000000000005,10.7
PKG,2004,2004-12-31,1592.4,107.6,0.64,140.5,297.7,-29.6,68.7,68.7,2004-12-31,110.9,42.2,,1890.1,180.8,157.19999999999982,6.2
PKG,2003,2003-12-31,1437.7,104.6,-0.04,96.9,297.9,-121.7,-14.4,-14.4,2003-12-31,-24.9,-10.5,,1735.5,173.9,201,12.3
PKG,2002,2002-12-31,1409.3,107.2,0.45,145.3,326.6,-67.7,48.2,48.2,2002-12-31,77.6,29.4,,1735.9,173.2,181.29999999999995,8.1
PKG,2001,2001-12-31,1372,108.8,0.99,249.5,417.9,-74,106.4,107.5,2001-12-31,175.4,67.9,,1790,164.2,168.5,4.3
PKG,2000,2000-12-31,1422.4,107.5,1.44,404.8,499.5,-117.7,161.9,173,2000-12-31,287.2,114.2,,1921.9,154.6,94.59999999999991,-60
PKG,1999,1999-12-31,973.5,96.5,0.39,192.2,288.8,-107.6,40.5,47.4,1999-12-31,84.6,37.2,,1262.3,107.6,96.59999999999991,-11
PKG,1998,1998-12-31,1289.6,94.6,0.85,121.8,281.4,-2.8,71.4,71.4,1998-12-31,119,47.5,,1571,172.1,159.70000000000005,-26.8
PKG,1997,1997-12-31,1242,94.6,0.29,49.8,169.4,-3.7,27.4,27.4,1997-12-31,46.1,18.7,,1411.4,164.2,119.59999999999991,-44.7
PKG,1996,1996-12-31,1337.4,94.6,0.96,155.3,244.8,-5.1,90.4,90.4,1996-12-31,150.2,59.8,,1582.2,145.7,89.5,-56.2
PKG,1995,1995-12-31,1328.8,94.6,2.37,372.7,515.9,-1.5,224.1,224.1,1995-12-31,371.2,147.1,,1844.7,126.2,143.20000000000005,16.9
PKG,1994,1994-12-31,1203,94.6,0.81,128,238.7,-0.7,76.5,76.5,1994-12-31,127.2,50.8,,1441.7,106,110.70000000000005,4.7
