symbol,period,numberAnalysts,revenueAvg,revenueHigh,revenueLow
MA,2008-12-31,22,5039272375,5188740000,4725840000
MA,2007-12-31,18,4056874886,4270738980,3837126000
MA,2006-12-31,20,3363995093,3517712760,3145820580
MXIM,2025-06-30,2,2935318123,3052730848,2847258579
MXIM,2024-06-30,2,2749641208,2859626856,2667151972
MXIM,2023-06-30,4,2614345142,2696064000,2432972430
MXIM,2022-06-30,11,2416686356,2606100000,2229060000
MXIM,2021-06-30,21,2294468724,2431680000,2080650000
MXIM,2020-06-30,21,2221762833,2265420000,2088992000
MXIM,2019-06-30,24,2352411451,2365890000,2243788480
MXIM,2018-06-30,24,2514681784,2532540660,2402108000
MXIM,2017-06-30,28,2337490190,2356506000,2217420000
MXIM,2016-06-30,27,2237366367,2253231000,2137201000
MXIM,2015-06-30,27,2348977746,2370480000,2235171000
MXIM,2014-06-30,27,2498568619,2518380000,2377470000
MXIM,2013-06-30,27,2498613807,2592432000,2375741460
MXIM,2012-06-30,29,2440611337,2459828940,2326615810
MXIM,2011-06-30,28,2508402132,2527356000,2388140000
MXIM,2010-06-30,27,2022997596,2041621800,1931270000
MXIM,2009-06-30,23,1642514868,1674636000,1505323600
MXIM,2008-06-30,22,2081890545,2096242800,1988500000
MXIM,2007-06-30,18,2048082864,2247264000,1939418000
MXIM,2006-06-30,30,1887745456,1898220000,1802614050
MXIM,2005-06-30,28,1697779334,1734000000,1603410000
MXIM,2004-06-30,26,1460587456,1470840000,1394860000
MXIM,2003-06-30,21,1170986468,1180140000,1118410000
MXIM,2002-06-30,12,1039045349,1045510200,989400000
MXIM,2001-06-30,10,1402773502,1614660000,1183303000
MXIM,2000-06-30,5,876215670,880566000,837304000
MXIM,1999-06-30,5,615354234,624016620,583940000
MXIM,1998-06-30,4,568419792,571239780,543200000
MXIM,1997-06-30,5,446833784,464100000,419710270
MXIM,1996-06-30,3,431374999,433500000,412250000
MKC,2024-12-31,4,5880765027,6115995628,5704342076
MKC,2023-12-31,4,5789983226,6021582555,5616283729
MKC,2022-12-31,7,5786111872,5877240000,5446550000
MKC,2021-12-31,11,5625936518,5777175960,5294260000
MKC,2020-12-31,11,5609739250,5683440000,5339850000
MKC,2019-12-31,12,5459646125,5497410360,5199200000
MKC,2018-12-31,11,5546457146,5604900000,5278740000
MKC,2017-12-31,14,4900503656,4952633460,4665312000
MKC,2016-12-31,12,4485352456,4523190000,4265090000
MKC,2015-12-31,11,4351628988,4391100000,4131909000
MKC,2014-12-31,10,4335161425,4375958100,4107950000
MKC,2013-12-31,16,4238562991,4278900000,4031708000
MKC,2012-12-31,16,4097373649,4156704000,3887372000
MKC,2011-12-31,15,3750370342,4080000000,3486568000
MKC,2010-12-31,12,3346372876,3386400000,3173840000
MKC,2009-12-31,9,3268626829,3303168000,3106231000
MKC,2008-12-31,8,3237290298,3273843000,3065200000
MKC,2007-12-31,9,2933688329,2962488000,2781766000
MKC,2006-12-31,10,2731768635,2761650000,2578163000
MKC,2005-12-31,10,2653348151,2677398000,2521069770
MKC,2004-12-31,9,2571767161,2595594000,2447989000
MKC,2003-12-31,8,2296364998,2346000000,2123330000
MKC,2002-12-31,7,2338539700,2360484000,2227605000
MKC,2001-12-31,3,2434173000,2490840000,2283768000
MKC,2000-12-31,3,2159810380,2198899680,2037000000
MKC,1999-12-31,3,2013455499,2040000000,1908378000
MKC,1998-12-31,4,1915609499,1938000000,1815743000
MKC,1997-12-31,3,1830704749,1842120000,1747261000
MKC,1996-12-31,3,1825597777,1845421740,1734360000
MCD,2024-12-31,16,27072203797,28155091949,26260037683
MCD,2023-12-31,16,24791548327,25783210260,24047801877
MCD,2022-12-31,19,23043568456,24092905920,20564000000
MCD,2021-12-31,32,22041226511,23348432400,19760840000
MCD,2020-12-31,32,19359699940,20060340000,17848000000
MCD,2019-12-31,34,21347854281,21587790000,20285804000
MCD,2018-12-31,31,21351370494,21930000000,19994610000
MCD,2017-12-31,32,23046708399,23811900000,21724120000
MCD,2016-12-31,30,24959087022,25311300000,23672171000
MCD,2015-12-31,28,25669170598,26073240000,24287830000
MCD,2014-12-31,23,27974823172,28402410000,26522254100
MCD,2013-12-31,30,28550950438,28990011600,27068820000
MCD,2012-12-31,29,27915344831,28314679800,26490312000
MCD,2011-12-31,26,27398329744,27911280000,26071854000
MCD,2010-12-31,25,24408970075,24749790000,23001610000
MCD,2009-12-31,19,23056783705,23341680000,21896780000
MCD,2008-12-31,16,24006879875,24521004000,22586741000
MCD,2007-12-31,13,23353210152,23576065800,22191763790
MCD,2006-12-31,17,22550945139,22840452000,21349021000
MCD,2005-12-31,16,20726765742,21032094000,19594000000
MCD,2004-12-31,15,19210303247,19471188000,18201012100
MCD,2003-12-31,17,17117372343,17536656000,16021199000
MCD,2002-12-31,12,15572186393,15734112000,14536420000
MCD,2001-12-31,7,15024249920,15376602000,13789520000
MCD,2000-12-31,8,14483006001,14707686000,13652750000
MCD,1999-12-31,9,13532005374,13711860000,12766170000
MCD,1998-12-31,7,12599381079,12940230000,11779680000
MCD,1997-12-31,4,11642794329,11774880000,11058970000
MCD,1996-12-31,4,10974247670,11214900000,10380164000
MCK,2025-03-31,9,286738921648,298208478514,278136753999
MCK,2024-03-31,9,273893533895,284849275250,265676727878
MCK,2023-03-31,12,265547950345,276057557280,243255048000
MCK,2022-03-31,18,254464724196,261905836560,238213861000
MCK,2021-03-31,18,242291204433,244882620000,229890000000
MCK,2020-03-31,17,231573463077,233804400000,219791330000
MCK,2019-03-31,18,218350435729,220211880000,207947600900
MCK,2018-03-31,18,210927178064,213603096000,199429090000
MCK,2017-03-31,17,202367109335,204434520000,192743335900
MCK,2016-03-31,17,193740081219,195998331540,179622660000
MCK,2015-03-31,18,183371050116,186423360000,171894136500
MCK,2014-03-31,18,137376025336,140912612400,128589020000
MCK,2013-03-31,15,125573566350,126583326000,118827309570
MCK,2012-03-31,17,123238580246,124978713000,116797700000
MCK,2011-03-31,21,113285906274,114747960000,107769444400
MCK,2010-03-31,19,111060129085,112199683800,105284285000
MCK,2009-03-31,15,109312387076,110666940000,103998734300
MCK,2008-03-31,16,103742011301,105235440000,97469383000
MCK,2007-03-31,18,94453522504,96058908000,89709256900
MCK,2006-03-31,16,88917910794,89966101200,84316765000
MCK,2005-03-31,14,57434016671,58425498000,54640779000
MCK,2004-03-31,15,48671085840,51078540000,46103064040
MCK,2003-03-31,12,42832269199,43282680000,40742910000
MCK,2002-03-31,17,37201825045,37728066000,34602810000
MCK,2001-03-31,8,31526683001,32552280000,29219310000
MCK,2000-03-31,6,28413300999,29202600000,25656500000
MCK,1998-03-31,3,15211297,15548880,14287130
MCK,1997-03-31,3,14557637,14780820,13768180
MDT,2025-06-30,13,40519676976,42140464055,39304086667
MDT,2024-06-30,13,37324514675,38817495262,36204779234
MDT,2023-06-30,16,34897025153,36480523380,31669530000
MDT,2022-06-30,27,32725208287,34826880000,29321160000
MDT,2021-06-30,27,29619738800,31102860000,27063000000
MDT,2020-06-30,26,29453814212,30669360000,26896160000
MDT,2019-06-30,27,30984001568,31274220000,29556870000
MDT,2018-06-30,23,29807979299,30456959280,21154730000
MDT,2017-06-30,24,30101826305,30299275440,28677080000
MDT,2016-06-30,25,29160404863,29386114320,27325870000
MDT,2015-06-30,24,28652428229,28937706000,27257000000
MDT,2014-06-30,22,17267711616,17424129600,16408520000
MDT,2013-06-30,24,16763374204,16934040000,15953171930
MDT,2012-06-30,25,16542630217,16708620000,15663560000
MDT,2011-06-30,28,16164374978,16333036620,15293990000
MDT,2010-06-30,28,16041208189,16212084000,15087380000
MDT,2009-06-30,22,14825564147,14985330000,14048510000
MDT,2008-06-30,25,13572356446,13719306000,12819520000
MDT,2007-06-30,26,12452976251,12648000000,11806540270
MDT,2006-06-30,34,11463433375,11646360000,10831117000
MDT,2005-06-30,29,10258766456,10377378000,9732010000
MDT,2004-06-30,28,9015564574,9146340000,8513690000
MDT,2003-06-30,27,7743125424,7827459600,7353958000
MDT,2002-06-30,21,6495684812,6671922000,6168133000
MDT,2001-06-30,15,5672994497,5806554000,5363033000
MDT,2000-06-30,10,4971081366,5059200000,4679959000
MDT,1999-06-30,9,4185377874,4237182000,3973120000
MDT,1998-06-30,11,2657843474,2942190000,2444400000
MDT,1997-06-30,8,2439872082,2592636000,2103930000
MDT,1996-06-30,3,2212823322,2226397860,2112175000
MRK,2024-12-31,12,61457152026,63915438107,59613437465
MRK,2023-12-31,12,57771277755,60082128865,56038139423
MRK,2022-12-31,15,55121059630,60543120000,49768760000
MRK,2021-12-31,18,52417848253,55908240000,47717452500
MRK,2020-12-31,18,48714029353,49700520000,45921740000
MRK,2019-12-31,17,47680867146,48378600000,45044860000
MRK,2018-12-31,14,42916928167,43489740000,40846700000
MRK,2017-12-31,21,40813228662,41322240000,38754410000
MRK,2016-12-31,21,40514907474,41008080000,38518700000
MRK,2015-12-31,21,40179191454,40703100000,38038550000
MRK,2014-12-31,20,42933448520,43605000000,40641060000
MRK,2013-12-31,19,44807331370,45900000000,42427800000
MRK,2012-12-31,21,47713278451,48465061320,45185626400
MRK,2011-12-31,20,48945195573,49614744120,46277730000
MRK,2010-12-31,23,46142933371,46736400000,43761550000
MRK,2009-12-31,15,27421232438,28286430900,25711790000
MRK,2008-12-31,15,24166468863,24485508000,22893940000
MRK,2007-12-31,19,24672102015,25373407800,23325590000
MRK,2006-12-31,20,22301563810,22666440000,20986920000
MRK,2005-12-31,24,22226030779,22509360000,21020870000
MRK,2004-12-31,23,22849549014,23500800000,21480650000
MRK,2003-12-31,21,22712671138,23072400000,21542051000
MRK,2002-12-31,20,52141639429,53703000000,46838584000
MRK,2001-12-31,17,47506161499,49110960000,39154050000
MRK,2000-12-31,10,39911094124,40890780000,35594150000
MRK,1999-12-31,11,31986202499,33338700000,29100000000
MRK,1998-12-31,10,27175384446,28458000000,25220000000
MRK,1997-12-31,6,23840928999,24312720000,22213000000
MRK,1996-12-31,6,19806710000,20267400000,18430000000
MET,2024-12-31,2,76031849094,79073123057,73750893621
MET,2023-12-31,2,72309924031,75202320993,70140626311
MET,2022-12-31,5,69801748259,70395300000,66541754590
MET,2021-12-31,8,67655569675,68503200000,63885170000
MET,2020-12-31,8,63157401107,66601920000,58859600000
MET,2019-12-31,8,66519019527,68021760000,63068854860
MET,2018-12-31,11,69769222554,70536060000,66002680000
MET,2017-12-31,13,64672582449,68336940000,59780130000
MET,2016-12-31,13,70121896180,71072302560,66801960000
MET,2015-12-31,14,71218342276,74206020000,67281353400
MET,2014-12-31,13,71934116582,73251982380,68158990000
MET,2013-12-31,13,69823326652,74247123960,65547750000
MET,2012-12-31,13,68208095511,69634380000,64349082200
MET,2011-12-31,11,67511403571,68091579000,64145130000
MET,2010-12-31,9,53373634929,54226946460,50383090100
MET,2009-12-31,9,49056234482,49651560000,46537690000
MET,2008-12-31,11,53853254767,57163860000,50176325870
MET,2007-12-31,10,54500670061,55790940000,51014048910
MET,2006-12-31,9,50126936291,50694000000,47377330730
MET,2005-12-31,7,46021435405,46373280000,43763296000
MET,2004-12-31,7,39541639200,40647000000,37434240000
MET,2003-12-31,6,36406070750,36999480000,34506780000
MET,2002-12-31,7,33994887499,34943160000,32066260000
MET,2001-12-31,4,32575748329,33165300000,30800410000
MET,2000-12-31,3,31159992499,34792200000,26470330000
MTD,2024-12-31,4,3865641613,4020267278,3749672365
MTD,2023-12-31,4,3614566058,3759148701,3506129077
MTD,2022-12-31,7,3430494969,3581566800,3189748000
MTD,2021-12-31,12,3215376336,3374133480,3012820000
MTD,2020-12-31,12,2999358860,3027105000,2853740000
MTD,2019-12-31,13,3045601133,3073974000,2900203000
MTD,2018-12-31,14,2968852284,3001554000,2829381360
MTD,2017-12-31,14,2753675034,2780520000,2619000000
MTD,2016-12-31,14,2536861991,2565402000,2416852000
MTD,2015-12-31,13,2429363016,2453508000,2311791300
MTD,2014-12-31,12,2518372883,2548980000,2395706000
MTD,2013-12-31,14,2402006787,2418420000,2276590000
MTD,2012-12-31,13,2363275168,2387820000,2246898300
MTD,2011-12-31,14,2330765348,2389452000,2161160000
MTD,2010-12-31,12,1945520128,1966590600,1850335140
MTD,2009-12-31,9,1748458284,1761438000,1661456740
MTD,2008-12-31,6,2019217248,2052731640,1914480270
MTD,2007-12-31,8,1782161187,1801123140,1691583000
MTD,2006-12-31,6,1590727081,1604122380,1515518300
MTD,2005-12-31,7,1508455952,1520197800,1434436000
MTD,2004-12-31,8,1414896947,1428204000,1345011700
MTD,2003-12-31,7,1300107744,1314984000,1218029000
MTD,2002-12-31,7,1209932780,1225530000,1146928000
MTD,2001-12-31,6,1168833400,1184220000,1105800000
MTD,2000-12-31,5,1119956328,1130160000,1065953370
MTD,1999-12-31,4,1067949170,1074060000,1019664000
MGM,2024-12-31,13,23999391811,24959367483,23279410057
MGM,2023-12-31,13,16511333949,17171787307,16015993931
MGM,2022-12-31,16,11530021810,12701040000,9070470000
MGM,2021-12-31,19,9853067362,11646360000,6737717000
MGM,2020-12-31,19,5673036802,6660639780,4575878000
MGM,2019-12-31,20,13103881744,13244700000,12454126820
MGM,2018-12-31,19,11862154485,12279984000,11171490000
MGM,2017-12-31,18,10886973889,11582100000,10303340000
MGM,2016-12-31,20,9566491968,9685155000,9050100000
MGM,2015-12-31,21,9371861465,9543936000,8835603900
MGM,2014-12-31,20,10242606904,10436028000,9713192000
MGM,2013-12-31,25,9906403359,10068522000,9403284760
MGM,2012-12-31,26,9317875595,9461520000,8802071000
MGM,2011-12-31,25,7882636718,8035560000,7455214360
MGM,2010-12-31,23,6121674506,6225223200,5545490000
MGM,2009-12-31,17,6069116882,6160188000,5688177000
MGM,2008-12-31,18,7373778749,7503936000,6957228000
MGM,2007-12-31,15,7801469512,7917526620,7406920000
MGM,2006-12-31,20,7577560391,7775562000,7167718000
MGM,2005-12-31,16,6560181799,6718740000,6206351000
MGM,2004-12-31,16,4253827444,4326840000,3932089000
MGM,2003-12-31,21,4016900004,4152828000,3715100000
MGM,2002-12-31,15,4141073124,4496670000,3783097000
MGM,2001-12-31,5,4136683249,4294812000,3886790000
MGM,2000-12-31,5,3267386499,3308064000,3099150000
MGM,1999-12-31,6,1377375299,1432692000,1183012000
MGM,1998-12-31,5,770486499,783870000,729246000
MGM,1997-12-31,5,840832597,905454000,751695680
MGM,1996-12-31,3,812152249,832116000,760965000
MCHP,2025-03-31,2,6918238793,7194968345,6710691629
MCHP,2024-03-31,2,6430125459,6687330478,6237221695
MCHP,2023-03-31,6,6066097511,6187751460,5703600000
MCHP,2022-03-31,24,5719382301,6064920000,5189500000
MCHP,2021-03-31,24,5241370913,5396820000,4927600000
MCHP,2020-03-31,22,5344788014,5412120000,4993366000
MCHP,2019-03-31,21,5537955659,5609406360,5186590000
MCHP,2018-03-31,19,4022764004,4048052580,3843140000
MCHP,2017-03-31,20,3532214940,3566521800,3295896070
MCHP,2016-03-31,15,2239187003,2256561300,2115373090
MCHP,2015-03-31,16,2191543167,2203576380,2086736750
MCHP,2014-03-31,17,1956785512,1968600000,1868653590
MCHP,2013-03-31,18,1623104140,1636593060,1530660000
MCHP,2012-03-31,18,1405710242,1421033400,1341510000
MCHP,2011-03-31,18,1488290714,1512048000,1397673000
MCHP,2010-03-31,16,953704444,958800000,909195550
MCHP,2009-03-31,18,915953254,924972720,870311160
MCHP,2008-03-31,20,1047685628,1056006000,997063000
MCHP,2007-03-31,20,1050486257,1091400000,999100000
MCHP,2006-03-31,23,938806132,944520000,895213000
MCHP,2005-03-31,22,855968987,861900000,813733000
MCHP,2004-03-31,16,703508974,711756000,670367000
MCHP,2003-03-31,14,669769745,673710000,638745000
MCHP,2002-03-31,8,576841420,582420000,549990000
MCHP,2001-03-31,7,733743499,737868000,700728000
MCHP,2000-03-31,8,499119317,504798000,472390000
MCHP,1999-03-31,4,425462624,434877000,399640000
MCHP,1998-03-31,5,418484499,440334000,385478000
MCHP,1997-03-31,4,340380249,342414000,324950000
MCHP,1996-03-31,3,290188500,291618000,277323000
MU,2024-09-30,12,39146850016,40712724016,37972444515
MU,2023-09-30,12,33603310078,34947442482,32595210776
MU,2022-09-30,17,29277456155,36444600000,23408281530
MU,2021-09-30,36,23955359754,27489000000,19667720000
MU,2020-09-30,36,21624793844,22010580000,20349630000
MU,2019-09-30,33,23471466168,23921040000,22296517000
MU,2018-09-30,33,30661937836,30997800000,29184390000
MU,2017-09-30,34,20453189473,20689782000,19381373090
MU,2016-09-30,29,12508318314,12746940000,11779098000
MU,2015-09-30,39,16393287644,16685160000,15512240000
MU,2014-09-30,35,16533167149,16759620000,15695570000
MU,2013-09-30,32,9084559199,9521700000,8192013750
MU,2012-09-30,31,8522203108,8990280000,7927810000
MU,2011-09-30,30,8897380948,9210600000,8291560000
MU,2010-09-30,26,8761525898,9092280000,8214154000
MU,2009-09-30,24,4855957011,5007180000,4575005000
MU,2008-09-30,25,6017392117,6262800000,5622639920
MU,2007-09-30,19,5741749033,5866020000,5218600000
MU,2006-09-30,24,5402663416,5698005600,5110736000
MU,2005-09-30,23,4853524259,4973928000,4470730000
MU,2004-09-30,24,4508823337,4625598000,4236475000
MU,2003-09-30,21,3123907297,3281340000,2890600000
MU,2002-09-30,16,2561540274,2740740000,2376500000
MU,2001-09-30,19,4413220000,4705566000,3973411000
MU,2000-09-30,14,7278666499,7542900000,6728017000
MU,1999-09-30,10,3755891495,4284000000,3454170000
MU,1998-09-30,7,3046471749,3145986000,2847920000
MU,1997-09-30,4,3672574499,3690666000,3509751000
MSFT,2025-06-30,8,241030419057,250671635820,233799506486
MSFT,2024-06-30,8,216436172022,225093618903,209943086862
MSFT,2023-06-30,12,197266743318,206307240000,168553990000
MSFT,2022-06-30,30,177416179614,190154520000,158033370000
MSFT,2021-06-30,33,159063640859,166297740000,147382770000
MSFT,2020-06-30,34,143625773435,144963216000,136060930000
MSFT,2019-06-30,34,126784389894,128226240000,120794687820
MSFT,2018-06-30,34,111124382351,112261200000,105641730000
MSFT,2017-06-30,35,97683036898,98452440000,93157442000
MSFT,2016-06-30,35,92897467609,93853260000,87542500000
MSFT,2015-06-30,34,94857303095,95830020000,90320580000
MSFT,2014-06-30,33,87757610144,88684920000,83119300000
MSFT,2013-06-30,36,79864539652,81026760000,75633637340
MSFT,2012-06-30,34,74877948304,75775800000,71058320000
MSFT,2011-06-30,32,70765770818,72241500000,66623480000
MSFT,2010-06-30,36,62621530182,63424620000,59455180000
MSFT,2009-06-30,31,60562771913,61519260000,57142700000
MSFT,2008-06-30,33,61148330427,62016000000,58161200000
MSFT,2007-06-30,31,51772043612,52241340000,49004079900
MSFT,2006-06-30,28,44763217542,45181600740,42584940000
MSFT,2005-06-30,31,40392073748,40771440000,38490570000
MSFT,2004-06-30,31,37098600286,37493160000,35357664000
MSFT,2003-06-30,27,32473389264,32742000000,30943000000
MSFT,2002-06-30,26,28682996162,30294000000,27249240000
MSFT,2001-06-30,23,25779743338,29274000000,23990040000
MSFT,2000-06-30,14,23437280420,24271920000,22213000000
MSFT,1999-06-30,12,18388044500,19796160000,15541340000
MSFT,1998-06-30,10,14375444999,14574780000,13549930000
MSFT,1997-06-30,7,11363330999,11730000000,9889150000
MSFT,1996-06-30,5,8760431170,8844318000,8347820000
MAA,2024-12-31,4,1889880499,1965475719,1833184084
MAA,2023-12-31,4,1829610724,1902795153,1774722402
MAA,2022-12-31,7,1797831944,1840590000,1650473430
MAA,2021-12-31,13,1719784088,1792140000,1596341610
MAA,2020-12-31,13,1685236299,1706460000,1596453160
MAA,2019-12-31,15,1665849931,1681062000,1587208090
MAA,2018-12-31,15,1595873954,1609152000,1517526200
MAA,2017-12-31,17,1555501456,1567740000,1482133810
MAA,2016-12-31,18,1152259718,1218487920,1087370000
MAA,2015-12-31,17,1058058248,1067940000,1008800000
MAA,2014-12-31,12,1000503871,1008491340,951783400
MAA,2013-12-31,10,638665699,661317000,523044370
MAA,2012-12-31,12,503610012,516452520,447946000
MAA,2011-12-31,12,457371991,463208520,426816490
MAA,2010-12-31,12,405188405,413406000,378699640
MAA,2009-12-31,6,380992835,384255420,362715010
MAA,2008-12-31,7,377879018,381004680,359541170
MAA,2006-12-31,7,329033564,335376000,302543000
MAA,2005-12-31,5,303568230,308040000,287279080
MHK,2024-12-31,3,10814909771,11247506162,10490462478
MHK,2023-12-31,3,10382623560,10797928503,10071144854
MHK,2022-12-31,6,10117130645,10654264140,9212132680
MHK,2021-12-31,16,9806057303,10358967000,8948109350
MHK,2020-12-31,16,9325349314,9586929000,8692655000
MHK,2019-12-31,18,10116608712,10242228000,9563230000
MHK,2018-12-31,20,10118323504,10220808000,9607442600
MHK,2017-12-31,22,9631210733,9774660000,9141959000
MHK,2016-12-31,16,9061724886,9150420000,8607876621
MHK,2015-12-31,16,8236563330,8404800000,7771640000
MHK,2014-12-31,17,7918009650,8014140000,7509740000
MHK,2013-12-31,15,7450461847,7530571260,7073240000
MHK,2012-12-31,12,5869203081,5923650000,5572543300
MHK,2011-12-31,14,5680110367,5743008000,5380627830
MHK,2010-12-31,15,5429101486,5511338460,5110930000
MHK,2009-12-31,12,5405586849,5538600000,5096019160
MHK,2008-12-31,12,6986856588,7111052400,6620250000
MHK,2007-12-31,11,7693630076,7753020000,7308077000
MHK,2006-12-31,9,8073369377,8282400000,7659120000
MHK,2005-12-31,11,6672412653,6848076000,6240918890
MHK,2004-12-31,6,5964931496,6104516400,5648407000
MHK,2003-12-31,9,4988906106,5062974000,4732727000
MHK,2002-12-31,8,4578027001,4655280000,4352293000
MHK,2001-12-31,6,3327535399,3346620000,3178690000
MHK,2000-12-31,3,3292325557,3316367820,3138920000
MHK,1999-12-31,3,3113003477,3140678940,2963253000
MHK,1998-12-31,4,2246964035,2606610000,1978579810
MHK,1997-12-31,4,1909449464,1946160000,1810990000
MHK,1996-12-31,4,1777586754,1796986020,1686830000
TAP,2024-12-31,9,10772297381,11203189277,10449128460
TAP,2023-12-31,9,10499386847,10919362321,10184405242
TAP,2022-12-31,12,10386891215,10741620000,9350352830
TAP,2021-12-31,17,10264499490,10635540000,9491239510
TAP,2020-12-31,17,9869120745,10217340000,9229550000
TAP,2019-12-31,15,10722275087,10823220000,10155900000
TAP,2018-12-31,16,11056973255,11214900000,10508980000
