symbol,year,period,costOfGoodsSold,dilutedAverageSharesOutstanding,dilutedEPS,ebit,grossIncome,interestIncomeExpense,netIncome,netIncomeAfterTaxes,period,pretaxIncome,provisionforIncomeTaxes,researchDevelopment,revenue,sgaExpense,totalOperatingExpense,totalOtherIncomeExpenseNet
CVX,2000,2000-12-31,27292,1302,3.98,8520,23300,750,5185,5185,2000-12-31,9270,4085,564,50592,6518,14780,4390
CVX,1999,1999-12-31,17982,1319,1.57,3122,17466,526,2070,2070,1999-12-31,3648,1578,538,35448,5990,14344,4478
CVX,1998,1998-12-31,14036,1314,1.02,1606,15907,228,1339,1339,1998-12-31,1834,495,478,29943,6650,14301,4448
CVX,1997,1997-12-31,20223,1317,2.47,4814,20360,688,3256,3256,1997-12-31,5502,2246,493,40583,7840,15546,4601
CVX,1996,1996-12-31,22826,1311,1.99,3973,19956,767,2607,2607,1996-12-31,4740,2133,455,42782,7285,15983,5663
CVX,1995,1995-12-31,18033,1304,0.71,1236,18277,553,930,930,1995-12-31,1789,859,372,36310,7132,17041,5755
CVX,1994,1994-12-31,16990,1303,1.33,2363,18140,440,1693,1693,1994-12-31,2803,1110,379,35130,6522,15777,6030
CVX,1993,1993-12-31,18007,1302,1.31,1986,18184,440,1265,1265,1993-12-31,2426,1161,360,36191,6416,16198,5816
CVX,1992,1992-12-31,23088,1356,1.63,3057,18340,406,1569,2210,1992-12-31,3463,1253,507,41428,6660,15283,5086
CVX,1991,1991-12-31,21695,1401,0.92,1761,18425,491,1293,1293,1991-12-31,2252,959,629,40120,6301,16664,6599
CVX,1990,1990-12-31,22536,1414,1.53,3842,19004,371,2157,2157,1990-12-31,4213,2056,642,41540,5468,15162,5735
CVX,1989,1989-12-31,15631,1368,0.18,956,16285,350,251,251,1989-12-31,1306,1055,578,31916,5248,15329,6293
CVX,1988,1988-12-31,12010,1363,1.3,2477,15712,422,1768,1768,1988-12-31,2899,1131,651,27722,5013,13235,4507
CVX,1987,1987-12-31,13627,1368,0.74,2519,14479,357,1007,1007,1987-12-31,2876,1869,466,28106,4170,11960,4111
CVX,1986,1986-12-31,11477,1368,0.52,1349,14768,391,715,715,1986-12-31,1740,1025,920,26245,4116,13419,4777
CVX,1985,1985-12-31,23275,1368,1.13,4500,20570,308,1547,1547,1985-12-31,4808,3261,,43845,6089,16070,5807
CVX,1984,1984-12-31,16808,1368,1.12,1535,11022,1019,1534,1534,1984-12-31,2554,1020,,27830,3467,9487,3671
CVX,1983,1983-12-31,16974,1368,1.16,2473,11437,459,1590,1590,1983-12-31,2932,1342,,28411,3948,8964,3647
CMG,2019,2019-12-31,3936.002,28.295,13.33526,443.958,1650.367,14.327,350.158,350.158,2019-12-31,458.285,108.127,,5586.369,958.08,1206.409,
CMG,2018,2018-12-31,3495.175,27.962,8.2068,258.368,1369.81,10.068,176.553,170.107,2018-12-31,268.436,98.329,,4864.985,815.772,1111.442,
CMG,2017,2017-12-31,3286.719,28.561,6.46955,270.794,1189.693,4.949,176.253,176.24695,2017-12-31,275.743,99.49605,,4476.412,743.726,918.8990000000003,
CMG,2016,2016-12-31,3112.534,29.77,1.24541,34.567,791.85,4.172,22.938,22.938,2016-12-31,38.739,15.801,,3904.384,587.624,757.2829999999999,
CMG,2015,2015-12-31,3064.524,31.494,15.36016,763.589,1436.699,6.278,475.602,475.602,2015-12-31,769.867,294.265,,4501.223,530.119,673.1100000000001,
CMG,2014,2014-12-31,2759.6,31.5,14.27,710.8,1348.6,3.5,445.4,445.4,2014-12-31,714.3,268.9,,4108.3,520.4,637.9000000000001,
CMG,2013,2013-12-31,2116.3,31.3,10.6,532.7,1098.3,1.8,327.4,327.4,2013-12-31,534.5,207,,3214.6,462.7,565.5999999999999,
CMG,2012,2012-12-31,1819.4,31.8,8.84,455.9,911.8,1.8,278,278,2012-12-31,457.7,179.7,,2731.2,366.8,456,
CMG,2011,2011-12-31,1533,31.8,6.88,350.6,736.5,-0.9,214.9,214.9,2011-12-31,349.7,134.8,,2269.5,305.2,386,
CMG,2010,2010-12-31,1217.6,31.7,5.76,287.8,618.3,1.2,179,179,2010-12-31,289.1,110.1,,1835.9,255.3,330.5,
CMG,2009,2009-12-31,1025.7,32.1,4.07,203.7,492.7,0.5,126.8,126.8,2009-12-31,204.2,77.4,,1518.4,221.8,289,
CMG,2008,2008-12-31,947,33.1,2.53,124,385,3.2,78.2,78.2,2008-12-31,127.2,49,,1332,198.9,260.9000000000001,
CMG,2007,2007-12-31,767.3,33.1,2.24,108.2,317.7,5.8,70.6,70.6,2007-12-31,114,43.4,,1085,160.5,210.30000000000007,
CMG,2006,2006-12-31,591.9,32.5,1.35,62,227.9,6.3,41.4,41.4,2006-12-31,68.3,26.8,,819.8,130.9,169.10000000000002,
CMG,2005,2005-12-31,464,26.4,1.51,31,161.1,-0.8,37.7,37.7,2005-12-31,30.2,-7.5,,625.1,101.6,132.70000000000005,
CMG,2004,2004-12-31,357.9,25.5,0.31,6.1,110.7,0,6.1,6.1,2004-12-31,6.1,0,,468.6,83.2,106.70000000000005,
CMG,2003,2003-12-31,242.5,22.4,-0.14,-7.9,71.6,0.2,-7.7,-7.7,2003-12-31,-7.7,0,,314,61.4,81,
CMG,2002,2002-12-31,164,25.5,-0.62,-17.6,39.9,0.3,-17.3,-17.3,2002-12-31,-17.3,0,,203.9,45.5,58.30000000000001,
CMG,2001,2001-12-31,112.8,25.5,-0.94,-24.7,18.5,0.7,-24,-24,2001-12-31,-24,0,,131.3,34.7,43.500000000000014,
CMG,2000,2000-12-31,58.9,25.5,-0.77,-20.6,8.9,1,-19.5,-19.5,2000-12-31,-19.5,0,,67.8,24.4,29.4,
CB,2019,2019-12-31,,458.91466,9.77392,5182,,65,4454,4454,2019-12-31,5249,795,,,3053,29062,-42
CB,2018,2018-12-31,,466.80235,8.69839,4852,,-127,3962,3937,2018-12-31,4657,720,,,2898,27914,-30
CB,2017,2017-12-31,,471.1969,7.7408,3844,,-189,3861,3411,2017-12-31,3722,311,,,2868,28444,-30
CB,2016,2016-12-31,,465.9494,9.92135,5312,,-341,4135,4135,2016-12-31,4950,815,,,3100,26260,-32
CB,2015,2015-12-31,,328.83538,9.04712,3517,,-187,2834,2834,2015-12-31,3296,462,,,2289,15582,-15
CB,2014,2014-12-31,,339,8.58,3542,,-49,2853,2853,2014-12-31,3487,634,,,2265,15697,-8
CB,2013,2013-12-31,,344,10.94,4378,,-156,3758,3758,2013-12-31,4238,480,,,2235,14905,
CB,2012,2012-12-31,,343,7.92,3158,,-170,2706,2706,2012-12-31,2976,270,,,2096,14816,-41
CB,2011,2011-12-31,,341,4.88,2385,,-212,1585,1585,2011-12-31,2091,506,,,2052,14514,-46
CB,2010,2010-12-31,,341,9.43,3866,,-157,3108,3108,2010-12-31,3667,559,,,1858,12268,-42
CB,2009,2009-12-31,,338,9.27,3376,,-267,2549,2549,2009-12-31,3077,528,,,1811,12398,-32
CB,2008,2008-12-31,,335,5.93,1758,,-189,1197,1197,2008-12-31,1567,370,,,1737,12938,-2
CB,2007,2007-12-31,,332,7.98,3409,,-221,2578,2578,2007-12-31,3153,575,,,1455,10886,-35
CB,2006,2006-12-31,,327,6.89,2964,,-124,2305,2301,2006-12-31,2823,522,,,1456,10364,-17
CB,2005,2005-12-31,,297,3.31,1443,,-130,1028,1028,2005-12-31,1301,273,,,1261,11645,-12
CB,2004,2004-12-31,,285,3.92,1612,,-164,1153,1153,2004-12-31,1439,286,,,1265,10708,-9
CB,2003,2003-12-31,,276,5.01,1901,,-177,1417,1417,2003-12-31,1696,278,,,1161,8816,-27
CB,2002,2002-12-31,,270,0.19,175,,-193,77,77,2002-12-31,-39,-116,,,943,6969,-21
CB,2001,2001-12-31,,234,-0.3,-3,,-199,-146,-124,2001-12-31,-202,-79,,,830,6648,
CB,2000,2000-12-31,,227,2.65,858,,-221,543,543,2000-12-31,637,94,,,743,4408,
CB,1999,1999-12-31,,198,2.08,499,,-105,365,365,1999-12-31,394,29,,,495,2518,
CB,1998,1998-12-31,,197,1.23,249,,-5,239,239,1998-12-31,244,5,,,41,185,
CB,1997,1998-09-30,,189,3.03,606,,-25,560,560,1998-09-30,580,20,,,166,801,
CB,1996,1997-09-30,,172,2.7,461,,,461,461,1997-09-30,461,0,,,66,549,
CB,1995,1996-09-30,,149,1.95,290,,,290,290,1996-09-30,290,0,,,41,559,
CB,1994,1995-09-30,,141,1.68,238,,,238,238,1995-09-30,238,0,,,26,423,
CB,1993,1994-09-30,,145,-0.32,-46,,,-46,-46,1994-09-30,-46,0,,,17,583,
CB,1992,1993-09-30,,149,1.5,224,,,224,224,1993-09-30,224,0,,,13,314,
CB,1991,1992-09-30,,149,0.07,10,,,10,10,1992-09-30,10,0,,,11,509,
CB,1990,1991-09-30,,108,0.6,65,,,65,65,1991-09-30,65,0,,,8,348,
CB,1989,1990-09-30,,106,0.6,62,,,62,62,1990-09-30,62,0,,,8,218,
CHD,2019,2019-12-31,2373.7,252.1,2.46708,840.2,1984,-65.4,615.9,615.9,2019-12-31,773.7,157.8,93.6,4357.7,1042.6,1143.8000000000002,-1.1
CHD,2018,2018-12-31,2305.1,250.7,2.26805,791.7,1840.8,-68.3,568.6,568.6,2018-12-31,719.5,150.9,89.7,4145.9,959.4,1049.1,-3.9
CHD,2017,2017-12-31,2046.6,256.1,1.83717,732.7,1729.6,-39.7,743.4,470.5,2017-12-31,692.7,222.2,,3776.2,996.9,996.9000000000001,-0.3
CHD,2016,2016-12-31,1902.5,262.1,1.75124,724.2,1590.6,-16.8,459,459,2016-12-31,705.9,246.9,,3493.1,866.4,866.4000000000001,-1.5
CHD,2015,2015-12-31,1883,267.2,1.53593,674.2,1511.8,-31.4,410.4,410.4,2015-12-31,635.4,225,,3394.8,835.5,837.5999999999999,-7.4
CHD,2014,2014-12-31,1844.7,275,1.51,641.2,1452.9,-13.5,413.9,413.9,2014-12-31,624.9,211,,3297.6,807,811.7,-2.8
CHD,2013,2013-12-31,1756.3,282.4,1.4,622.2,1438,-22.3,394.4,394.4,2013-12-31,597.8,203.4,,3194.3,815.8,815.8,-2.1
CHD,2012,2012-12-31,1630.5,285.4,1.23,545.1,1291.4,-3.4,349.8,349.8,2012-12-31,542.5,192.7,,2921.9,746.3,746.3000000000002,0.8
CHD,2011,2011-12-31,1534.8,291.6,1.06,492.6,1214.5,3.2,309.6,309.6,2011-12-31,494.6,185,,2749.3,721.9,721.8999999999999,-1.2
CHD,2010,2010-12-31,1431.5,288.8,0.95,445,1157.8,-22.1,270.7,270.7,2010-12-31,418.3,147.6,,2589.2,712.8,712.8000000000002,-4.6
CHD,2009,2009-12-31,1419.9,285.9,0.81,412.9,1101,-22.2,243.5,243.5,2009-12-31,392.2,148.7,,2520.9,708.1,688.0999999999999,1.5
CHD,2008,2008-12-31,1450.7,284.5,0.73,340.3,971.7,-28.9,195.2,195.2,2008-12-31,308.3,113.1,,2422.4,625.7,631.3999999999999,-3.2
CHD,2007,2007-12-31,1353,281.2,0.62,305,867.9,-42.6,169,169,2007-12-31,264.9,95.9,,2220.9,558.7,562.9000000000001,2.5
CHD,2006,2006-12-31,1184.5,275.8,0.55,252.1,761.1,-41.6,138.9,138.9,2006-12-31,213.1,74.2,,1945.7,494.7,509.0999999999999,2.6
CHD,2005,2005-12-31,1099.5,277.2,0.46,211.5,637,-35.3,122.9,122.8,2005-12-31,174.9,52.1,,1736.5,424.2,425.5,-1.3
CHD,2004,2004-12-31,928.7,272.3,0.4,148.9,533.4,-23.1,88.8,88.8,2004-12-31,127.4,38.6,,1462.1,361.6,384.5,1.6
CHD,2003,2003-12-31,738.9,258,0.33,107.7,318,9.6,81,81,2003-12-31,117,36,,1056.9,206.1,210.30000000000007,-0.3
CHD,2002,2002-12-31,735.9,250.9,0.27,104.5,311.2,-0.7,66.7,66.8,2002-12-31,101.2,34.4,,1047.1,206.7,206.70000000000005,-2.6
CHD,2001,2001-12-31,680.2,244.9,0.19,93.5,400.7,-15.5,47,50.9,2001-12-31,77.7,26.9,,1080.9,307.8,307.0999999999999,-0.3
CHD,2000,2000-12-31,450.3,239.6,0.2,52.2,345.4,0.2,33.6,33.8,2000-12-31,52.2,18.3,,795.7,271.3,293.3,-0.2
CHD,1999,1999-12-31,404.3,246.3,0.17,67.7,325.7,4.8,45.4,45.9,1999-12-31,72.7,26.8,,730,263.2,258.09999999999997,0.2
CHD,1998,1998-12-31,378.6,240.3,0.12,42.5,305.8,4,30.3,30.3,1998-12-31,46.2,15.9,,684.4,264,263.29999999999995,-0.3
CHD,1997,1997-12-31,330.7,239.7,0.1,30.6,244.2,6.8,24.5,24.5,1997-12-31,38.7,14.2,,574.9,213.7,213.7,1.3
CHD,1996,1996-12-31,306,236.4,0.09,27.3,221.7,6.3,21.2,21.2,1996-12-31,33.2,11.9,,527.8,194.5,194.5,-0.4
CHD,1995,1995-12-31,289.7,236.7,0.05,8.7,196,7.4,10.2,10.2,1995-12-31,16.3,6.1,,485.8,183.7,187.40000000000003,0.2
CHD,1994,1994-12-31,281.3,238.9,0.04,1.9,209.8,-0.9,6.1,6.1,1994-12-31,9.7,3.6,,491,201.4,207.89999999999998,8.7
CHD,1993,1993-12-31,272.8,246.9,0.13,39.7,234.8,-0.2,26.3,29.5,1993-12-31,47.8,18.3,,507.7,196.3,195.09999999999997,8.2
CHD,1992,1992-12-31,266.8,244.1,0.12,39,229.6,-0.4,29.5,29.5,1992-12-31,47.2,17.6,,496.5,191.9,190.7,8.6
CHD,1991,1991-12-31,272.5,250.4,0.1,35.3,194.3,-1.7,26.5,26.5,1991-12-31,42,15.5,,466.8,160.3,158.89999999999998,8.4
CHD,1990,1990-12-31,263.8,275,0.08,38.4,164.8,-3.6,22.5,23.2,1990-12-31,39,15.8,,428.5,130.9,126.39999999999998,4.2
CHD,1989,1989-12-31,261.8,278.8,0.06,17.9,125.9,-4.3,8.6,8.6,1989-12-31,17.1,8.4,,387.6,95.7,108,3.5
CHD,1988,1988-12-31,238.1,293.9,0.06,28.7,108.7,-4.5,16.5,16.5,1988-12-31,26.6,10.2,,346.8,80,80.00000000000003,2.4
CHD,1987,1987-12-31,216.7,263.7,0.05,24.7,102.1,-4.7,14,14,1987-12-31,24.8,10.8,,318.8,77.4,77.40000000000003,4.8
CHD,1986,1986-12-31,183.5,257,0.05,18.3,92,-3.6,12.8,12.8,1986-12-31,19.7,6.9,,275.4,73.7,73.60000000000002,5
CHD,1985,1985-12-31,151.3,247.6,0.06,7,80,-1.9,4.7,4.7,1985-12-31,7.1,2.4,,231.4,58.6,73.1,2.1
CHD,1984,1984-12-31,120.5,245.4,0.05,17.5,64,-2.1,11.2,11.2,1984-12-31,18.7,7.5,,184.6,46.5,46.5,3.3
CHD,1983,1983-12-31,99,243,0.04,15.9,53.1,-2.1,10.1,10.1,1983-12-31,16.3,6.2,,152.1,37.2,37.19999999999999,2.5
CI,2019,2019-12-31,,379.817,16.04983,8252,,-1682,5104,5120,2019-12-31,6570,1450,,,12760,145491,
CI,2018,2018-12-31,,250.225,15.47407,3852,,-271,2637,2642,2018-12-31,3581,939,,,10755,44594,
CI,2017,2017-12-31,,255.072,13.43542,3858,,-252,2237,2464,2017-12-31,3606,1142,,,9904,38185,
CI,2016,2016-12-31,,259.647,7.87437,2979,,,1867,1843,2016-12-31,2979,1136,,,,36724,
CI,2015,2015-12-31,,260.592,8.30386,3327,,,2094,2077,2015-12-31,3327,1250,,,,34661,
CI,2014,2014-12-31,,268.603,7.91062,3304,,0,2102,2094,2014-12-31,3304,1210,,,0,31646,
CI,2013,2013-12-31,,285,7.01,2176,,,1476,1478,2013-12-31,2176,698,,,,30215,
CI,2012,2012-12-31,,290,6.17,2477,,,1623,1624,2012-12-31,2477,853,,,,26653,
CI,2011,2011-12-31,,274,4.92,1968,,,1327,1328,2011-12-31,1968,640,,,,20056,
CI,2010,2010-12-31,,275,4.62,1870,,,1345,1349,2010-12-31,1870,521,,,,19384,
CI,2009,2009-12-31,,275,4.95,1898,,,1302,1304,2009-12-31,1898,594,,,,16563,
CI,2008,2008-12-31,,277,1.25,378,,,292,288,2008-12-31,378,90,,,,18723,
CI,2007,2007-12-31,,288,3.88,1631,,,1115,1120,2007-12-31,1631,511,,,,15992,
CI,2006,2006-12-31,,337,3.44,1731,,,1155,1159,2006-12-31,1731,572,,,,14816,
CI,2005,2005-12-31,,389,3.28,1793,,,1625,1276,2005-12-31,1793,517,,,,14891,
CI,2004,2004-12-31,,414,3.81,2375,,,1438,1577,2004-12-31,2375,798,,,,15801,
CI,2003,2003-12-31,,421,1.43,876,,,650,602,2003-12-31,876,274,,,,17932,
CI,2002,2002-12-31,,422,-1.85,-569,,,-398,-397,2002-12-31,-569,-172,,,,19917,
CI,2001,2001-12-31,,450,2.23,1497,,,989,989,2001-12-31,1497,508,,,,17618,
CI,2000,2000-12-31,,487,2.12,1497,,,987,987,2000-12-31,1497,510,,,,18497,
CI,1999,1999-12-31,,592,1.18,1219,,,1774,699,1999-12-31,1219,520,,,,17562,
CI,1998,1998-12-31,,640,2.02,2010,,,1292,1292,1998-12-31,2010,718,,,,19427,
CI,1997,1997-12-31,,668,1.65,1650,,,1086,1086,1997-12-31,1650,564,,,,18388,
CI,1996,1996-12-31,,683,1.55,1601,,,1056,1056,1996-12-31,1601,545,,,,17349,
CI,1995,1995-12-31,,660,0.32,251,,,211,211,1995-12-31,251,40,,,,18704,
CI,1994,1994-12-31,,684,0.83,805,,,554,554,1994-12-31,805,251,,,,17587,
CI,1993,1993-12-31,,648,0.36,165,,,234,234,1993-12-31,165,-69,,,,18237,
CI,1992,1992-12-31,,678,0.52,179,,,311,337,1992-12-31,179,-158,,,,18403,
CI,1991,1991-12-31,,644,0.7,584,,,449,453,1991-12-31,584,131,,,,18166,
CI,1990,1990-12-31,,681,0.47,352,,,330,318,1990-12-31,352,34,,,,17812,
CI,1989,1989-12-31,,706,0.63,592,,,561,458,1989-12-31,592,134,,,,15062,
CI,1988,1988-12-31,,707,0.55,516,,,472,418,1988-12-31,516,98,,,,17382,
CI,1987,1987-12-31,,722,0.85,796,,,727,649,1987-12-31,796,147,,,,16148,
CI,1986,1986-12-31,,710,0.97,859,,,818,692,1986-12-31,859,167,,,,16363,
CI,1985,1985-12-31,,650,-1.13,-733,,,-732,-732,1985-12-31,-733,-1,,,,17052,
CI,1984,1984-12-31,,655,0.11,21,,,102,102,1984-12-31,21,-81,,,,14818,
CI,1983,1983-12-31,,685,0.78,380,,,536,536,1983-12-31,380,-156,,,,12319,
CINF,2019,2019-12-31,,165.1,12.13974,2525,,-53,1997,1997,2019-12-31,2472,475,,,,5399,
CINF,2018,2018-12-31,,164.5,1.74468,304,,-53,287,287,2018-12-31,251,-36,,,,5103,
CINF,2017,2017-12-31,,166,3.31325,783,,-53,1045,550,2017-12-31,730,180,,,,4949,
CINF,2016,2016-12-31,,166.5,3.54955,865,,-53,591,591,2016-12-31,812,221,,,,4584,
CINF,2015,2015-12-31,,165.6,3.8285,934,,-53,634,634,2015-12-31,881,247,,,,4208,
CINF,2014,2014-12-31,,166.4,3.16,774,,-53,525,525,2014-12-31,721,196,,,,4171,
CINF,2013,2013-12-31,,166.7,3.1,768,,-54,517,517,2013-12-31,714,197,,,,3763,
CINF,2012,2012-12-31,,163.7,3.56,620,,-54,421,421,2012-12-31,566,145,,,,3491,
CINF,2011,2011-12-31,,163.3,2.52,230,,-54,166,166,2011-12-31,176,10,,,,3573,
CINF,2010,2010-12-31,,163.3,2.75,555,,-54,377,377,2010-12-31,501,124,,,,3217,
CINF,2009,2009-12-31,,162.9,3.14,637,,-55,432,432,2009-12-31,582,150,,,,3266,
CINF,2008,2008-12-31,,163.4,2.63,593,,-53,429,429,2008-12-31,540,111,,,,3231,
CINF,2007,2007-12-31,,172.2,4.97,1244,,-52,855,855,2007-12-31,1192,337,,,,3015,
CINF,2006,2006-12-31,,175.5,5.31,1383,,-53,931,931,2006-12-31,1330,399,,,,3168,
CINF,2005,2005-12-31,,177.1,3.4,874,,-51,602,602,2005-12-31,823,221,,,,2893,
CINF,2004,2004-12-31,,178.4,3.27,838,,-38,584,584,2004-12-31,800,216,,,,2776,
CINF,2003,2003-12-31,,178.3,2.1,514,,-34,374,374,2003-12-31,480,106,,,,2667,
CINF,2002,2002-12-31,,179.9,1.32,314,,-35,238,238,2002-12-31,279,41,,,,2529,
CINF,2001,2001-12-31,,179,1.08,260,,-39,193,193,2001-12-31,221,28,,,,2301,
CINF,2000,2000-12-31,,180.7,0.8,145.5,,-36.8,118.4,118.4,2000-12-31,108.7,-9.7,,,,2185.5,
CINF,1999,1999-12-31,,185.9,1.38,354.6,,-33,254.7,254.7,1999-12-31,321.6,66.9,,,,1773.6,
CINF,1998,1998-12-31,,189.7,1.28,335.1,,-28,241.6,241.6,1998-12-31,307.1,65.5,,,,1719.2,
CINF,1997,1997-12-31,,188.3,1.6,415.4,,-20.8,299.4,299.4,1997-12-31,394.6,95.2,,,,1527,
CINF,1996,1996-12-31,,191.1,1.19,302.5,,-20.1,223.8,223.8,1996-12-31,282.4,58.7,,,,1506.2,
CINF,1995,1995-12-31,,190.8,1.21,312.4,,-17.2,227.4,227.4,1995-12-31,295.2,67.8,,,,1343.2,
CINF,1994,1994-12-31,,190.3,1.07,259.3,,-10,201.2,201.2,1994-12-31,249.3,48.1,,,,1253.2,
CINF,1993,1993-12-31,,189.9,1.08,274.4,,-7.4,216,202.2,1993-12-31,267,64.8,,,,1167.8,
CINF,1992,1992-12-31,,186.9,0.93,215.9,,-6.7,171.3,171.3,1992-12-31,209.2,37.9,,,,1088.3,
CINF,1991,1991-12-31,,181.6,0.81,183.8,,-6.6,146.3,146.3,1991-12-31,177.1,30.9,,,,977.4,
CINF,1990,1990-12-31,,180.6,0.72,156.1,,-6.4,129,129,1990-12-31,149.8,20.8,,,,892.8,
CINF,1989,1989-12-31,,178.9,0.64,139.8,,-6.6,114.5,114.5,1989-12-31,133.2,18.7,,,,834.6,
CINF,1988,1988-12-31,,177.1,0.73,158.8,,-5.5,128.7,128.7,1988-12-31,153.3,24.5,,,,743.1,
CINF,1987,1987-12-31,,176.1,0.53,107.8,,-5.2,93.2,93.2,1987-12-31,102.6,9.5,,,,759.9,
CINF,1986,1986-12-31,,177.4,0.53,110.8,,-5.1,93.5,93.5,1986-12-31,105.7,12.2,,,,678.9,
CINF,1985,1985-12-31,,175.2,0.3,64,,-2,55,55,1985-12-31,62,7,,,,547.4,
CINF,1984,1984-12-31,,173.7,0.4,53.8,,-3.2,68.7,68.7,1984-12-31,50.6,-18.2,,,,437.5,
CINF,1983,1983-12-31,,173.1,0.27,54.9,,-2.9,46.8,46.8,1983-12-31,52,5.2,,,,383,
CTAS,2020,2020-05-31,3851.372,107.012,8.37391,1162.696,3233.748,-104.405,876.037,876.36,2020-05-31,1058.291,181.931,,7085.12,1938.052,2071.052,
CTAS,2019,2019-05-31,3763.715,109.495,8.09069,1133.534,3128.588,-31.135,884.981,883.904,2019-05-31,1102.399,218.495,,6892.303,1980.644,1995.054,
CTAS,2018,2018-05-31,3568.109,109.81,5.84374,949.834,2908.523,-108.833,842.586,622.484,2018-05-31,841.001,218.517,,6476.632,1916.792,1958.6889999999999,
CTAS,2017,2017-05-31,2943.086,107.783,4.65584,773.691,2380.295,-86.287,480.708,457.286,2017-05-31,687.404,230.118,,5323.381,1527.38,1606.6039999999998,
CTAS,2016,2016-05-31,2694.432,109.956,4.01501,768.941,2101.34,-63.626,693.52,448.605,2016-05-31,705.315,256.71,,4795.772,1332.399,1332.3990000000003,
CTAS,2015,2015-05-31,2476.754,117.543,3.39265,683.639,1892.923,-43.083,430.618,402.553,2015-05-31,640.556,238.003,,4369.677,1209.284,1209.284,
CTAS,2014,2014-05-31,2637.4,121.6,2.74,673.5,1914.4,-65.6,374.4,374.4,2014-05-31,607.9,233.4,,4551.8,1302.8,1241,
CTAS,2013,2013-05-31,2529.4,124.5,2.52,565.2,1787.1,-65.3,315.4,315.4,2013-05-31,499.9,184.5,,4316.5,1221.9,1221.9,
CTAS,2012,2012-05-31,2363.4,130,2.27,539.6,1738.6,-68.7,297.6,297.6,2012-05-31,470.9,173.3,,4102,1199,1199,
CTAS,2011,2011-05-31,2201.1,146.6,1.68,440.3,1609.3,-47.7,247,247,2011-05-31,392.7,145.7,,3810.4,1168.9,1168.9,
CTAS,2010,2010-05-31,2049.5,152.9,1.49,390.8,1497.8,-46.9,215.6,215.6,2010-05-31,343.9,128.3,,3547.3,1086.4,1107,
CTAS,2009,2009-05-31,2223.8,153.4,1.83,409.1,1550.9,-47.5,226.4,226.4,2009-05-31,361.6,135.2,,3774.7,1082.7,1141.7999999999997,
CTAS,2008,2008-05-31,2256.3,155.9,2.15,577.5,1681.6,-46.8,335.4,335.4,2008-05-31,530.7,195.3,,3937.9,1104.1,1104.1,
