symbol,year,period,accountsPayable,accountsReceivables,accruedLiability,accumulatedDepreciation,cashEquivalents,cashShortTermInvestments,commonStock,currentAssets,currentLiabilities,currentPortionLongTermDebt,deferredIncomeTax,goodwill,intangiblesAssets,inventory,liabilitiesShareholdersEquity,longTermDebt,longTermInvestments,otherCurrentAssets,otherCurrentliabilities,otherEquity,otherLiabilities,otherLongTermAssets,otherReceivables,period,propertyPlantEquipment,retainedEarnings,sharesOutstanding,shortTermDebt,shortTermInvestments,tangibleBookValueperShare,totalAssets,totalDebt,totalEquity,totalLiabilities,totalLongTermDebt,totalReceivables,treasuryStock
ACHC,2019,2019-12-31,127.045,339.775,240.384,-741.775,124.192,124.192,0.877,542.211,463.576,50.498,71.86,2449.131,90.357,4.759,6879.142,3105.42,,14.378,45.649,-414.884,656.092,71.572,35.399,2019-12-31,3725.871,361.746,87.71559,0,,-0.38884,6879.142,3199.58,2505.381,4373.761,3149.082,375.174,
ACHC,2018,2018-12-31,117.74,318.087,217.287,-485.985,50.51,50.51,0.874,450.417,416.377,34.112,80.372,2396.412,88.99,5.055,6172.504,3159.375,,14.038,47.238,-462.377,154.267,128.919,31.92500000000001,2018-12-31,3107.766,252.823,87.44447,0,,-1.73933,6172.504,3193.487,2333.307,3839.197,3159.375,350.012,
ACHC,2017,2017-12-31,102.299,296.925,176.63,-347.419,67.29,67.29,0.871,471.55,377.389,34.83,80.333,2751.174,87.348,4.787,6424.502,3205.058,,29.717,63.63,-374.118,166.434,66.3,45.51099999999997,2017-12-31,3048.13,428.573,87.06011,0,,-3.05135,6424.502,3239.888,2572.871,3851.631,3205.058,342.436,
ACHC,2016,2016-12-31,80.034,263.327,178.739,-214.589,57.063,57.063,0.867,427.927,342.865,34.805,78.52,2681.188,83.31,4.633,6024.726,3253.004,,18.76,49.287,-549.57,164.859,128.606,56.68900000000002,2016-12-31,2703.695,220.139,86.6882,0,,-6.88414,6024.726,3287.809,2167.724,3857.002,3253.004,320.016,
ACHC,2015,2015-12-31,91.341,216.626,153.502,-119.47,11.215,11.215,0.707,294.736,290.203,45.36,23.936,2128.215,59.575,4.681,4279.208,2195.384,,16.339,,-104.647,78.602,87.629,24.057999999999993,2015-12-31,1709.053,213.996,70.74575,0,,-7.13487,4279.208,2240.744,1683.028,2596.18,2195.384,240.684,
ACHC,2014,2014-12-31,48.696,118.378,90.273,-60.613,94.04,94.04,0.592,274.143,165.934,26.965,63.88,802.986,21.636,0,2223.59,1069.305,,33.867,0,-68.37,43.506,55.125,16.11200000000001,2014-12-31,1069.7,101.442,59.21186,0,,0.95155,2223.59,1096.27,880.965,1342.625,1069.305,134.49,
ACHC,2013,2013-12-31,36,95.9,63.5,-29.3,4.6,4.6,0.5,145.1,114.7,15.2,8,661.5,20.6,,1224.7,601.9,,27.4,,,19.3,27.3,10.799999999999997,2013-12-31,370.1,18.4,50.1,0,,-4.02,1224.7,617.1,480.7,743.9,601.9,106.7,
ACHC,2012,2012-12-31,19.1,63.9,45.1,-13,49.4,49.4,0.5,141,71.9,7.7,1,557.4,16,,983.4,465.6,,16.2,,,12.4,32.1,8.000000000000007,2012-12-31,236.9,-24.2,49.9,0,,-2.8216,983.4,473.3,432.6,550.9,465.6,71.9,
ACHC,2011,2011-12-31,8.6,35.1,25.3,-5.8,61.1,61.1,0.3,112.6,40.7,6.8,0,186.8,8.2,,413,270.7,,11,,,5.3,22.4,3.1999999999999957,2011-12-31,83,-44.6,32.1,0,,-3.0748,413,277.5,96.4,316.6,270.7,38.3,
ACHC,2010,2010-12-31,2.8,5.5,5.3,-3.3,8.6,8.6,0,16.9,18.1,10,0.4,9.2,0.5,,45.4,0,,1.4,,25.1,1.8,0,0.5999999999999996,2010-12-31,18.8,0,0,0,,,45.4,10,25.1,20.3,0,6.1,
AMGN,2019,2019-12-31,1371,4057,7565,-8357,6037,8911,31531,18440,12835,2953,606,14703,19413,3584,59707,26950,,1888,946,-550,9643,1754,0,2019-12-31,5397,-21330,591.4,0,2874,-41.33074,59707,29903,9673,50034,26950,4057,
AMGN,2018,2018-12-31,1207,3580,6948,-7796,6945,29304,31246,37618,13488,4419,864,14699,7443,2940,66416,29510,,1794,914,-431,10054,1698,0,2018-12-31,4958,-17977,629.6,0,22359,-15.31449,66416,33929,12500,53916,29510,3580,
AMGN,2017,2017-12-31,1352,3237,5563,-7590,3800,41678,30992,49476,9020,1152,1166,14761,8609,2834,79954,34190,570,1727,953,-535,10337,1549,0,2017-12-31,4989,-5072,722.2,0,37878,2.5907,79954,35342,25241,54713,34190,3237,
AMGN,2016,2016-12-31,917,3165,4964,-7466,3241,38085,30784,46010,11204,4403,2436,14751,10279,2745,77626,30193,501,2015,920,-333,3918,1124,0,2016-12-31,4961,-438,738.2,0,34844,6.56326,77626,34596,29875,47751,30193,3165,
AMGN,2015,2015-12-31,965,2995,5451,,4144,31382,30649,38515,8664,2247,2239,14787,11641,2435,71449,29182,,1703,1,-220,3281,1599,0,2015-12-31,4907,-2086,751.3,0,27238,2.20285,71449,31429,28083,43366,29182,2995,
AMGN,2014,2014-12-31,1212,2546,4372,-7033,3731,27026,30410,34713,7008,500,3461,14788,12693,2647,69009,30215,0,2494,924,11,2547,1592,0,2014-12-31,5223,-4624,760,0,23295,-2.2408,69009,30715,25778,43231,30215,2546,
AMGN,2013,2013-12-31,787,2697,3651,-6942,3805,19401,29891,27367,7947,2505,,14968,13262,3019,66125,29623,3412,2250,1004,-118,6459,1767,0,2013-12-31,5349,-7634,755,0,15596,-8.1245,66125,32128,22096,44029,29623,2697,
AMGN,2012,2012-12-31,905,2518,4790,-6621,3257,24061,29337,31209,8191,2495,,12662,3968,2744,54298,24034,400,1886,1,-37,3013,733,0,2012-12-31,5326,-10423,756,0,20804,3.2143,54298,26529,19060,35238,24034,2518,
AMGN,2011,2011-12-31,642,2896,5028,-5811,6946,20641,27777,27593,5754,84,,11750,2584,2484,48871,21344,400,1572,,51,2744,1124,0,2011-12-31,5420,-8919,796,0,13695,5.8982,48871,21428,19029,29842,21344,2896,
AMGN,2010,2010-12-31,716,2335,3366,-5166,3287,17422,27299,23129,6570,2488,,11334,2230,2022,43486,10874,377,1350,,18,2098,894,0,2010-12-31,5522,-3508,932,0,14135,11.1373,43486,13362,23944,19542,10874,2335,
AMGN,2009,2009-12-31,574,2109,3299,-4638,2884,13442,26944,18932,3873,0,,11335,2567,2220,39629,10601,318,1161,,45,2488,739,0,2009-12-31,5738,-4322,995,0,10558,8.809,39629,10601,22667,16962,10601,2109,
AMGN,2008,2008-12-31,504,2073,3382,-4116,1774,9552,25527,15221,4886,1000,230,11339,2988,2075,36443,9176,356,1521,,117,1765,660,0,2008-12-31,5879,-5258,1047,0,7778,5.787,36443,10176,20386,16057,9176,2073,
AMGN,2007,2007-12-31,378,2101,3610,-3560,2024,7151,24976,13041,6179,2000,480,11240,3332,2091,34639,9177,292,1698,191,53,934,793,0,2007-12-31,5941,-7160,1087,0,5127,3.0331,34639,11177,17869,16770,9177,2101,
AMGN,2006,2006-12-31,555,2124,4589,-2767,1283,6277,,11712,7022,1878,367,11302,3747,1903,33788,7134,241,1408,,12,301,865,0,2006-12-31,5921,-5203,1166,0,4994,3.3576,33788,9012,18964,14824,7134,2124,
AMGN,2005,2005-12-31,596,1769,2999,-2283,1840,5255,,9235,3595,0,1163,10495,3742,1258,29297,3957,180,953,,22,131,607,0,2005-12-31,5038,-3132,1224,0,3415,5.0768,29297,3957,20451,8846,3957,1769,
AMGN,2004,2004-12-31,507,1461,2477,-2080,1526,5808,,9170,4157,1173,1294,10525,4033,888,29221,3937,,1013,,3,128,781,0,2004-12-31,4712,-2376,1260,0,4282,4.0849,29221,5110,19705,9516,3937,1461,
AMGN,2003,2003-12-31,327,1008,1919,-1727,837,5123,,7402,2246,,1462,9716,4456,713,26177,3080,,559,,61,,804,0,2003-12-31,3799,-667,1284,0,4286,4.0639,26177,3080,19389,6787,3080,1008,
AMGN,2002,2002-12-31,255,752,1152,-1427,1852,4664,,6404,1529,,1593,9871,4802,545,24456,3048,,442,,67,,566,0,2002-12-31,2814,-1126,1289,123,2812,2.8029,24456,3171,18286,6170,3048,752,
AMGN,2001,2001-12-31,137,497,766,-1164,689,2662,,3859,1003,,,,,356,6443,223,,344,,56,,638,0,2001-12-31,1946,1687,1046,100,1973,4.9876,6443,323,5217,1226,223,497,
AMGN,2000,2000-12-31,143,389,619,-938,227,2028,,2937,862,,,,,305,5400,223,,215,,63,,681,0,2000-12-31,1782,1305,1037,100,1802,4.161,5400,323,4315,1085,223,389,
AMGN,1999,1999-12-31,83,412,648,-762,131,1333,,2065,831,0,,,,184,4078,223,133,136,,-15,,326,0,1999-12-31,1554,966,1018,100,1202,2.9705,4078,323,3024,1054,223,412,
AMGN,1998,1998-12-31,122,320,660,-602,201,1276,,1863,887,6,,,,111,3672,223,121,157,,-4,,238,0,1998-12-31,1450,894,1019,100,1075,2.5142,3672,329,2562,1110,223,320,
AMGN,1997,1997-12-31,104,269,608,-483,239,1027,0,1544,742,30,,,,109,3110,229,117,139,0,-22,0,264,0,1997-12-31,1186,943,1033,0,787,2.0707,3110,259,2139,971,229,269,
AMGN,1996,1996-12-31,75,225,450,-391,169,1077,0,1503,643,118,,,,97,2766,59,110,103,0,0,157,243,0,1996-12-31,911,879,1059,0,908,1.7998,2766,177,1906,859,59,225,
AMGN,1995,1995-12-31,54,199,460,-290,67,1050,0,1454,584,0,,,,89,2433,177,96,116,0,0,0,139,0,1995-12-31,744,807,1063,70,984,1.5729,2433,247,1672,761,177,199,
AMGN,1994,1994-12-31,30,195,406,-208,211,697,0,1116,536,0,,,,98,1994,183,82,126,0,0,0,131,0,1994-12-31,665,555,1059,100,485,1.203,1994,283,1274,720,183,195,
AMGN,1993,1993-12-31,23,164,279,-144,129,723,0,1055,412,0,,,,75,1766,181,59,92,0,0,0,65,0,1993-12-31,587,536,1074,110,595,1.0912,1766,291,1172,594,181,164,
AMGN,1992,1992-12-31,38,156,271,-96,92,555,0,873,311,2,,,,57,1374,130,55,105,0,0,0,20,0,1992-12-31,426,360,1091,0,463,0.8561,1374,132,934,441,130,156,
AMGN,1991,1991-12-31,30,88,263,-64,146,378,0,590,295,2,,,,40,866,40,21,83,0,0,0,9,0,1991-12-31,246,88,1055,0,231,0.5033,866,41,531,334,40,88,
AMGN,1990,1990-12-31,7,41,70,-48,55,170,0,285,87,2,,,,34,460,63,19,40,8,0,0,6,0,1990-12-31,150,-10,962,0,115,0.3212,460,65,309,150,63,41,
AMGN,1989,1989-12-31,12,34,31,-35,39,80,0,182,55,2,,,,31,308,65,1,38,11,0,0,6,0,1989-12-31,119,-7,828,0,41,0.2271,308,67,188,120,65,34,
AMGN,1988,1989-03-31,8,15,4,-20,21,66,0,98,15,2,,,,15,207,30,0,1,0,0,0,0,0,1989-03-31,109,-26,815,0,46,0.1988,207,32,162,45,30,15,
AMGN,1987,1988-03-31,7,12,4,-12,0,106,0,119,13,2,,,,1,193,17,1,0,0,0,0,18,0,1988-03-31,55,-18,801,0,105,0.2047,193,19,164,29,17,12,
AMGN,1986,1987-03-31,3,7,2,-8,1,58,0,65,6,0,,,,0,97,7,1,1,0,0,0,8,0,1987-03-31,23,-20,685,0,57,0.1226,97,8,84,13,7,7,
AMGN,1985,1986-03-31,1,3,1,-5,47,67,0,70,5,0,,,,0,94,8,3,0,2,0,0,7,0,1986-03-31,14,-21,671,0,19,0.1207,94,9,81,13,8,3,
AMGN,1984,1985-03-31,1,1,1,-3,3,22,59,24,2,0,,,,0,48,8,3,0,0,0,0,9,0,1985-03-31,12,-21,522,0,19,0.0728,48,8,38,10,8,1,
AMGN,1983,1984-03-31,1,1,1,-2,38,38,59,39,2,0,,,,0,55,8,0,0,0,0,0,9,0,1984-03-31,8,-14,516,0,0,0.0872,55,8,45,10,8,1,
AMGN,1982,1983-03-31,1,1,0,-1,5,5,1,6,1,0,,,,0,12,0,0,0,0,0,0,0,0,1983-03-31,5,-9,164,1,0,-0.0549,12,1,10,1,0,1,
AMN,2019,2019-12-31,26.985,425.399,221.219,-132.9,82.985,82.985,0.493,560.499,378.105,,46.618,595.551,398.474,,1931.646,617.159,,34.462,129.901,0.152,153.022,182.424,5.9839999999999804,2019-12-31,194.698,400.047,46.722,0,,-5.50668,1931.646,617.159,736.742,1194.904,617.159,431.383,-119.143
AMN,2018,2018-12-31,31.537,416.014,165.295,-114.413,13.856,13.856,0.488,482.166,307.27,,27.326,438.506,326.147,,1492.721,440.607,,39.088,110.438,0.151,78.528,155.483,0.7989999999999782,2018-12-31,90.419,286.059,46.643,0,,-2.69414,1492.721,440.607,638.99,853.731,440.607,416.813,-100.438
AMN,2017,2017-12-31,31.42,391.508,161.826,-97.889,15.147,15.147,0.484,474.153,265.272,0,27.036,340.596,227.096,,1253.957,319.843,,35.095,72.026,-0.112,79.279,138.681,15.898000000000025,2017-12-31,73.431,142.229,47.481,0,,-0.10878,1253.957,319.843,562.527,691.43,319.843,407.406,-33.425
AMN,2016,2016-12-31,33.392,391.21,145.244,-84.865,10.622,10.622,0.481,450.628,274.79,3.75,21.42,341.754,245.724,,1186.881,359.192,,34.246,92.404,0.001,82.096,88.821,0.36100000000004684,2016-12-31,59.954,9.671,47.612,0,,-2.90042,1186.881,362.942,449.383,737.498,359.192,391.571,-13.261
AMN,2015,2015-12-31,53.261,328.803,83.701,-76.68,9.576,9.576,0.477,375.628,251.017,7.5,22.431,204.779,174.97,,880.432,180.99,,20.036,106.431,-0.183,78.134,74.921,3.687000000000012,2015-12-31,50.134,-96.167,47.709,0.124,,-0.66841,880.432,188.614,347.86,532.572,180.99,332.49,
AMN,2014,2014-12-31,37.288,214.717,67.995,-68.814,13.073,13.073,0.466,282.67,178.295,0,32.491,154.387,152.517,,680.731,135.69,,41.027,23.807,-0.356,77.674,58.277,3.502999999999986,2014-12-31,32.88,-178.058,46.639,0,,-1.07899,680.731,143.19,256.581,424.15,135.69,218.22,0
AMN,2013,2013-12-31,37.3,165.7,54.8,-63,15.6,15.6,0.5,230.1,140.3,,17.8,144.6,150.2,,592.2,148.7,,37.6,47.9,-0.5,67.8,46.1,3.1000000000000227,2013-12-31,21.2,-211.3,46,0.2,,-1.6761,592.2,148.9,217.7,374.5,148.7,168.8,
AMN,2012,2012-12-31,26.2,161,49.4,-66.2,5.7,5.7,0.5,203.7,109.5,0,5.3,123.3,136.9,,517.4,158.2,,29.5,33.9,-0.4,62.3,38.6,0.30000000000001137,2012-12-31,14.8,-242.2,45.7,0,,-1.709,517.4,158.2,182.1,335.3,158.2,161.3,
AMN,2011,2011-12-31,18.2,169.2,43.6,-60.3,4,4,0.4,212.5,140.1,28.1,,123.3,143.6,,535.6,174.2,,30.3,46.6,-0.4,61.6,39.4,3.3000000000000114,2011-12-31,16.9,-259.3,40.5,3.5,,-3.2395,535.6,205.8,159.7,375.9,174.2,172.5,
AMN,2010,2010-12-31,19.3,144.5,38.1,-52.5,1.9,1.9,0.4,179.3,117.9,13.9,0,154.2,165.6,,562.1,200.8,,22.1,42.2,-0.4,61.6,41.3,3.8000000000000114,2010-12-31,21.8,-233.1,39.2,4.5,,-4.2423,562.1,219.1,181.8,380.3,200.8,148.3,0
AMN,2009,2009-12-31,13.4,89.5,24.1,-44.5,27.1,27.1,0.5,137.4,63.1,5.5,0.8,79.9,115.3,,389,100.1,,10.4,20.1,-0.5,54.2,36.4,3.9000000000000057,2009-12-31,20,-16.7,32.6,0,,-0.7485,389,105.6,170.8,218.2,100.1,93.4,-230.1
AMN,2008,2008-12-31,20.2,182.6,44.9,-41.1,11.3,11.3,0.5,229.8,141.3,14.6,58.5,252.9,122.8,,642.8,100.2,,23,57.6,-2.1,58.7,13.3,3.4000000000000057,2008-12-31,24,105.5,32.6,4,,-2.8098,642.8,118.8,284.1,358.7,100.2,186,-230.1
AMN,2007,2007-12-31,17.5,184.7,43.4,-33.2,18.5,18.5,0.5,243,128.6,26.6,71.1,241.3,113.5,,633.6,120.4,,30.1,41,-0.9,37.5,11.3,0,2007-12-31,24.6,81,33.8,0,,-2.3284,633.6,147,276.1,357.5,120.4,184.7,-201.7
AMN,2006,2006-12-31,16.7,192.7,42.6,-25.7,4.4,4.4,0.5,235.9,121,12.9,69.4,240.7,108.5,,622.2,160.5,,28.3,38.4,0.1,26.8,13.9,0,2006-12-31,23.2,45,34.6,10.4,,-3.026,622.2,183.7,244.5,377.6,160.5,192.7,-183.2
AMN,2005,2005-12-31,19.1,154.9,32.2,-18.8,19.1,19.1,0.4,228.3,128.2,10.3,65.1,240.8,113.6,,618.4,194.8,,33.2,66.6,-0.3,37.1,15.5,8.299999999999983,2005-12-31,20.2,47.8,31.2,0,,-5.1667,618.4,205,193.2,425.2,194.8,163.2,-210.5
AMN,2004,2004-12-31,3.2,108.8,30,-14.8,3.9,3.9,0.4,127.4,50.2,4.9,,135.4,0.1,,287,96.9,,3,11,0.3,3.2,6.2,0,2004-12-31,17.8,33.2,28.3,1.1,,0.0424,287,102.8,136.8,150.2,96.9,108.8,-249.5
AMN,2003,2003-12-31,3.2,117.4,36.8,-10.9,4.7,4.7,0.4,137.9,61,13.4,,135.5,0.3,,304.5,125.5,,1.8,7.6,-0.3,2,12.3,0,2003-12-31,18.4,15.8,28.1,0,,-0.7046,304.5,138.9,116.1,188.4,125.5,117.4,-249.4
AMN,2002,2002-12-31,3.1,134.5,36.6,-7.1,40.1,40.1,0.4,188.7,51.3,0,,135.5,0.7,,348.8,0,,2.2,10.5,,1.6,14,0,2002-12-31,9.9,-22,40.9,1.2,0,3.9022,348.8,1.2,295.8,53,0,134.5,-35.2
AMN,2001,2001-12-31,0,105.4,24,-3.9,15.7,32,0.4,151.9,35.5,0,,127.8,0.9,,308.9,0,,1.9,4.2,,1.6,20.7,4.799999999999997,2001-12-31,7.7,-74.3,42.3,1.6,16.3,3.3877,308.9,1.6,271.9,37,0,110.2,
AMN,2000,2000-12-31,0.3,63.4,11,-1.8,0.5,0.5,0.3,68.8,24.6,7.5,,118.4,-0.2,,209.4,115.4,,1.8,2.8,,2.3,17.4,0,2000-12-31,5,-70,28.8,0.6,,-1.7778,209.4,123.4,67.1,142.3,115.4,63.4,
AMN,1999,1999-12-31,1.7,26.2,4.3,-0.9,0.5,0.5,0,32.1,10.4,2.5,,39.4,0,,79.9,71.5,,2.4,0,,0,6.2,3,1999-12-31,2.2,-64.8,20.4,1,,-2.0294,79.9,75,-2.1,82,71.5,29.2,
BAX,2019,2019-12-31,892,1896,961,-6148,3335,3335,683,7503,3230,315,192,3030,1471,1653,18193,4755,76,389,198,-3710,2050,762,90,2019-12-31,5120,15718,506.15459,226,,6.67978,18193,5350,7882,10311,4809,1986,-10764
BAX,2018,2018-12-31,998,1840,900,-5803,1838,1838,683,5959,2814,2,215,3002,1410,1667,15720,3481,44,404,208,-3823,1344,599,79,2018-12-31,4530,15075,512.99909,2,,6.69007,15720,3485,7844,7876,3481,1919,-9989
BAX,2017,2017-12-31,920,1793,1009,-5560,3394,3394,683,7263,2821,3,280,3099,1374,1475,17111,3509,,15,176,-4001,1385,600,99,2017-12-31,4588,14483,541.47734,0,,8.58946,17111,3512,9124,7987,3509,1892,-7981
BAX,2016,2016-12-31,791,1691,1090,-4873,2801,2801,683,6574,2744,3,93,2595,1111,1430,15546,2779,,73,202,-4556,1650,977,0,2016-12-31,4289,14200,539.60488,0,0,8.4951,15546,2782,8290,7256,2779,1691,-7995
BAX,2015,2015-12-31,,1731,,-4604,2213,7361,683,11796,5750,810,,2687,1349,1604,20962,3922,,255,501,224,2425,744,0,2015-12-31,4386,9683,547.65501,1775,5148,8.7829,20962,6507,8846,12116,3922,1731,-7646
BAX,2014,2014-12-31,1103,1884,2436,-4520,2925,2925,683,10162,6037,785,0,2927,1620,1577,26138,7331,0,3349,2048,-3650,4446,6995,0,2014-12-31,4434,13227,542.37809,913,0,6.58766,26138,9029,8120,18018,7331,1884,-7993
BAX,2013,2013-12-31,1103,2911,2413,-5963,2733,2733,683,10004,5906,859,,4205,2294,3499,25869,8126,,430,1350,-1976,3351,1318,0,2013-12-31,7832,11852,543,181,0,3.6169,25869,9166,8463,17406,8126,2911,-7914
BAX,2012,2012-12-31,766,2425,2031,-5771,3270,3317,683,9260,4759,323,,2502,814,2803,20390,5580,,372,1612,-2810,3073,1562,0,2012-12-31,6098,10888,546,27,47,6.6337,20390,5930,6938,13452,5580,2425,-7592
BAX,2011,2011-12-31,795,2420,2337,-5448,2905,2905,683,8650,4857,190,,2317,826,2628,19073,4749,,295,1279,-2591,2639,1560,0,2011-12-31,5525,9429,561,256,,6.1355,19073,5195,6585,12488,4749,2420,-6719
BAX,2010,2010-12-31,745,2265,2111,-5331,2685,2685,683,7989,4041,9,,2015,500,2371,17489,4363,,323,1161,-2139,2289,1568,0,2010-12-31,5260,7925,581,15,,6.9742,17489,4387,6567,10922,4363,2265,-5655
BAX,2009,2009-12-31,807,2302,1915,-4901,2786,2786,683,8271,4464,682,,1825,513,2557,17354,3440,,226,1031,-1777,2030,1471,0,2009-12-31,5159,7343,601,29,,8.0749,17354,4151,7191,10163,3440,2302,-4741
BAX,2008,2008-12-31,829,1980,1731,-4412,2131,2131,683,7148,3635,6,,1654,390,2361,15405,3362,,251,681,-1885,2179,1459,0,2008-12-31,4609,5795,616,388,,6.7938,15405,3756,6229,9176,3362,1980,-3897
BAX,2007,2007-12-31,920,2026,2467,-4337,2539,2539,683,7555,3812,380,,1690,455,2334,15294,2664,,261,,-940,1902,1107,0,2007-12-31,4487,4379,634,45,,7.5252,15294,3089,6916,8378,2664,2026,-2503
BAX,2006,2006-12-31,878,1838,2498,-4082,2485,2485,683,6970,3610,177,,1618,480,2066,14686,2567,,231,,-1426,2237,1389,0,2006-12-31,4229,3271,650,57,,6.4215,14686,2801,6272,8414,2567,1838,-1433
BAX,2005,2005-12-31,732,1766,2509,-3734,841,841,648,5116,4165,783,,1552,494,1925,12727,2414,,260,,-1496,1849,1421,0,2005-12-31,4144,2851,625,141,,3.6048,12727,3338,4299,8428,2414,1766,-1150
BAX,2004,2004-12-31,834,2091,2697,-3622,1109,1109,648,6019,4286,154,,1648,547,2135,14147,3933,,684,394,-1288,2223,1564,0,2004-12-31,4369,2259,618,207,,2.4434,14147,4294,3705,10442,3933,2091,-1511
BAX,2003,2003-12-31,929,1914,2178,-3199,925,925,649,5360,3698,3,,1599,611,2104,13707,4421,,140,438,-1420,2206,1545,0,2003-12-31,4592,2230,611,150,,1.9182,13707,4574,3382,10325,4421,1914,-1863
BAX,2002,2002-12-31,829,1838,2214,-2772,1169,1169,627,5160,3851,108,29,1494,526,1745,12478,4398,,125,588,-1274,1261,1391,0,2002-12-31,3907,1689,600,112,,1.5317,12478,4618,2939,9539,4398,1838,-1326
BAX,2001,2001-12-31,708,1493,1724,-2426,582,582,609,3977,3294,52,218,1413,285,1341,10343,2486,,82,661,-432,588,1269,129,2001-12-31,3306,1093,599,149,,3.4374,10343,2687,3757,6586,2486,1622,-328
BAX,2000,2000-12-31,659,1387,1331,-2171,579,579,298,3651,3372,58,160,956,283,1159,8733,1726,,159,748,-649,816,876,155,2000-12-31,2807,853,586,576,,2.4232,8733,2360,2659,6074,1726,1542,-349
BAX,1999,1999-12-31,612,1504,1193,-2059,606,606,294,3819,2700,130,311,624,297,1116,9644,2601,,216,640,-374,684,1953,148,1999-12-31,2650,1415,580,125,,4.1845,9644,2856,3348,6296,2601,1652,-269
BAX,1998,1998-12-31,560,1588,1621,-2316,709,709,291,4651,2988,115,505,1369,448,1324,10085,3096,,467,536,-296,657,566,329,1998-12-31,2673,990,573,156,,1.7836,10085,3367,2839,7246,3096,1917,-210
BAX,1997,1997-12-31,572,1372,1391,-2047,465,465,288,3870,2557,42,316,1192,430,1208,8707,2635,,253,450,-222,580,446,367,1997-12-31,2360,1006,560,102,,1.7804,8707,2779,2619,6088,2635,1739,-329
BAX,1996,1996-12-31,442,1219,1262,-1952,761,761,288,3480,2445,225,255,1054,332,883,7596,1695,,212,395,-20,697,246,266,1996-12-31,1843,1022,545,121,,2.0514,7596,2041,2504,5092,1695,1485,-611
BAX,1995,1995-12-31,355,973,1193,-1678,476,476,288,2911,2154,160,173,824,274,906,9437,2372,,189,387,24,1034,2874,236,1995-12-31,1749,2105,544,59,,4.7904,9437,2591,3704,5733,2372,1209,-550
BAX,1994,1994-12-31,,1543,,-1869,471,471,288,4340,2766,400,167,2290,0,1537,10002,2341,,271,401,-5,1008,364,373,1994-12-31,2562,1762,565,131,,2.531,10002,2872,3720,6282,2341,1916,-135
