symbol,year,period,costOfGoodsSold,dilutedAverageSharesOutstanding,dilutedEPS,ebit,grossIncome,interestIncomeExpense,netIncome,netIncomeAfterTaxes,period,pretaxIncome,provisionforIncomeTaxes,researchDevelopment,revenue,sgaExpense,totalOperatingExpense,totalOtherIncomeExpenseNet
AEP,2002,2002-12-31,2853,332,1.78,1263,,-831,-519,21,2002-12-31,235,214,,14536,,10420,-197
AEP,2001,2001-12-31,14004,322,3.18,2395,,-995,971,1003,2001-12-31,1572,569,,61257,,44858,172
AEP,2000,2000-12-31,,322,1.35,2026,,-1160,267,302,2000-12-31,899,597,,13694,,11668,33
AEP,1999,1999-12-31,,193,2.69,1305,,-540,520,520,1999-12-31,780,260,,6916,,5611,15
AEP,1998,1998-12-31,436,191,2.81,1273,,-419,547,547,1998-12-31,863,316,,6346,,4637,9
AEP,1997,1997-12-31,416,189,3.28,1326,,-406,529,638,1997-12-31,979,341,,6161,,4420,60
AEP,1996,1996-12-31,86,187,3.14,1350,,-381,629,629,1996-12-31,971,342,,5849,,4413,2
AEP,1995,1995-12-31,88,186,2.85,1237,,-400,585,585,1995-12-31,857,272,,5670,,4346,20
AEP,1994,1994-12-31,0,185,2.71,1146,,-389,555,555,1994-12-31,768,213,,5505,,4359,11
AEP,1993,1993-12-31,0,185,2.44,984,,-418,413,413,1993-12-31,612,200,,5269,,4285,47
AEP,1992,1992-12-31,0,185,2.54,1049,,-448,528,528,1992-12-31,694,166,,5045,,3996,93
AEP,1991,1991-12-31,100,185,2.7,1117,,-431,551,551,1991-12-31,750,199,,5047,,3830,65
AEP,1990,1990-12-31,162,187,2.65,1070,,-401,549,549,1990-12-31,755,206,,5167,,3935,86
AEP,1989,1989-12-31,123,194,3.25,1295,,-433,692,692,1989-12-31,985,293,,5140,,3723,123
AEP,1988,1988-12-31,58,194,3.24,1291,,-454,693,693,1988-12-31,964,271,,4841,,3492,127
AEP,1987,1987-12-31,114,194,2.6,1338,,-474,583,583,1987-12-31,922,340,,4788,,3336,58
AEP,1986,1986-12-31,155,194,2.62,1384,,-500,603,603,1986-12-31,1022,419,,4948,,3410,138
AEP,1985,1985-12-31,105,191,2.53,1394,,-562,518,585,1985-12-31,971,386,,4848,,3349,138
AEP,1984,1984-12-31,348,184,2.65,1319,,-504,590,590,1984-12-31,939,349,,4952,,3285,125
AEP,1983,1983-12-31,189,175,2.44,1221,,-493,534,534,1983-12-31,839,305,,4368,,2959,111
AWK,2019,2019-12-31,,181,3.58745,1166,,-382,621,621,2019-12-31,833,212,,3610,,2444,49
AWK,2018,2018-12-31,,180,3.38367,1098,,-350,567,577,2018-12-31,787,210,,3440,,2342,39
AWK,2017,2017-12-31,,179,3.04784,1246,,-342,426,551,2017-12-31,912,361,,3357,,2111,8
AWK,2016,2016-12-31,,179,2.58057,1085,,-325,468,468,2016-12-31,770,302,,3302,,2217,10
AWK,2015,2015-12-31,,180,2.6343,1075,,-308,476,476,2015-12-31,782,306,,3159,,2084,15
AWK,2014,2014-12-31,1349.864,179.806,2.38374,1002.576,,-282.54,423.108,429.841,2014-12-31,709.814,279.973,,3011.328,,658.8879999999999,-10.222
AWK,2013,2013-12-31,1312.7,179.1,2.2,905.3,,-289.1,369.3,369.3,2013-12-31,605.5,236.2,,2901.9,,683.8999999999999,-10.6
AWK,2012,2012-12-31,1350,177.7,2.1,925,,-287.6,358.1,374.3,2012-12-31,631.3,257,,2876.9,,601.9000000000001,-6.1
AWK,2011,2011-12-31,1301.8,176.5,1.72,803.1,,-293.6,309.6,304.9,2011-12-31,503.7,198.8,,2666.2,,561.3,-5.9
AWK,2010,2010-12-31,1389.2,175.1,1.53,748.1,,-299,267.8,267.8,2010-12-31,449.4,181.6,,2710.7,,573.3999999999999,0.3
AWK,2009,2009-12-31,1324.4,168.2,1.24,173.6,,-278.1,-233.1,-233.1,2009-12-31,-111.7,121.4,,2440.7,,942.6999999999998,-7.2
AWK,2008,2008-12-31,1303.8,160,-0.47,-186.9,,-262.7,-562.4,-562.4,2008-12-31,-450.6,111.8,,2336.9,,1220.0000000000002,-1
AWK,2007,2007-12-31,1246.5,160,-0.1,15.1,,-272.2,-342.8,-342.3,2007-12-31,-255.5,86.8,,2214.2,,952.5999999999999,1.5
AWK,2006,2006-12-31,1174.5,160,-0.07,252.5,,-357.6,-162.2,-155.9,2006-12-31,-108.9,46.9,,2093.1,,666.0999999999999,-3.9
AWK,2005,2005-12-31,1201.6,160,-0.18,111.6,,-337.3,-325,-275.1,2005-12-31,-224.2,51,,2136.7,,823.6000000000001,1.5
AWK,2004,2004-12-31,1122,160,0.58,430.4,,-308,-64.9,59.1,2004-12-31,125.4,66.3,,2017.9,,465.5,3
AWK,2003,2003-12-31,1089.1,160,0.23,439.2,,-280.5,42.1,42.1,2003-12-31,102.4,60.3,,1890.3,,362,-56.3
AWK,2002,2002-12-31,99.6,160,-0.25,-128.1,,-26.7,-158.4,-158.4,2002-12-31,-149.5,8.9,,198.8,,227.4,5.3
T,2019,2019-12-31,84141,7348,2.23066,27955,97052,-8215,13903,14975,2019-12-31,18468,3493,,181193,39490,69097,-1272
T,2018,2018-12-31,79419,6806,2.89205,26922,91337,-8185,19370,19235,2018-12-31,24873,5638,,170756,36678,64415,6136
T,2017,2017-12-31,77810,6183,1.97536,19970,82736,-6405,29450,9576,2017-12-31,15139,5563,,160546,35290,62766,1574
T,2016,2016-12-31,76884,6189,2.2528,24347,86902,-4694,12976,13333,2016-12-31,19812,6479,,163786,36310,62555,-25
T,2015,2015-12-31,67046,5646,2.37588,24785,79755,-4041,13345,13687,2015-12-31,20692,7005,,146801,32954,54970,-52
T,2014,2014-12-31,60611,5221,1.46,11746,71836,-3438,6224,6518,2014-12-31,9960,3442,,132447,39697,60090,1652
T,2013,2013-12-31,51464,5385,3.39,30479,77288,-3298,18249,18553,2013-12-31,27777,9224,,128752,28414,46809,596
T,2012,2012-12-31,55215,5821,1.38,12940,72219,-2557,7264,7539,2012-12-31,10439,2900,,127434,41079,59279,56
T,2011,2011-12-31,57374,5950,1.41,9218,69349,-2581,3944,4184,2011-12-31,6716,2532,,126723,38844,60131,79
T,2010,2010-12-31,52263,5938,3.33,19573,72017,-2232,19864,19400,2010-12-31,18238,-1162,,124280,33065,52444,897
T,2009,2009-12-31,50405,5924,2.19,21390,72613,-2533,12535,12843,2009-12-31,18999,6156,,123018,31407,51223,142
T,2008,2008-12-31,49895,5958,2.3,22596,74133,-2864,12867,12867,2008-12-31,19903,7036,,124028,31187,51537,50
T,2007,2007-12-31,46055,6170,1.94,20404,72873,-2815,11951,11951,2007-12-31,18204,6253,,118928,30892,52469,615
T,2006,2006-12-31,27349,3902,1.89,10288,35706,577,7356,7356,2006-12-31,10881,3525,,63055,15511,25418,16
T,2005,2005-12-31,19190,3379,1.42,6168,24672,-464,4786,4786,2005-12-31,5718,932,,43862,10861,18504,14
T,2004,2004-12-31,17383,3322,1.44,5901,23404,342,5887,4979,2004-12-31,7165,2186,,40787,9299,17503,4
T,2003,2003-12-31,16653,3329,1.44,6469,24190,615,8505,5971,2003-12-31,8901,2930,,40843,9851,17721,42
T,2002,2002-12-31,16362,3348,2.08,8623,26776,1100,5653,7473,2002-12-31,10457,2984,,43138,9575,18153,15
T,2001,2001-12-31,25943,3396,2.17,10888,19965,678,7242,7260,2001-12-31,11357,4097,,45908,,9077,-51
T,2000,2000-12-31,30985,3433,1.91,10743,20491,-416,7967,7967,2000-12-31,12888,4921,,51476,,9748,248
T,1999,1999-12-31,29338,3458,1.9,11598,20151,-518,8159,6573,1999-12-31,10853,4280,,49489,,8553,-227
T,1998,1998-12-31,16714,1984,2.05,6886,12063,-757,4023,4068,1998-12-31,6374,2306,,28777,,5177,245
T,1997,1997-12-31,9488,1845,0.8,3170,15368,-746,1474,1474,1997-12-31,2337,863,,24856,7276,12198,-87
T,1996,1996-12-31,4135,1214,1.73,3556,9763,-228,2101,2101,1996-12-31,3267,1166,,13898,3967,6207,-61
T,1995,1995-12-31,3806,1218,1.55,3037,8864,-359,-930,1889,1995-12-31,2792,903,,12670,3657,5827,114
T,1994,1994-12-31,3747,1203,1.37,2790,7872,-257,1649,1649,1994-12-31,2434,785,,11619,3044,5081,-99
T,1993,1993-12-31,3388,1200,1.2,2360,7453,-247,-845,1435,1993-12-31,2060,625,,10840,3085,5092,-54
T,1992,1992-12-31,3423,1200,1.08,2197,6592,,1302,1302,1992-12-31,1870,568,,10015,2552,4395,-328
T,1991,1991-12-31,3160,1200,0.96,2134,6172,,1076,1157,1991-12-31,1644,488,,9332,2273,4038,-489
T,1990,1990-12-31,3203,1202,0.92,2042,5910,,1101,1101,1990-12-31,1541,440,,9113,2177,3868,-501
T,1989,1989-12-31,2902,1202,0.91,2008,5828,,1093,1093,1989-12-31,1480,387,,8730,1929,3820,-528
T,1988,1988-12-31,2883,1202,0.88,1957,5570,,1060,1060,1988-12-31,1410,350,,8453,1768,3613,-547
T,1987,1987-12-31,2768,1202,0.87,2081,5235,,1047,1047,1987-12-31,1591,543,,8003,1477,3154,-490
T,1986,1986-12-31,2750,1196,0.86,2197,5153,,1023,1023,1986-12-31,1734,711,,7902,1529,2955,-463
T,1985,1985-12-31,3057,1195,0.83,2123,4869,,996,996,1985-12-31,1651,655,,7925,1443,2745,-472
T,1984,1984-12-31,2750,1172,0.75,1938,4442,,883,883,1984-12-31,1463,579,,7191,1362,2504,-475
D,2019,2019-12-31,88,808.9,3.62877,2523,,-1614,1358,1376,2019-12-31,1727,351,,15090,123,13961,818
D,2018,2018-12-31,122,654.9,3.83581,3601,,-1296,2447,2595,2018-12-31,3129,534,,12153,,9643,824
D,2017,2017-12-31,6,636,3.22496,3937,,-1191,2999,2269,2017-12-31,3090,821,,12122,,8643,344
D,2016,2016-12-31,99,617.1,3.41148,3448,,-899,2123,2212,2016-12-31,2867,655,,11357,,8190,318
D,2015,2015-12-31,330,593.7,3.19859,3536,,-904,1899,1923,2015-12-31,2828,905,,11275,,7817,196
D,2014,2014-12-31,361,585,2.24,2721,,-1193,1310,1326,2014-12-31,1778,452,,11927,,9354,250
D,2013,2013-12-31,1689,580,3.09,3316,,-877,1697,1812,2013-12-31,2704,892,,12492,,8115,265
D,2012,2012-12-31,1564,574,0.92,1156,,-882,302,351,2012-12-31,497,146,,12566,,10373,223
D,2011,2011-12-31,2218,575,2.98,2861,,-869,1408,1426,2011-12-31,2171,745,,13876,,9300,179
D,2010,2010-12-31,2503,590,1.65,5700,,-832,2808,2980,2010-12-31,5037,2057,,14763,,6994,169
D,2009,2009-12-31,2792,594,2.72,2629,,-894,1287,1304,2009-12-31,1916,612,,14695,,9710,181
D,2008,2008-12-31,3869,581,3.47,3626,,-853,1834,1836,2008-12-31,2715,879,,16095,,8795,-58
D,2007,2007-12-31,3457,655,0.78,5567,,-1175,2539,2711,2007-12-31,4494,1783,,15432,,6650,102
D,2006,2006-12-31,4440,703,2.22,3345,,-1030,1380,1569,2006-12-31,2489,920,,15925,,8697,174
D,2005,2005-12-31,5837,689,1.5,2439,,-991,1033,1034,2005-12-31,1616,582,,17640,,9765,168
D,2004,2004-12-31,4521,661,1.91,2717,,-939,1249,1264,2004-12-31,1964,700,,12371,,6734,186
D,2003,2003-12-31,3250,638,1.49,2561,,-975,318,949,2003-12-31,1546,597,,11225,,6267,-40
D,2002,2002-12-31,2009,565,2.4,2885,,-945,1362,1362,2002-12-31,2043,681,,9566,,5324,103
D,2001,2001-12-31,2721,505,1.2,1785,,-997,544,544,2001-12-31,914,370,,9665,,6052,126
D,2000,2000-12-31,2493,472,1.56,1529,,-1024,436,417,2000-12-31,600,183,,7898,,5238,95
D,1999,1999-12-31,809,383,1.41,1311,,-574,296,569,1999-12-31,828,259,,4274,0,3400,91
D,1998,1998-12-31,806,390,1.09,1091,,-648,536,563,1998-12-31,869,306,,5294,655,4189,93
D,1997,1997-12-31,718,370,1.18,1477,,-675,399,446,1997-12-31,679,233,,7049,1466,5483,-123
D,1996,1996-12-31,701,357,1.5,1104,,-430,472,472,1996-12-31,685,213,,4383,,3037,10
D,1995,1995-12-31,688,348,1.47,1026,,-426,425,425,1995-12-31,607,182,,4350,,2938,7
D,1994,1994-12-31,,341,1.4,1038,,-403,478,478,1994-12-31,649,171,,4171,0,3453,14
D,1993,1993-12-31,,331,1.56,1127,,-416,517,517,1993-12-31,727,210,,4434,0,3307,15
D,1992,1992-12-31,,322,1.33,1029,,-419,445,429,1992-12-31,633,204,,3791,0,2762,23
D,1991,1991-12-31,,313,1.47,1095,,-466,460,460,1991-12-31,671,211,,3786,0,2691,41
D,1990,1990-12-31,,305,1.46,1050,,-485,446,446,1990-12-31,642,196,,3533,0,2482,77
D,1989,1989-12-31,,298,1.38,1004,,-468,411,411,1989-12-31,577,166,,3662,0,2658,40
D,1988,1988-12-31,,291,1.51,901,,-412,438,438,1988-12-31,563,124,,3271,0,2370,73
D,1987,1987-12-31,,285,1.51,681,,,431,431,1987-12-31,681,251,,3251,176,2570,
D,1986,1986-12-31,,278,1.36,700,,,380,380,1986-12-31,700,321,,3072,185,2371,
D,1985,1985-12-31,,266,0.47,640,,,124,124,1985-12-31,366,242,,2712,144,2072,-274
D,1984,1984-12-31,,254,1.15,764,,,293,293,1984-12-31,499,205,,2605,,1840,-266
D,1983,1983-12-31,,244,1.04,470,,,253,253,1983-12-31,456,204,,2612,0,2142,-13
FE,2019,2019-12-31,2927,542,2.66693,1836,,-962,912,904,2019-12-31,1117,213,,10230,49,6272,243
FE,2018,2018-12-31,3109,494,1.57615,2358,,-1051,1348,1046,2018-12-31,1512,466,,10272,,5794,205
FE,2017,2017-12-31,2926,444,2.24021,2326,,-953,-1724,904,2017-12-31,1426,522,,9992,,5676,53
FE,2016,2016-12-31,3310,426,1.4674,1952,,-918,-6177,551,2016-12-31,1078,527,,9808,,5438,44
FE,2015,2015-12-31,4318,424,2.34936,1930,,-1015,578,578,2015-12-31,893,315,,10636,,8778,-22
FE,2014,2014-12-31,4716,421,1.81,1054,,-883,299,213,2014-12-31,171,-42,,9871,,9279,
FE,2013,2013-12-31,3963,419,2.04,1475,,-905,392,375,2013-12-31,570,195,,9479,,9479,
FE,2012,2012-12-31,4237,419,3.72,2176,,-852,770,771,2012-12-31,1324,553,,9637,,8890,
FE,2011,2011-12-31,4991,401,4.19,1714,,-840,885,869,2011-12-31,1443,574,,10396,,9553,
FE,2010,2010-12-31,4624,305,5.44,1805,,-563,784,760,2010-12-31,1242,482,,9815,0,6910,
FE,2009,2009-12-31,4730,306,3.29,1879,,-644,1006,990,2009-12-31,1235,245,,11139,-136,6358,
FE,2008,2008-12-31,4291,307,4.37,2762,,-643,1342,1342,2008-12-31,2119,777,,12061,-316,6574,
FE,2007,2007-12-31,,310,4.22,2815,,-623,1309,1309,2007-12-31,2192,883,,11305,-524,9987,
FE,2006,2006-12-31,,327,3.93,2606,,-553,1254,1258,2006-12-31,2053,795,,10007,-500,8895,
FE,2005,2005-12-31,,330,2.69,2066,,-439,861,873,2005-12-31,1627,754,,9704,-405,9923,
FE,2004,2004-12-31,,329,2.83,2211,,-667,878,874,2004-12-31,1545,671,,9065,-257,10242,
FE,2003,2003-12-31,587,305,1.3,1640,,-812,423,422,2003-12-31,828,406,,8978,,10080,
FE,2002,2002-12-31,592,294,2.31,2158,,-966,629,629,2002-12-31,1192,563,,9166,,9497,
FE,2001,2001-12-31,820,230,3.08,1685,,-556,646,655,2001-12-31,1129,474,,5729,,5494,
FE,2000,2000-12-31,554,223,2.69,1505,,-529,599,599,2000-12-31,976,377,,5422,,4970,
FE,1999,1999-12-31,1633,227,2.5,1535,,-572,568,568,1999-12-31,963,395,,5454,,3151,
FE,1998,1998-12-31,1479,226,1.95,1364,,-601,411,441,1998-12-31,763,322,,5224,,3018,
FE,1997,1997-12-31,,157,1.94,740,,-309,306,306,1997-12-31,490,184,,2821,,2082,58
FE,1996,1996-12-31,,144,2.1,719,,-252,315,315,1996-12-31,505,189,,2470,,1750,38
FE,1995,1995-12-31,,144,2.05,759,,-264,317,317,1995-12-31,509,192,,2466,,1707,14
FE,1994,1994-12-31,,143,1.97,739,,-270,304,304,1994-12-31,485,182,,2368,,1629,16
FE,1993,1993-12-31,,153,0.01,692,,-272,83,25,1993-12-31,191,167,,2370,,1678,-229
FE,1992,1992-12-31,,153,1.7,701,,-281,277,277,1992-12-31,437,160,,2332,,1632,18
FE,1991,1991-12-31,,153,1.6,717,,-304,265,265,1991-12-31,432,167,,2359,,1642,19
FE,1990,1990-12-31,,153,1.67,676,,-232,282,282,1990-12-31,447,166,,2241,,1565,3
FE,1989,1989-12-31,,153,2.18,685,,-204,361,361,1989-12-31,502,141,,2163,,1478,21
FE,1988,1988-12-31,,152,1.22,669,,-181,219,219,1988-12-31,391,172,,2143,,1473,-97
FE,1987,1987-12-31,,152,2.4,560,,-166,413,413,1987-12-31,575,162,,1780,,1220,182
FE,1986,1986-12-31,,146,2.47,569,,-298,411,411,1986-12-31,588,177,,1742,,1173,316
FE,1985,1985-12-31,,130,2.45,545,,-299,371,371,1985-12-31,535,164,,1755,,1210,289
FE,1984,1984-12-31,,116,2.5,493,,-267,339,339,1984-12-31,489,150,,1637,,1144,264
FE,1983,1983-12-31,,102,2.22,438,,-238,272,272,1983-12-31,408,135,,1516,,1078,208
GOGO,2019,2019-12-31,432.576,80.766,-1.36714,-21.238,403.15,-126.362,-146.004,-146.004,2019-12-31,-144.998,1.006,108.61,835.726,138.999,424.38800000000003,2.602
GOGO,2018,2018-12-31,513.886,80.038,-1.9148,-46.574,379.878,-118.517,-162.031,-166.031,2018-12-31,-165.324,0.707,120.09,893.764,153.092,426.452,-0.233
GOGO,2017,2017-12-31,326.888,79.407,-2.12821,-64.262,372.202,-108.98,-171.995,-168.995,2017-12-31,-173.992,-4.997,133.286,699.09,157.688,436.464,-0.75
GOGO,2016,2016-12-31,274.728,78.915,-1.45082,-42.043,321.822,-82.012,-124.505,-124.505,2016-12-31,-123.191,1.314,96.713,596.55,146.104,363.86499999999995,0.864
GOGO,2015,2015-12-31,228.361,79.701,-1.33185,-47.093,272.527,-58.708,-107.613,-107.613,2015-12-31,-106.375,1.238,87.437,500.888,142.896,319.62,-0.574
GOGO,2014,2014-12-31,209.46,85.147,-0.99285,-50.669,199.031,-32.677,-84.538,-84.538,2014-12-31,-83.355,1.183,65.12,408.491,120.129,249.70000000000002,-0.009
GTT,2019,2019-12-31,941.9,56.26517,-1.46627,123.3,785.9,-194.7,-105.9,-105.9,2019-12-31,-102.7,3.2,,1727.8,377.8,662.6,-31.3
GTT,2018,2018-12-31,819.4,50.71828,-3.62769,25.9,671.4,-146.9,-243.4,-243.4,2018-12-31,-248.9,-5.5,,1490.8,342.7,645.5000000000001,-127.9
GTT,2017,2017-12-31,432.1,41.91295,-1.00923,16.8,395.8,-71.2,-71.5,-54.2,2017-12-31,-54.2,0,,827.9,215.4,379,0.2
GTT,2016,2016-12-31,274.012,37.56892,0.25097,39.193,247.676,-29.428,5.26,5.26,2016-12-31,9.188,3.928,,521.688,143.193,208.483,-0.577
GTT,2015,2015-12-31,204.458,35.8014,0.83132,0.282,164.792,-13.942,19.304,19.304,2015-12-31,-14.827,-34.131,,369.25,101.712,164.51000000000002,-1.167
GTT,2014,2014-12-31,128.086,27.01138,-0.54922,-3.806,79.257,-8.454,-22.979,-22.979,2014-12-31,-20.896,2.083,,207.343,45.613,83.06299999999999,-8.636
MSEX,2019,2019-12-31,,16.829,2.01052,35.52,,-7.264,33.888,33.888,2019-12-31,30.748,-3.14,,134.598,,99.078,-0.654
MSEX,2018,2018-12-31,,16.54,1.95883,37.142,,-6.758,32.452,32.452,2018-12-31,33.376,0.924,,138.077,,100.935,1.63
MSEX,2017,2017-12-31,,16.486,1.34332,37.798,,-5.506,22.809,22.199,2017-12-31,33.909,11.71,,130.775,,92.977,0.915
MSEX,2016,2016-12-31,,16.426,1.38129,40.302,,-5.293,22.742,22.742,2016-12-31,34.477,11.735,,132.906,,92.604,-1.151
MSEX,2015,2015-12-31,,16.331,1.21756,35.84,,-5.554,20.028,20.028,2015-12-31,30.579,10.551,,126.025,,90.185,-0.087
MSEX,2014,2014-12-31,,16.226,1.12745,34.392,,-5.607,18.445,18.445,2014-12-31,28.382,9.937,,117.139,,82.747,-0.72
MSEX,2013,2013-12-31,,16.1,1.02,31,,-5.8,16.6,16.6,2013-12-31,25.3,8.6,,114.8,,83.9,-0.2
MSEX,2012,2012-12-31,,16,0.89,27.6,,-6.7,14.4,14.4,2012-12-31,21.8,7.4,,110.4,,82.7,0.4
MSEX,2011,2011-12-31,,15.9,0.84,24.2,,-6.4,13.4,13.4,2011-12-31,20,6.5,,102.1,,77.9,1.3
MSEX,2010,2010-12-31,,14.9,0.96,26.6,,-6.9,14.3,14.3,2010-12-31,21.1,6.8,,102.7,,76.1,0.5
MSEX,2009,2009-12-31,,13.7,0.72,20.2,,-6.8,10,10,2009-12-31,15.1,5.2,,91.2,,71.1,0.7
MSEX,2008,2008-12-31,,13.6,0.89,24,,-7.1,12.2,12.2,2008-12-31,18.3,6.1,,91,,67,0.6
MSEX,2007,2007-12-31,,13.5,0.87,22.7,,-6.6,11.8,11.8,2007-12-31,17.6,5.7,,86.1,,63.4,1
MSEX,2006,2006-12-31,,12.2,0.82,21.3,,-7,10,10,2006-12-31,15.1,5,,81.1,,59.7,0.1
MSEX,2005,2005-12-31,,11.8,0.71,17.2,,-6.2,8.5,8.5,2005-12-31,11.7,3.2,,74.6,,57.4,0.2
MSEX,2004,2004-12-31,,11.4,0.73,16.9,,-5.5,8.4,8.4,2004-12-31,12.3,3.8,,71,,54.1,0.2
MSEX,2003,2003-12-31,,10.8,0.61,14.7,,-5.2,6.6,6.6,2003-12-31,9.9,3.2,,64.1,,49.4,0
MSEX,2002,2002-12-31,,10.6,0.73,16.5,,-5.1,7.8,7.8,2002-12-31,11.8,4,,61.9,,45.5,0.2
MSEX,2001,2001-12-31,,10.5,0.66,15.3,,-5,7,7,2001-12-31,10.7,3.8,,59.6,,44.4,0.4
MSEX,2000,2000-12-31,,10.4,0.51,12.6,,-5,5.3,5.3,2000-12-31,7.9,2.6,,54.5,,41.9,0.2
MSEX,1999,1999-12-31,,10.3,0.76,13.9,,-4.7,7.9,7.9,1999-12-31,11.1,3.2,,53.5,,39.6,0.6
MSEX,1998,1998-12-31,,9.2,0.71,12.1,,-4.4,6.5,6.5,1998-12-31,9.5,3,,43.1,,30.9,0.7
MSEX,1997,1997-12-31,,8.8,0.66,11.9,,-3.3,5.9,5.9,1997-12-31,9,3.1,,40.3,,28.4,0.3
MSEX,1996,1996-12-31,,8.5,0.6,10.7,,-3.3,5.2,5.2,1996-12-31,7.7,2.5,,38,,27.3,0.2
MSEX,1995,1995-12-31,,8.3,0.66,11.6,,-3.1,5.6,5.6,1995-12-31,8.6,3,,37.8,,26.2,0.1
MSEX,1994,1994-12-31,,8.2,0.65,11.2,,-3,5.5,5.5,1994-12-31,8.3,2.8,,36.1,,24.9,0.1
MSEX,1993,1993-12-31,,8,0.65,11.3,,-3,5.5,5.5,1993-12-31,8.6,3.1,,35.5,,24.2,0.3
MSEX,1992,1992-12-31,,7.1,0.6,9.6,,-3.3,4.5,4.5,1992-12-31,6.8,2.4,,30.9,,21.3,0.5
MSEX,1991,1991-12-31,,7,0.57,9.4,,-3.2,4.1,4.1,1991-12-31,6.5,2.4,,29.9,,20.4,0.2
MSEX,1990,1990-12-31,,6.9,0.48,7.4,,-2.8,3.5,3.5,1990-12-31,4.9,1.4,,26.4,,19,0.3
MSEX,1989,1989-12-31,,6.2,0.46,6.7,,-3,3,3,1989-12-31,4.4,1.4,,23.5,,16.8,0.7
MSEX,1988,1988-12-31,,6.1,0.57,7.6,,-2.5,3.6,3.6,1988-12-31,5.4,1.8,,24,,16.4,0.3
MSEX,1987,1987-12-31,,6,0.5,7.1,,-2.1,3.2,3.2,1987-12-31,5.2,2,,22.4,,15.2,0.2
MSEX,1986,1986-12-31,,5.9,0.51,11.1,,-2.2,3.2,3.2,1986-12-31,9.1,5.9,,22,,10.9,0.2
MSEX,1985,1985-12-31,,5.9,0.51,10.6,,-2.2,3.2,3.2,1985-12-31,8.8,5.6,,20.3,,9.7,0.4
MSEX,1984,1984-12-31,,5.2,0.51,9.7,,-2.2,2.9,2.9,1984-12-31,7.6,4.8,,19.1,,9.4,0.1
MSEX,1983,1983-12-31,,5.1,0.5,8.8,,-2,2.8,2.8,1983-12-31,7.1,4.3,,17.7,,9,0.3
NFG,2019,2019-09-30,386.265,86.77326,3.50673,511.809,,-106.756,304.29,304.29,2019-09-30,389.511,85.221,,1693.332,,795.2579999999999,-15.542
NFG,2018,2018-09-30,337.822,86.4397,3.33205,519.723,,-114.522,391.521,288.021,2018-09-30,384.027,96.006,,1592.668,,735.1229999999999,-21.174
NFG,2017,2017-09-30,275.254,86.02139,3.29548,593.778,,-119.837,283.482,283.482,2017-09-30,444.164,160.682,,1579.881,,710.8489999999999,-29.777
NFG,2016,2016-09-30,147.982,84.84799,3.83558,-416.518,,-116.809,-290.958,-290.958,2016-09-30,-523.507,-232.549,,1452.024,,1720.952,9.82
