symbol,year,period,costOfGoodsSold,dilutedAverageSharesOutstanding,dilutedEPS,ebit,grossIncome,interestIncomeExpense,netIncome,netIncomeAfterTaxes,period,pretaxIncome,provisionforIncomeTaxes,researchDevelopment,revenue,sgaExpense,totalOperatingExpense,totalOtherIncomeExpenseNet
TSN,2004,2004-10-02,24550,357,1.13,925,1891,-275,403,403,2004-10-02,635,232,,26441,880,966,-15
TSN,2003,2003-09-27,22805,352,1.1,837,1744,-296,337,337,2003-09-27,523,186,,24549,831,907,-18
TSN,2002,2002-09-28,21550,355,1.28,887,1817,-305,383,383,2002-09-28,593,210,,23367,877,930,11
TSN,2001,2001-09-29,9661,222,0.58,315,1090,-144,88,107,2001-09-29,165,58,,10751,775,775,-6
TSN,2000,2000-09-30,6044,226,0.82,348,1114,-115,151,151,2000-09-30,234,83,,7158,732,766,1
TSN,1999,1999-10-02,6054,231,1.37,487,1309,-121,230,242,1999-10-02,371,129,,7363,709,822,5
TSN,1998,1998-10-03,6260,228,0.66,204,1154,-139,25,25,1998-10-03,71,46,,7414,775,951,7
TSN,1997,1997-09-27,5318,218,0.98,400,1038,-110,186,186,1997-09-27,330,144,,6356,610,638,40
TSN,1996,1996-09-28,5506,218,0.52,270,948,-142,87,84,1996-09-28,133,49,,6454,651,678,5
TSN,1995,1995-09-30,4423,218,1.13,472,1088,-131,219,213,1995-09-30,344,131,,5511,591,617,2
TSN,1994,1994-10-01,4149,222,0.75,195,961,-86,-2,-2,1994-10-01,119,121,,5110,522,766,9
TSN,1993,1993-10-02,3797,223,0.95,376,911,-73,180,180,1993-10-02,310,129,,4707,505,535,7
TSN,1992,1992-10-03,3390,208,0.92,332,778,-77,161,161,1992-10-03,261,101,,4169,417,447,6
TSN,1991,1991-09-28,3147,207,0.84,333,775,-95,145,145,1991-09-28,243,97,,3922,412,442,5
TSN,1990,1990-09-29,3082,199,0.73,320,744,-129,120,120,1990-09-29,200,80,,3825,398,423,9
TSN,1989,1989-09-30,2056,195,0.54,211,482,-45,101,101,1989-09-30,164,63,,2538,268,272,-2
TSN,1988,1988-09-30,1628,192,0.43,124,308,-19,81,81,1988-09-30,104,23,,1936,184,184,0
TSN,1987,1987-09-30,1483,192,0.35,146,303,-23,68,68,1987-09-30,123,55,,1786,157,157,0
TSN,1986,1986-09-30,1272,192,0.26,115,232,-21,50,50,1986-09-30,98,48,,1504,117,117,3
TSN,1985,1985-09-30,954,178,0.2,89,181,-19,35,35,1985-09-30,70,35,,1136,92,93,1
TSN,1984,1984-09-30,652,176,0.1,43,98,-11,18,18,1984-09-30,33,15,,750,55,55,0
TSN,1983,1983-09-30,529,176,0.06,29,74,-10,11,11,1983-09-30,20,9,,604,45,45,1
HSY,2019,2019-12-31,4363.774,210.702,6.13084,1545.495,3622.478,-144.125,1149.692,1146.752,2019-12-31,1380.784,234.032,37.146,7986.252,1874.805,2076.9829999999993,-20.586
HSY,2018,2018-12-31,4204.421,210.989,6.33422,1573.335,3586.648,-138.837,1177.562,1163.251,2018-12-31,1410.061,246.81,38.521,7791.069,1813.706,2013.313,-24.437
HSY,2017,2017-12-31,4054.903,213.742,4.56212,1247.2,3460.523,-98.282,782.981,724.037,2017-12-31,1110.668,386.631,45.85,7515.426,1827.667,2213.323,-38.25
HSY,2016,2016-12-31,4212.536,215.304,3.71363,1238.341,3227.645,-90.143,720.044,720.044,2016-12-31,1099.481,379.437,47.268,7440.181,1827.098,1989.304,-48.717
HSY,2015,2015-12-31,3996.137,220.651,3.50955,969.944,3390.489,-77.447,512.951,512.951,2015-12-31,901.847,388.896,49.281,7386.626,1902.659,2420.5449999999996,-0.6
HSY,2014,2014-12-31,4088.1,224.8,3.91,1389.6,3333.7,-83.5,846.9,846.9,2014-12-31,1306,459.1,47.6,7421.8,1850.5,1944.1,
HSY,2013,2013-12-31,3862.4,227.2,3.71,1339.7,3283.7,-88.4,820.5,820.5,2013-12-31,1251.3,430.8,47.6,7146.1,1865.6,1943.9999999999995,
HSY,2012,2012-12-31,3736,228.3,3.12,1111.1,2908.3,-95.6,660.9,660.9,2012-12-31,1015.6,354.6,39,6644.3,1641.1,1797.1000000000004,
HSY,2011,2011-12-31,3509.6,229.9,2.87,1055,2571.2,-92.2,629,629,2011-12-31,962.8,333.9,,6080.8,1487,1516.2000000000003,
HSY,2010,2010-12-31,3242.2,230.3,2.54,905.3,2428.9,-96.4,509.8,509.8,2010-12-31,808.9,299.1,,5671,1425,1523.5,
HSY,2009,2009-12-31,3245.5,229,2.14,761.6,2053.1,-90.5,436,436,2009-12-31,671.1,235.1,,5298.7,1208.7,1291.6000000000004,
HSY,2008,2008-12-31,3375.1,228.7,1.62,589.9,1757.7,-97.9,311.4,311.4,2008-12-31,492,180.6,,5132.8,1073,1167.7999999999997,
HSY,2007,2007-12-31,3315.1,231.4,1.68,458.8,1631.6,-118.6,214.2,214.2,2007-12-31,340.2,126.1,,4946.7,895.9,1172.7999999999997,
HSY,2006,2006-12-31,3076.7,239.1,2.38,992.6,1867.5,-116.1,559.1,559.1,2006-12-31,876.5,317.4,,4944.2,860.4,875,
HSY,2005,2005-12-31,2965.5,248.3,2.23,860.9,1870.4,-88,493.2,493.2,2005-12-31,772.9,279.7,,4836,913,1009.5999999999999,
HSY,2004,2004-12-31,2679.5,256.8,2.3,902.2,1749.7,-66.5,590.9,590.9,2004-12-31,835.6,244.8,,4429.2,847.5,847.5999999999999,
HSY,2003,2003-12-31,2544.7,264.5,1.79,796.4,1627.8,-63.5,457.6,465,2003-12-31,732.8,267.9,,4172.6,816.4,831.5,
HSY,2002,2002-12-31,2561.1,275.4,1.53,698.3,1559.3,-60.7,403.6,403.6,2002-12-31,637.6,234,,4120.3,833.4,860.9000000000001,
HSY,2001,2001-12-31,2665.6,275.4,1.21,412.6,1891.7,-69.1,207.2,207.2,2001-12-31,343.5,136.4,,4557.2,1270,1479.0000000000005,
HSY,2000,2000-12-31,2471.2,276.7,1.21,622.7,1749.8,-76,334.5,334.5,2000-12-31,546.6,212.1,,4221,1127.2,1127.1000000000004,
HSY,1999,1999-12-31,2354.7,282.6,1.08,802.1,1616.2,-74.3,460.3,460.3,1999-12-31,727.9,267.6,,3970.9,1057.8,814.1000000000004,
HSY,1998,1998-12-31,2625.1,291.1,1.17,642.7,1810.6,-85.7,340.9,340.9,1998-12-31,557,216.1,,4435.6,1167.9,1167.9,
HSY,1997,1997-12-31,2488.9,302,1.11,630.2,1813.3,-76.3,336.3,336.3,1997-12-31,554,217.7,,4302.2,1183.1,1183.1,
HSY,1996,1996-12-31,2302.1,311.4,0.94,527.8,1687.2,-48,273.2,273.2,1996-12-31,479.7,206.6,,3989.3,1124.1,1159.4,
HSY,1995,1995-12-31,2126.3,333.4,0.85,510.8,1564.4,-44.8,281.9,281.9,1995-12-31,466,184,,3690.7,1053.8,1053.6,
HSY,1994,1994-12-31,2097.6,349.5,0.7,368.5,1508.7,-35.4,184.2,184.2,1994-12-31,333.1,148.9,,3606.3,1034.1,1140.2000000000003,
HSY,1993,1993-12-31,1995.5,361,0.69,457.2,1492.7,-27,193.3,297.2,1993-12-31,510.9,213.6,,3488.2,1035.5,1035.5,
HSY,1992,1992-12-31,1833.4,362.3,0.67,428.2,1386.4,-27.2,242.6,242.6,1992-12-31,401,158.4,,3219.8,958.2,958.1999999999998,
HSY,1991,1991-12-31,1694.4,362.2,0.61,390.3,1204.8,-26.8,219.5,219.5,1991-12-31,363.5,143.9,,2899.2,814.5,814.5,
HSY,1990,1990-12-31,1588.4,362,0.54,350.6,1127.2,-24.6,215.9,215.9,1990-12-31,361.5,145.6,,2715.6,776.7,776.5999999999999,
HSY,1989,1989-12-31,1455.6,362,0.47,310.3,965.4,-20.4,171.1,171.1,1989-12-31,289.9,118.9,,2421,655,655.0999999999999,
HSY,1988,1988-12-31,1326.5,362.3,0.4,266.1,841.6,-30,213.9,144.5,1988-12-31,236.1,91.6,,2168,575.5,575.5,
HSY,1987,1987-12-31,1612.1,362.7,0.41,299.1,826.7,-29.7,148.2,148.2,1987-12-31,269.4,121.2,,2438.8,527.6,527.5999999999999,
HSY,1986,1986-12-31,1453.4,374,0.35,270.6,716.2,-9.8,132.8,132.8,1986-12-31,260.8,128.1,,2169.6,445.5,445.5999999999999,
HSY,1985,1985-12-31,1355.8,376,0.32,244.8,640.4,-11.9,112.2,120.6,1985-12-31,232.9,112.3,,1996.2,395.5,395.5,
HSY,1984,1984-12-31,1293.4,376,0.29,219.9,599.1,-10.3,108.7,108.7,1984-12-31,209.6,100.9,,1892.5,379.1,379.1999999999998,
HSY,1983,1983-12-31,1168.1,376,0.27,205.2,538,-15.8,100.2,100.2,1983-12-31,189.4,89.2,,1706.1,332.8,332.8000000000002,
GIS,2020,2020-05-31,11413.8,613.3,3.47528,3066.7,6212.8,-466.5,2181.2,2119.7,2020-05-31,2600.2,480.5,,17626.6,3175.9,3146.1000000000004,
GIS,2019,2019-05-26,11010.6,605.4,3.29898,2603.8,5854.6,-521.8,1752.7,1707,2019-05-26,2082,375,,16865.2,2918.9,3250.7999999999993,
GIS,2018,2018-05-27,10306.4,585.7,2.97504,2509.3,5434,-373.7,2131,1554.8,2018-05-27,2135.6,580.8,,15740.4,2827.3,2924.7000000000007,
GIS,2017,2017-05-28,9966.6,598,3.00733,2566.4,5653.2,-295.1,1657.5,1616.1,2017-05-28,2271.3,655.2,,15619.8,2888.8,3086.7999999999993,
GIS,2016,2016-05-29,10653.8,611.9,2.92988,2707.4,5909.3,-303.8,1697.4,1648.4,2016-05-29,2403.6,755.2,,16563.1,3114.8,3201.9000000000015,
GIS,2015,2015-05-31,11517.4,618.8,2.55988,2077.3,6112.9,-315.4,1221.3,1175.1,2015-05-31,1761.9,586.8,,17630.3,3283.4,4035.6000000000004,
GIS,2014,2014-05-25,11535,646,2.76,2957,6375,-302,1824,1772,2014-05-25,2655,883,,17910,3464,3417,
GIS,2013,2013-05-26,11343,666,2.81,2852,6432,-317,1855,1794,2013-05-26,2535,741,,17774,3576,3579,
GIS,2012,2012-05-27,10613,667,2.43,2562,6045,-352,1567,1501,2012-05-27,2211,710,,16658,3381,3483,
GIS,2011,2011-05-29,8927,665,2.69,2775,5954,-346,1798,1707,2011-05-29,2428,721,,14880,3192,3179,
GIS,2010,2010-05-30,8923,683,2.3,2566,5874,-362,1531,1433,2010-05-30,2205,771,,14797,3249,3308,
GIS,2009,2009-05-31,9458,687,1.85,2323,5234,-390,1304,1213,2009-05-31,1933,720,,14691,2960,2910,
GIS,2008,2008-05-25,8778,694,1.87,2228,4874,-422,1295,1184,2008-05-25,1806,622,,13652,2625,2646,
GIS,2007,2007-05-27,7955,720,1.62,2058,4487,-427,1144,1071,2007-05-27,1631,560,,12442,2390,2429,
GIS,2006,2006-05-28,6966,758,1.48,1966,4674,-399,1090,1026,2006-05-28,1567,541,,11640,2678,2708,
GIS,2005,2005-05-29,6834,818,1.22,2270,4410,-455,1240,1151,2005-05-29,1815,664,,11244,2418,2140,
GIS,2004,2004-05-30,6584,826,1.32,2017,4486,-508,1055,981,2004-05-30,1509,528,,11070,2443,2469,
GIS,2003,2003-05-25,6109,756,1.27,1863,4397,-547,917,856,2003-05-25,1316,460,,10506,2472,2534,
GIS,2002,2002-05-26,4767,684,0.85,1083,3182,-416,458,428,2002-05-26,667,239,,7949,1909,2099,
GIS,2001,2001-05-27,2841,584,1.1,1204,4237,-206,665,648,2001-05-27,998,350,,7078,3067,3032,
GIS,2000,2000-05-28,2698,615,1,1099,4003,-152,614,611,2000-05-28,947,336,,6700,2904,2903,
GIS,1999,1999-05-30,2594,629,0.9,966,3653,-119,535,543,1999-05-30,847,304,,6246,2635,2686,
GIS,1998,1998-05-31,2389,649,0.81,784,3644,-117,422,425,1998-05-31,667,242,,6033,2499,2860,
GIS,1997,1997-05-25,2328,646,0.74,811,3281,-101,445,452,1997-05-25,710,258,,5609,2239,2471,
GIS,1996,1996-05-26,2241,648,0.74,860,3175,-101,476,479,1996-05-26,759,279,,5416,2128,2315,
GIS,1995,1995-05-28,2123,632,0.59,521,2904,-101,367,266,1995-05-28,420,153,,5027,2008,2383,
GIS,1994,1994-05-29,4458,636,0.88,853,4059,-99,470,470,1994-05-29,753,284,,8517,2756,3206,
GIS,1993,1993-05-30,4298,652,0.78,918,3837,-74,506,506,1993-05-30,844,338,,8135,2645,2919,
GIS,1992,1992-05-31,4123,663,0.75,903,3655,-58,496,506,1992-05-31,845,339,,7778,2516,2752,
GIS,1991,1991-05-26,3722,658,0.71,827,3431,-61,473,464,1991-05-26,766,301,,7153,2386,2605,
GIS,1990,1990-05-27,3485,658,0.57,645,2963,-32,381,374,1990-05-27,613,239,,6448,2138,2318,
GIS,1989,1989-05-28,3115,656,0.48,545,2506,-28,262,315,1989-05-28,518,202,,5621,1809,1961,
GIS,1988,1988-05-29,2848,696,0.38,481,2331,-38,283,265,1988-05-29,443,177,,5179,1711,1850,
GIS,1987,1987-05-31,2834,710,0.31,466,2355,-33,222,222,1987-05-31,433,211,,5189,1756,1889,
GIS,1986,1986-05-25,2564,714,0.26,362,2023,-39,184,184,1986-05-25,324,140,,4587,1546,1660,
GIS,1985,1985-05-26,2475,715,0.22,256,1810,-60,-73,115,1985-05-26,196,81,,4285,1368,1554,
GIS,1984,1984-05-27,2433,750,0.23,376,1686,-19,233,203,1984-05-27,357,154,,4118,1264,1310,
KO,2019,2019-12-31,14619,4314,2.18161,9204,22647,840,8920,8985,2019-12-31,10786,1801,,37266,12150,13443,3
KO,2018,2018-12-31,13067,4299,2.00277,7483,21233,9,6434,6484,2018-12-31,8225,1741,,34300,10984,13750,733
KO,2017,2017-12-31,13721,4324,1.5285,7417,22491,1273,1248,4893,2017-12-31,6890,1997,,36212,12881,15074,-1800
KO,2016,2016-12-31,16465,4367,1.92213,7400,25398,464,6527,6550,2016-12-31,8136,1586,,41863,15392,17998,272
KO,2015,2015-12-31,17482,4405,2.10524,7722,26812,2031,7351,7366,2015-12-31,9605,2239,,44294,16451,19090,-148
KO,2014,2014-12-31,17889,4450,1.95,8505,28109,-196,7098,7124,2014-12-31,9325,2201,,45998,17273,19604,1016
KO,2013,2013-12-31,18421,4509,2,10728,28433,881,8584,8626,2013-12-31,11477,2851,,46854,17372,17705,-132
KO,2012,2012-12-31,19053,4584,1.99,11056,28964,988,9019,9086,2012-12-31,11809,2723,,48017,17711,17908,-235
KO,2011,2011-12-31,18216,4646,1.87,10732,28326,756,8572,8634,2011-12-31,11439,2805,,46542,17440,17594,-49
KO,2010,2010-12-31,12693,4666,1.55,13741,22426,609,11809,11859,2010-12-31,14243,2384,,35119,13158,8685,-107
KO,2009,2009-12-31,11088,4658,1.52,8231,19902,675,6824,6906,2009-12-31,8946,2040,,30990,11358,11671,40
KO,2008,2008-12-31,11374,4672,1.3,8446,20570,-979,5807,5807,2008-12-31,7439,1632,,31944,11774,12124,-28
KO,2007,2007-12-31,10406,4662,1.32,7252,18451,448,5981,5981,2007-12-31,7873,1892,,28857,10945,11199,173
KO,2006,2006-12-31,8164,4700,1.11,6308,15924,75,5080,5080,2006-12-31,6578,1498,,24088,9431,9616,195
KO,2005,2005-12-31,8195,4786,1.03,6085,14909,698,4872,4872,2005-12-31,6690,1818,,23104,8739,8824,-93
KO,2004,2004-12-31,7638,4858,1.07,5698,14324,606,4847,4847,2004-12-31,6222,1375,,21962,8146,8626,-82
KO,2003,2003-12-31,7762,4924,0.97,5221,13282,412,4347,4347,2003-12-31,5495,1148,,21044,7488,8061,-138
KO,2002,2002-12-31,7105,4966,0.8,5458,12459,394,3050,3976,2002-12-31,5499,1523,,19564,7001,7001,-353
KO,2001,2001-12-31,6044,4974,0.8,5352,14048,279,3969,3979,2001-12-31,5670,1691,,20092,8696,8696,39
KO,2000,2000-12-31,6204,4974,0.62,3691,14254,-391,2177,2177,2000-12-31,3399,1222,,20458,9120,10563,99
KO,1999,1999-12-31,6009,4974,0.59,3982,13796,-261,2431,2431,1999-12-31,3819,1388,,19805,9001,9814,98
KO,1998,1998-12-31,5562,4992,0.71,4967,13251,1,3533,3533,1998-12-31,5198,1665,,18813,8284,8284,230
KO,1997,1997-12-31,6015,5030,0.82,5001,12853,471,4129,4129,1997-12-31,6055,1926,,18868,7852,7852,583
KO,1996,1996-12-31,6738,5046,0.69,3915,11808,594,3492,3492,1996-12-31,4596,1104,,18546,7893,7893,87
KO,1995,1995-12-31,6940,5098,0.59,4092,11078,216,2986,2986,1995-12-31,4328,1342,,18018,6986,6986,20
KO,1994,1994-12-31,6167,5198,0.49,3708,10005,116,2554,2554,1994-12-31,3728,1174,,16172,6297,6297,-96
KO,1993,1993-12-31,5160,5252,0.42,3102,8797,79,2176,2188,1993-12-31,3185,997,,13957,5695,5695,4
KO,1992,1992-12-31,5054,5336,0.35,2771,8020,58,1666,1885,1992-12-31,2747,862,,13074,5249,5249,-82
KO,1991,1991-12-31,4648,5390,0.3,2320,6924,22,1618,1618,1991-12-31,2383,765,,11572,4604,4604,41
KO,1990,1990-12-31,4209,5412,0.25,1951,6027,49,1381,1381,1990-12-31,2014,633,,10236,4076,4076,14
KO,1989,1989-12-31,3892,5578,0.2,1787,5074,-28,1724,1193,1989-12-31,1764,571,,8966,3348,3287,5
KO,1988,1988-12-31,3701,5858,0.18,1599,4637,16,1045,1045,1988-12-31,1582,537,,8338,3038,3038,-33
KO,1987,1987-12-31,3633,6038,0.15,1364,4025,47,917,917,1987-12-31,1411,494,,7658,2665,2661,
KO,1986,1986-12-31,3454,6189,0.13,1272,3523,98,934,934,1986-12-31,1405,471,,6977,2446,2251,35
KO,1985,1985-12-31,3860,6294,0.11,984,3352,-17,723,678,1985-12-31,1064,386,,7212,2368,2368,97
KO,1984,1984-12-31,3993,6346,0.1,1057,3371,5,628,628,1984-12-31,1067,439,,7364,2314,2314,5
KO,1983,1983-12-31,3773,6539,0.09,992,3056,10,562,557,1983-12-31,999,442,,6829,2064,2064,-3
JNJ,2019,2019-12-29,27456,2684.3,7.87,17328,54603,,15119,15119,2019-12-29,17328,2209,11355,82059,22178,37275,
JNJ,2018,2018-12-30,26986,2728.7,6.92185,17999,54595,,15297,15297,2018-12-30,17999,2702,10775,81581,22540,36596,
JNJ,2017,2017-12-31,25351,2745.3,6.22994,17673,51099,,1300,14300,2017-12-31,17673,3373,10594,76450,21520,33426,
JNJ,2016,2017-01-01,21640,2788.9,6.38758,19803,50250,,16540,16540,2017-01-01,19803,3263,9095,71890,19945,30447,
JNJ,2015,2016-01-03,21455,2812.9,5.07562,19196,48619,,15409,15409,2016-01-03,19196,3787,9047,70074,21203,29423,
JNJ,2014,2014-12-28,22746,2864,6.06,20563,51585,,16323,16323,2014-12-28,20563,4240,8494,74331,21954,31022,-75
JNJ,2013,2013-12-29,21659,2877,6.22,15471,49653,,13831,13831,2013-12-29,15471,1640,8187,71312,21830,34182,2564
JNJ,2012,2012-12-30,21658,2813,4.74,13775,45566,,10853,10514,2012-12-30,13775,3261,7666,67224,20869,31791,-113
JNJ,2011,2012-01-01,20273,2775,5.32,12361,44757,,9672,9672,2012-01-01,12361,2689,7548,65030,20969,32396,2743
JNJ,2010,2011-01-02,18792,2789,4.75,16947,42795,,13334,13334,2011-01-02,16947,3613,6844,61587,19424,25848,-651
JNJ,2009,2010-01-03,18447,2789,4.59,15755,43450,,12266,12266,2010-01-03,15755,3489,6986,61897,19801,27695,-526
JNJ,2008,2008-12-28,18511,2836,4.63,16929,45236,,12949,12949,2008-12-28,16929,3980,7577,63747,21490,28307,-1015
JNJ,2007,2007-12-30,17751,2911,4.11,13283,43344,,10576,10576,2007-12-30,13283,2707,7680,61095,20451,30061,534
JNJ,2006,2006-12-31,15057,2961,3.92,14587,38267,,11053,11053,2006-12-31,14587,3534,7125,53324,17433,23680,-671
JNJ,2005,2006-01-01,13954,3013,3.58,13656,36560,,10411,10411,2006-01-01,13656,3245,6312,50514,16877,22904,-214
JNJ,2004,2005-01-02,13422,3004,2.84,12838,33926,,8509,8509,2005-01-02,12838,4329,5203,47348,15860,21088,15
JNJ,2003,2003-12-28,12176,3008,2.7,10308,29686,,7197,7197,2003-12-28,10308,3111,4684,41862,14131,19378,-385
JNJ,2002,2002-12-29,10447,3054,2.23,9291,25851,,6597,6597,2002-12-29,9291,2694,3957,36298,12216,16560,294
JNJ,2001,2001-12-31,9536,3099,1.92,8045,23468,,5815,5815,2001-12-31,8045,2230,3591,33004,11992,15423,38
JNJ,2000,2000-12-31,8861,2835,1.71,6622,20278,,4800,4800,2000-12-31,6622,1822,2926,29139,10875,13656,67
JNJ,1999,2000-01-02,8442,2836,1.47,5753,19029,,4167,4167,2000-01-02,5753,1586,2600,27471,10503,13276,222
JNJ,1998,1999-01-03,7496,2743,1.32,4269,16161,,3059,3059,1999-01-03,4269,1210,2269,23657,8907,11892,151
JNJ,1997,1997-12-28,7152,2740,1.21,4576,15477,,3303,3303,1997-12-28,4576,1273,2140,22629,8715,10901,129
JNJ,1996,1996-12-29,7018,2719,1.06,4033,14602,,2887,2887,1996-12-29,4033,1146,1905,21620,8394,10569,284
JNJ,1995,1995-12-31,6235,2635,0.91,3317,12607,,2403,2403,1995-12-31,3317,914,1634,18842,7462,9290,166
JNJ,1994,1995-01-01,5299,2594,0.77,2681,10435,,2006,2006,1995-01-01,2681,675,1278,15734,6350,7754,44
JNJ,1993,1994-01-02,4791,2761,0.65,2332,9347,,1787,1787,1994-01-02,2332,545,1182,14138,5771,7015,16
JNJ,1992,1993-01-03,4678,2638,0.62,2207,9075,,1030,1625,1993-01-03,2207,582,1127,13753,5671,6868,39
JNJ,1991,1991-12-29,4204,2665,0.55,2038,8243,,1461,1461,1991-12-29,2038,577,980,12447,5099,6205,85
JNJ,1990,1990-12-31,3937,2664,0.46,1623,7295,,1143,1143,1990-12-31,1623,480,834,11232,4469,5672,162
JNJ,1989,1989-12-31,3480,2665,0.41,1514,6277,,1082,1082,1989-12-31,1514,432,719,9757,3897,4763,93
JNJ,1988,1988-12-31,3292,2725,0.36,1396,5708,,974,974,1988-12-31,1396,422,674,9000,3630,4312,-24
JNJ,1987,1987-12-31,2958,2762,0.3,1193,5054,,833,833,1987-12-31,1193,360,617,8012,3228,3861,-5
JNJ,1986,1986-12-31,2630,2854,0.28,392,4538,,331,331,1986-12-31,392,61,521,7168,2868,4146,
JNJ,1985,1985-12-31,2594,2926,0.21,900,3983,,614,614,1985-12-31,900,286,471,6577,2516,3083,
JNJ,1984,1984-12-31,2469,2998,0.17,756,3778,,515,515,1984-12-31,756,241,421,6247,2488,3022,
JNJ,1983,1983-12-31,2472,3048,0.16,724,3633,,489,489,1983-12-31,724,235,405,6105,2353,2909,
MRK,2019,2019-12-31,13156,2580,5.3699,11603,33684,-810,9843,9894,2019-12-31,11464,1570,9696,46840,10581,22081,671
MRK,2018,2018-12-31,13065,2679,4.11896,8299,29229,10,6220,6482,2018-12-31,8701,2219,7854,42294,10067,20930,392
MRK,2017,2017-12-31,12640,2748,3.99281,6021,27482,-116,2394,5043,2017-12-31,6521,1478,7495,40122,10028,21461,616
MRK,2016,2016-12-31,13502,2787,6.11554,4848,26305,-496,3920,3941,2016-12-31,4659,718,6519,39807,9844,21457,307
MRK,2015,2015-12-31,14528,2841,4.79373,5519,24970,-983,4442,4459,2015-12-31,5401,942,6565,39498,9799,19451,615
MRK,2014,2014-12-31,15186,2928,2.77,16833,27051,877,11920,11934,2014-12-31,17283,5349,6447,42237,11172,10218,-427
MRK,2013,2013-12-31,16954,2996,5.43,5956,27079,-594,4404,4517,2013-12-31,5545,1028,7123,44033,11672,21123,183
MRK,2012,2012-12-31,16446,3076,3.61,9213,30821,-25,6168,6299,2012-12-31,8739,2440,7911,47267,12414,21608,-449
MRK,2011,2011-12-31,16871,3094,4.25,7670,31176,-83,6272,6392,2011-12-31,7334,942,7742,48047,13336,23506,-253
MRK,2010,2010-12-31,18396,3120,2.46,2370,27591,-259,861,982,2010-12-31,1653,671,8122,45987,12617,25221,-458
MRK,2009,2009-12-31,9019,2273,3.71,9807,18409,2000,12901,13024,2009-12-31,15292,2268,5613,27428,8173,8602,3485
MRK,2008,2008-12-31,5583,2145,4.07,4929,18268,2793,7808,7808,2008-12-31,9808,1999,4677,23850,7377,13338,2085
MRK,2007,2007-12-31,6141,2193,3.94,319,18057,3388,3275,3275,2007-12-31,3371,95,4558,24198,7557,17738,-336
MRK,2006,2006-12-31,6001,2188,2.09,3424,16635,2709,4434,4434,2006-12-31,6221,1788,4726,22636,8165,13211,89
MRK,2005,2005-12-31,5150,2200,2.2,5415,16862,1829,4631,4631,2005-12-31,7364,2733,3829,22012,7156,11447,121
MRK,2004,2004-12-31,4960,2226,2.61,6468,17979,1033,5813,5813,2004-12-31,7975,2161,4010,22939,7346,11511,473
MRK,2003,2003-12-31,4315,2253,2.97,8186,18171,460,6831,6590,2003-12-31,9052,2462,3178,22486,6395,9985,405
MRK,2002,2002-12-31,33054,2277,3.23,9454,18737,681,7150,7150,2002-12-31,10214,3064,2677,51790,6187,9283,79
MRK,2001,2001-12-31,28977,2322,3.28,9438,18739,715,7282,7282,2001-12-31,10403,3121,2456,47716,6224,9301,250
MRK,2000,2000-12-31,22444,2353,3.03,8780,17920,786,6822,6822,2000-12-31,9824,3002,2344,40363,6168,9139,258
MRK,1999,1999-12-31,17534,2405,2.6,7321,15180,837,5891,5891,1999-12-31,8620,2729,2068,32714,5200,7859,462
MRK,1998,1998-12-31,13925,2441,2.12,7322,12973,1031,5248,5248,1998-12-31,8133,2885,1821,26898,4511,5651,-220
