symbol,period,numberAnalysts,revenueAvg,revenueHigh,revenueLow
ABT,2014-12-31,23,20676342522,20992620000,19629890000
ABT,2013-12-31,24,22282174123,22888800000,21140180000
ABT,2012-12-31,23,40336762794,41004000000,38322760000
ABT,2011-12-31,24,39634238522,40127820000,37331905000
ABT,2010-12-31,20,35610416898,35969565600,33571700000
ABT,2009-12-31,16,31036452515,31319100000,29432710000
ABT,2008-12-31,13,30015696552,30378660000,28436520000
ABT,2007-12-31,14,25944280553,26316049980,24237390000
ABT,2006-12-31,16,22798137356,23142780000,21634880000
ABT,2005-12-31,15,22798759693,23023440000,21723150000
ABT,2004-12-31,14,19751092141,20297034060,18748160000
ABT,2003-12-31,14,19742710037,19884900000,18817030000
ABT,2002-12-31,15,17865327772,18083580000,16961231820
ABT,2001-12-31,12,16298593179,16845300000,13332650000
ABT,2000-12-31,8,13980015504,14300400000,13221100000
ABT,1999-12-31,5,13315835749,13580280000,12610000000
ABT,1998-12-31,6,12608938999,12805080000,11985320000
ABT,1997-12-31,4,12118761670,12310380000,11397500000
ABT,1996-12-31,4,10923768329,11096580000,10338260000
ABBV,2024-12-31,12,71486123009,74345567930,69341539319
ABBV,2023-12-31,12,63847047595,66400929499,61931636167
ABBV,2022-12-31,16,57879655446,59776080000,53642959400
ABBV,2021-12-31,18,54328199190,55548180000,50970456140
ABBV,2020-12-31,18,46279200897,47634000000,43987525080
ABBV,2019-12-31,14,33789511993,34093500000,32176840000
ABBV,2018-12-31,19,33315157884,33732420000,31672410900
ABBV,2017-12-31,21,28435629233,28781584800,26958240000
ABBV,2016-12-31,22,26089882983,26641380000,24757310000
ABBV,2015-12-31,18,23205208241,23501820000,22032580000
ABBV,2014-12-31,17,20186424626,20825340000,18915000000
ABBV,2013-12-31,14,19035361937,19220043600,17945000000
ABBV,2012-12-31,12,18303479775,18566040000,17123410000
ABMD,2025-03-31,4,1709511646,1777892112,1658226296
ABMD,2024-03-31,4,1432710390,1490018806,1389729079
ABMD,2023-03-31,8,1218739254,1346717220,1072489230
ABMD,2022-03-31,11,1030157675,1124142000,916553000
ABMD,2021-03-31,11,856081003,909126000,786379000
ABMD,2020-03-31,11,857618383,896076120,799280000
ABMD,2019-03-31,12,792549554,802526820,754240960
ABMD,2018-03-31,13,592500251,598199400,565316000
ABMD,2017-03-31,10,449982487,454257000,429253130
ABMD,2016-03-31,11,330951914,334254010,315250000
ABMD,2015-03-31,13,228680149,231540000,216795000
ABMD,2014-03-31,12,186643579,188700000,176326600
ABMD,2013-03-31,13,158683344,161301780,150447000
ABMD,2012-03-31,11,125908344,128520000,119019000
ABMD,2011-03-31,12,101888338,103270920,96641100
ABMD,2010-03-31,11,86811254,87720000,82250180
ABMD,2009-03-31,11,75201015,77586300,68660480
ABMD,2008-03-31,8,61021119,62276100,57230000
ABMD,2007-03-31,9,51740812,53386800,48694000
ABMD,2006-03-31,8,42017782,42742080,39285000
ABMD,2005-03-31,5,38218129,38556000,36278000
ABMD,2002-03-31,7,22918699,24786000,21146000
ABMD,2001-03-31,3,24968999,25092000,23862000
ABMD,1999-03-31,3,21923999,22032000,20952000
ABMD,1998-03-31,3,24055499,24174000,22989000
ACN,2024-09-30,17,56197434548,58445331930,54511511512
ACN,2023-09-30,17,52972024559,55090905542,51382863822
ACN,2022-09-30,20,50680710598,54479934000,46090364800
ACN,2021-09-30,27,47319826054,50915850000,42162848380
ACN,2020-09-30,27,45034205368,45490980000,42547110000
ACN,2019-09-30,26,43880702031,44208706380,41631430000
ACN,2018-09-30,26,40023819903,40307340000,38138072000
ACN,2017-09-30,29,35228519098,35514360000,33513500000
ACN,2016-09-30,28,33304597215,33611560200,31312570000
ACN,2015-09-30,27,31294089712,31635300000,29697520000
ACN,2014-09-30,24,30281598660,30587760000,28767290000
ACN,2013-09-30,26,28921753790,30843198600,27350120000
ACN,2012-09-30,24,28220210170,28667100000,26836990000
ACN,2011-09-30,20,25676242804,25940946000,24233510000
ACN,2010-09-30,22,21791151166,22437960000,20686705000
ACN,2009-09-30,17,21899257476,22144200000,20836570000
ACN,2008-09-30,18,23730462611,23989777800,22539890000
ACN,2007-09-30,18,19773098335,19952220000,18778230000
ACN,2006-09-30,20,17212016272,17421600000,16385501900
ACN,2005-09-30,20,15705985378,15870180000,14960892000
ACN,2004-09-30,22,13934679940,14116596000,13212370000
ACN,2003-09-30,17,11981907464,12059460000,11341046000
ACN,2002-09-30,17,11735415495,11931654000,11148210000
ACN,2001-09-30,8,11455000004,11654520000,10869820000
ATVI,2024-12-31,21,10012112259,10412596749,9711748891
ATVI,2023-12-31,21,9430936072,9808173515,9148007990
ATVI,2022-12-31,25,9016748034,11048640000,7768730000
ATVI,2021-12-31,33,8223841838,9991920000,7380730000
ATVI,2020-12-31,33,8008935340,8638380000,7395959000
ATVI,2019-12-31,34,6463937743,6610416000,6078020000
ATVI,2018-12-31,33,7565789699,7696428360,6984000000
ATVI,2017-12-31,30,7164830189,7592880000,6646440000
ATVI,2016-12-31,23,6583520191,6688140000,6129430000
ATVI,2015-12-31,21,4763091088,4859994000,4449390000
ATVI,2014-12-31,24,4909926621,5026560000,4563975983
ATVI,2013-12-31,27,4362048369,4568580000,4107950000
ATVI,2012-12-31,26,4886171683,4986780000,4250540000
ATVI,2011-12-31,24,4347652938,4437000000,4113770000
ATVI,2010-12-31,28,4653491195,4856220000,4283520000
ATVI,2009-12-31,28,4599280137,4851120000,4106689000
ATVI,2008-12-31,24,4717087492,5051856000,3881076700
ADBE,2024-12-31,17,22447815683,23345728311,21774381213
ADBE,2023-12-31,17,19507782337,20288093630,18922548866
ADBE,2022-12-31,21,17207102941,18541560000,15356167000
ADBE,2021-12-31,29,14998081788,15685560000,13905629000
ADBE,2020-12-31,29,12995088117,13115160000,12304353000
ADBE,2019-12-31,31,11321111537,11424000000,10806188000
ADBE,2018-12-31,31,9129685094,9205500000,8713510000
ADBE,2017-12-31,32,7357101000,7418460000,7024740000
ADBE,2016-12-31,28,5922314661,5983442400,5643460000
ADBE,2015-12-31,26,4867144574,4911300000,4621468000
ADBE,2014-12-31,22,4201452886,4280940000,3999989000
ADBE,2013-12-31,24,4105992065,4177920000,3912495000
ADBE,2012-12-31,25,4417551624,4459440000,4195541000
ADBE,2011-12-31,27,4211442262,4254593400,3992520000
ADBE,2010-12-31,30,3828701180,3882120000,3486180000
ADBE,2009-12-31,25,2985477223,3020322000,2822292600
ADBE,2008-12-31,26,3636347292,3695174400,3457652300
ADBE,2007-12-31,27,3180931438,3216192600,3027370000
ADBE,2006-12-31,29,2602748036,2628540000,2473500000
ADBE,2005-12-31,26,1993609803,2040000000,1895380000
ADBE,2004-12-31,22,1680647149,1695342000,1598075000
ADBE,2003-12-31,19,1299115277,1326000000,1205613000
ADBE,2002-12-31,19,1177530163,1192522800,1120156000
ADBE,2001-12-31,15,1271991229,1366800000,1198144000
ADBE,2000-12-31,7,1284000374,1291320000,1226080000
ADBE,1999-12-31,9,1019815454,1037340000,958651000
ADBE,1998-12-31,9,922091974,1046622000,844870000
ADBE,1997-12-31,6,926796499,944418000,867859000
ADBE,1996-12-31,6,809614749,831810000,760577000
AAP,2024-12-31,8,10469496446,10888276304,10155411553
AAP,2023-12-31,8,10336198648,10749646594,10026112688
AAP,2022-12-31,11,10357666969,10625646000,9409000000
AAP,2021-12-31,22,10225032555,10538640000,9409000000
AAP,2020-12-31,22,10095598080,10390658400,9312000000
AAP,2019-12-31,23,9863142405,9930206940,9404724240
AAP,2018-12-31,22,9724822407,9797916000,9268980500
AAP,2017-12-31,26,9494005743,9590040000,9045250000
AAP,2016-12-31,27,9645121166,9761400000,9185417910
AAP,2015-12-31,24,9911960951,10119420000,9388760950
AAP,2014-12-31,26,10040176360,10141115400,9474960000
AAP,2013-12-31,21,6572516404,6639208386,6254909200
AAP,2012-12-31,21,6300677236,6354396000,6002667490
AAP,2011-12-31,23,6259475179,6315636000,5965500000
AAP,2010-12-31,20,5994450944,6044630160,5695694500
AAP,2009-12-31,18,5501403824,5582460000,5230520330
AAP,2008-12-31,13,5172429931,5219483820,4879294000
AAP,2007-12-31,14,4896654583,4970349840,4239288000
AAP,2006-12-31,17,4712465345,4805730000,4472088000
AAP,2005-12-31,15,4304225635,4364784000,4091460000
AAP,2004-12-31,17,3798098788,3868146000,3592201000
AAP,2003-12-31,9,3549465149,3623040000,3359284600
AAP,2002-12-31,4,3417843329,3570000000,3197120000
AMD,2024-12-31,14,19033014163,19794334729,18462023738
AMD,2023-12-31,14,15745681574,16375508837,15273311126
AMD,2022-12-31,17,13221520427,15520320000,10456600000
AMD,2021-12-31,37,11129092202,12203280000,9465260000
AMD,2020-12-31,37,9051432908,9345240000,8567040000
AMD,2019-12-31,38,6812444459,6908460000,6455350000
AMD,2018-12-31,31,6600289219,6699360000,6241174000
AMD,2017-12-31,26,5339642096,5506115040,5080672790
AMD,2016-12-31,26,4302769861,4347036000,4094952000
AMD,2015-12-31,29,4047614574,4158144240,3780090000
AMD,2014-12-31,29,5592400127,5622546000,5338880000
AMD,2013-12-31,28,5329797094,5393760000,5082557500
AMD,2012-12-31,31,5497767028,5539620000,5215939290
AMD,2011-12-31,33,6692636964,6759540000,6234190000
AMD,2010-12-31,34,6571668249,6626940000,6203150000
AMD,2009-12-31,28,5328251066,5421565200,5021690000
AMD,2008-12-31,30,5912577827,6303600000,5387380000
AMD,2007-12-31,28,6114355341,6262800000,5634730000
AMD,2006-12-31,33,5698495996,5852862000,5088717000
AMD,2005-12-31,34,5714572946,5927118000,3643029000
AMD,2004-12-31,28,5073469745,5118054000,4831764000
AMD,2003-12-31,28,3447972742,3532846500,3214580000
AMD,2002-12-31,24,2733749742,2768280000,2532670000
AMD,2001-12-31,14,3842316329,3916698000,3597730000
AMD,2000-12-31,11,4758563600,4794000000,4537660000
AMD,1999-12-31,6,2811529699,2983500000,2583983000
AMD,1998-12-31,7,2602020170,2928420000,2308600000
AMD,1997-12-31,5,2501264499,2689740000,2328000000
AMD,1996-12-31,3,2200129225,2445990600,1879084000
AES,2024-12-31,2,11731394086,12200649849,11379452263
AES,2023-12-31,2,11347659166,11801565533,11007229391
AES,2022-12-31,5,11141123393,12256422000,10073857400
AES,2021-12-31,7,10934929615,11711844000,10040276000
AES,2020-12-31,7,10426372827,11090868000,9668960000
AES,2019-12-31,7,10766012634,11808438000,9986848400
AES,2018-12-31,9,11249430744,12624500220,10172118400
AES,2017-12-31,9,14118941558,14859054000,12902940000
AES,2016-12-31,11,14708625245,19189321200,11321840000
AES,2015-12-31,11,16492882174,19693252200,12928160000
AES,2014-12-31,11,17324924263,19651942200,14602380000
AES,2013-12-31,8,18469570609,19509223800,16655870000
AES,2012-12-31,6,18420482276,20922240000,16617399800
AES,2011-12-31,5,17103511249,17656200000,15936130000
AES,2010-12-31,4,14673854999,16231260000,11274310000
AES,2009-12-31,4,13429972499,14378430000,11274310000
AES,2008-12-31,6,15225966787,16740393000,10927050000
AES,2007-12-31,6,12892712699,13808760000,10464360000
AES,2006-12-31,5,12032984862,13175340000,9844268100
AES,2005-12-31,5,10588962124,11272020000,8857070000
AES,2004-12-31,7,9358519920,10045266000,8148000000
AES,2003-12-31,3,8700224750,8892666000,8172250000
AES,2002-12-31,3,10450947499,10710000000,9790210000
AES,2001-12-31,2,9135000000,9180000000,8730000000
AES,2000-12-31,2,5826099999,5854800000,5567800000
AES,1999-12-31,4,3365401670,3575100000,2950740000
AES,1998-12-31,2,1865569999,1874760000,1782860000
AES,1997-12-31,2,1281944999,1288260000,1225110000
AES,1996-12-31,2,742979999,746640000,710040000
AFL,2024-12-31,1,18665366455,19411981114,18105405462
AFL,2023-12-31,1,19382989821,20158309414,18801500126
AFL,2022-12-31,4,20430126552,20803315140,19265170000
AFL,2021-12-31,7,21471548271,22324785900,20165330000
AFL,2020-12-31,7,22034401884,22516456140,20711440000
AFL,2019-12-31,7,22474539247,22879620000,21163011860
AFL,2018-12-31,11,22164282645,22537920000,20950292800
AFL,2017-12-31,9,21833720530,22145220000,20665825750
AFL,2016-12-31,11,22671169625,22976520000,21501990000
AFL,2015-12-31,14,21131986618,21765780000,19935863890
AFL,2014-12-31,12,22945269147,23250900000,21820160670
AFL,2013-12-31,14,24258476198,25516320000,22841016800
AFL,2012-12-31,14,25929228651,26521020000,23720380000
AFL,2011-12-31,10,23592371628,24235200000,21674650000
AFL,2010-12-31,10,21388946089,21575355180,20293370000
AFL,2009-12-31,6,19495135703,19830116820,18084680000
AFL,2008-12-31,8,17403528289,17949001200,15838645000
AFL,2007-12-31,9,15518244918,15702390000,14671250000
AFL,2006-12-31,10,14742816129,14852027220,14066261000
AFL,2005-12-31,10,14407518746,14859462000,13628500000
AFL,2004-12-31,8,13421736495,13597620000,12745800000
AFL,2003-12-31,7,11785841670,12007950000,10989324000
AFL,2002-12-31,9,10252430420,10457346000,9609790000
AFL,2001-12-31,4,9735677000,9867480000,9146130000
AFL,2000-12-31,5,9775515750,10079640000,8720300000
AFL,1999-12-31,2,8615320000,8657760000,8233360000
AFL,1998-12-31,2,6995228764,7029688020,6685095470
AFL,1997-12-31,2,5972563484,6001984980,5707770030
A,2024-12-31,7,6937695909,7215203745,6729565032
A,2023-12-31,7,6473501145,6732441191,6279296110
A,2022-12-31,11,6130970698,6355008000,5745665990
A,2021-12-31,16,5754334130,5923038000,5435880000
A,2020-12-31,16,5338164703,5385485760,5085613000
A,2019-12-31,17,5205519570,5259120000,4962520000
A,2018-12-31,15,4947805741,4976580000,4722944550
A,2017-12-31,15,4519489951,4559400000,4309710000
A,2016-12-31,18,4221063752,4260915360,4025500000
A,2015-12-31,18,4100620868,4128960000,3903959000
A,2014-12-31,16,7093378046,7146120000,6762733300
A,2013-12-31,19,6874695302,6927555420,6550410000
A,2012-12-31,18,6951259472,7011422880,6613945000
A,2011-12-31,17,6746494966,6812988000,6426250000
A,2010-12-31,14,5484716422,5558592000,5227621000
A,2009-12-31,11,4483263454,4554300000,4245690000
A,2008-12-31,10,5925252812,5978220000,5638610000
A,2007-12-31,10,5470710437,5534418000,5213750000
A,2006-12-31,10,5824359995,5874180000,5551310000
A,2005-12-31,9,6989870001,7062480000,6628980000
A,2004-12-31,11,7343524999,7450080000,6973330000
A,2003-12-31,11,6052478829,6116940000,5748220000
A,2002-12-31,16,5889421495,6040440000,5329180000
A,2001-12-31,17,8194290194,8302800000,7760000000
A,2000-12-31,7,10478250999,10767120000,9700000000
APD,2024-09-30,17,11926216467,12403265125,11568429973
APD,2023-09-30,17,11048397280,11490333171,10716945361
APD,2022-09-30,20,10388717078,12072720000,9166500000
APD,2021-09-30,24,9709544708,10646760000,8899847000
APD,2020-09-30,24,8916384123,9135120000,8413780000
APD,2019-09-30,21,9190988841,9651240000,8600020000
APD,2018-09-30,20,9117588639,9404400000,8597110000
APD,2017-09-30,18,8219245390,8440500000,7626322360
APD,2016-09-30,19,9657568202,9772008397,9155549670
APD,2015-09-30,18,10158353896,10291473600,9658290000
APD,2014-09-30,21,10658092333,10828320000,10114578000
APD,2013-09-30,21,10414472256,10605960000,9814460000
APD,2012-09-30,19,9724768226,10297920000,9130610000
APD,2011-09-30,19,10242658040,10404204000,9678279760
APD,2010-09-30,14,9177578864,9312600000,8697020000
APD,2009-09-30,13,8335087807,8496600000,7837600000
APD,2008-09-30,14,10680097117,10857900000,10027860000
APD,2007-09-30,12,10306393047,10408794000,9755290000
APD,2006-09-30,13,9190926500,9333000000,8715450000
APD,2005-09-30,10,8294151446,8409594000,7850210000
APD,2004-09-30,10,7382388223,7515360000,6712400000
APD,2003-09-30,13,6298314905,6430080000,5725910000
APD,2002-09-30,9,5482048829,5567160000,5190470000
APD,2001-09-30,5,5867376670,5926200000,5578470000
APD,2000-09-30,4,5417054999,5567160000,5044000000
APD,1998-09-30,4,5056053329,5171400000,4752030000
APD,1996-09-30,2,4046804999,4066740000,3867390000
AKAM,2024-12-31,7,4086990934,4250470571,3964381206
AKAM,2023-12-31,7,3831852780,3985126892,3716897197
AKAM,2022-12-31,11,3646531741,3760485000,3376210130
AKAM,2021-12-31,22,3416439097,3560456880,3175982730
AKAM,2020-12-31,22,3205461045,3246821160,3032155980
AKAM,2019-12-31,23,2913963489,2934728700,2780505000
AKAM,2018-12-31,24,2745210381,2770422000,2619000000
AKAM,2017-12-31,27,2526276749,2545920000,2406248930
AKAM,2016-12-31,27,2363018089,2382490500,2244580000
AKAM,2015-12-31,26,2220740576,2244000000,2111981000
AKAM,2014-12-31,26,1982127190,2000888100,1867250000
AKAM,2013-12-31,25,1588259515,1601636640,1510290000
AKAM,2012-12-31,25,1398144270,1412254260,1332974000
AKAM,2011-12-31,26,1163622308,1178713020,1107993170
AKAM,2010-12-31,27,1037097138,1047030000,988333000
AKAM,2009-12-31,24,868144288,876720600,827781510
AKAM,2008-12-31,22,795599223,803777340,756988000
AKAM,2007-12-31,23,637199937,643235460,603364250
AKAM,2006-12-31,18,430862810,434352720,409146000
AKAM,2005-12-31,15,283597242,286069200,270132390
AKAM,2004-12-31,10,211358149,213425820,201337080
AKAM,2003-12-31,5,162941329,164424000,155200000
AKAM,2002-12-31,6,144197670,145350000,137449000
AKAM,2001-12-31,19,163392801,165648000,155200000
AKAM,2000-12-31,18,89526938,92269200,83905000
ALK,2024-12-31,8,15172621318,15779526171,14717442678
ALK,2023-12-31,8,10740200582,11169808605,10417994565
ALK,2022-12-31,11,7716674971,8550660000,5750160000
ALK,2021-12-31,17,6385386517,7465380000,4162270000
ALK,2020-12-31,17,3949156224,4449240000,3577360000
ALK,2019-12-31,15,8902765168,8956416000,8478770000
ALK,2018-12-31,15,8379543619,8429280000,7989405000
ALK,2017-12-31,13,8051095121,8093700000,7690451000
ALK,2016-12-31,11,5956488483,6047682000,5616494000
ALK,2015-12-31,14,5683780678,5725260000,5424146880
ALK,2014-12-31,14,5444995605,5482806000,5186590000
ALK,2013-12-31,14,5069268376,5258202000,4801500000
ALK,2012-12-31,11,4726640388,4763400000,4506329000
ALK,2011-12-31,15,4390035836,4465560000,4165180000
ALK,2010-12-31,13,3875724628,3906090000,3680180000
ALK,2009-12-31,8,3435231162,3485242080,3252827100
ALK,2008-12-31,9,3675911444,3735240000,3487625300
ALK,2007-12-31,8,3558273177,3590400000,3384233000
ALK,2006-12-31,7,3388259297,3416610360,3231019560
ALK,2005-12-31,5,3000136999,3034908000,2842100000
ALK,2004-12-31,8,2770032734,2791682880,2624267100
ALK,2003-12-31,4,2488516099,2515728000,2370583000
ALK,2002-12-31,7,2280244190,2301426000,2164458000
ALK,2001-12-31,4,2286744250,2459628000,2043887000
ALK,1999-12-31,2,1675764999,1684020000,1601470000
ALB,2024-12-31,10,4221404704,4390260892,4094762563
ALB,2023-12-31,10,3894386060,4050161503,3777554479
ALB,2022-12-31,13,3646591007,3999420000,3104970000
ALB,2021-12-31,21,3361425184,3988538640,2846449480
ALB,2020-12-31,21,3103497190,3679929480,2809177230
ALB,2019-12-31,22,3643938010,3717900000,3390713570
ALB,2018-12-31,24,3417330927,3585300000,3197896000
ALB,2017-12-31,21,3057951247,3116085720,2898360000
ALB,2016-12-31,20,2773518640,3917452800,2525298000
ALB,2015-12-31,18,3674942505,3833160000,3468720000
ALB,2014-12-31,15,2578506801,2644336740,2377664000
ALB,2013-12-31,17,2619270815,2678324160,2454100000
ALB,2012-12-31,16,2744771262,2783212800,2604450000
ALB,2011-12-31,11,2905384151,2945760000,2762754000
ALB,2010-12-31,11,2372258304,2411689020,2226150000
ALB,2009-12-31,10,2005668085,2047344000,1891112000
ALB,2008-12-31,11,2567490712,2631467400,2411420000
ALB,2007-12-31,9,2377909905,2441778000,2235850000
ALB,2006-12-31,12,2412338969,2487984000,2255250000
ALB,2005-12-31,7,2066344439,2104260000,1949700000
ALB,2004-12-31,7,1580823595,1795200000,1460723000
ALB,2003-12-31,6,1090211500,1116900000,1009770000
ALB,2002-12-31,6,989041374,1013880000,913740000
ALB,2001-12-31,3,904872499,938400000,837110000
ALB,1996-12-31,2,863764999,868020000,825470000
ARE,2024-12-31,2,1987682208,2067189497,1928051742
ARE,2023-12-31,2,1811700756,1884168786,1757349733
ARE,2022-12-31,5,1676069499,1803258000,1488659000
ARE,2021-12-31,9,1512721236,1619556000,1387197000
ARE,2020-12-31,10,1392558684,1407804000,1317260000
ARE,2019-12-31,9,1180104721,1190965260,1122782760
ARE,2018-12-31,10,1027878492,1037136000,979603000
ARE,2017-12-31,12,874167846,887746800,827565200
ARE,2016-12-31,12,676610053,691560000,632927910
ARE,2015-12-31,11,836159029,848130000,784720300
ARE,2014-12-31,10,734743274,742764000,692618800
ARE,2013-12-31,11,640763409,649174920,598538500
ARE,2012-12-31,12,600599291,615162000,561630000
ARE,2011-12-31,13,576558204,593844000,540290000
ARE,2010-12-31,10,486852433,494292000,456676000
ARE,2008-12-31,7,453935404,459212160,426315000
ARE,2002-12-31,4,153265000,154020000,146470000
ARE,2000-12-31,3,104193809,104754000,99529760
ALXN,2024-12-31,17,8138123893,8463648848,7893980176
ALXN,2023-12-31,17,7435286040,7732697482,7212227459
ALXN,2022-12-31,21,6895045027,7548000000,5631091530
ALXN,2021-12-31,24,6391497112,7386330000,5556368550
ALXN,2020-12-31,24,5756701810,5997600000,5298140000
ALXN,2019-12-31,23,4999881930,5137321800,4738450000
ALXN,2018-12-31,20,4119592558,4187325420,3912010000
ALXN,2017-12-31,23,3572890964,3611705760,3383360000
ALXN,2016-12-31,23,3136145690,3166809300,2925520000
ALXN,2015-12-31,22,2645041787,2672502000,2516702830
ALXN,2014-12-31,25,2259400413,2284800000,2149423000
ALXN,2013-12-31,26,1563184163,1579619940,1481578000
ALXN,2012-12-31,25,1146878239,1155665100,1091250000
ALXN,2011-12-31,24,788093512,796642440,746900000
ALXN,2010-12-31,22,546963809,552319800,519920000
ALXN,2009-12-31,17,391111239,395776320,372176390
ALXN,2008-12-31,13,262309494,265322400,248591600
ALXN,2007-12-31,13,69403264,70550340,65325620
ALXN,2006-12-31,11,1651912,1907400,1358000
ALGN,2024-12-31,11,6059637273,6302022764,5877848155
ALGN,2023-12-31,11,4630084216,4815287585,4491181690
ALGN,2022-12-31,15,3590849430,4569294000,3092393950
ALGN,2021-12-31,19,2937834401,3696888000,2522970000
ALGN,2020-12-31,19,2105629426,2358240000,1912452000
ALGN,2019-12-31,20,2439115319,2458562100,2325090000
ALGN,2018-12-31,19,1975437720,2004356100,1881441100
ALGN,2017-12-31,14,1470379668,1482822960,1401262000
ALGN,2016-12-31,15,1094893309,1113085200,1040940950
ALGN,2015-12-31,15,853944265,862308000,814371260
ALGN,2014-12-31,14,771446141,778872000,731214130
ALGN,2013-12-31,15,662652037,673710000,618424470
ALGN,2012-12-31,15,560428271,565386000,534179000
ALGN,2011-12-31,14,485465111,496843020,459624800
ALGN,2010-12-31,11,377501398,381378000,359758450
ALGN,2009-12-31,12,310820100,314486400,295850000
ALGN,2008-12-31,9,307870815,311508000,293033120
ALGN,2007-12-31,11,287152188,289476000,273152000
ALGN,2006-12-31,11,208239176,209610000,198850000
ALGN,2005-12-31,11,208782454,211140000,194970000
ALGN,2004-12-31,4,177320499,178194000,169459000
ALGN,2003-12-31,4,123576249,124542000,117758000
ALGN,2002-12-31,4,74450250,75174000,70810000
ALGN,2001-12-31,4,49278249,50082000,46560000
ALLE,2024-12-31,6,2891635280,3007300692,2804886222
ALLE,2023-12-31,6,2813298388,2925830324,2728899436
ALLE,2022-12-31,10,2778139965,2864506800,2584043140
ALLE,2021-12-31,15,2682654053,2858040000,2447019000
ALLE,2020-12-31,15,2629803927,2661282000,2500369000
ALLE,2019-12-31,13,2910210953,2937294000,2772798350
ALLE,2018-12-31,13,2774300920,2801622780,2646160000
ALLE,2017-12-31,12,2426262699,2449020000,2313052300
ALLE,2016-12-31,14,2274170247,2292552000,2167911200
ALLE,2015-12-31,12,2115349421,2150194680,1999461000
ALLE,2014-12-31,10,2140401692,2174436000,2031180000
ALLE,2013-12-31,7,2145354343,2167548960,2031471000
LNT,2024-12-31,1,4016860355,4177534769,3896354544
LNT,2023-12-31,1,3930596398,4087820254,3812678506
LNT,2022-12-31,4,3903877774,3947400000,3707698900
LNT,2021-12-31,7,3910009389,4148340000,3667696100
LNT,2020-12-31,7,3739983187,3784465200,3533710000
